rebalance_ts,variant,method,shrinkage,lower,upper,gross_cap,success,objective,window_obs,avg_pairwise_corr,condition_number
2021-01-17 00:00:00+00:00,LS_MINVAR_G200_B25,minvar,0.25,-0.25,0.75,2.0,True,0.16239025091992654,5193,0.29531152474085043,16.7256338229272
2021-01-18 00:00:00+00:00,EW_1N,equal,0.25,0.0,1.0,,True,0.0,4941,0.2957255846336825,16.676868862539646
2021-01-18 00:00:00+00:00,INV_VOL_30D_DAILY,inverse_vol,0.25,0.0,1.0,,True,0.0,4941,0.2957255846336825,16.676868862539646
2021-01-18 00:00:00+00:00,MINVAR_30D_SHRINK25,minvar,0.25,0.0,1.0,,True,0.17655591886075522,4941,0.2957255846336825,16.676868862539646
2021-01-18 00:00:00+00:00,MINVAR_CAP40_SHRINK25,minvar,0.25,0.0,0.4,,True,0.2002245701354135,4941,0.2957255846336825,16.676868862539646
2021-01-18 00:00:00+00:00,MINVAR_CAP50_SHRINK25,minvar,0.25,0.0,0.5,,True,0.1774811537721839,4941,0.2957255846336825,16.676868862539646
2021-01-18 00:00:00+00:00,MINVAR_CAP60_SHRINK25,minvar,0.25,0.0,0.6,,True,0.17655591886075528,4941,0.2957255846336825,16.676868862539646
2021-01-18 00:00:00+00:00,LS_MINVAR_G125_B25,minvar,0.25,-0.25,0.75,1.25,True,0.16221476464460358,4941,0.2957255846336825,16.676868862539646
2021-01-18 00:00:00+00:00,LS_MINVAR_G150_B25,minvar,0.25,-0.25,0.75,1.5,True,0.1621028215724752,4941,0.2957255846336825,16.676868862539646
2021-01-18 00:00:00+00:00,LS_MINVAR_G200_B25,minvar,0.25,-0.25,0.75,2.0,True,0.1621028215724752,4941,0.2957255846336825,16.676868862539646
2021-01-19 00:00:00+00:00,EW_1N,equal,0.25,0.0,1.0,,True,0.0,5169,0.29521112958309764,16.66535861825558
2021-01-19 00:00:00+00:00,INV_VOL_30D_DAILY,inverse_vol,0.25,0.0,1.0,,True,0.0,5169,0.29521112958309764,16.66535861825558
2021-01-19 00:00:00+00:00,MINVAR_30D_SHRINK25,minvar,0.25,0.0,1.0,,True,0.17739754322933068,5169,0.29521112958309764,16.66535861825558
2021-01-19 00:00:00+00:00,MINVAR_CAP40_SHRINK25,minvar,0.25,0.0,0.4,,True,0.20068641249031904,5169,0.29521112958309764,16.66535861825558
2021-01-19 00:00:00+00:00,MINVAR_CAP50_SHRINK25,minvar,0.25,0.0,0.5,,True,0.17840595146781166,5169,0.29521112958309764,16.66535861825558
2021-01-19 00:00:00+00:00,MINVAR_CAP60_SHRINK25,minvar,0.25,0.0,0.6,,True,0.17739754322933057,5169,0.29521112958309764,16.66535861825558
2021-01-19 00:00:00+00:00,LS_MINVAR_G125_B25,minvar,0.25,-0.25,0.75,1.25,True,0.16288824160076248,5169,0.29521112958309764,16.66535861825558
2021-01-19 00:00:00+00:00,LS_MINVAR_G150_B25,minvar,0.25,-0.25,0.75,1.5,True,0.16277296069616964,5169,0.29521112958309764,16.66535861825558
2021-01-19 00:00:00+00:00,LS_MINVAR_G200_B25,minvar,0.25,-0.25,0.75,2.0,True,0.16277296069616964,5169,0.29521112958309764,16.66535861825558
2021-01-20 00:00:00+00:00,EW_1N,equal,0.25,0.0,1.0,,True,0.0,5433,0.29625958168519195,16.732594273239823
2021-01-20 00:00:00+00:00,INV_VOL_30D_DAILY,inverse_vol,0.25,0.0,1.0,,True,0.0,5433,0.29625958168519195,16.732594273239823
2021-01-20 00:00:00+00:00,MINVAR_30D_SHRINK25,minvar,0.25,0.0,1.0,,True,0.17831124317062405,5433,0.29625958168519195,16.732594273239823
2021-01-20 00:00:00+00:00,MINVAR_CAP40_SHRINK25,minvar,0.25,0.0,0.4,,True,0.2016348193654347,5433,0.29625958168519195,16.732594273239823
2021-01-20 00:00:00+00:00,MINVAR_CAP50_SHRINK25,minvar,0.25,0.0,0.5,,True,0.17946192575744307,5433,0.29625958168519195,16.732594273239823
2021-01-20 00:00:00+00:00,MINVAR_CAP60_SHRINK25,minvar,0.25,0.0,0.6,,True,0.17831124317062425,5433,0.29625958168519195,16.732594273239823
2021-01-20 00:00:00+00:00,LS_MINVAR_G125_B25,minvar,0.25,-0.25,0.75,1.25,True,0.16348508082517363,5433,0.29625958168519195,16.732594273239823
2021-01-20 00:00:00+00:00,LS_MINVAR_G150_B25,minvar,0.25,-0.25,0.75,1.5,True,0.16334056391865204,5433,0.29625958168519195,16.732594273239823
2021-01-20 00:00:00+00:00,LS_MINVAR_G200_B25,minvar,0.25,-0.25,0.75,2.0,True,0.16334056391865204,5433,0.29625958168519195,16.732594273239823
2021-01-21 00:00:00+00:00,EW_1N,equal,0.25,0.0,1.0,,True,0.0,5433,0.2932335327608897,15.915343262747252
2021-01-21 00:00:00+00:00,INV_VOL_30D_DAILY,inverse_vol,0.25,0.0,1.0,,True,0.0,5433,0.2932335327608897,15.915343262747252
2021-01-21 00:00:00+00:00,MINVAR_30D_SHRINK25,minvar,0.25,0.0,1.0,,True,0.18716196489707235,5433,0.2932335327608897,15.915343262747252
2021-01-21 00:00:00+00:00,MINVAR_CAP40_SHRINK25,minvar,0.25,0.0,0.4,,True,0.2096524039422996,5433,0.2932335327608897,15.915343262747252
2021-01-21 00:00:00+00:00,MINVAR_CAP50_SHRINK25,minvar,0.25,0.0,0.5,,True,0.18845180004500592,5433,0.2932335327608897,15.915343262747252
2021-01-21 00:00:00+00:00,MINVAR_CAP60_SHRINK25,minvar,0.25,0.0,0.6,,True,0.18716196489707235,5433,0.2932335327608897,15.915343262747252
2021-01-21 00:00:00+00:00,LS_MINVAR_G125_B25,minvar,0.25,-0.25,0.75,1.25,True,0.17249456634704693,5433,0.2932335327608897,15.915343262747252
2021-01-21 00:00:00+00:00,LS_MINVAR_G150_B25,minvar,0.25,-0.25,0.75,1.5,True,0.17225536221833185,5433,0.2932335327608897,15.915343262747252
2021-01-21 00:00:00+00:00,LS_MINVAR_G200_B25,minvar,0.25,-0.25,0.75,2.0,True,0.17225536221833185,5433,0.2932335327608897,15.915343262747252
2021-01-22 00:00:00+00:00,EW_1N,equal,0.25,0.0,1.0,,True,0.0,5433,0.2930979289781361,15.935041796889704
