strategy,split,cost_bps,nobs,years,active_fraction,cum_log_return,gross_cum_log_return,cost_cum_log_return,cagr,annual_log_return,annual_vol,sharpe,period_tstat,max_drawdown,hit_rate_active,mean_active_return_bp,annual_turnover
hf_event_60D_pure_confirm_30m_momo_exit,2023_2024,1.0,141891,1.9957696402768272,0.10092253913215074,-0.6315270427733992,-0.09334087744321126,0.5381861653301879,-0.27125604308093454,-0.31643283374418,0.02874005713519115,-11.010167177319895,-15.554251584157903,-0.470712886098273,0.4672486033519553,-0.2544881583613123,2696.6346940498493
hf_event_60D_agree_120D_confirm_30m_momo_exit,2023_2024,1.0,141891,1.9957696402768272,0.09920995693877695,-0.6604681871784457,-0.10670061336748983,0.5537675738109559,-0.2817474843718269,-0.3309340786879763,0.02819844270375057,-11.735899112044226,-16.57950550751456,-0.48339368724010356,0.4626696028983448,-0.2855932075075299,2774.7068731546815
hf_event_20D_agree_60D_carry_exhaust_60m_confirm15_hold_state,2025_2026,1.0,103772,1.4675925925925926,0.050379678525999304,0.05354290809917668,0.07011048239912743,0.01656757429995075,0.037157186364111944,0.03648349573950209,0.03237095409174191,1.1270441901744663,1.3653490740298622,-0.030356125530047184,0.5114766641162969,0.11790915856766769,112.88946526149408
hf_event_20D_agree_60D_carry_exhaust_30m_flip5_hold_state,2025_2026,1.0,103772,1.4675925925925926,0.05318390317233936,0.050072264942342154,0.06844467972576351,0.018372414783421352,0.03470735826168087,0.03411864109635932,0.03255613103437586,1.0479943412297246,1.2695847384342938,-0.03687814933900979,0.5095125928610256,0.10703436300478741,125.18743196274485
hf_event_20D_agree_60D_carry_state_hold,2025_2026,1.0,103772,1.4675925925925926,0.056084492926801066,0.03638095595638323,0.05495328334504489,0.018572327388661644,0.025099362868826237,0.024789547276273746,0.03426375571978501,0.7234918284792538,0.8764686484293105,-0.04301241285189228,0.5077319587628866,0.07814597243364818,126.54961249056514
hf_event_60D_agree_120D_state_hold,2025_2026,1.0,103772,1.4675925925925926,0.1920749335080754,0.0378484811726123,0.04996648468885123,0.012118003516238937,0.026124927843440622,0.02578950136682731,0.054482770739273365,0.47335150207838467,0.5734380609808399,-0.05683873206724821,0.49819385912101144,0.021688112907451287,82.57062332831579
hf_event_60D_pure_state_hold,2025_2026,1.0,103772,1.4675925925925926,0.16489997301776974,0.034308415935683956,0.04719186506718539,0.012883449131501431,0.023652735231306513,0.023377343350497584,0.050889590113321906,0.4593737795576752,0.5565048558172139,-0.06791336544437143,0.500759700794764,0.023614081308838207,87.78627799382679
hf_event_60D_pure_exhaust_30m_flip5_hold_state,2025_2026,1.0,103772,1.4675925925925926,0.16268357553097174,0.02745352184326836,0.03993652420695408,0.012483002363685745,0.018882563397696485,0.018706500688157622,0.05052813343834505,0.37021950773193485,0.4484995943161205,-0.07317783484112184,0.500888520317498,0.019756854545236548,85.05768172101328
hf_event_60D_agree_120D_exhaust_30m_flip5_hold_state,2025_2026,1.0,103772,1.4675925925925926,0.19017654087807886,0.027022531737685915,0.03901652863577326,0.01199399689808737,0.01858339056705497,0.018412829196656648,0.05419774153651542,0.3397342522889281,0.41156846450458234,-0.06156654430616493,0.4979478084621231,0.016428949449042756,81.72565709737765
hf_event_60D_pure_exhaust_60m_confirm15_hold_state,2025_2026,1.0,103772,1.4675925925925926,0.16031299387117912,0.01610650030553246,0.02778208272095618,0.01167558241542372,0.011035220006696307,0.010974776233422748,0.049853522644117514,0.22014043644953385,0.26668744995382376,-0.06768604253301458,0.5003005530175523,0.012987797731144776,79.556018982067
hf_event_252D_pure_state_hold,2025_2026,1.0,103772,1.4675925925925926,0.00034691438923794475,0.0009072741329089874,0.0015072741329089873,0.0006,0.0006183968468614827,0.0006182057183228432,0.002817036721232592,0.2194524883766328,0.26585404051654987,-0.002373552540031576,0.5555555555555556,0.33535392580805196,4.088328075709779
hf_event_252D_pure_exhaust_60m_confirm15_hold_state,2025_2026,1.0,103772,1.4675925925925926,0.0001830937054311375,0.0005733428317369713,0.001173342831736971,0.0006,0.00039074525371210684,0.00039066893266620126,0.001911543607475061,0.20437353934197294,0.2475867629055191,-0.001945291297929419,0.631578947368421,0.45965412196682687,4.088328075709779
hf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state,2025_2026,1.0,103772,1.4675925925925926,0.1884226959102648,0.012775279703454032,0.02436703582335514,0.011591756119901118,0.00874292046175096,0.008704922447779404,0.05375739364030945,0.1619297711124913,0.19616858413695623,-0.06447393732191187,0.49787756354523605,0.00919310576558789,78.984836652954
hf_event_252D_pure_exhaust_30m_flip5_hold_state,2025_2026,1.0,103772,1.4675925925925926,0.00026982230274062366,-1.2316603328386229e-05,0.000587683396671613,0.0006,-8.392350648165259e-06,-8.392385864136989e-06,0.0024010328371937653,-0.003495323235123134,-0.0042343826303489285,-0.001945291297929419,0.6071428571428571,0.10274407023986186,4.088328075709779
hf_event_120D_agree_60D_carry_state_hold,2025_2026,1.0,103772,1.4675925925925926,0.06545118143622557,-0.01689194043546225,-0.006944302633876128,0.00994763780158612,-0.011443979476238202,-0.011509965722586266,0.032655171844123775,-0.3524699174001578,-0.42699698870830516,-0.041229060968324904,0.4989693757361602,-0.018244906412635816,67.78201151869406
hf_event_120D_agree_60D_carry_exhaust_30m_flip5_hold_state,2025_2026,1.0,103772,1.4675925925925926,0.06413097945495895,-0.020715383989525882,-0.010819986405424621,0.00989539758410125,-0.014016061757654885,-0.014115214327247919,0.03217826898632609,-0.4386567323819087,-0.531407347285905,-0.04193948246536949,0.49872276483846734,-0.02421545302708621,67.42605293898644
hf_event_120D_agree_60D_carry_exhaust_60m_confirm15_hold_state,2025_2026,1.0,103772,1.4675925925925926,0.06275295840881934,-0.022045169602428433,-0.01295043920339607,0.009094730399032365,-0.014909057147769142,-0.015021314303231992,0.03187499041028978,-0.4712570610964909,-0.5709007664539978,-0.04161624452551149,0.4973894348894349,-0.02740351597424513,61.9704027189587
hf_event_120D_carry_tailwind_state_hold,2025_2026,1.0,103772,1.4675925925925926,0.10257102108468566,-0.03815836507555331,-0.027889230842406573,0.01026913423314674,-0.02566554618716503,-0.026000652543594686,0.039550084442628565,-0.6574107972212117,-0.7964152879438271,-0.050182220704998115,0.49530251785043217,-0.03152796418221844,69.97264966434375
hf_event_120D_carry_tailwind_exhaust_30m_flip5_hold_state,2025_2026,1.0,103772,1.4675925925925926,0.10124118259260687,-0.041276077158398,-0.031118364992566462,0.010157712165831532,-0.027733197661086555,-0.028125024183640275,0.039154071111678686,-0.7183167263352924,-0.8701993104726735,-0.048751062917131716,0.495240814772511,-0.034909648922899286,69.21343305424641
hf_event_120D_carry_tailwind_exhaust_60m_confirm15_hold_state,2025_2026,1.0,103772,1.4675925925925926,0.09978606945996993,-0.04183971716946808,-0.03248255776878428,0.009357159400683799,-0.028106532368603363,-0.028509081730615473,0.03885208966249259,-0.7337850287661065,-0.8889382672809747,-0.050044668251195024,0.4946402704007726,-0.03634931643599041,63.758562477845445
hf_event_252D_pure_confirm_30m_momo_exit,2025_2026,1.0,103772,1.4675925925925926,9.636510812165131e-05,-0.003130201042897765,-0.001930201042897765,0.0012,-0.00213060849232105,-0.0021328814677158275,0.0015656116095088648,-1.362331152095197,-1.6503856665525034,-0.0034546153405733415,0.4,-2.5302010428977644,8.176656151419557
hf_event_20D_agree_60D_carry_confirm_30m_momo_exit,2025_2026,1.0,103772,1.4675925925925926,0.025662028292795746,-0.12528985205464294,-0.010268086915998335,0.11502176513864458,-0.08182842347471019,-0.08537100329275354,0.024913366952193417,-3.4267148015992004,-4.1512674676967505,-0.1339789190492615,0.46864438603079234,-0.2550681456370217,783.7445195566951
hf_event_120D_agree_60D_carry_confirm_30m_momo_exit,2025_2026,1.0,103772,1.4675925925925926,0.030393555101568825,-0.21102124015466106,-0.07744639584261075,0.13357484431205036,-0.13392809565861524,-0.14378734344923277,0.022976246839505287,-6.258086642854361,-7.581311254261617,-0.1965064342767836,0.46670894102726695,-0.45864887599255366,910.1629770158632
hf_event_60D_pure_confirm_30m_momo_exit,2025_2026,1.0,103772,1.4675925925925926,0.07775700574336045,-0.3563112126501459,-0.04528441220000323,0.31102680045014275,-0.21556078247207705,-0.24278618906129817,0.03479078375303879,-6.9784627671715524,-8.454005406686505,-0.3009634047964923,0.47490395340190855,-0.2489914644319568,2119.2993342975024
