,rpc1,rpc2,rpc3
7778,0.1456876345875172,0.8430148645160574,-0.29655451242062014
7825,-0.8593424569371919,0.064371816742937,-0.7930782511854184
7871,-0.5011241393953276,-0.06798157079140628,-0.08910022275848029
7917,-1.234469691623549,-0.21122532016868498,0.510610017497654
7964,-1.5756592172745196,-0.080896778161906,-1.0474620971653996
8010,1.0743281122201558,-0.7401684335167036,-0.4089918617521299
8056,4.621446984567328,8.108317950437508,-0.02570919680019268
8102,-0.8296043440373309,0.7172534373064692,-0.1957884000999745
8149,1.6359754780031195,-0.22743251727385086,-0.4734807175580532
8195,2.2393647171835096,4.274868547250114,0.22376844277570354
8241,4.082369739397271,5.409993053880388,-0.8930829174683311
8288,2.2188543936820855,3.647528669470886,-0.7424158616786068
8334,1.7189862902274378,-0.806885549082951,1.8455278376398814
8380,0.4946312514287753,0.4855250937210378,-0.704579615846451
8427,1.6155240897096137,2.5839648718136514,-0.44821376787316347
8473,10.229223152879495,-5.990545629707176,-1.2447251450190642
8519,0.3008361073736383,1.3304357746180184,0.2325596202908987
8565,0.6068144449099501,-0.14810986370439796,-0.07885491380427118
8612,2.2779836327080845,3.2909151162116155,-0.9341590626683708
8658,-1.759269538022103,-0.25964892806686435,-0.4700175803269019
8704,-0.2605561930465937,-0.9195738049282159,-1.1019633256598866
8751,0.10809763737135636,-0.04898839319659916,-0.3200915519366049
8797,0.9913736099484683,-0.11510343246888047,-0.930751553392735
8843,1.1425880142007574,-0.32626575861418466,-2.504643107068257
8890,-0.6674740887786242,0.4303700848507505,-0.8824468113891051
8936,-1.475155836244872,0.17947293306220818,-0.10584344314535685
8982,-0.78940712823825,-0.6395199431396814,-0.7020722808706242
9028,1.8450492283199695,-0.6941014753852683,-0.39589303966421435
9075,1.0714345088678412,-1.4559132544284277,-1.1704147656887465
9121,3.5295201844751203,-3.2294635411191206,0.12465833343930677
9167,-1.4293817140948697,-0.41547913655247676,-0.7302685913616647
9214,-0.5566214035244809,0.7587477208219087,-0.9756872738371102
9260,-0.9673853504275283,0.10593325259422527,-0.48011239703641384
9306,-1.9073568155669838,-0.040663037168454534,-0.670111235249172
9353,-0.3035130252885143,0.04502565669731161,-0.8101021771989192
9399,-0.6062113644749042,-0.20375524738477757,-0.14414806753287657
9445,-1.5958772541562443,0.05390787407188479,-0.6187873610066302
9491,1.6440582508475265,-1.6139301273413407,-0.7532739056064629
9538,-1.0934338020733374,0.056899814553192214,-0.35883265480356596
9584,-0.06474701647565084,0.03951236691479841,-0.6654368986004862
9630,-1.4523410913375416,-0.48835832320186845,-0.9698726282000536
9677,-1.398143021858505,-0.33349899591893795,-0.2904750430834774
9723,-1.2180104867204788,-0.6690203504006748,-0.5497171596837969
9769,-0.9348182553054627,-0.5238253310016575,-0.2988176530948773
9816,-1.2451335952538112,-0.41847669646749,-0.5445700367719071
9862,-0.5383240310916055,-0.8865521812043078,-0.5608882269145543
9908,-0.5039672765498175,-0.6037171482430596,-1.002035627146044
9954,-0.2933725725458546,-0.6807627472792881,-1.0807764372175952
10001,-1.2444901632360108,0.26031638274748226,-0.38743890195626385
10047,-1.8655555515133275,0.022497290431338593,-0.412508409528231
