signal,root,horizon,mechanism,beta,tstat,correlation,sign_agreement,observations
HG_signed_notional_share,PA,50,momentum,0.0056946260518428125,2.1556431640336537,0.00827134174288362,0.49696693071056275,67918
HG_signed_notional_share,ALI,1,momentum,0.0012107383359219043,8.381262288932886,0.026910993485672302,0.11534215766179369,96929
HG_signed_notional_share,ALI,2,momentum,0.00206006613855422,10.079166690447511,0.03251570973947184,0.18397282965401565,95987
HG_signed_notional_share,ALI,5,momentum,0.0027627378123872347,8.385658006728958,0.02744998162076863,0.30302932818615624,93255
HG_signed_notional_share,ALI,10,momentum,0.0036793550741409963,7.740213012069956,0.025915146148175635,0.3955961368046753,89149
HG_signed_notional_share,ALI,20,momentum,0.005079638375777538,7.3108333814645405,0.02547337235508897,0.463270041425222,82317
HG_signed_notional_share,ALI,50,momentum,0.007869543018119174,6.467909305194328,0.02481099366336781,0.5014281928207545,67918
HG_abs_signed_notional_share,GC,1,mean_reversion,-0.0003171821068685931,-1.6826903400270647,-0.005404692531257211,0.43956009945218766,96931
HG_abs_signed_notional_share,GC,2,mean_reversion,-0.00048801845834043706,-1.8316065124696754,-0.005911781588479378,0.4844200898019565,95989
HG_abs_signed_notional_share,GC,5,mean_reversion,-0.0008626137587228336,-2.027162851577436,-0.00663808802598822,0.5052274896254436,93257
HG_abs_signed_notional_share,GC,10,mean_reversion,-0.0011584076804257621,-1.8839009203751778,-0.006309445243703053,0.5092820046886742,89151
HG_abs_signed_notional_share,GC,20,mean_reversion,-0.0016647195333372668,-1.8381009537255502,-0.006406424034696306,0.513745307887608,82319
HG_abs_signed_notional_share,GC,50,mean_reversion,-0.005120992415986746,-3.2781549020098613,-0.012577926865490358,0.5130009717600637,67918
HG_abs_signed_notional_share,SI,1,mean_reversion,-0.0005253108162704906,-1.2380528038668928,-0.003976572164178003,0.4351033209190042,96931
HG_abs_signed_notional_share,SI,2,mean_reversion,-0.0006223861207442521,-1.0400507545991065,-0.003356957764252686,0.481857296148517,95989
HG_abs_signed_notional_share,SI,5,mean_reversion,-0.0007519957049554141,-0.7900033399953416,-0.0025869701104566135,0.5052918279592953,93257
HG_abs_signed_notional_share,SI,10,mean_reversion,-0.0006053637713305807,-0.44131736110413294,-0.0014780608037674038,0.5126022142208164,89151
HG_abs_signed_notional_share,SI,20,mean_reversion,-0.00023321653777366166,-0.11452311128662186,-0.00039916121539530547,0.5172317447976773,82319
HG_abs_signed_notional_share,SI,50,mean_reversion,-0.0020258187696426517,-0.5677756008459182,-0.0021786609287911124,0.5141935863835801,67918
HG_abs_signed_notional_share,HG,1,momentum,0.0006840402363953209,2.982124286747284,0.00957809083965935,0.4178539373368685,96931
HG_abs_signed_notional_share,HG,2,momentum,0.0016655936800476802,5.138578394713953,0.016583532672135345,0.46649095208826014,95989
HG_abs_signed_notional_share,HG,5,momentum,0.0045823621962581594,8.879214896805772,0.029063974166988204,0.48845663060145617,93257
HG_abs_signed_notional_share,HG,10,momentum,0.0022245638144563233,2.98036284557324,0.009981349614616768,0.49376899866518603,89151
HG_abs_signed_notional_share,HG,20,mean_reversion,-0.000806479564589521,-0.7463644585370355,-0.0026013854910177645,0.4974428746704892,82319
HG_abs_signed_notional_share,HG,50,mean_reversion,-0.0047110684191460014,-2.521184227608628,-0.00967382461645133,0.49611295974557557,67918
HG_abs_signed_notional_share,PL,1,mean_reversion,-0.00012767969637241815,-0.3184156758236814,-0.0010227449575344097,0.4365579639124738,96931
HG_abs_signed_notional_share,PL,2,momentum,5.555277434615159e-05,0.09898028189008913,0.0003194791019628998,0.4799924991405265,95989
HG_abs_signed_notional_share,PL,5,momentum,0.00024804979252282154,0.28142415887962363,0.0009215632106107417,0.4998123465262661,93257
HG_abs_signed_notional_share,PL,10,mean_reversion,-0.0006552050619905432,-0.5208416466259125,-0.0017444029180138784,0.5037296272616123,89151
