feature,root,horizon,spearman_ic,pvalue,observations
share_variance,PL,10,-0.0006861559547754912,0.8376731268130501,89151
share_variance,PL,20,0.002617275666155553,0.4527008156858328,82319
share_variance,PL,50,0.020524333441462733,8.828124012440969e-08,67918
share_variance,PA,1,-0.004065360620050841,0.20562485445366394,96931
share_variance,PA,2,-0.0024112338092378703,0.4550381937661778,95989
share_variance,PA,5,-0.0018308421806189613,0.5760963913889801,93257
share_variance,PA,10,-0.00022376486530694268,0.9467320499332591,89151
share_variance,PA,20,-0.0011162293359486695,0.7487744198362372,82319
share_variance,PA,50,0.0175249399185329,4.936800949621999e-06,67918
share_variance,ALI,1,0.002805012671304037,0.3825067172184614,96929
share_variance,ALI,2,0.0019522284178413458,0.5452935560934712,95987
share_variance,ALI,5,-0.0016476878585263992,0.6148522986004405,93255
share_variance,ALI,10,-0.001644062306484689,0.623515019867491,89149
share_variance,ALI,20,0.0008707933931020693,0.8027149071650294,82317
share_variance,ALI,50,0.010298723622119782,0.0072751329605078565,67918
distance_from_equal_weight,GC,1,-0.002695410733135726,0.40137225140453187,96931
distance_from_equal_weight,GC,2,-0.0011420782755076765,0.723462358301225,95989
distance_from_equal_weight,GC,5,0.00043852924025410367,0.8934687523707445,93257
distance_from_equal_weight,GC,10,0.0007461682880620914,0.823699680036593,89151
distance_from_equal_weight,GC,20,-0.00295717850828427,0.39619209997982024,82319
distance_from_equal_weight,GC,50,0.00912713998664196,0.017376768721498265,67918
distance_from_equal_weight,SI,1,-0.010713497759959554,0.0008512605423081112,96931
distance_from_equal_weight,SI,2,-0.011574673732312152,0.0003355966940354502,95989
distance_from_equal_weight,SI,5,-0.014942771282465418,5.032736548292585e-06,93257
distance_from_equal_weight,SI,10,-0.013487108239210203,5.6461896370846215e-05,89151
distance_from_equal_weight,SI,20,-0.018007469040650592,2.37989127473991e-07,82319
distance_from_equal_weight,SI,50,-0.0036829812972299847,0.33715066277205247,67918
distance_from_equal_weight,HG,1,-0.003344900266516516,0.2976982184767409,96931
distance_from_equal_weight,HG,2,-0.004334748935208469,0.17927692632484216,95989
distance_from_equal_weight,HG,5,-0.0013404656633650848,0.6822855984152654,93257
distance_from_equal_weight,HG,10,0.001902705017642918,0.5699634374728777,89151
distance_from_equal_weight,HG,20,0.0006431459947177798,0.8536023337819303,82319
distance_from_equal_weight,HG,50,0.0011380012489019444,0.7667947583903968,67918
distance_from_equal_weight,PL,1,-0.004808015992219536,0.134418050434686,96931
distance_from_equal_weight,PL,2,-0.0022257386770873334,0.49046321088620737,95989
distance_from_equal_weight,PL,5,-0.004945561682508382,0.1309758013885155,93257
distance_from_equal_weight,PL,10,-0.0006861559547754912,0.8376731268130501,89151
distance_from_equal_weight,PL,20,0.002617275666155553,0.4527008156858328,82319
distance_from_equal_weight,PL,50,0.020524333441462733,8.828124012440969e-08,67918
distance_from_equal_weight,PA,1,-0.004065360620050841,0.20562485445366394,96931
distance_from_equal_weight,PA,2,-0.0024112338092378703,0.4550381937661778,95989
distance_from_equal_weight,PA,5,-0.0018308421806189613,0.5760963913889801,93257
distance_from_equal_weight,PA,10,-0.00022376486530694268,0.9467320499332591,89151
distance_from_equal_weight,PA,20,-0.0011162293359486695,0.7487744198362372,82319
distance_from_equal_weight,PA,50,0.0175249399185329,4.936800949621999e-06,67918
distance_from_equal_weight,ALI,1,0.002805012671304037,0.3825067172184614,96929
distance_from_equal_weight,ALI,2,0.0019522284178413458,0.5452935560934712,95987
distance_from_equal_weight,ALI,5,-0.0016476878585263992,0.6148522986004405,93255
distance_from_equal_weight,ALI,10,-0.001644062306484689,0.623515019867491,89149
distance_from_equal_weight,ALI,20,0.0008707933931020693,0.8027149071650294,82317
distance_from_equal_weight,ALI,50,0.010298723622119782,0.0072751329605078565,67918
max_share,GC,1,-0.002749419485815187,0.39200452976662203,96931
max_share,GC,2,-0.0008743734309368808,0.786471251298637,95989
max_share,GC,5,0.0011137062132210653,0.7337817854165013,93257
max_share,GC,10,0.0007894723227509303,0.8136509752240373,89151
max_share,GC,20,-0.0040964915426752475,0.239865410269363,82319
max_share,GC,50,0.008853507440510361,0.021036842943451445,67918
max_share,SI,1,-0.011355595868456227,0.0004070188701807903,96931
max_share,SI,2,-0.01219425267457112,0.00015801306351231144,95989
max_share,SI,5,-0.014997640691300723,4.645824527585454e-06,93257
max_share,SI,10,-0.014083839365529803,2.6070662453158355e-05,89151
max_share,SI,20,-0.01906820406395595,4.466766368669141e-08,82319
max_share,SI,50,-0.0029156654839415474,0.44734927012432024,67918
max_share,HG,1,-0.003464642880653322,0.28073826958858406,96931
max_share,HG,2,-0.00424057728136357,0.18891071196931364,95989
max_share,HG,5,-0.00042733192664227765,0.8961732912447925,93257
max_share,HG,10,0.003118289155092733,0.35182608654417813,89151
max_share,HG,20,0.0024357271520665576,0.48465708166436045,82319
max_share,HG,50,0.004518020646284086,0.2390241579204515,67918
max_share,PL,1,-0.004978464157574441,0.12114826320384887,96931
max_share,PL,2,-0.0021716808414859244,0.5010591533416595,95989
max_share,PL,5,-0.004097884557561935,0.21078827132607414,93257
max_share,PL,10,-0.00030653208615682103,0.9270765754698386,89151
max_share,PL,20,0.002409506555734438,0.4893713972100874,82319
max_share,PL,50,0.023026721108329446,1.9526470864344528e-09,67918
max_share,PA,1,-0.004311934966366183,0.17944828141814131,96931
max_share,PA,2,-0.0024086428720881117,0.45552286845046913,95989
max_share,PA,5,-0.0007961271792852278,0.8079138556216378,93257
max_share,PA,10,0.000725219064072579,0.8285714515016807,89151
max_share,PA,20,-0.0002470881578681091,0.9434839497843869,82319
max_share,PA,50,0.020420565110341574,1.0247625292479531e-07,67918
max_share,ALI,1,0.0031562121064946207,0.3257912345837293,96929
max_share,ALI,2,0.0030411060819479393,0.34610132867735094,95987
max_share,ALI,5,-0.0005894650991614598,0.8571474039563419,93255
max_share,ALI,10,-0.0005143013535832431,0.8779589808184343,89149
max_share,ALI,20,0.002726390142294479,0.4340873391674559,82317
max_share,ALI,50,0.013723035734954056,0.0003482596992274264,67918
contribution_velocity_l2,GC,1,-0.0012092145497083807,0.7065682264369116,96931
contribution_velocity_l2,GC,2,-0.001101343022611873,0.7329419093992405,95989
contribution_velocity_l2,GC,5,-0.006336635899641252,0.052980978098998696,93257
contribution_velocity_l2,GC,10,0.00044849342965941244,0.8934737141268518,89151
contribution_velocity_l2,GC,20,0.005594798696683027,0.10844804043781152,82319
contribution_velocity_l2,GC,50,-0.009742006644816798,0.01112060962931661,67918
contribution_velocity_l2,SI,1,0.0028821243335868173,0.3695569912896947,96931
contribution_velocity_l2,SI,2,0.006017758557922917,0.062262736753725,95989
contribution_velocity_l2,SI,5,0.004153225353145198,0.20469054955006513,93257
contribution_velocity_l2,SI,10,0.010242541405396186,0.0022261725052468355,89151
contribution_velocity_l2,SI,20,0.01376919625512934,7.792717946990901e-05,82319
contribution_velocity_l2,SI,50,-0.0037097466033688496,0.33365120431204515,67918
contribution_velocity_l2,HG,1,-0.0009363866043084201,0.7706471422956088,96931
contribution_velocity_l2,HG,2,-0.0045880498783970386,0.15518226495571527,95989
contribution_velocity_l2,HG,5,-0.010335433117590796,0.001597967561574993,93257
