index,root,relative_bar,mean,median,count
316,PL,12,0.00018989210392915894,0.0,5761
317,PL,13,0.000223486600734137,0.0,5761
318,PL,14,0.0002597673322929307,0.0,5761
319,PL,15,0.0002658876221098323,5.9504328957515895e-05,5761
320,PL,16,0.00028629493523242306,7.012376847992385e-05,5761
321,PL,17,0.0002728486763955041,6.206495045901761e-05,5761
322,PL,18,0.00022978462152888312,6.542575814449947e-05,5761
323,PL,19,0.00019073023979077164,4.606490545988606e-05,5761
324,PL,20,0.0001438245911672568,6.715691215042341e-05,5761
325,PL,21,0.00013141453698187067,0.0,5761
326,PL,22,0.00015465849211507168,0.0,5761
327,PL,23,0.000132729211349933,0.0,5761
328,PL,24,0.0001364079836598925,5.960008345784473e-05,5761
329,PL,25,0.00011754646185037415,3.821826451311239e-05,5761
330,PL,26,0.00010257674657895544,5.9504328957515895e-05,5761
331,PL,27,8.27533893300939e-05,0.0,5761
332,PL,28,0.00011339268812815502,0.0,5761
333,PL,29,8.820591740388742e-05,0.0,5761
334,PL,30,0.00010612511575077769,4.8221820382998715e-05,5761
335,PL,31,0.00010444515151133415,0.0,5761
336,PL,32,0.00012648941683534595,0.0,5761
337,PL,33,0.0001553987399900491,0.0,5761
338,PL,34,0.00019419593138035314,6.0362780327949395e-05,5761
339,PL,35,0.00021353665307039473,0.00013929516668298447,5761
340,PL,36,0.00021071863498803902,0.00016199104970748834,5761
341,PL,37,0.0001989738905167435,0.00014299889625490891,5761
342,PL,38,0.00020070344165553551,0.00018523664033676113,5761
343,PL,39,0.00017199497989040077,0.00023159406296358043,5761
344,PL,40,0.00015517972692317421,0.00023638799259106946,5761
345,PL,41,0.00011114545353461963,0.00026520274905461605,5761
346,PL,42,0.00010167306685569436,0.0002862867046999895,5761
347,PL,43,0.00010263255471774974,0.0002509882676156039,5761
348,PL,44,0.00010159104223299249,0.0002493299271160154,5761
349,PL,45,5.621771281152139e-05,0.00023989444759386913,5761
350,PL,46,6.94077402646684e-05,0.00017898159520424173,5761
351,PL,47,7.652137628569349e-05,0.00016561318318775164,5761
352,PL,48,4.3382561110916613e-05,0.00019269679219480196,5761
353,PL,49,2.6908092571676003e-05,0.00018170255342120356,5761
