,pc1,pc2,pc3
7269,-0.20044879386758335,1.4458861829195824,-0.05082890548351986
7315,1.3660949466685122,0.6319745816651083,-0.004826349526984372
7362,1.1560869191484262,1.2186786056485355,-0.004822107426623181
7408,-3.400834136528166,2.029556156561683,-0.3791806164486713
7454,-1.0016101854392265,1.1769008318904246,-0.15592622999123112
7501,0.423920859998221,0.7289829304215694,-0.04652956033817433
7547,0.945585900396269,1.583372768324026,0.08392424569480447
7593,1.5447983931921017,0.20534998067621396,-0.007839796124704939
7639,-0.04205003972349678,1.2838297039365276,-0.009404254795450774
7686,0.5186744243760907,0.2972280327225564,-0.006663902972637561
7732,1.093007191645426,0.496662518252075,-0.0337652544116245
7778,0.28205291858679454,0.35761000286354433,-0.0844014635193203
7825,1.3733466343059866,0.35023454694648093,-0.0002242400526517174
7871,0.4381151260827778,-0.13983747515129621,0.21143462480331668
7917,0.42949127741503,-1.0212733211321385,-0.03837534415450232
7964,2.0883399366164532,0.2339243922276273,-0.030058836702837502
8010,-0.3170751185812818,1.0239228370131739,-0.03813637609009696
8056,-2.973878610101712,1.6538896160791159,-0.4312515279249423
8102,0.840098861294177,-0.22394722674685874,-0.0711412058443431
8149,-0.6828384217962729,1.2753269177485196,-0.07129152533392424
8195,-1.6655213535825004,0.5395378583350326,-0.25981961990629693
8241,-1.8406194999145913,2.4318691975538105,-0.3117123063638297
8288,-0.7849587798745404,1.4751956593701943,-0.07980834835583495
8334,-2.5893974490112655,-0.5220919098406549,-0.023552268701784645
8380,0.31076190534208864,0.8511325029431562,-0.042762205106839514
8427,-0.6296689935116656,1.016164799949254,-0.1350756304789578
8473,-5.159021156636924,7.474857071654692,0.17567860695492932
8519,-0.19550687850084716,0.00012779207538340828,-0.05029118322336985
8565,-0.3496602304451835,0.4067113298849948,0.536003612258375
8612,-0.7573879827893839,1.6150354522679937,-0.23008920900812435
8658,1.7322767429706152,-0.33084844484690185,-0.017452865086803104
8704,1.2032604186272393,0.9924754577087479,-0.014960153187035809
8751,0.0592420727858433,0.2102509620435855,-0.04294045531526336
8797,0.17519222012360186,1.3637720995999025,-0.06590592672927231
8843,0.705589478112653,2.1908902154302567,-0.16532766533371174
8890,1.2707572220653416,0.4438105778358395,-0.02627317569602356
8936,1.2510987401474336,-0.5281653586839735,-0.03454258346996064
8982,1.244735083192774,0.3723679893171443,-0.016514605851465185
9028,-0.5283412570835796,1.6969567786006798,0.2779106293564384
9075,0.20328759116247117,1.6377893331890099,-0.02929500345599037
9121,-2.0560763376987667,2.3908550852655033,0.11732007732560583
9167,1.8103166461907254,0.14921495615311361,0.017858717644772253
9214,1.352244404270924,0.6147749730222793,-0.07316310301190526
9260,1.060413691023116,-0.08867916166713517,-0.061736017970346696
9306,2.0136965093929953,-0.24463472604163866,-0.02402457170114393
9353,0.8443675129871598,0.49573688789296516,-0.0739038720389906
9399,0.5503664845463148,-0.14784699743976945,-0.04869764238796664
9445,1.7181925244626675,-0.17811787132209836,-0.03695174547536091
9491,-0.8656397335361665,1.3136322679941836,0.5096838003487846
9538,1.1226192133732338,-0.18059479500878442,-0.046472897133822084
9584,0.6729270664551978,0.594934864336934,-0.015445636687914469
9630,1.8166023529089632,0.16049165504545485,-0.03183478843760564
9677,1.3567925452622787,-0.27709112878591,-0.014463178323555323
9723,1.4969542831488527,0.1093049128509098,0.0028466178369178563
9769,0.8959816113532856,-0.15509867132433275,-0.033663012302938465
9816,1.22723853925624,-0.06182085135193155,2.9610374466237817
9862,0.7421574452231934,0.2113138053789196,-0.03912710250855023
9908,1.0984966949497843,0.5858925100121266,-0.05191410881963982
9954,0.8889760423254853,0.6480590220776915,-0.07047331734877454
10001,1.2429041921629485,-0.25822765519912266,-0.05435342268275851
10047,1.7809393734959729,-0.4397335798683082,-0.02420133851277135
10093,1.4439686414603163,-0.20108195510196356,0.00032831334034546297
10140,1.6101360815628856,0.1957517131199447,0.020079806380349646
10186,2.3089027878434534,0.029257355413567738,-0.020231723697680733
10232,1.5826384865911516,-0.6957475608745501,-0.019251915849108604
10279,1.1425460684508106,-0.13739862761237895,1.1935380415465073
10325,0.812743584601122,0.5194741625519542,-0.0840177812662476
10371,0.4942324866336651,0.6846471314397178,-0.107262604449224
10417,1.032022806004169,0.5397339817571033,-0.07653119777578239
10464,0.4531745935219348,-0.9185504807280975,-0.019535685606452184
10510,2.6427227489522753,0.05065252729945326,-0.012249092649306842
10556,1.8354985704327642,0.10502820037063529,-0.02258334803829279
10603,1.4912167466514406,-0.2110940288675252,-0.014736967796941012
10649,1.597506887733895,-0.09867295838816062,-0.02917695624796484
10695,2.356056165315634,0.17757781340881112,-0.017759495242300263
10742,1.60081289941493,0.14433710833017943,-0.03651787136498719
10788,0.9651242854886374,-0.17262906240789644,-0.048902265510275905
10834,1.663776710922512,0.3521698204394459,-0.02796424949237466
10880,2.7206203679016117,-0.020664026121634576,-0.01366982180691713
10927,1.2589053699051134,0.9394745549585894,-0.008595209972952317
10973,0.38291956191657633,1.4203831274025738,0.24806261105421323
