,tsne1,tsne2
89775,-40.64512,-18.064396
89821,-10.26446,14.059913
89868,23.012623,2.160285
89914,-8.647903,31.12107
89960,8.897184,20.759844
90007,14.372061,12.961363
90053,-7.535101,34.805767
90099,-3.7628675,-8.767658
90146,-32.696384,-19.47051
90192,7.648256,22.969936
90238,-12.925814,31.549265
90284,39.05977,17.770819
90331,-2.0851395,12.244856
90377,-38.422928,-13.842117
90423,10.947787,8.291798
90470,-13.626925,17.022696
90516,50.842426,4.7781057
90562,46.668568,14.987256
90609,30.964447,-14.503627
90655,56.068863,2.306849
90701,32.087627,-0.9735601
90747,46.768032,7.8450103
90794,21.850527,-11.785206
90840,39.736607,14.051437
90886,20.972464,9.531474
90933,28.084925,15.576342
90979,-24.828123,-27.14871
91025,-29.29125,-20.091661
91072,11.853473,24.525948
91118,34.191372,-14.2667265
91164,0.2787427,-19.046925
91210,45.367546,-1.30216
91257,13.196888,34.777927
91303,-26.397585,5.842781
91349,4.529936,-16.279417
91396,45.65372,15.325939
91442,60.18557,4.7035217
91488,19.601803,3.9989803
91535,-20.225382,19.244896
91581,-11.306229,19.305079
91627,-37.446774,-16.16003
91673,30.115734,-14.269591
91720,-12.677103,-2.9227426
91766,-11.525198,41.723175
91812,2.7880986,25.90315
91859,23.830063,-7.8499827
91905,-29.67739,-12.013122
91951,48.160744,4.27188
91998,-41.850506,12.708815
92044,44.83661,4.9061437
92090,-12.0808325,-22.240564
92136,-4.3741803,2.946145
92183,8.366567,9.544521
92229,19.223106,-15.971775
92275,-31.142893,-22.655783
92322,10.162069,24.400599
92368,-23.062801,9.061697
92414,44.01952,15.321936
92461,-16.798018,11.9860325
92507,-9.221396,32.32243
92553,31.362495,-11.647495
92599,-7.800557,8.063908
92646,57.459454,3.6155128
92692,41.97724,7.0247254
92738,-22.851255,6.8554163
92785,1.1389648,20.840563
92831,-24.111174,-8.119536
92877,-29.246025,9.605484
92924,23.544464,29.643753
92970,-24.709408,-25.91624
93016,14.500633,10.5881
93062,-2.6697023,14.218623
93109,23.813719,-18.79083
93155,0.5098833,-13.257388
93201,45.708412,13.967203
93248,18.817451,-26.755081
93294,-24.57937,23.456213
93340,-2.360756,-3.223701
93387,3.8192303,21.637741
93433,53.29063,6.466229
93479,2.009971,25.348804
93525,14.382894,-15.558963
93572,23.573584,17.094831
93618,39.170677,3.9921443
93664,28.596872,9.821377
93711,19.31776,30.13279
93757,-6.8064985,10.296568
93803,45.167675,17.145557
93850,40.853683,11.809313
93896,11.642611,-15.269452
93942,-0.4818151,-5.5696063
93988,-12.5313425,14.982577
94035,32.43382,-8.508743
94081,54.07,0.55364156
94127,18.459618,-16.109882
94174,18.122925,-8.726167
94220,35.115692,-2.4044487
94266,9.011666,19.279924
94313,-14.207583,-4.2602787
94359,19.301449,-1.7328585
94405,50.97123,-4.4724045
94451,49.826664,-3.8805728
94498,55.475563,3.5137177
94544,42.091946,6.498266
94590,30.470453,10.915366
94637,21.451826,20.001638
94683,-34.523018,12.998335
94729,19.691553,14.171611
94776,-2.1530578,28.552116
94822,0.8274288,4.537498
94868,12.149599,21.756159
94914,-1.4618452,-22.888165
94961,43.825016,0.19420348
95007,10.474539,9.1525
95053,14.210065,1.3387139
95100,-3.4361863,14.375467
95146,-7.171377,37.58452
95192,-4.468714,-7.093564
95239,21.86552,10.74866
95285,28.373508,9.419886
95331,16.624159,1.8858877
95377,19.545334,-17.228502
95424,10.909935,13.694226
95470,33.397305,0.36839664
95516,-8.298189,-28.451511
95563,11.322237,20.094252
95609,28.8684,11.082047
95655,27.093475,3.6997209
95702,45.416065,0.14484362
95748,12.94348,25.290857
95794,-2.6547437,33.048843
95840,17.849823,-19.162407
95887,21.82741,-11.779379
95933,-0.54092354,-29.125908
95979,49.750114,-0.83845747
96026,33.30437,-19.20904
96072,49.40967,-0.6602332
96118,55.503746,0.16091478
96165,35.714813,0.7117939
96211,54.35851,8.382747
96257,-19.779102,7.869977
96303,14.989868,36.16011
96350,2.836783,27.160072
96396,29.681204,-6.9319644
96442,22.36358,-4.0423617
96489,-3.82771,9.97057
96535,-3.5225942,-13.697252
96581,14.778854,-2.2043386
96628,3.4197772,27.482517
96674,11.648333,13.846472
96720,52.622135,3.23151
96766,12.777392,6.753234
96813,-4.101578,26.927177
96859,-52.283638,-24.251944
96905,40.660183,14.701028
96952,54.40798,1.1648598
96998,-0.7457887,9.052317
97044,22.472143,13.027461
97091,20.480047,-7.2962093
97137,35.76221,2.045281
97183,15.263211,24.179283
97229,28.179932,11.221863
97276,15.360057,-3.545289
97322,-20.97022,26.681555
97368,7.183447,4.0283966
97415,47.834526,1.0835625
97461,-8.806324,32.511604
97507,-5.001703,30.45434
97554,18.314442,2.7180798
97600,-5.6538787,-4.1931906
97646,44.622852,-0.65526694
97692,6.3639903,21.598043
97739,39.950806,-1.4973534
97785,24.362886,29.640057
97831,-21.610958,11.095042
97878,25.256107,10.576045
97924,10.896397,-19.873154
97970,2.0898573,25.621296
98017,-3.5599825,-8.849873
98063,57.238216,1.8315002
98109,-38.037323,-27.495924
98155,-7.888906,-28.53223
98202,40.021954,-4.187623
98248,14.869285,-23.105211
98294,-17.578917,-17.554527
98341,-28.332268,15.613408
98387,-9.331036,8.108562
98433,-4.552121,14.418848
98480,52.61952,8.390061
98526,53.777973,5.144385
98572,15.384639,36.64293
98618,-17.009483,11.125754
98665,0.061494175,24.752188
98711,-1.9403753,28.817059
98757,26.672523,-15.189424
98804,-5.3598976,36.382717
98850,48.239555,9.249264
98896,-33.067913,15.000435
98943,16.36115,1.30651
98989,-26.066944,15.648531
99035,-11.715598,-33.97509
99081,39.96807,-6.4752393
99128,11.830606,14.087484
99174,56.32841,6.2456374
99220,42.74786,13.119403
99267,-0.95699906,30.307152
99313,51.906837,5.4829464
99359,4.959699,-23.103983
99405,-4.6216145,1.7839506
99452,12.448399,-23.446177
99498,-3.7866883,5.275744
99544,-5.4470015,-32.236828
99591,-7.742875,-29.923714
99637,47.403446,2.1343992
99683,5.776473,23.965645
99730,-31.600468,15.630706
99776,-20.323019,16.38617
99822,48.523865,6.930571
99868,-15.087686,-5.707323
99915,-21.997726,24.539848
99961,-10.500111,17.924173
100007,-2.5262637,6.6042857
100054,29.917313,13.449406
100100,7.2709827,25.597637
100146,-1.8303488,19.950071
100193,30.766268,-2.233103
100239,-4.60197,34.227375
100285,-6.463335,37.268223
100331,25.880978,10.289152
100378,-22.516619,10.904777
100424,-39.11125,-18.327705
100470,-5.5602875,35.623325
100517,-29.092785,4.3139043
100563,5.836219,20.627974
100609,58.031895,2.717815
100656,18.67246,33.77184
100702,49.898483,7.3128843
100748,-8.72211,-9.68275
100794,30.08845,-19.512138
100841,5.5023675,4.6916738
100887,-1.0551293,6.4484477
100933,24.853813,11.6327505
100980,33.53021,-0.24257536
101026,-4.819817,-8.367235
101072,0.23694046,15.065972
101119,-10.721847,-34.400085
101165,26.740364,16.94434
101211,5.967668,12.632232
101257,-11.932135,-23.023033
101304,52.544014,6.4401383
101350,-11.572195,41.903347
101396,20.326433,-16.565554
101443,56.005787,5.0215616
101489,11.553221,23.267975
101535,9.692944,21.638512
101582,-3.2388809,-22.08903
101628,51.940258,6.684223
101674,-26.019464,-8.903583
101720,12.164564,24.115732
101767,-17.161839,10.894871
101813,-0.36150348,24.83465
101859,-0.9669492,20.724535
101906,44.743668,17.573414
101952,16.259937,-24.966423
101998,17.924835,2.212472
102045,32.871727,-19.12249
102091,54.318363,4.161404
102137,26.656485,-0.6873391
102183,41.29186,16.65537
102230,45.536,-1.0012579
102276,7.493024,-8.317229
102322,-0.20248657,9.512375
102369,36.938324,-5.573855
102415,25.716835,-15.73739
102461,-8.19111,-35.0398
102508,50.44021,1.8990021
102554,3.6952348,22.363026
102600,22.753326,-2.974459
102646,-1.0753164,26.420916
102693,-7.5854077,38.511833
102739,28.187002,-12.540908
102785,-10.009877,-7.711449
102832,43.533688,17.855179
102878,-51.86648,-15.918095
102924,8.956933,-11.08646
102971,2.999388,-19.255978
103017,-0.80267483,7.3925943
103063,12.649736,21.881554
103109,7.698313,-0.6160971
103156,52.263996,1.872008
103202,52.578716,2.273094
103248,40.539658,12.728174
103295,6.3497133,23.08401
103341,-27.042696,4.0616765
103387,16.91814,-25.175669
103434,-2.9202023,28.216068
103480,27.232548,11.428804
103526,29.269442,-5.2685504
103572,-53.98358,-24.39757
103619,-20.660349,-25.119318
103665,26.187092,3.4462652
103711,12.3376875,1.9733856
103758,1.2075267,-20.3143
103804,-31.623331,9.972323
103850,23.679796,10.446427
103897,11.876286,1.6714659
103943,22.439478,-7.4583125
103989,14.263712,12.541633
104035,58.410103,3.6238992
104082,31.337868,1.9817331
104128,14.009132,-14.956302
104174,-15.220446,21.18184
104221,27.031614,-15.685326
104267,-3.403255,1.8397948
104313,32.549408,13.99606
104360,24.108673,29.393045
104406,-9.807296,9.218175
104452,-0.9291592,18.137074
104498,-2.9288414,4.280237
104545,15.191591,11.204249
104591,-10.125856,34.91562
104637,-19.400503,-14.024666
104684,13.881042,-20.018074
104730,36.11361,-0.825674
104776,52.65743,0.8859407
104823,-2.1276834,5.9518223
104869,-29.60994,6.8579993
104915,-19.991371,10.653372
104961,51.085934,1.1957266
105008,27.831825,-12.244022
105054,5.833392,-22.76472
105100,-5.070612,34.3126
105147,-7.555073,-8.945184
105193,44.07505,15.663836
105239,-7.3567405,-1.2987682
105286,-16.163958,-10.550527
105332,8.671025,10.023635
105378,-9.110795,35.722042
105424,-34.715427,-19.580458
105471,2.2154777,-21.153076
105517,-27.548544,7.431469
105563,-2.3859022,-32.556362
105610,29.551762,-9.808683
105656,-9.496562,31.22669
105702,15.028322,-26.237463
105749,-34.015755,-8.746868
105795,-36.318016,-18.157475
105841,-41.80976,11.177855
105887,-6.1826315,-5.21822
105934,-26.575058,-20.453161
105980,23.516563,-4.403289
106026,4.2205215,22.401224
106073,-4.8973794,2.181533
106119,-35.474655,14.085988
106165,7.5141892,-19.278893
106212,-8.037438,36.561756
106258,5.0024467,-20.052155
106304,1.266671,22.221376
106350,-0.86014706,30.561483
106397,-10.873174,-28.02408
106443,-13.692423,-2.99953
106489,-13.014048,35.53977
106536,-5.208573,2.6022856
106582,20.797153,3.705652
106628,-5.8488007,-7.0828137
106675,-31.771294,-23.892088
106721,3.7702878,20.59765
106767,-6.9366803,-5.5411296
106813,-2.2308578,5.471396
106860,-13.465785,11.775389
106906,-11.559791,41.156258
106952,-20.29171,-23.509066
106999,-34.407967,-5.4309287
107045,-6.6574936,0.51700646
107091,-25.996109,22.353333
107138,-5.1335907,30.129034
107184,-36.12273,-0.1186492
107230,-38.388947,-15.98733
107276,-47.59257,-20.735945
107323,-40.4581,-24.241093
107369,15.934053,34.66428
107415,-40.77745,13.282074
107462,-8.974489,34.300255
107508,-25.909184,22.55359
107554,16.712742,-18.236095
107601,-14.821126,-6.098889
107647,27.338829,-13.725404
107693,-31.8402,-7.26392
107739,-25.267242,8.496617
107786,13.957862,35.57505
107832,-9.783034,40.923775
107878,15.105838,-25.725777
107925,-34.12846,1.0169152
107971,29.38774,-2.4596624
108017,-2.9605823,-4.918874
108064,-28.92681,-13.27628
108110,7.695742,25.89687
108156,-21.269732,16.43232
108202,-27.33288,2.8774743
108249,-23.095737,-7.4712243
108295,-8.80452,-10.835526
108341,0.31248298,5.5690317
108388,31.893208,-19.19021
108434,-7.710441,-25.286688
108480,-3.9615893,32.57644
108527,21.410873,31.590813
108573,-23.051722,2.3456333
108619,-33.34076,13.528565
108665,-28.488222,-12.91396
108712,-1.4581804,16.985708
108758,-14.090871,3.444346
108804,19.81224,10.534969
108851,-25.686981,8.14398
108897,6.502224,-19.211092
108943,-12.681609,-22.727032
108990,4.642924,25.280922
109036,5.062834,-19.25355
109082,31.307539,10.108312
109128,-10.055836,-8.148564
109175,-22.554085,18.26419
109221,-5.159495,0.07960837
109267,-20.371704,9.857664
109314,12.807045,34.711605
109360,-14.452594,14.998768
109406,27.76859,-5.353512
109453,-1.9646697,17.638248
109499,-1.6083068,10.922417
109545,0.11305841,-13.902113
109591,14.337572,24.91982
109638,13.048633,-19.893423
109684,-33.43848,2.1787858
109730,-19.4622,9.941053
109777,6.44098,-18.246912
109823,15.473423,-1.1245805
109869,-4.8060536,6.882715
109916,55.397507,-0.7875746
109962,1.4808261,20.354116
110008,2.9438584,14.358918
110054,22.503588,9.942108
110101,52.12659,-2.382699
110147,28.152388,3.8077123
110193,31.117512,-13.749094
110240,49.073456,11.592629
110286,22.596375,-3.1257854
110332,25.33475,12.5299835
110379,8.220697,18.9059
110425,0.11522489,8.241093
110471,-0.046777435,21.152555
110517,19.92425,32.45844
110564,-7.747793,-11.889881
110610,22.345476,-6.562026
110656,-5.5842404,-15.819779
110703,29.820898,-4.6636763
110749,40.546215,-5.609607
110795,27.361122,-10.728816
110842,-4.27878,28.461868
110888,0.43156716,-13.8015
110934,15.21176,34.55374
110980,59.222633,5.1137543
111027,7.4929986,-18.361523
111073,-3.0724301,28.71801
111119,-9.498809,39.64013
111166,11.985465,19.158009
111212,-7.010681,36.21879
111258,-18.723146,10.742825
111305,5.5822873,18.669895
111351,-9.917143,32.5093
111397,48.5498,5.769881
111443,-3.2975678,0.5601161
111490,-2.6226177,-6.344324
111536,25.729866,-1.4727565
111582,-16.901125,-18.567585
111629,-4.6889777,35.511738
111675,12.527929,34.64899
111721,-5.827922,30.381308
111768,-22.731853,17.669027
111814,-4.266729,10.411691
111860,1.4078833,-21.801521
111906,-1.3357642,30.433073
111953,-45.735413,-18.52088
111999,-4.378547,-31.584118
112045,20.437342,11.960334
112092,-5.090282,12.846665
112138,-24.41801,-24.803717
112184,-42.380234,-18.869843
112231,17.869358,1.8079798
112277,26.796598,-13.361213
112323,5.467775,21.285069
112369,12.802448,-3.7477102
112416,3.828709,26.64402
112462,-21.806286,-26.815805
112508,-5.033118,29.960588
112555,1.2637388,19.17382
112601,-1.9848005,27.488182
112647,11.682736,25.299013
112694,-3.3173966,-25.2966
112740,-28.793577,12.107852
112786,-26.786974,-5.850723
112832,35.05993,-5.640195
112879,18.048033,-1.8918422
112925,-4.4003334,-15.753512
112971,-6.0573983,-6.99999
113018,-7.0636067,-4.64965
113064,-1.7324429,17.206049
113110,-19.312922,11.8397875
113157,-7.825038,-24.33018
113203,-25.836515,-23.760443
113249,6.2618017,20.089615
113295,-16.554426,17.653986
113342,51.873035,1.5793595
113388,2.739544,-18.570307
113434,-1.9971542,-3.932342
113481,27.956255,14.181543
113527,-35.64595,19.624987
113573,59.935303,5.1659055
113620,-32.129757,-30.045635
113666,-2.377644,-15.981594
113712,2.227535,27.176119
113758,-21.983389,4.257395
113805,-4.0570626,-18.661308
113851,21.768457,-18.238562
113897,-5.4399953,-8.608415
113944,0.07658862,4.60452
113990,-14.785327,-4.960197
114036,-36.23779,14.29696
114083,-31.878618,-1.7061691
114129,13.478078,-15.324447
114175,-35.350414,-6.384341
114221,-4.6165624,21.0774
114268,-5.312306,-7.8740597
114314,-9.679281,36.85551
114360,-1.4312565,-23.183678
114407,-16.728474,-18.77692
114453,20.83666,-12.943434
114499,-19.291609,7.8180313
114546,15.75189,32.563183
114592,32.29342,-9.002623
114638,-2.021669,-25.641167
114684,-8.080644,37.851376
114731,-10.590095,33.512077
114777,-12.707407,20.455463
114823,-40.20905,20.28223
114870,-33.094147,19.509342
114916,-11.079393,29.84637
114962,14.041904,35.432552
115009,25.902328,0.725617
115055,-4.4834447,34.03289
115101,21.257109,-11.133375
115147,3.0567863,21.689363
115194,2.202232,-25.798275
115240,-8.092891,-8.691943
115286,-3.3636613,3.9570904
115333,-7.0342326,30.45034
115379,-26.71773,12.407139
115425,34.83744,0.78964573
115472,-6.9678416,-16.12976
115518,4.185161,-20.6768
115564,-3.4615269,-4.84075
115610,5.8928213,-19.56625
115657,-19.139765,13.10353
115703,39.776196,-5.3838663
