variant,base_variant,detector,target_months,min_volume,cost_multiplier,net_return,net_return_baseline,net_delta,sharpe,sharpe_baseline,sharpe_delta,tstat,tstat_baseline,tstat_delta,cost_return,cost_return_baseline,cost_delta,event_count,event_count_baseline,hazard_exit_count,hazard_exit_fraction,event_tstat,event_tstat_baseline,active_fraction,active_fraction_baseline
quantile_band_target3m_minv10_lb252_entry0p05_backwardation_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target3m_minv10_lb252_entry0p05_backwardation_only_costx1p0,quantile_band,3,10.0,1.0,0.029246495349254,0.0296085336756997,-0.0003620383264456989,1.4792480312013496,1.494255724447838,-0.01500769324648843,2.5612557547993875,2.587240944492434,-0.02598518969304653,0.019686981169242217,0.0187786366776364,0.000908344491605817,103,92,12,0.11650485436893204,3.5800171746205405,3.631399294682684,0.5709677419354838,0.5741935483870968
mad_z_target1m_minv500_lb252_entry1p5_both_costx1p0_hazardexp_minh8_tail4,mad_z_target1m_minv500_lb252_entry1p5_both_costx1p0,mad_z,1,500.0,1.0,0.01578791425561856,0.0161708126733665,-0.00038289841774794,0.8818307906031383,0.9038608736075506,-0.022030083004412337,1.52545790414767,1.5635672156008624,-0.03810931145319252,0.022789635229715294,0.0225117152008348,0.00027792002888049616,131,107,10,0.07633587786259542,3.037530428555183,2.5599427838184847,0.8337468982630273,0.8411910669975186
quantile_band_target1m_minv10_lb252_entry0p05_backwardation_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target1m_minv10_lb252_entry0p05_backwardation_only_costx1p0,quantile_band,1,10.0,1.0,0.033242301506933976,0.0336255049477607,-0.000383203440826721,2.211389692789224,2.2335617250188804,-0.02217203222965658,3.828928250903648,3.867318192242752,-0.038389941339104006,0.025650299145277708,0.0250927401156467,0.0005575590296310086,143,132,14,0.0979020979020979,6.830927394336021,6.917667120559674,0.5588865096359743,0.6006423982869379
mad_z_target6m_minv10_lb126_entry2p0_backwardation_only_costx3p0_hazardexp_minh8_tail4,mad_z_target6m_minv10_lb126_entry2p0_backwardation_only_costx3p0,mad_z,6,10.0,3.0,-0.004023904103972953,-0.0036304386239428,-0.00039346548003015274,-0.23810913369572978,-0.2146632613531839,-0.023445872342545887,-0.41189927128476994,-0.3713408198611,-0.04055845142366993,0.029612875142318577,0.0286875510034759,0.0009253241388426786,72,63,10,0.1388888888888889,-0.10371495216161203,-0.1310499253152915,0.4101969872537659,0.4206257242178447
curve_md_target1m_minv500_lb126_md2p5_comp1p25_both_costx1p0_hazardexp_minh8_tail4,curve_md_target1m_minv500_lb126_md2p5_comp1p25_both_costx1p0,curve_md,1,500.0,1.0,0.004172548356394598,0.0045689366304608,-0.00039638827406620215,0.25025825480174185,0.2739171392220274,-0.02365888442028552,0.4329157440787598,0.4738426799794173,-0.04092693590065749,0.01571704665246921,0.0157170466524692,1.0408340855860843e-17,131,118,1,0.007633587786259542,1.4236321687922722,1.0916530234999462,0.47766749379652607,0.4789081885856079
curve_md_target1m_minv500_lb252_md2p5_comp1p25_both_costx1p0_hazardexp_minh8_tail4,curve_md_target1m_minv500_lb252_md2p5_comp1p25_both_costx1p0,curve_md,1,500.0,1.0,0.0030153095353295943,0.0034116978093958,-0.0003963882740662056,0.18351295448176633,0.2075712470069286,-0.024058292525162284,0.3174546521972009,0.3590725145851817,-0.041617862387980764,0.014326339799548915,0.0143263397995489,1.5612511283791264e-17,116,111,1,0.008620689655172414,1.2918564658698464,1.2235902627072557,0.5161290322580645,0.5173697270471465
curve_md_target3m_minv500_lb252_md2p5_comp1p25_both_costx1p0_hazardexp_minh8_tail4,curve_md_target3m_minv500_lb252_md2p5_comp1p25_both_costx1p0,curve_md,3,500.0,1.0,0.01427848661878046,0.0146748748928467,-0.00039638827406623944,0.726673107585768,0.7464351270093442,-0.01976201942357625,1.2570543549971558,1.2912401977380237,-0.03418584274086789,0.012370985158797861,0.0123709851587978,6.071532165918825e-17,76,75,1,0.013157894736842105,2.3161796910692036,2.150472662039246,0.5821287779237845,0.5834428383705651
curve_md_target3m_minv500_lb126_md2p5_comp1p25_both_costx1p0_hazardexp_minh8_tail4,curve_md_target3m_minv500_lb126_md2p5_comp1p25_both_costx1p0,curve_md,3,500.0,1.0,0.013317590123514644,0.0137139783975809,-0.0003963882740662568,0.6709844034758691,0.6905801752501328,-0.01959577177426375,1.1607198033332442,1.1946180582586352,-0.033898254925391,0.012153266065313702,0.0121532660653137,1.734723475976807e-18,86,82,1,0.011627906976744186,2.182223234194009,1.7737553386861156,0.5295663600525624,0.5308804204993429
mad_z_target3m_minv500_lb126_entry2p0_backwardation_only_costx3p0_hazardexp_minh8_tail4,mad_z_target3m_minv500_lb126_entry2p0_backwardation_only_costx3p0,mad_z,3,500.0,3.0,-0.0007576982548093882,-0.0003558657624583,-0.0004018324923510882,-0.0423522182719425,-0.0198601054392785,-0.022492112832664002,-0.07326408513920644,-0.0343555193835231,-0.03890856575568334,0.01675934820429093,0.0168915373669827,-0.00013218916269176761,29,29,1,0.034482758620689655,0.7371792434028945,0.8215346831602728,0.4651773981603154,0.495400788436268
rank_pct_target1m_minv10_lb126_entry0p05_backwardation_only_costx3p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb126_entry0p05_backwardation_only_costx3p0,rank_pct,1,10.0,3.0,-0.015956557189005526,-0.0155404753196127,-0.00041608186939282553,-1.0064417504449568,-0.9682421000931608,-0.038199650351795955,-1.7426115640012234,-1.676470475940823,-0.06614108806040031,0.07488894598707743,0.0742929552132713,0.0005959907738061349,144,130,18,0.125,1.2367511141572356,0.878446449004596,0.5064239828693791,0.5321199143468951
rank_pct_target1m_minv10_lb126_entry0p05_backwardation_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target1m_minv10_lb126_entry0p05_backwardation_only_costx1p0,rank_pct,1,10.0,1.0,0.030697787458014332,0.0311224354149594,-0.00042464795694506854,2.040357527656165,2.0547883561938844,-0.014430828537719265,3.532793249901089,3.557779622611512,-0.024986372710423144,0.02587771749181564,0.0247643184044237,0.0011133990873919385,140,130,12,0.08571428571428572,6.707617485677568,6.762520596828707,0.5149892933618844,0.5321199143468951
rank_pct_target1m_minv500_lb126_entry0p1_contango_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target1m_minv500_lb126_entry0p1_contango_only_costx1p0,rank_pct,1,500.0,1.0,0.006004334128746425,0.0064595362067609,-0.0004552020780144751,0.7190144539944766,0.7622383797508928,-0.043223925756416204,1.2438058341012437,1.318577865080474,-0.07477203097923035,0.01656634883261591,0.0157461304494713,0.0008202183831446073,103,99,6,0.05825242718446602,1.8117050061959217,1.7963871741702957,0.5918114143920595,0.598014888337469
rank_pct_target3m_minv500_lb126_entry0p1_contango_only_costx1p0_hazardexp_minh8_tail4,rank_pct_target3m_minv500_lb126_entry0p1_contango_only_costx1p0,rank_pct,3,500.0,1.0,0.0029135825156779236,0.0033687845936924,-0.0004552020780144764,0.2638170884443047,0.3023886565281818,-0.03857156808387713,0.4563708447301264,0.5230948739156764,-0.06672402918555004,0.010413173767251913,0.0095929553841074,0.0008202183831445119,58,54,6,0.10344827586206896,0.9124315873406924,0.9077420874538524,0.5203679369250985,0.5269382391590013
quantile_band_target3m_minv500_lb126_entry0p1_contango_only_costx1p0_hazardexp_minh8_tail4,quantile_band_target3m_minv500_lb126_entry0p1_contango_only_costx1p0,quantile_band,3,500.0,1.0,0.0027430896399369075,0.0031982917179514,-0.00045520207801449247,0.24836188704689083,0.2870396598189318,-0.038677772772040986,0.4296352630481194,0.4965430131728148,-0.06690775012469541,0.010413173767251913,0.0095929553841074,0.0008202183831445119,58,54,6,0.10344827586206896,0.8888172069105218,0.8843708374152373,0.5203679369250985,0.5269382391590013
rank_pct_target3m_minv500_lb126_entry0p1_both_costx1p0_hazardexp_minh8_tail4,rank_pct_target3m_minv500_lb126_entry0p1_both_costx1p0,rank_pct,3,500.0,1.0,0.014551179264718168,0.0150063813427327,-0.00045520207801453237,0.6894939578404926,0.7096838338751374,-0.020189876034644838,1.1927390368513364,1.22766501846709,-0.034925981615753665,0.0173688473012545,0.0165486289181099,0.0008202183831446004,99,88,6,0.06060606060606061,2.30494737440064,1.8466743760049047,0.78580814717477,0.7884362680683311
quantile_band_target3m_minv500_lb126_entry0p1_both_costx1p0_hazardexp_minh8_tail4,quantile_band_target3m_minv500_lb126_entry0p1_both_costx1p0,quantile_band,3,500.0,1.0,0.014380686388977153,0.0148358884669917,-0.000455202078014548,0.6813901915218212,0.7015779185500861,-0.02018772702826488,1.178720526139403,1.213642790240636,-0.034922264101233,0.0173688473012545,0.0165486289181099,0.0008202183831446004,99,88,6,0.06060606060606061,2.286423702506024,1.8274676523578728,0.78580814717477,0.7884362680683311
