root,date,anchor,anchor_months_out,anchor_close,anchor_volume,contracts,carry_1m_pct,carry_1m_symbol,carry_1m_months,carry_1m_volume,carry_2m_pct,carry_2m_symbol,carry_2m_months,carry_2m_volume,carry_3m_pct,carry_3m_symbol,carry_3m_months,carry_3m_volume,carry_4m_pct,carry_4m_symbol,carry_4m_months,carry_4m_volume,carry_5m_pct,carry_5m_symbol,carry_5m_months,carry_5m_volume,carry_6m_pct,carry_6m_symbol,carry_6m_months,carry_6m_volume,carry_8m_pct,carry_8m_symbol,carry_8m_months,carry_8m_volume,carry_12m_pct,carry_12m_symbol,carry_12m_months,carry_12m_volume
SI,2025-11-17,SIZ5,1,49.69,64778.0,7,4.098446977419186,SIF6,1.0,197.0,5.349396816995736,SIG6,2.0,85.0,5.119046069615737,SIH6,3.0,3953.0,4.829329195897988,SIK6,5.0,489.0,4.829329195897988,SIK6,5.0,489.0,5.833542934831549,SIN6,7.0,49.0,,,,,,,,
SI,2025-11-18,SIZ5,1,50.69,63995.0,7,1.7741859227138108,SIF6,1.0,253.0,3.658188144040687,SIG6,2.0,76.0,4.745851622167227,SIH6,3.0,5070.0,4.200547216339494,SIK6,5.0,283.0,4.200547216339494,SIK6,5.0,283.0,4.209096867596323,SIN6,7.0,22.0,,,,,,,,
SI,2025-11-19,SIZ5,1,51.44,83347.0,8,5.121249285996492,SIF6,1.0,335.0,4.242353864610729,SIG6,2.0,179.0,4.945967188379974,SIH6,3.0,7998.0,3.703777209314812,SIK6,5.0,577.0,3.703777209314812,SIK6,5.0,577.0,3.2352202227251095,SIN6,7.0,29.0,3.05359930280696,SIZ6,12.0,29.0,3.05359930280696,SIZ6,12.0,29.0
SI,2025-11-20,SIZ5,1,50.475,79741.0,8,-0.11887661607621579,SIF6,1.0,309.0,4.441174977400643,SIG6,2.0,117.0,5.118180065625832,SIH6,3.0,9787.0,4.941351018629151,SIK6,5.0,284.0,4.941351018629151,SIK6,5.0,284.0,4.805706109754805,SIN6,7.0,59.0,4.646502238102554,SIU6,9.0,16.0,4.019178111865871,SIZ6,12.0,10.0
SI,2025-11-21,SIZ5,1,49.66,87200.0,9,6.626855538093005,SIF6,1.0,348.0,5.113069190224196,SIG6,2.0,250.0,5.3208765783339045,SIH6,3.0,14287.0,4.903254901042201,SIK6,5.0,446.0,4.903254901042201,SIK6,5.0,446.0,5.953744903051445,SIN6,7.0,97.0,5.882534678909651,SIU6,9.0,14.0,3.589647283383278,SIZ6,12.0,21.0
SI,2025-11-23,SIZ5,1,49.81,1229.0,3,5.146433132520032,SIH6,3.0,360.0,5.146433132520032,SIH6,3.0,360.0,5.146433132520032,SIH6,3.0,360.0,4.912243016654703,SIK6,5.0,15.0,4.912243016654703,SIK6,5.0,15.0,,,,,,,,,,,,
SI,2025-11-24,SIZ5,1,51.175,39012.0,9,5.147711901038732,SIF6,1.0,445.0,3.7984056734023905,SIG6,2.0,140.0,5.16436819866647,SIH6,3.0,14658.0,4.414451657186963,SIK6,5.0,328.0,4.414451657186963,SIK6,5.0,328.0,4.7571631963581344,SIN6,7.0,46.0,4.546258733341634,SIU6,9.0,10.0,3.993444883843307,SIZ6,12.0,11.0
SI,2025-11-25,SIH6,4,51.63,69702.0,10,3.9959609115112973,SIK6,2.0,303.0,3.9959609115112973,SIK6,2.0,303.0,4.841603642118773,SIN6,4.0,74.0,4.841603642118773,SIN6,4.0,74.0,2.9989027845034126,SIU6,6.0,32.0,2.9989027845034126,SIU6,6.0,32.0,3.366023087447698,SIZ6,9.0,11.0,3.8937593771868535,SIH7,12.0,10.0
SI,2025-11-26,SIH6,4,53.86,74554.0,8,4.273640934576732,SIK6,2.0,982.0,4.273640934576732,SIK6,2.0,982.0,3.8738778455261573,SIN6,4.0,136.0,3.8738778455261573,SIN6,4.0,136.0,3.6610505772002755,SIU6,6.0,41.0,3.6610505772002755,SIU6,6.0,41.0,3.3973670685879234,SIZ6,9.0,42.0,,,,
SI,2025-11-27,SIH6,4,53.915,38561.0,8,4.3797838276310035,SIK6,2.0,610.0,4.3797838276310035,SIK6,2.0,610.0,2.2195562360438386,SIM6,3.0,17.0,3.017326473473393,SIN6,4.0,46.0,3.7430641949787313,SIZ6,9.0,14.0,3.7430641949787313,SIZ6,9.0,14.0,3.7430641949787313,SIZ6,9.0,14.0,,,,
SI,2025-11-28,SIH6,4,57.085,51851.0,7,3.2494838335017753,SIK6,2.0,1277.0,3.2494838335017753,SIK6,2.0,1277.0,3.993620553418531,SIN6,4.0,121.0,3.993620553418531,SIN6,4.0,121.0,3.469686457120909,SIZ6,9.0,21.0,3.469686457120909,SIZ6,9.0,21.0,3.469686457120909,SIZ6,9.0,21.0,,,,
SI,2025-11-30,SIH6,4,57.72,7638.0,5,5.7931484528003985,SIK6,2.0,88.0,5.7931484528003985,SIK6,2.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,
SI,2025-12-01,SIH6,3,58.135,127169.0,9,3.5501539925709458,SIK6,2.0,1863.0,3.5501539925709458,SIK6,2.0,1863.0,4.004996874275423,SIM6,3.0,13.0,5.901829679611478,SIN6,4.0,317.0,7.892432875103911,SIU6,6.0,18.0,7.892432875103911,SIU6,6.0,18.0,4.598545539808547,SIZ6,9.0,61.0,,,,
SI,2025-12-02,SIH6,3,59.35,103652.0,8,1.0105263755065073,SIJ6,1.0,61.0,4.582289067450629,SIK6,2.0,1162.0,4.465338730788362,SIN6,4.0,192.0,4.465338730788362,SIN6,4.0,192.0,4.114460507640192,SIZ6,9.0,88.0,4.114460507640192,SIZ6,9.0,88.0,4.114460507640192,SIZ6,9.0,88.0,,,,
SI,2025-12-03,SIH6,3,58.95,96566.0,8,4.259652779522442,SIK6,2.0,1022.0,4.259652779522442,SIK6,2.0,1022.0,4.370051591846224,SIN6,4.0,166.0,4.370051591846224,SIN6,4.0,166.0,4.046987500421578,SIU6,6.0,66.0,4.046987500421578,SIU6,6.0,66.0,3.2509674650862816,SIZ6,9.0,25.0,,,,
SI,2025-12-04,SIH6,3,57.44,91928.0,10,6.147180796620542,SIJ6,1.0,15.0,4.267517339830138,SIK6,2.0,1042.0,3.6048770850051883,SIM6,3.0,16.0,4.895424836312858,SIN6,4.0,117.0,4.373829067225195,SIU6,6.0,26.0,4.373829067225195,SIU6,6.0,26.0,4.192894294866723,SIZ6,9.0,106.0,,,,
SI,2025-12-05,SIH6,3,58.8,97356.0,9,8.33830996692434,SIJ6,1.0,24.0,4.57435506639562,SIK6,2.0,1322.0,4.933697531942159,SIN6,4.0,377.0,4.933697531942159,SIN6,4.0,377.0,5.137527509617834,SIU6,6.0,17.0,5.137527509617834,SIU6,6.0,17.0,4.207292753832498,SIZ6,9.0,36.0,,,,
SI,2025-12-07,SIH6,3,58.89,1510.0,2,4.61794473119344,SIK6,2.0,25.0,4.61794473119344,SIK6,2.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,
SI,2025-12-08,SIH6,3,58.505,56148.0,9,11.53315277786711,SIJ6,1.0,13.0,4.241022554105006,SIK6,2.0,811.0,3.66945881217837,SIN6,4.0,53.0,3.66945881217837,SIN6,4.0,53.0,4.211394028139759,SIU6,6.0,15.0,4.211394028139759,SIU6,6.0,15.0,3.7637134041303817,SIZ6,9.0,15.0,,,,
SI,2025-12-09,SIH6,3,61.37,114139.0,10,3.904347026535704,SIJ6,1.0,121.0,4.3834921817787444,SIK6,2.0,1385.0,4.536168898147569,SIN6,4.0,271.0,4.536168898147569,SIN6,4.0,271.0,3.777047125737914,SIU6,6.0,16.0,3.777047125737914,SIU6,6.0,16.0,3.216049685680412,SIX6,8.0,10.0,,,,
SI,2025-12-10,SIH6,3,62.31,113559.0,9,-0.7705892061239586,SIJ6,1.0,66.0,4.604339141932423,SIK6,2.0,1582.0,4.207240268769982,SIN6,4.0,342.0,4.207240268769982,SIN6,4.0,342.0,3.9252779555806168,SIU6,6.0,32.0,3.9252779555806168,SIU6,6.0,32.0,3.693095683317517,SIZ6,9.0,40.0,,,,
SI,2025-12-11,SIH6,3,63.455,126988.0,9,7.44670705970481,SIJ6,1.0,421.0,4.2399673929300015,SIK6,2.0,1855.0,4.900269161879754,SIN6,4.0,563.0,4.900269161879754,SIN6,4.0,563.0,5.8699865573743315,SIU6,6.0,27.0,5.8699865573743315,SIU6,6.0,27.0,4.229219917210463,SIZ6,9.0,44.0,,,,
SI,2025-12-12,SIH6,3,62.085,177305.0,10,-1.5472642968836725,SIJ6,1.0,338.0,4.5250535403347785,SIK6,2.0,2362.0,2.4728110546692146,SIM6,3.0,28.0,4.460513826194905,SIN6,4.0,376.0,3.9393642288011876,SIU6,6.0,12.0,3.9393642288011876,SIU6,6.0,12.0,3.004732270645418,SIZ6,9.0,59.0,,,,
SI,2025-12-14,SIH6,3,62.275,2810.0,4,5.037007395545298,SIK6,2.0,57.0,5.037007395545298,SIK6,2.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,
SI,2025-12-15,SIH6,3,63.96,104740.0,10,3.4659092826600943,SIJ6,1.0,340.0,4.486002205812083,SIK6,2.0,1509.0,3.6419067971677146,SIM6,3.0,10.0,5.4151836323332425,SIN6,4.0,121.0,4.819510315812105,SIU6,6.0,79.0,4.819510315812105,SIU6,6.0,79.0,4.0750897749459405,SIZ6,9.0,61.0,,,,
SI,2025-12-16,SIH6,3,63.91,90893.0,9,0.0,SIJ6,1.0,73.0,3.370269432602658,SIK6,2.0,1221.0,3.871021450772335,SIN6,4.0,83.0,3.871021450772335,SIN6,4.0,83.0,3.674379537433998,SIU6,6.0,21.0,3.674379537433998,SIU6,6.0,21.0,3.6627817656254815,SIZ6,9.0,64.0,,,,
SI,2025-12-17,SIH6,3,66.52,139176.0,10,10.50708303005096,SIJ6,1.0,169.0,4.358753488478879,SIK6,2.0,2000.0,6.471716194397784,SIM6,3.0,11.0,5.562954942975722,SIN6,4.0,389.0,4.224461681542176,SIU6,6.0,30.0,4.224461681542176,SIU6,6.0,30.0,3.8816118482743542,SIZ6,9.0,229.0,,,,
SI,2025-12-18,SIH6,3,65.6,105534.0,9,3.5617819824728745,SIJ6,1.0,393.0,4.873446916780449,SIK6,2.0,1395.0,3.6815854807737134,SIN6,4.0,171.0,3.6815854807737134,SIN6,4.0,171.0,3.6254769185113402,SIU6,6.0,59.0,3.6254769185113402,SIU6,6.0,59.0,2.8155897921230437,SIZ6,9.0,69.0,,,,
SI,2025-12-19,SIH6,3,67.395,90305.0,8,5.241152796340007,SIJ6,1.0,212.0,4.523303019479195,SIK6,2.0,1221.0,4.440598031481573,SIN6,4.0,137.0,4.440598031481573,SIN6,4.0,137.0,4.170182648252598,SIU6,6.0,10.0,4.170182648252598,SIU6,6.0,10.0,3.8319335042738123,SIZ6,9.0,44.0,,,,
SI,2025-12-21,SIH6,3,67.765,2946.0,5,4.894027207401061,SIK6,2.0,25.0,4.894027207401061,SIK6,2.0,25.0,4.547372241395586,SIN6,4.0,24.0,4.547372241395586,SIN6,4.0,24.0,,,,,,,,,,,,,,,,
SI,2025-12-22,SIH6,3,69.21,92288.0,10,4.41320129646362,SIJ6,1.0,672.0,4.620223614255976,SIK6,2.0,1696.0,4.539952478234845,SIM6,3.0,10.0,4.837254106766198,SIN6,4.0,208.0,4.4720940288383035,SIU6,6.0,30.0,4.4720940288383035,SIU6,6.0,30.0,4.0041909521557,SIZ6,9.0,196.0,,,,
SI,2025-12-23,SIH6,3,71.875,123644.0,10,4.166670852898869,SIJ6,1.0,171.0,4.449547369928853,SIK6,2.0,2276.0,3.021602087992301,SIM6,3.0,16.0,4.392040326198596,SIN6,4.0,358.0,4.30804943894409,SIU6,6.0,27.0,4.30804943894409,SIU6,6.0,27.0,3.7947586719059143,SIZ6,9.0,85.0,,,,
SI,2025-12-24,SIH6,3,71.875,89845.0,10,4.499380358045464,SIJ6,1.0,91.0,5.11207331716308,SIK6,2.0,2212.0,3.876804317271665,SIM6,3.0,31.0,4.782544954351141,SIN6,4.0,154.0,1.8694960425364469,SIU6,6.0,21.0,1.8694960425364469,SIU6,6.0,21.0,2.644896974870385,SIZ6,9.0,82.0,,,,
SI,2025-12-25,SIH6,3,73.405,6431.0,5,4.762737447621457,SIK6,2.0,89.0,4.762737447621457,SIK6,2.0,89.0,4.683635155773604,SIN6,4.0,12.0,4.683635155773604,SIN6,4.0,12.0,,,,,,,,,,,,,,,,
SI,2025-12-26,SIH6,3,79.675,160027.0,11,2.707955765847268,SIJ6,1.0,106.0,4.389302721222366,SIK6,2.0,3376.0,-5.611821064521989,SIM6,3.0,31.0,4.354809669606094,SIN6,4.0,365.0,3.7672453141910007,SIU6,6.0,34.0,3.7672453141910007,SIU6,6.0,34.0,3.476913951079488,SIZ6,9.0,130.0,,,,
SI,2025-12-28,SIH6,3,81.65,18879.0,7,11.117963230581505,SIJ6,1.0,14.0,4.429415192945711,SIK6,2.0,401.0,5.3530582123493575,SIN6,4.0,11.0,5.3530582123493575,SIN6,4.0,11.0,3.981595806455681,SIZ6,9.0,23.0,3.981595806455681,SIZ6,9.0,23.0,3.981595806455681,SIZ6,9.0,23.0,,,,
SI,2025-12-29,SIH6,3,72.135,225018.0,11,-1.9979192960667684,SIJ6,1.0,503.0,4.639945791391873,SIK6,2.0,6326.0,3.3408304644428344,SIM6,3.0,90.0,0.8306228051453045,SIN6,4.0,406.0,3.0131619350485233,SIU6,6.0,100.0,3.0131619350485233,SIU6,6.0,100.0,4.301301598370421,SIZ6,9.0,94.0,,,,
SI,2025-12-30,SIH6,3,75.07,161209.0,9,1.996473358398515,SIJ6,1.0,63.0,4.221162960345767,SIK6,2.0,2949.0,6.500770682200148,SIM6,3.0,57.0,4.836256955168131,SIN6,4.0,266.0,6.835362479631732,SIU6,6.0,40.0,6.835362479631732,SIU6,6.0,40.0,5.506147489214612,SIZ6,9.0,35.0,,,,
SI,2025-12-31,SIH6,3,70.98,136659.0,9,-21.751315215959032,SIJ6,1.0,90.0,5.050534871717534,SIK6,2.0,2772.0,6.844459344071185,SIM6,3.0,46.0,4.155365490408706,SIN6,4.0,248.0,4.65104855958832,SIU6,6.0,57.0,4.65104855958832,SIU6,6.0,57.0,3.0089032816533066,SIZ6,9.0,44.0,,,,
SI,2026-01-01,SIH6,2,72.14,5448.0,5,4.845917343523358,SIK6,2.0,147.0,4.845917343523358,SIK6,2.0,147.0,4.703713467144557,SIN6,4.0,58.0,4.703713467144557,SIN6,4.0,58.0,2.2814506117025735,SIZ6,9.0,123.0,2.2814506117025735,SIZ6,9.0,123.0,2.2814506117025735,SIZ6,9.0,123.0,,,,
SI,2026-01-02,SIH6,2,72.265,89082.0,8,0.41506693368079045,SIJ6,1.0,26.0,4.301983269491295,SIK6,2.0,1982.0,4.470776006455587,SIN6,4.0,236.0,4.470776006455587,SIN6,4.0,236.0,4.339218215316707,SIU6,6.0,79.0,4.339218215316707,SIU6,6.0,79.0,3.7655981552678304,SIZ6,9.0,50.0,,,,
SI,2026-01-04,SIH6,2,73.615,5012.0,4,5.274580898474534,SIK6,2.0,84.0,5.274580898474534,SIK6,2.0,84.0,4.931064199121519,SIN6,4.0,54.0,4.931064199121519,SIN6,4.0,54.0,,,,,,,,,,,,,,,,
SI,2026-01-05,SIH6,2,76.07,121452.0,9,3.5441236013869513,SIJ6,1.0,88.0,4.753044594663333,SIK6,2.0,2554.0,3.9244215634195863,SIM6,3.0,46.0,4.773183632871019,SIN6,4.0,431.0,4.574598392417426,SIU6,6.0,61.0,4.574598392417426,SIU6,6.0,61.0,3.3748313425734304,SIZ6,9.0,233.0,,,,
SI,2026-01-06,SIH6,2,82.2,132596.0,10,5.025956541237162,SIJ6,1.0,231.0,4.363655597447794,SIK6,2.0,2781.0,-4.403714203347747,SIM6,3.0,16.0,5.299628365320827,SIN6,4.0,420.0,4.689123714936145,SIU6,6.0,94.0,4.689123714936145,SIU6,6.0,94.0,2.002990397834685,SIX6,8.0,16.0,,,,
SI,2026-01-07,SIH6,2,78.635,136181.0,9,-5.046522029149846,SIJ6,1.0,223.0,4.18199640060032,SIK6,2.0,3795.0,1.2950336657237875,SIM6,3.0,14.0,4.411983453922264,SIN6,4.0,478.0,4.165637450780768,SIU6,6.0,56.0,4.165637450780768,SIU6,6.0,56.0,3.876873572803599,SIZ6,9.0,123.0,,,,
SI,2026-01-08,SIH6,2,76.41,114433.0,9,10.398475335286573,SIJ6,1.0,85.0,3.640289080324037,SIK6,2.0,2289.0,6.12087685329408,SIN6,4.0,452.0,6.12087685329408,SIN6,4.0,452.0,5.205835283453301,SIU6,6.0,40.0,5.205835283453301,SIU6,6.0,40.0,4.317927571277325,SIZ6,9.0,141.0,2.0853620055951314,SIZ7,21.0,10.0
SI,2026-01-09,SIH6,2,79.79,106129.0,9,4.5782961999086655,SIJ6,1.0,160.0,4.532281125711145,SIK6,2.0,2696.0,2.5485750530105147,SIM6,3.0,17.0,3.9221127645691745,SIN6,4.0,537.0,4.388152477212956,SIU6,6.0,48.0,4.388152477212956,SIU6,6.0,48.0,3.9676158322592685,SIZ6,9.0,278.0,,,,
SI,2026-01-11,SIH6,2,81.39,6221.0,5,6.469811040408209,SIJ6,1.0,14.0,3.7845742305867622,SIK6,2.0,127.0,3.8273066022575684,SIN6,4.0,63.0,3.8273066022575684,SIN6,4.0,63.0,,,,,,,,,,,,,,,,
SI,2026-01-12,SIH6,2,84.34,136747.0,11,-6.5628507416336825,SIJ6,1.0,286.0,3.75865539790304,SIK6,2.0,3691.0,4.62105811389435,SIM6,3.0,31.0,2.9907341037275246,SIN6,4.0,609.0,4.026075680706071,SIU6,6.0,161.0,4.026075680706071,SIU6,6.0,161.0,4.904339339353991,SIZ6,9.0,193.0,2.667448746806686,SIH7,12.0,12.0
SI,2026-01-13,SIH6,2,87.68,145428.0,10,-6.518585374888462,SIJ6,1.0,566.0,3.615907242582043,SIK6,2.0,4109.0,5.032083137811981,SIM6,3.0,23.0,1.9609584697610112,SIN6,4.0,786.0,4.0307328288239415,SIU6,6.0,70.0,4.0307328288239415,SIU6,6.0,70.0,3.8815141480477386,SIZ6,9.0,86.0,3.4301787685329392,SIK7,14.0,29.0
SI,2026-01-14,SIH6,2,92.065,201286.0,10,2.3438779086545334,SIJ6,1.0,641.0,4.51239784088849,SIK6,2.0,5439.0,10.082043805743158,SIM6,3.0,29.0,3.6436711435142404,SIN6,4.0,1296.0,2.654333306005804,SIU6,6.0,265.0,2.654333306005804,SIU6,6.0,265.0,2.6456036663118474,SIZ6,9.0,314.0,3.256433917908678,SIK7,14.0,21.0
SI,2026-01-15,SIH6,2,91.335,188328.0,10,2.231459842318347,SIJ6,1.0,877.0,4.09178049980017,SIK6,2.0,6530.0,1.2898652993898843,SIM6,3.0,42.0,0.5414719658485577,SIN6,4.0,669.0,2.9129366616297894,SIU6,6.0,368.0,2.9129366616297894,SIU6,6.0,368.0,2.64507319343054,SIZ6,9.0,90.0,2.556341216801737,SIK7,14.0,46.0
SI,2026-01-16,SIH6,2,89.945,137040.0,9,3.995785921874731,SIJ6,1.0,447.0,4.254158407994811,SIK6,2.0,4417.0,0.8440696157406237,SIM6,3.0,56.0,2.3919068074018517,SIN6,4.0,433.0,4.322292991073733,SIU6,6.0,135.0,4.322292991073733,SIU6,6.0,135.0,2.721856694906043,SIZ6,9.0,93.0,,,,
SI,2026-01-18,SIH6,2,93.58,13719.0,8,5.820441547165447,SIJ6,1.0,233.0,4.916751825893317,SIK6,2.0,254.0,4.653315339915324,SIM6,3.0,26.0,3.8858171468717693,SIN6,4.0,63.0,4.271226923857071,SIU6,6.0,41.0,4.271226923857071,SIU6,6.0,41.0,4.241841903370228,SIZ6,9.0,40.0,,,,
SI,2026-01-19,SIH6,2,93.835,61933.0,9,5.741027322779972,SIJ6,1.0,414.0,5.473967846677619,SIK6,2.0,1797.0,4.914535157307019,SIM6,3.0,22.0,5.197953710503194,SIN6,4.0,215.0,5.040647725014724,SIU6,6.0,401.0,5.040647725014724,SIU6,6.0,401.0,4.443691330666658,SIZ6,9.0,52.0,,,,
SI,2026-01-20,SIH6,2,94.765,110671.0,10,-5.902743766622064,SIJ6,1.0,479.0,3.9756140406063714,SIK6,2.0,3081.0,2.8390540045588537,SIM6,3.0,11.0,4.196751959394999,SIN6,4.0,689.0,1.7662908929194643,SIQ6,5.0,12.0,3.835719688041761,SIU6,6.0,83.0,3.465021626316838,SIZ6,9.0,196.0,,,,
SI,2026-01-21,SIH6,2,90.83,119239.0,9,14.18425182707505,SIJ6,1.0,300.0,4.409606860412129,SIK6,2.0,2937.0,7.93573008689869,SIM6,3.0,13.0,7.308681205049079,SIN6,4.0,431.0,5.954725255274124,SIU6,6.0,129.0,5.954725255274124,SIU6,6.0,129.0,5.5632496903880435,SIZ6,9.0,270.0,,,,
SI,2026-01-22,SIH6,2,96.96,98566.0,9,3.645447285181337,SIJ6,1.0,279.0,4.162508022873667,SIK6,2.0,2532.0,1.2357130618542331,SIM6,3.0,11.0,4.209193941318152,SIN6,4.0,358.0,3.9520317824736804,SIU6,6.0,179.0,3.9520317824736804,SIU6,6.0,179.0,2.998214284352928,SIZ6,9.0,149.0,,,,
SI,2026-01-23,SIH6,2,103.26,121871.0,10,4.755237460221112,SIJ6,1.0,423.0,4.803498045524353,SIK6,2.0,3896.0,4.908745642835453,SIM6,3.0,42.0,4.755828087567279,SIN6,4.0,715.0,4.044748234984182,SIQ6,5.0,11.0,4.102511331151773,SIU6,6.0,267.0,3.975268009890424,SIZ6,9.0,148.0,,,,
SI,2026-01-25,SIH6,2,104.975,10499.0,7,4.620765853059183,SIJ6,1.0,64.0,4.838735902038297,SIK6,2.0,352.0,4.706868443789775,SIN6,4.0,82.0,4.706868443789775,SIN6,4.0,82.0,4.334680861466318,SIU6,6.0,12.0,4.334680861466318,SIU6,6.0,12.0,3.7075956688778082,SIZ6,9.0,15.0,,,,
SI,2026-01-26,SIH6,2,106.61,291440.0,9,13.821234134344504,SIJ6,1.0,1037.0,4.62521854038468,SIK6,2.0,9843.0,2.8600257368142383,SIM6,3.0,82.0,7.104954945808887,SIN6,4.0,1562.0,5.358578870429284,SIU6,6.0,272.0,5.358578870429284,SIU6,6.0,272.0,4.675823762186045,SIZ6,9.0,333.0,,,,
SI,2026-01-27,SIH6,2,112.905,198179.0,10,5.090820309173722,SIJ6,1.0,420.0,3.734864056324945,SIK6,2.0,10018.0,5.942966462706129,SIM6,3.0,85.0,1.457857613588448,SIN6,4.0,522.0,1.2097434177450694,SIU6,6.0,167.0,1.2097434177450694,SIU6,6.0,167.0,4.196435057026208,SIZ6,9.0,215.0,3.65669068994409,SIH7,12.0,15.0
SI,2026-01-28,SIH6,2,117.815,165365.0,10,7.867882080440726,SIJ6,1.0,629.0,4.009827968798094,SIK6,2.0,6591.0,4.708418461429436,SIM6,3.0,76.0,5.2877591445015435,SIN6,4.0,571.0,6.628319481236559,SIU6,6.0,143.0,6.628319481236559,SIU6,6.0,143.0,5.199390987792657,SIZ6,9.0,108.0,2.47723127109471,SIH7,12.0,29.0
SI,2026-01-29,SIH6,2,117.495,171157.0,10,2.4486681114902145,SIJ6,1.0,681.0,3.2085637959571667,SIK6,2.0,5682.0,2.4436883945644348,SIM6,3.0,83.0,4.460483436998643,SIN6,4.0,1005.0,3.935658441422739,SIU6,6.0,131.0,3.935658441422739,SIU6,6.0,131.0,3.367196459119743,SIZ6,9.0,144.0,2.1720768063576434,SIH7,12.0,10.0
SI,2026-01-30,SIH6,2,85.25,284770.0,11,2.9523768627032405,SIJ6,1.0,882.0,4.697108758157007,SIK6,2.0,8162.0,2.572356132116133,SIM6,3.0,188.0,2.1389839898364906,SIN6,4.0,964.0,-16.005929879681347,SIQ6,5.0,19.0,1.612252436644569,SIU6,6.0,136.0,3.0078498210396414,SIZ6,9.0,867.0,0.05277199688566455,SIH7,12.0,28.0
SI,2026-02-01,SIH6,1,81.675,10524.0,7,-6.555984509125613,SIJ6,1.0,52.0,3.844406745000285,SIK6,2.0,248.0,6.437060123785657,SIM6,3.0,14.0,6.252119412600783,SIN6,4.0,81.0,3.392847737567348,SIZ6,9.0,92.0,3.392847737567348,SIZ6,9.0,92.0,3.392847737567348,SIZ6,9.0,92.0,,,,
SI,2026-02-02,SIH6,1,82.865,139066.0,10,0.5791156533945484,SIJ6,1.0,565.0,1.3741568205198385,SIK6,2.0,6346.0,-4.197412124501633,SIM6,3.0,62.0,3.7238507692960026,SIN6,4.0,432.0,-3.9856281025289326,SIU6,6.0,58.0,-3.9856281025289326,SIU6,6.0,58.0,2.447283203520562,SIZ6,9.0,266.0,-0.5505988800215079,SIH7,12.0,51.0
SI,2026-02-03,SIH6,1,84.295,113495.0,10,-10.078386668039675,SIJ6,1.0,466.0,5.103096145010748,SIK6,2.0,5602.0,7.637631797115997,SIM6,3.0,41.0,6.4083183059836015,SIN6,4.0,721.0,3.3993819804132963,SIU6,6.0,200.0,3.3993819804132963,SIU6,6.0,200.0,2.8481414693260447,SIZ6,9.0,252.0,3.0435481003582,SIH7,12.0,25.0
SI,2026-02-04,SIH6,1,89.025,98697.0,9,3.7682978311266364,SIJ6,1.0,321.0,6.702108222658551,SIK6,2.0,7034.0,3.5561753983001827,SIM6,3.0,50.0,4.332507203269493,SIN6,4.0,755.0,1.399194177460085,SIU6,6.0,87.0,1.399194177460085,SIU6,6.0,87.0,3.7217900667635395,SIZ6,9.0,109.0,,,,
SI,2026-02-05,SIH6,1,66.88,147645.0,10,9.828064764053549,SIJ6,1.0,893.0,5.803184886182662,SIK6,2.0,9303.0,7.700519173324384,SIM6,3.0,68.0,7.2677114038419015,SIN6,4.0,1029.0,8.546808198376146,SIU6,6.0,358.0,8.546808198376146,SIU6,6.0,358.0,4.898214299576712,SIX6,8.0,11.0,4.244746698218199,SIH7,12.0,48.0
SI,2026-02-06,SIH6,1,77.525,80028.0,9,6.714491583416724,SIJ6,1.0,704.0,4.433755115476557,SIK6,2.0,5652.0,1.3649692928680348,SIM6,3.0,69.0,4.550924150353774,SIN6,4.0,356.0,3.389369684506925,SIU6,6.0,105.0,3.389369684506925,SIU6,6.0,105.0,4.190155958315863,SIZ6,9.0,487.0,1.1287235846482186,SIH7,12.0,46.0
SI,2026-02-08,SIH6,1,79.65,2851.0,4,6.760581261907013,SIJ6,1.0,65.0,4.016657162828721,SIK6,2.0,209.0,4.2017687608102126,SIZ6,9.0,17.0,4.2017687608102126,SIZ6,9.0,17.0,4.2017687608102126,SIZ6,9.0,17.0,4.2017687608102126,SIZ6,9.0,17.0,4.2017687608102126,SIZ6,9.0,17.0,,,,
SI,2026-02-09,SIH6,1,81.48,47327.0,9,3.235692608822545,SIJ6,1.0,410.0,6.809518450012248,SIK6,2.0,4212.0,14.557577201809185,SIM6,3.0,105.0,9.405499880318436,SIN6,4.0,242.0,9.198539524124598,SIU6,6.0,58.0,9.198539524124598,SIU6,6.0,58.0,4.04535370385741,SIZ6,9.0,254.0,,,,
SI,2026-02-10,SIH6,1,81.135,37346.0,8,-5.336306737125623,SIJ6,1.0,243.0,3.6126921630570177,SIK6,2.0,2223.0,4.485753417839938,SIM6,3.0,43.0,2.3387982547157438,SIN6,4.0,210.0,3.3610128249503592,SIU6,6.0,75.0,3.3610128249503592,SIU6,6.0,75.0,3.3590677578410078,SIZ6,9.0,131.0,,,,
SI,2026-02-11,SIH6,1,82.53,43748.0,8,9.414084852207354,SIJ6,1.0,317.0,4.634905365601951,SIK6,2.0,3024.0,8.606606937248436,SIM6,3.0,28.0,10.220140294476595,SIN6,4.0,294.0,8.16730691635198,SIU6,6.0,70.0,8.16730691635198,SIU6,6.0,70.0,6.841125370715119,SIZ6,9.0,76.0,,,,
