time_bin,time_utc,signal_window,horizon,n_days,momentum_ls_mean,momentum_ls_tstat,momentum_ls_p_value,mean_daily_ic,daily_ic_tstat,daily_ic_p_value,split_date,train_n,train_mean,train_tstat,test_n,test_mean,test_tstat,momentum_ls_q_value,daily_ic_q_value
1020,17:00,5,60,2555,-0.00038614729430306926,-4.161930843358905,3.155679293077688e-05,-0.06471223998291367,-5.651353417630166,1.5918940564883436e-08,2023-06-28 00:00:00+00:00,1788,-0.0003893711631875544,-3.4003680192660832,767,-0.0003786319389374116,-2.428867842366677,9.3803433931595e-05,3.7121322610353183e-08
1410,23:30,5,rest,2487,-0.00019004364860587342,-4.159152640408375,3.194303911753121e-05,-0.09077109268691336,-7.332155075151524,2.2648080472738556e-13,2023-07-23 00:00:00+00:00,1740,-0.0002311648106251759,-4.532043189705588,747,-9.425941578982746e-05,-0.9924991748213847,9.446979114562437e-05,8.689795415426637e-13
1290,21:30,15,15,813,-0.00021615411042100906,-4.159062932333143,3.195558554463819e-05,-0.16074716391812707,-7.769955076835054,7.85139668554058e-15,2023-11-10 00:00:00+00:00,569,-0.00025302607757349407,-5.3664154843055165,244,-0.0001301698919383698,-0.9726006225914057,9.446979114562437e-05,3.554481679395359e-14
660,11:00,60,5,2542,-0.00014522727790266122,-4.155108400908384,3.251333581156152e-05,-0.07505536333848749,-6.5448478222769175,5.955599867795347e-11,2023-07-03 00:00:00+00:00,1779,-0.00015190105142489363,-3.4335024313025606,763,-0.0001296668020231704,-2.3983535508116445,9.58567557169198e-05,1.785030209682705e-10
600,10:00,60,120,2543,-0.0005187084708331694,-4.146315746999352,3.3786782855171223e-05,-0.046962996520804684,-4.072479427208459,4.6515309873925684e-05,2023-07-03 00:00:00+00:00,1780,-0.0005887462890649399,-3.910651671418816,763,-0.0003553174925205203,-1.5809746359881898,9.9340486546998e-05,7.68390309673093e-05
300,05:00,15,30,2517,-0.00018137281220844843,-4.13643144839687,3.5274867073495734e-05,-0.09970465434987114,-8.462514361885674,2.616735039421279e-17,2023-07-11 00:00:00+00:00,1761,-0.00015429083423261773,-3.2310866151395987,756,-0.0002444566259854826,-2.585154335316736,0.00010301639439263031,1.4901617435020125e-16
180,03:00,15,120,2529,-0.0002901427135203771,-4.136120815681772,3.5322626912815014e-05,-0.06103369523139743,-5.183572770614377,2.1767524086254675e-07,2023-07-07 00:00:00+00:00,1770,-0.0002399349883242167,-3.141973927379824,759,-0.0004072279224758499,-2.689884784108335,0.00010301639439263031,4.418848229142131e-07
540,09:00,5,15,2549,-0.00021963508429423916,-4.131030641814529,3.611404343645737e-05,-0.07943067267564775,-6.651190447354833,2.9073178904880552e-11,2023-06-29 00:00:00+00:00,1784,-0.00027037168254466764,-4.247221253862446,765,-0.00010131601072722682,-1.0488307579810288,0.00010504138440388947,8.936698742920671e-11
60,01:00,30,60,2530,-0.0003636508482261341,-4.12699370389688,3.6753645242448256e-05,-0.06367240526842345,-5.318108746193741,1.0485139909848392e-07,2023-07-07 00:00:00+00:00,1771,-0.0002984787678138044,-3.168304757694153,759,-0.0005157190358549035,-2.6473404261472355,0.000106615131775681,2.2244943887168548e-07
1350,22:30,15,rest,1651,-0.0002993117389155022,-4.1190894173921135,3.8037253327251424e-05,-0.0965327965865552,-6.544304481071054,5.977290682765733e-11,2023-07-10 00:00:00+00:00,1155,-0.00025374481330642885,-2.881830145853125,496,-0.0004054202047995339,-3.1595602460487706,0.00010975015493356278,1.786582463743791e-10
60,01:00,5,5,2530,-0.00016985365506902753,-4.114443450127039,3.88114687832073e-05,-0.059424511878387785,-4.820115305243875,1.4347527129587759e-06,2023-07-07 00:00:00+00:00,1771,-8.571731905479682e-05,-1.9677912485413183,759,-0.00036617177243556586,-3.9618782784821462,0.00011168619474316567,2.7139902717157265e-06
1020,17:00,30,60,2555,-0.00038026765562772675,-4.107976991586438,3.991398549310208e-05,-0.08244233924648035,-7.14196051904507,9.200902932241483e-13,2023-06-28 00:00:00+00:00,1788,-0.0002311151958392029,-2.0692002429757705,767,-0.0007279659582377406,-4.421962124572793,0.00011455419709160862,3.2856029612822728e-12
660,11:00,15,30,2542,-0.0002688733105122903,-4.1050004268633336,4.043141337668452e-05,-0.08517604807310422,-7.355203280826904,1.906367757640026e-13,2023-07-03 00:00:00+00:00,1779,-0.00024681789952859335,-3.118185565040823,763,-0.00032029739457519575,-2.7494973310372806,0.0001157322467554832,7.419747891246432e-13
990,16:30,30,rest,2556,-0.0007096478851314213,-4.093799664547689,4.24361005315305e-05,-0.06307583098000054,-5.531228467484512,3.179958202260858e-08,2023-06-28 00:00:00+00:00,1789,-0.0006705438199291867,-3.7529645651431736,767,-0.0008008567151793974,-2.0009455778462506,0.00012115002843038523,7.154924442274043e-08
630,10:30,5,30,2542,-0.00023983698486486146,-4.076811475377975,4.565748147571267e-05,-0.07623289738073591,-6.780780240516401,1.1952857750530974e-11,2023-07-03 00:00:00+00:00,1779,-0.00019634199452589216,-2.8296153526345216,763,-0.00034124928868272037,-3.084923260707177,0.00013000367093873977,3.849104787522177e-11
120,02:00,15,5,2537,-0.00011882094402005292,-4.066602260586846,4.770355764491821e-05,-0.07186515274628645,-6.087269468401925,1.1485257523958007e-09,2023-07-04 00:00:00+00:00,1775,-6.604536444719639e-05,-2.1871437905705466,762,-0.00024175618515105075,-3.606979202872469,0.00013547309546404595,2.9729781437613786e-09
1230,20:30,60,120,2451,-0.00023883140963581103,-4.0653082436688655,4.7969020653340814e-05,-0.09594477942401025,-7.962139189652784,1.6909010790973036e-15,2023-07-06 00:00:00+00:00,1715,-0.00030276542677186766,-5.0911509804512605,736,-8.985472568426603e-05,-0.6509827108513072,0.00013587036740030043,8.167656105282511e-15
510,08:30,30,30,2547,-0.0003240768951133169,-4.06341766757026,4.835938479331208e-05,-0.06643005539523797,-5.703862188296165,1.1712278243566869e-08,2023-06-29 00:00:00+00:00,1782,-0.0003430929474180453,-3.475057089098132,765,-0.00027978067915642005,-2.106610607079295,0.00013661841865891298,2.7790976007761736e-08
1410,23:30,15,15,2487,-0.00012314772066311481,-4.057137780430425,4.967777807397971e-05,-0.11265839313048488,-9.114611773895174,7.895263642529637e-20,2023-07-23 00:00:00+00:00,1740,-8.75634346488444e-05,-2.555919726458314,747,-0.00020603481258390537,-3.326707533097272,0.00013997748926053658,7.00219283706317e-19
1320,22:00,5,60,813,-0.00022098323808733084,-4.054170052667311,5.031260799756055e-05,-0.12049392593388615,-5.209747968335282,1.8909732437801188e-07,2023-11-10 00:00:00+00:00,569,-0.0002804977147527337,-4.559358925192414,244,-8.219742979792827e-05,-0.740068684096167,0.00014139803078794938,3.889796672566708e-07
450,07:30,15,5,2544,-0.0001481782976574706,-4.0493326844932795,5.136388454833647e-05,-0.07825834270614339,-6.715770537249097,1.870749877177331e-11,2023-06-30 00:00:00+00:00,1780,-0.0001503840075926545,-3.3529850657871063,764,-0.00014303933995507876,-2.280684713281895,0.00014397855720544057,5.833289242380035e-11
1200,20:00,15,rest,2464,-0.0003643135256102056,-4.045459238093249,5.222065192328476e-05,-0.08780904565257246,-7.379620699717328,1.587411148573493e-13,2023-07-03 00:00:00+00:00,1724,-0.0004933278312972526,-5.096557164675974,740,-6.374506209065278e-05,-0.3230679005987618,0.0001460019260490804,6.245741319114617e-13
1380,23:00,30,30,1627,-0.00018166775040291813,-4.038705975242149,5.3746885441011266e-05,-0.13077904240158827,-8.567594854635887,1.0566881171420007e-17,2023-07-18 00:00:00+00:00,1138,-0.00020982447163069587,-3.953230424066188,489,-0.0001161414748257994,-1.3741432742411126,0.00014988177847209843,6.533351672843683e-17
990,16:30,15,60,2556,-0.0004084992392587239,-4.02727298216015,5.642750595114006e-05,-0.056185208377341395,-4.790321585615743,1.6651422528782862e-06,2023-06-28 00:00:00+00:00,1789,-0.00031291367316452066,-2.5388281336853216,767,-0.0006314491450508092,-3.5541428051795396,0.0001569526001006004,3.1443000307404987e-06
1320,22:00,30,rest,813,-0.0004947632578945371,-4.018650081056858,5.853252140481022e-05,-0.19490009136115782,-8.522224903356486,1.5651708223276898e-17,2023-11-10 00:00:00+00:00,569,-0.0006857296826966487,-5.9136586307549805,244,-4.943581645026827e-05,-0.16097859980944634,0.000162390226051294,9.254179397587762e-17
270,04:30,30,120,2511,-0.0003560679912455787,-4.0109671081031655,6.0470535255709874e-05,-0.07399016282837836,-6.125257801299986,9.053689378283325e-10,2023-07-13 00:00:00+00:00,1757,-0.00034640206989270154,-3.6234435915902683,754,-0.0003785918955121637,-1.946830212315727,0.00016733790063089022,2.360504074048809e-09
420,07:00,30,5,2539,-0.0001387429925234732,-4.004148391364862,6.224128817901632e-05,-0.0753788306362368,-6.419260925533017,1.3693752516335574e-10,2023-07-04 00:00:00+00:00,1777,-7.925625763280439e-05,-1.8840385107931534,762,-0.0002774673073538125,-4.577287251577123,0.00017179865767779506,3.9405958039029496e-10
210,03:30,60,30,2520,-0.0001839425723900674,-4.002333895718065,6.272069952487059e-05,-0.08680476347498801,-7.187722242798035,6.588111197371265e-13,2023-07-07 00:00:00+00:00,1764,-9.596550940534822e-05,-1.8817158181513733,756,-0.00038922238602107876,-4.049144346456906,0.00017268141701249357,2.3997254715966814e-12
1050,17:30,5,120,2537,-0.00039439204497543877,-4.000090293399243,6.331832005815247e-05,-0.0743595636716624,-6.726662880202763,1.735983050676614e-11,2023-07-03 00:00:00+00:00,1775,-0.0005080919542147578,-4.457926909389424,762,-0.00012953989418831093,-0.671763304532675,0.0001738843205657893,5.444445393716222e-11
90,01:30,60,30,2527,-0.00023135646059686718,-3.9926706795203177,6.533327490764968e-05,-0.05875051442349123,-4.949871960686709,7.426232104205942e-07,2023-07-10 00:00:00+00:00,1768,-0.00012046543615688842,-1.995625266045264,759,-0.0004896638798457242,-3.7184794932959067,0.0001789635530381695,1.4399969779123349e-06
60,01:00,60,5,2530,-0.0001755630971275649,-3.9847437963148793,6.75529707242728e-05,-0.06174555737682857,-5.1910728216093345,2.090858239648246e-07,2023-07-07 00:00:00+00:00,1771,-0.00012369690320978763,-2.7828866325048134,759,-0.00029658421626904517,-2.8543934301289338,0.0001845765513223817,4.268506821319627e-07
90,01:30,60,15,2527,-0.00017719417806535208,-3.9756533664464286,7.01862945298822e-05,-0.05656555011193558,-4.765775782364977,1.8812837823493498e-06,2023-07-10 00:00:00+00:00,1768,-0.00011623232322958926,-2.5497868064817566,759,-0.00031919755006749786,-3.0831914966589786,0.00019128859113685777,3.5339393272604103e-06
990,16:30,15,rest,2556,-0.0006781340608987546,-3.9603276857593466,7.48469854914147e-05,-0.05576757403924592,-4.944781372419344,7.622936578266379e-07,2023-06-28 00:00:00+00:00,1789,-0.0007202243068563956,-4.271168649738234,767,-0.0005799600713052473,-1.4021536371243637,0.00020347848819525301,1.4728602460150396e-06
1020,17:00,30,15,2555,-0.0002300546133164986,-3.940947338772133,8.116044416483057e-05,-0.07653853307577393,-6.528353281889857,6.649670478550919e-11,2023-06-28 00:00:00+00:00,1788,-0.00018943119378786013,-2.5699218291436807,767,-0.0003247543188148109,-3.5681832143165453,0.00022008922452718463,1.9712173856964643e-10
900,15:00,5,5,2559,-0.00019247856539366529,-3.935899915220347,8.288551294572694e-05,-0.06618158395895003,-5.766002608253234,8.117380336214412e-09,2023-06-27 00:00:00+00:00,1791,-0.000218738640301524,-3.727512605115006,768,-0.00013123925008119795,-1.483372407437374,0.0002242053125181914,1.9604923044160702e-08
90,01:30,5,15,2527,-0.0001787570643577657,-3.930099960875074,8.491055404354998e-05,-0.07580406888901899,-6.423453859349046,1.3321653703287479e-10,2023-07-10 00:00:00+00:00,1768,-0.00018797477335761884,-3.8943201639350624,759,-0.00015728551032385225,-1.5497069790244313,0.0002291102730052895,3.8437411485218806e-10
600,10:00,30,30,2543,-0.0003619094712786067,-3.927480223214183,8.584047698392736e-05,-0.07479813038479202,-6.329798404146762,2.454817135719573e-10,2023-07-03 00:00:00+00:00,1780,-0.00045022873893031017,-3.6967380952683784,763,-0.00015586976430608752,-1.3394387414552387,0.0002310432738721627,6.881119535877145e-10
90,01:30,60,60,2527,-0.0003008572782650387,-3.9257998234495184,8.64420221884575e-05,-0.06761485516888067,-5.725038155379077,1.0341049683113408e-08,2023-07-10 00:00:00+00:00,1768,-0.00016603618699798892,-1.9779194577677983,759,-0.000614906934866019,-3.7623795290011555,0.00023208503227769482,2.4699814033396706e-08
60,01:00,15,15,2530,-0.0002324154792177735,-3.923685808293018,8.72044500216924e-05,-0.05825012292903236,-4.751654003836082,2.0175940301522488e-06,2023-07-07 00:00:00+00:00,1771,-0.0001331277291452298,-2.1848174018783038,759,-0.0004640868960537088,-3.3946128539184808,0.00023355251218680983,3.744761481490612e-06
90,01:30,30,60,2527,-0.00030399014664990535,-3.920071627980863,8.852265440802956e-05,-0.0762146053643339,-6.4387929002729765,1.2042738359063967e-10,2023-07-10 00:00:00+00:00,1768,-0.0002031957123854343,-2.4078051209689577,759,-0.0005387787629602937,-3.2230053788344657,0.00023628081402191935,3.512194852966904e-10
90,01:30,5,60,2527,-0.0002791138689790695,-3.919698266095915,8.865989879195864e-05,-0.057464668172292115,-4.947800103671041,7.505692980409007e-07,2023-07-10 00:00:00+00:00,1768,-0.0002887859411086435,-3.736100244400264,759,-0.0002565839302108393,-1.6626970557287106,0.00023628081402191935,1.4528013962079687e-06
90,01:30,15,15,2527,-0.00017731171470815015,-3.9093974723973908,9.252661527020505e-05,-0.07024729400746857,-5.901572714221034,3.6005267037514216e-09,2023-07-10 00:00:00+00:00,1768,-0.00012966848314781092,-2.689917207394369,759,-0.00028829094184738564,-2.857018802190276,0.0002459798469836901,9.038909265566215e-09
1410,23:30,30,rest,2487,-0.00017781499771949032,-3.893275323705316,9.88997987448141e-05,-0.0931534837832282,-7.456854017313467,8.861278904741068e-14,2023-07-23 00:00:00+00:00,1740,-0.00010254832143977806,-1.8993480373802567,747,-0.0003531349665638,-4.145665543764233,0.000261575514923452,3.5642764962564446e-13
120,02:00,5,15,2537,-0.00016684363912509658,-3.89278876301861,9.909843523184287e-05,-0.08232426743197827,-7.107845151509091,1.1786869317108633e-12,2023-07-04 00:00:00+00:00,1775,-0.000180103048605199,-4.296865410793414,762,-0.00013595721940438564,-1.3058777985472731,0.000261575514923452,4.195194934576165e-12
180,03:00,15,60,2529,-0.00023507840071566773,-3.89274024414067,9.911826351073505e-05,-0.07901863798012417,-6.646474603912742,3.00196217732465e-11,2023-07-07 00:00:00+00:00,1770,-0.00021516466693888268,-3.4810620373072023,759,-0.0002815175427247713,-2.0042570351400903,0.000261575514923452,9.175488914873647e-11
600,10:00,30,120,2543,-0.00047093526376876287,-3.888318674631529,0.00010094103917584878,-0.05265593565847034,-4.591247056823373,4.406054009282031e-06,2023-07-03 00:00:00+00:00,1780,-0.000506082014234777,-3.434502515554133,763,-0.0003889415339791101,-1.8370725092559468,0.0002657377235724292,7.932363457642524e-06
1170,19:30,60,30,2474,-0.00017592891057636545,-3.8751747778080525,0.00010654819662830437,-0.08828810669304653,-7.371132518070256,1.691845628524317e-13,2023-07-11 00:00:00+00:00,1731,-0.0002379621359962559,-4.6255230358562205,743,-3.140735848776464e-05,-0.34153475394073424,0.0002798183222131683,6.632525253852576e-13
690,11:30,5,15,2540,-0.00020983154241571532,-3.873069078041189,0.00010747334976770901,-0.0768782430243457,-6.64005015381319,3.135764347672557e-11,2023-07-04 00:00:00+00:00,1778,-0.00016480717938150162,-2.4267922688135704,762,-0.00031488838949554724,-3.637567293675109,0.000281564562829688,9.557456406145652e-11
1290,21:30,5,30,813,-0.00024856129822039587,-3.871888502161533,0.00010799535435787277,-0.13093379661736335,-6.423494231332622,1.3318119400470327e-10,2023-11-10 00:00:00+00:00,569,-0.0002684517744651862,-4.524222017133299,244,-0.0002021773597643068,-1.23774701920242,0.00028156861063908037,3.8437411485218806e-10
1290,21:30,5,60,813,-0.00024856129822039587,-3.871888502161533,0.00010799535435787277,-0.13093379661736335,-6.423494231332622,1.3318119400470327e-10,2023-11-10 00:00:00+00:00,569,-0.0002684517744651862,-4.524222017133299,244,-0.0002021773597643068,-1.23774701920242,0.00028156861063908037,3.8437411485218806e-10
1320,22:00,5,rest,813,-0.0005241068450282055,-3.8536570253813833,0.00011636657404621107,-0.1437496320440685,-6.093668169135807,1.1035229032670785e-09,2023-11-10 00:00:00+00:00,569,-0.0005520506027097429,-3.937948218781759,244,-0.0004589429183036367,-1.460138390888671,0.0003026649834567317,2.8633376051198532e-09
510,08:30,60,15,2547,-0.0002189522720364559,-3.839183637872373,0.00012344407776596305,-0.06358235173622238,-5.39212050418312,6.963104453636696e-08,2023-06-29 00:00:00+00:00,1782,-0.0001980579253815153,-2.738588225861012,765,-0.0002676238089503175,-3.053649328223204,0.00032030333847187534,1.5038081873921966e-07
1140,19:00,5,60,2488,-0.00024493472181702746,-3.8373332392184514,0.00012437764067235656,-0.08148149097593636,-7.061842735175323,1.643088874427128e-12,2023-07-10 00:00:00+00:00,1741,-0.0003394534625568211,-4.718046028362094,747,-2.4644055648378626e-05,-0.18898060399979183,0.00032195360575954494,5.716469974695024e-12
480,08:00,5,60,2548,-0.0003840737283450532,-3.828830288624562,0.00012875375198618578,-0.04537185108190628,-4.001763173615572,6.287221235349567e-05,2023-06-29 00:00:00+00:00,1783,-0.0004919512780096526,-4.167433834291559,765,-0.00013264147860390184,-0.7004746363110974,0.00033175685773083823,0.00010245140627482277
420,07:00,30,60,2539,-0.00036723590930710687,-3.828783788342254,0.00012877807786224776,-0.06402996836813359,-5.518085515771927,3.427126641948786e-08,2023-07-04 00:00:00+00:00,1777,-0.0003434073964237563,-2.978946381373937,762,-0.0004228045016873089,-2.445101127093526,0.00033175685773083823,7.645672219770282e-08
420,07:00,60,5,2539,-0.00013025338487808694,-3.827918107623864,0.00012923173650064196,-0.059112991592482934,-5.062788090385496,4.1316902818592755e-07,2023-07-04 00:00:00+00:00,1777,-8.886614186284456e-05,-2.1841678350692777,762,-0.0002267693046131075,-3.659516343507168,0.00033213477171898954,8.142967003591504e-07
1230,20:30,30,60,2451,-0.00017376104728838366,-3.823493734551704,0.0001315739366929235,-0.08087009447128092,-6.695390387520664,2.150966263025682e-11,2023-07-06 00:00:00+00:00,1715,-0.00016913172319660874,-3.850843117008325,736,-0.0001845481272033212,-1.6543800792162922,0.0003373530793880172,6.668611738091082e-11
1080,18:00,30,rest,2527,-0.00046404616523305366,-3.812641932667935,0.0001374892276997174,-0.06489253786974483,-5.646274428919772,1.6396204903047563e-08,2023-07-06 00:00:00+00:00,1768,-0.0005112543350921216,-3.805426451475037,759,-0.0003540803624519835,-1.3748562900761145,0.0003516863933122795,3.8070158165445195e-08
630,10:30,15,60,2542,-0.0003348310567268906,-3.8097076203953835,0.00013913122816818594,-0.06235682817028573,-5.514802233765802,3.491723749348358e-08,2023-07-03 00:00:00+00:00,1779,-0.0003362650362753065,-3.222876861699845,763,-0.0003314876103092865,-2.0328165319152744,0.0003550471435801349,7.757792806560417e-08
600,10:00,60,60,2543,-0.00034652206782119147,-3.8045329830291528,0.00014207198139588417,-0.061633011090897416,-5.300979482073868,1.151830347189309e-07,2023-07-03 00:00:00+00:00,1780,-0.00042835930097936145,-3.815448196575453,763,-0.0001556042761808997,-1.0146684838612874,0.0003616985502831686,2.4293965607384645e-07
510,08:30,15,60,2547,-0.0003697526773057143,-3.792765139511865,0.00014897904608575502,-0.04538747296069332,-3.8561175608517972,0.00011520210130894116,2023-06-29 00:00:00+00:00,1782,-0.00039946863494199014,-3.4534322810418505,765,-0.00030053197598827174,-1.659846422020426,0.0003783927884149928,0.00018012814106398026
780,13:00,15,5,2552,-0.0002283741911039801,-3.7900561141630993,0.00015061325634499348,-0.047638338327200984,-4.174363214915667,2.988206918634498e-05,2023-06-28 00:00:00+00:00,1786,-0.00026717027379956175,-3.5888655838435084,766,-0.0001379175283176761,-1.3675025384507866,0.0003816476425416463,5.028366852196775e-05
690,11:30,15,30,2540,-0.0002590711302905954,-3.7711302281187193,0.0001625098315309571,-0.07134851193122177,-6.187090981012061,6.128459826391667e-10,2023-07-04 00:00:00+00:00,1778,-0.00024526991679105345,-3.0402885925532908,762,-0.00029127396178952675,-2.232323637861951,0.00041083092924414853,1.645407824356274e-09
180,03:00,15,15,2529,-0.00014830500153925722,-3.751685788691448,0.0001756495170627786,-0.07197837965012037,-5.941191980115784,2.8295700088390574e-09,2023-07-07 00:00:00+00:00,1770,-0.000133985911869886,-3.130227988398746,759,-0.00018169734503700036,-2.113410954927808,0.0004430134672772178,7.153258760663224e-09
1050,17:30,60,60,2537,-0.0004512955796941234,-3.740482520861167,0.00018366731925622567,-0.09796475164199554,-8.464094384389748,2.5815070398516274e-17,2023-07-03 00:00:00+00:00,1775,-0.0005744470539574691,-5.605311422856256,762,-0.00016442698807018818,-0.5090758188930279,0.0004621582312447353,1.4778786333965403e-16
510,08:30,5,30,2547,-0.0002893023025342466,-3.7361199696993923,0.00018688153416063875,-0.05822714253218227,-5.083302054168135,3.709291166827747e-07,2023-06-29 00:00:00+00:00,1782,-0.0002712150475825182,-2.8429650236062636,765,-0.00033143496701003734,-2.534298964063108,0.000469155034714179,7.377671034021365e-07
1110,18:30,15,60,2507,-0.0002649975416438506,-3.7348730208235947,0.00018780992488151975,-0.0931983153008404,-8.00571063638681,1.1877872983226415e-15,2023-07-12 00:00:00+00:00,1754,-0.00027199916558752723,-3.380910560067822,753,-0.00024868831402471536,-1.7281569171130071,0.0004703943025967693,5.841753894477719e-15
210,03:30,30,5,2520,-9.380403761510963e-05,-3.7291119167874496,0.0001921557995372054,-0.09310547328441826,-7.924082433080106,2.298371218923396e-15,2023-07-07 00:00:00+00:00,1764,-7.448679466958627e-05,-2.545409114388617,756,-0.0001388776044879975,-2.85425628612623,0.0004797531931911902,1.0812337647283105e-14
660,11:00,15,60,2542,-0.0003303392128139712,-3.7287481539230134,0.00019243335105820382,-0.06703575464865849,-5.860029323714615,4.627854422399063e-09,2023-07-03 00:00:00+00:00,1779,-0.00026491805729283443,-2.4905870601999633,763,-0.00048287425301331895,-3.0180100114429824,0.0004797531931911902,1.1511122954105256e-08
120,02:00,30,5,2537,-0.00010741461192992035,-3.7273916641849825,0.0001934716799436824,-0.0737249964143726,-6.236428078085547,4.476749932232741e-10,2023-07-04 00:00:00+00:00,1775,-5.657268717537775e-05,-1.8804419193555761,762,-0.000225845604632431,-3.455048824094491,0.00048123300620474567,1.229401884943103e-09
660,11:00,5,60,2542,-0.00034201234792866455,-3.721716093532114,0.0001978734269926485,-0.05346599860174265,-4.67151125219925,2.9899171678731686e-06,2023-07-03 00:00:00+00:00,1779,-0.00036707266591914136,-3.3027509761213465,763,-0.00028358206522216615,-1.7383496480250225,0.0004910528623991873,5.437126681745829e-06
1170,19:30,30,rest,2474,-0.00036473715337130265,-3.7158103214740903,0.00020255349602909818,-0.07562239012907956,-6.380321392859842,1.7671671968036123e-10,2023-07-11 00:00:00+00:00,1731,-0.0004511163081094287,-4.313731072432142,743,-0.00016349581171356883,-0.7506176572473675,0.0005015168940583163,5.031776070898707e-10
90,01:30,5,30,2527,-0.0002137454247828015,-3.7094981847963706,0.0002076704461611302,-0.057811787351713585,-4.957772166303818,7.130611235753442e-07,2023-07-10 00:00:00+00:00,1768,-0.0002040894680025599,-3.3115374034626974,759,-0.00023623782476628924,-1.8553831462953374,0.0005126704570273359,1.3876477260944647e-06
570,09:30,15,5,2546,-0.00011799167235973403,-3.709089557139549,0.00020800585086414093,-0.07124867536183105,-6.056980031788983,1.3870079851121338e-09,2023-06-30 00:00:00+00:00,1782,-0.00015193697051971787,-3.882035688863395,764,-3.88155973321277e-05,-0.7211740681487705,0.0005126704570273359,3.5647093584117076e-09
1200,20:00,60,rest,2464,-0.000334012724966589,-3.704373667860321,0.00021191368625745553,-0.09690025459154984,-8.264707736059032,1.4003740330108741e-16,2023-07-03 00:00:00+00:00,1724,-0.0004621841680732603,-4.90259863184789,740,-3.540790345861414e-05,-0.1732332309293262,0.0005199333526770224,7.456717049816022e-16
420,07:00,60,15,2539,-0.00018489544985106032,-3.695452281121089,0.00021949570429915827,-0.07416102808642858,-6.53830733376443,6.221896917609438e-11,2023-07-04 00:00:00+00:00,1777,-0.00011838748288642922,-2.003218902190234,762,-0.0003399934253053247,-3.6316076882748747,0.0005373175385784825,1.854570926956863e-10
300,05:00,60,60,2517,-0.0002680605189323443,-3.6946726072168694,0.0002201702886835686,-0.08084993684466224,-6.783362235138964,1.1741075350075639e-11,2023-07-11 00:00:00+00:00,1761,-0.0002861729793358003,-3.617918977929931,756,-0.0002258699861671511,-1.4452018455235267,0.0005377522626537725,3.792192098143833e-11
1410,23:30,15,5,2487,-8.118904785515388e-05,-3.6937553283840585,0.0002209664226303151,-0.11105935386171648,-9.108938427288075,8.319197285887606e-20,2023-07-23 00:00:00+00:00,1740,-7.138146511638799e-05,-3.4169324106566084,747,-0.00010403401969645596,-1.9027343053508023,0.0005384812371306327,7.318188181569422e-19
60,01:00,5,15,2530,-0.0002213422897409299,-3.691587654651595,0.0002228585647954398,-0.04642288730397869,-3.742868170989377,0.0001819316874689197,2023-07-07 00:00:00+00:00,1771,-0.00013077917625820056,-2.092412213611986,759,-0.00043265622120063166,-3.1712816093732825,0.0005418718361992491,0.00027882448419457663
30,00:30,5,30,2519,-0.00022167501736154073,-3.690273007424143,0.0002240135064678277,-0.06508796642502136,-5.4812008116428625,4.224486482248204e-08,2023-07-11 00:00:00+00:00,1763,-0.0001650008270635988,-2.7746607957366805,756,-0.00035383982886322274,-2.452276441322862,0.0005434587757806942,9.290435719090563e-08
960,16:00,5,15,2556,-0.00022281398042070348,-3.6872762961571453,0.00022666720640996286,-0.06179856011435658,-5.429272183715874,5.658433160401342e-08,2023-06-28 00:00:00+00:00,1789,-0.00025602583873699886,-3.4858361972639336,767,-0.00014534851167513312,-1.3729914021746639,0.0005476935217122578,1.231876193069266e-07
630,10:30,60,5,2542,-0.00013979959607827826,-3.687159263285048,0.0002267714396738369,-0.06024538470982293,-5.117368683814074,3.0982762708906693e-07,2023-07-03 00:00:00+00:00,1779,-0.00013444830185275211,-2.724899180471017,763,-0.00015227659794880382,-2.9165494671499594,0.0005476935217122578,6.219545315591288e-07
900,15:00,60,5,2559,-0.00018166318007172181,-3.6820424395291083,0.00023137288205369463,-0.05076597616067609,-4.4623861163492045,8.105200722100265e-06,2023-06-27 00:00:00+00:00,1791,-0.00019902743129553667,-3.405204491882736,768,-0.00014116920358493482,-1.535272091254792,0.000557562268111576,1.4283106158489392e-05
510,08:30,60,60,2547,-0.0003546310814198753,-3.672910753003116,0.0002398032530721752,-0.04708370360491519,-4.082160138401162,4.461903380367807e-05,2023-06-29 00:00:00+00:00,1782,-0.00048115817846804105,-4.246519053804259,765,-5.9897373001795e-05,-0.3269764898186423,0.0005765935996090968,7.39323040973655e-05
780,13:00,5,5,2552,-0.00021012423752587295,-3.6723201055013535,0.00024035834373565098,-0.053356697943795245,-4.732963063265963,2.2126576613104186e-06,2023-06-28 00:00:00+00:00,1786,-0.00028150993300035313,-4.020541892542733,766,-4.36818718373329e-05,-0.44468922677711226,0.0005766468468336461,4.092471093227134e-06
660,11:00,15,120,2542,-0.000591819242083138,-3.6640112981500526,0.0002482958251682219,-0.04440713622269751,-3.818632101170052,0.00013419371808805428,2023-07-03 00:00:00+00:00,1779,-0.0006512421238752269,-3.431366614205458,763,-0.00045326969200695685,-1.479635362314877,0.000594371864672602,0.00020801948849752828
90,01:30,60,5,2527,-0.00010557572883013931,-3.6497018884587993,0.0002625448254802392,-0.0730788937538142,-6.134253716554803,8.555987788389505e-10,2023-07-10 00:00:00+00:00,1768,-0.0001502412224863567,-4.926129732835979,759,-1.5327870854853882e-06,-0.023615603739357918,0.0006270938215664875,2.241544500493328e-09
