root,time_bin,time_utc,signal_window,horizon,n,ic,ic_tstat,ic_p_value,signed_mean,signed_tstat,signed_p_value,quintile_spread_mean,quintile_spread_tstat,quintile_spread_p_value,split_date,train_n,train_mean,train_tstat,test_n,test_mean,test_tstat,ic_q_value,signed_q_value,quintile_spread_q_value
GC,1200,20:00,60,30,2348,-0.16645400421415665,-8.176353448780267,2.9256297428466524e-16,-6.530700352934033e-05,-2.9982562335942715,0.002715292770785092,-0.00013058545411637155,-2.8611481914588657,0.004221096955831757,2024-01-31 00:00:00+00:00,658,-0.00013648693340095785,-3.3001771825467308,282,-0.00011681533578567017,-0.9918550923094132,7.12957518414432e-15,0.04013588494521133,0.06245780062246033
SI,240,04:00,30,rest,2428,-0.08368172715744714,-4.136204328284026,3.5309780802507126e-05,-0.0011458556745043552,-3.0007488340747606,0.002693166075599451,-0.0021816505784474556,-2.8611014544009907,0.0042217192940357615,2024-08-19 00:00:00+00:00,680,-0.0025834035314437,-3.4266284597382604,292,-0.001246061509826065,-0.6792376940217548,0.00016639887991425398,0.03991788621641926,0.06245780062246033
PA,1200,20:00,30,120,2181,-0.08739673439772647,-4.095329022112627,4.215692522705885e-05,-0.0002650974244318952,-3.607012011501759,0.0003097433271808555,-0.0004234071790605111,-2.860877087180282,0.004224708067068801,2024-02-22 00:00:00+00:00,611,-0.0005692247840973756,-3.7724740344090044,263,-8.464460614216815e-05,-0.24561323539390126,0.0001937714235160479,0.00945272458051535,0.06245780062246033
GC,1260,21:00,60,5,2322,-0.09440895749705638,-4.567739373067829,4.930125072640082e-06,-1.2528110266195086e-05,-2.755198910830399,0.005865646354723517,-2.77851530077964e-05,-2.8593571539003415,0.004245005533765869,2024-04-19 00:00:00+00:00,651,-2.258233513817165e-05,-2.294263389921116,279,-3.9925061370254156e-05,-1.7466482585604446,2.7899557157931846e-05,0.0697431797341851,0.06257623961218897
GC,1260,21:00,60,60,2322,-0.13238050071016913,-6.4329054567604365,1.2518752511984378e-10,-7.708251350669507e-05,-4.0795602194146205,4.512098053427233e-05,-0.00012185635501709219,-2.8569261896219924,0.004277652984844818,2024-04-19 00:00:00+00:00,651,-0.00010746230154031521,-2.884818362803451,279,-0.00015544247979623843,-1.3799356367619364,1.4819792361014328e-09,0.0025968564328767373,0.06288614850002845
PA,510,08:30,15,15,2319,-0.16812726482942272,-8.209706647945294,2.2172954677911148e-16,-0.00020549747743150992,-3.137606032700931,0.0017033365286902881,-0.0003887824099789477,-2.854682672143292,0.004307984912948914,2024-01-09 00:00:00+00:00,649,-0.0004383162232455331,-2.540743947261421,279,-0.00027355859345560017,-1.299992836297605,5.4774285300228e-15,0.028797033188170184,0.06316042921152744
PL,1110,18:30,15,5,2496,-0.05850890144874335,-2.9269466202508294,0.0034230762678683887,-5.72856955114873e-05,-2.9354469008309785,0.003330676106010247,-0.00011197293865635949,-2.8524185469823604,0.0043387930348476765,2023-05-29 00:00:00+00:00,700,-0.00015928126687917273,-3.4925070114683616,300,-1.5868394697952463e-06,-0.020911883354254316,0.009694738575042603,0.046984801716324194,0.06344019005007008
PL,1260,21:00,5,30,2448,-0.09704287048436902,-4.822214173990767,1.419733848034275e-06,-6.84508422149828e-05,-2.52311204639888,0.011632133127926767,-0.0001785626564729658,-2.846886397927752,0.0044149114146167625,2023-03-21 00:00:00+00:00,686,-0.0001529083067493684,-5.100127435170663,294,-0.00023842280582802642,-1.208924463074061,8.738066118163172e-06,0.10505816397676764,0.06420610417493731
SI,210,03:30,60,120,2438,0.12590315451478948,6.263902066491956,3.7546132923979775e-10,0.00017192711871077336,2.5769849238694245,0.009966629752615579,0.0003856935967662569,2.8392880822605213,0.004521431657173678,2024-07-25 00:00:00+00:00,683,0.00014253115974439268,1.1411079656890333,293,0.0009525193458650052,2.764356600329135,4.103526850883447e-09,0.09640722666165302,0.06545876884130988
GC,1260,21:00,30,rest,2322,-0.07004119828126043,-3.3819365535730226,0.0007197676650045154,-0.00013998982605416672,-3.5548992417902565,0.0003781239619698489,-0.00023825258469309008,-2.8390190335248975,0.00452524575723658,2024-02-02 00:00:00+00:00,651,-0.00025034983019014734,-3.6095206263791386,279,-0.00021002567853328988,-0.9192538206913424,0.0024629620921406883,0.010881120394983417,0.06545876884130988
PA,630,10:30,5,30,2236,-0.08390889119555675,-3.980007066418409,6.891321973869397e-05,-0.00011857569490509502,-1.7945424755197164,0.0727266253480898,-0.00039226990501753774,-2.8307389778499306,0.004644060349631337,2024-04-02 00:00:00+00:00,627,-0.00038192788600898775,-2.2822530955113938,269,-0.0004163756519259424,-1.6840431796807938,0.00030384720357484464,0.3096029477993524,0.06661169351676491
PA,240,04:00,5,60,1072,-0.15314696750744825,-5.0693693695401825,3.9913596787943746e-07,-0.00016833780721597748,-2.0282290099257216,0.04253688042017724,-0.0004938707717191812,-2.8301622720109103,0.004652440079677291,2025-02-24 00:00:00+00:00,301,-0.000235973473720085,-1.2409798904477334,129,-0.0010956311337170723,-2.94486675298044,2.7507332308633843e-06,0.23415080447519013,0.06661169351676491
GC,1200,20:00,5,5,2348,-0.14086391489952577,-6.891533251012025,5.519421652322217e-12,-1.5841461339159823e-05,-1.6495679432016506,0.09903133608249137,-5.436379983798267e-05,-2.83003049396045,0.004654356779673677,2023-06-07 00:00:00+00:00,658,-6.383522023978496e-05,-3.0960279845754557,282,-3.2263818900443975e-05,-0.7628875300134906,7.796363221687517e-11,0.36224444097787584,0.06661169351676491
PA,1110,18:30,15,15,2089,-0.1109610946717734,-5.100610359000372,3.385599031313482e-07,-0.00020728524407243,-3.7900498929077107,0.00015061702864447985,-0.00033724598232535383,-2.829463094117605,0.004662617729132954,2024-01-26 00:00:00+00:00,585,-0.0003574127693817245,-2.4940977435310283,251,-0.0002902437097039321,-1.350048511765061,2.3694813401560074e-06,0.00553778750135494,0.06661169351676491
PA,1230,20:30,5,rest,1540,-0.14693568087425557,-5.825658423548697,5.688786449509619e-09,-0.0003265306587754533,-2.9194070246876223,0.0035069799056415916,-0.0007069063224436187,-2.8291959089912235,0.004666512355425859,2024-09-10 00:00:00+00:00,431,-0.0008122377887976283,-3.8154885675009345,185,-0.0004615124738026556,-0.689817433022308,5.3062646020425925e-08,0.04852368616245783,0.06661169351676491
GC,1260,21:00,15,rest,2322,-0.09729296481707479,-4.708588302676327,2.494383033854076e-06,-9.792701838059502e-05,-2.4893791571699224,0.012796641283404471,-0.00023291946514519954,-2.828347150201883,0.004678903842476254,2024-02-26 00:00:00+00:00,651,-0.00024210429119012094,-3.4157166516824864,279,-0.0002114882043737163,-0.9639793266840885,1.4748210069016995e-05,0.11238608659613342,0.06661281523104351
HG,1170,19:30,5,120,2413,-0.14700880711990016,-7.297705089488004,2.9271734784661317e-13,-0.00014928756322559803,-3.7258422242121805,0.00019466414405607124,-0.00024641763514058636,-2.8264057442614883,0.004707359547247579,2024-01-24 00:00:00+00:00,676,-0.00012374914937170116,-1.3735933352366025,290,-0.0005323621054156429,-2.663478780572557,4.918015067857693e-12,0.006771866239479005,0.06684203451603518
PA,630,10:30,15,5,2236,-0.19200680118933267,-9.24730064559031,2.3023346463267914e-20,-0.00013903098785857495,-3.6815707355119383,0.0002318014571066292,-0.00022271104536516543,-2.8246633090425757,0.004733032186775863,2024-03-07 00:00:00+00:00,627,-0.0002613987613397719,-2.5733208720129492,269,-0.00013253558842807157,-1.1656486085889395,9.655527470254218e-19,0.007600278078465842,0.06690938672163191
PL,420,07:00,30,30,2534,-0.09885512061378963,-4.99877389589574,5.769600866697894e-07,-0.00019113979098917908,-3.4092944332298325,0.0006513114335209921,-0.0003006198285857939,-2.823438469926638,0.004751154467321134,2024-02-02 00:00:00+00:00,709,-0.00023701836082128444,-2.1091884399097305,305,-0.000448467174962965,-1.8764385536622286,3.858286858941361e-06,0.015229094836639478,0.06690938672163191
HG,1230,20:30,5,rest,2403,0.08133981929798081,3.998901798569173,6.363707526604714e-05,-6.683851122520271e-05,-1.7374778207043413,0.08230286557129225,-0.00021092398125590104,-2.822849114280225,0.0047598967219943085,2023-07-17 00:00:00+00:00,673,-0.0001881108150270505,-2.566684688976725,289,-0.00026404945140128655,-1.4576771201568615,0.00028335520756322225,0.32787813162053836,0.06690938672163191
PA,630,10:30,5,15,2236,-0.1306422344817281,-6.228210943138749,4.717915668348087e-10,-9.06656991022429e-05,-1.6124793599110157,0.10685766782013408,-0.00034033291099899325,-2.822129320144363,0.004770593593925174,2024-04-02 00:00:00+00:00,627,-0.00037088034602534295,-2.3780803968926656,269,-0.0002691312687628547,-1.5717942196625019,5.074338720827664e-09,0.3720077110083175,0.06690938672163191
GC,660,11:00,60,5,2406,-0.08364029483712844,-4.115354218467617,3.865852707719753e-05,-3.80782325236751e-05,-3.066082995065192,0.0021688310388014655,-7.454183122011199e-05,-2.821904342135734,0.004773941455554513,2024-04-17 00:00:00+00:00,674,-6.157536360378143e-05,-2.6588336030061446,290,-0.00010467769043875612,-1.5074819306191827,0.00017967580024711222,0.03420809306097938,0.06690938672163191
GC,30,00:30,5,rest,2397,0.11207832443400122,5.519749535002499,3.3948319344208765e-08,0.0005235532159507385,2.5765455273575335,0.009979306271816209,0.0010816560404188296,2.8198434302747004,0.004804708648325447,2024-05-20 00:00:00+00:00,672,0.0006523554623790517,1.7212482719837112,288,0.0020833573891783116,2.2593666378344266,2.79119160565607e-07,0.09640722666165302,0.06716160847090025
PA,90,01:30,15,120,1379,-0.2036532953553132,-7.718921314084416,1.1731829606431245e-14,-0.0006029879307472945,-3.4582371401141314,0.0005437225651217476,-0.00103626436259435,-2.8190390351649475,0.004816766004937023,2025-04-16 00:00:00+00:00,386,-0.0003287375380470155,-0.9084652556721786,166,-0.002681477340156224,-3.0626178594706377,2.359449746126135e-13,0.013555479618933892,0.06716160847090025
GC,660,11:00,30,5,2406,-0.12454068451387283,-6.154218476842467,7.544861638106258e-10,-3.443588652162638e-05,-2.775097117343973,0.005518522586490188,-7.420985359922224e-05,-2.8171517562496797,0.004845162626844914,2024-03-13 00:00:00+00:00,674,-6.275392433387927e-05,-2.686549433344046,290,-0.00010083501334005385,-1.4662182580069876,7.925767274204827e-09,0.0667901726910781,0.06738388126280459
PL,270,04:30,15,5,2516,-0.07907622958493304,-3.9773213911161722,6.969593685206044e-05,-5.075555377320316e-05,-3.6121700015359486,0.00030364538955918836,-7.933673039684305e-05,-2.8129008214732405,0.0049096791615257365,2024-03-22 00:00:00+00:00,705,-7.320855864505388e-05,-2.4012053325366844,303,-9.35953478391248e-05,-1.5219998810838786,0.00030704806056160177,0.009372839563025807,0.06784981009647162
PL,240,04:00,5,5,2512,-0.06013273914808027,-3.018105826045905,0.0025436006317189185,-4.651982013003006e-05,-3.0089631594859134,0.002621409008169506,-9.166305867397852e-05,-2.8118981921032384,0.004925008900139721,2023-12-15 00:00:00+00:00,704,-9.808347043525648e-05,-2.8456554345005207,303,-7.674566633094329e-05,-1.0504432256425973,0.007491784859537299,0.0390683821878706,0.06784981009647162
SI,810,13:30,5,15,2481,-0.08218444348510336,-4.105816460403273,4.028892925329445e-05,-5.6331671428431435e-05,-0.7457380077927136,0.4558256946427684,-0.0003882581948755741,-2.8116486544905865,0.004928830936767717,2024-01-11 00:00:00+00:00,695,-0.00048276107500959,-2.9682354884773727,299,-0.0001685943096142328,-0.6474338400428473,0.0001862932540686521,0.7509186991526727,0.06784981009647162
PL,780,13:00,5,5,2537,-0.10007804157421929,-5.064232167466281,4.1004967910410363e-07,-0.000107391934867098,-2.5701216828287783,0.010166279874740777,-0.00021964436496614396,-2.810557189268424,0.004945579885337112,2024-04-01 00:00:00+00:00,711,-0.00023589479835012071,-2.524320784134543,305,-0.0001817622071431686,-1.2733574097581497,2.8116207401181253e-06,0.09717239244231025,0.06790758167429892
PL,840,14:00,5,5,2538,-0.1385034722896208,-7.042734889563706,1.885026828831316e-12,-0.00011913748804213849,-2.682208910861783,0.007313777070134468,-0.00023772583588362007,-2.8045342695449573,0.005038933067980931,2023-10-06 00:00:00+00:00,711,-0.00017660168821562866,-1.715290408700603,305,-0.00038021524241457706,-2.5573023832611406,2.864605377521747e-11,0.07977325393029731,0.0688399694388304
PL,210,03:30,60,15,2519,-0.22626361608800657,-11.653809117576566,2.1942661591631885e-31,-7.952200632961613e-05,-3.01236536969562,0.0025922039055675124,-0.00015631569564610544,-2.7950695616805445,0.005188854892514789,2024-04-17 00:00:00+00:00,705,-0.0001053531398034588,-2.0981964432388205,303,-0.0002748919394384021,-1.8990471672647509,1.9146741808182016e-29,0.03890143918853068,0.07069296145947487
HG,210,03:30,30,120,2483,0.1327236520105489,6.6699252917860745,2.5593367395124585e-11,0.00013527074139886892,2.8758398966971526,0.004029540426515971,0.0002409662182976758,2.7943322102759565,0.00520070215542902,2023-10-19 00:00:00+00:00,695,0.00028036010418527684,2.9027553001183612,299,0.00014939849023117835,0.8372700402571436,3.2655688115005667e-10,0.053826700512225684,0.07069296145947487
PL,1260,21:00,60,30,2448,-0.19207177122015512,-9.67952786723073,3.6841337096122273e-22,-8.413577046641005e-05,-3.0904288388651335,0.001998676915234911,-0.0001801832223050732,-2.789460990751424,0.005279585621603375,2023-10-06 00:00:00+00:00,686,-0.00011709587932154513,-3.377713442923877,294,-0.000327387022599972,-1.6408498475638644,1.763819767168332e-20,0.032299876042067265,0.07152746901306
PA,810,13:30,30,120,2520,0.04121193538205247,2.0697600242622767,0.038474822630256734,0.0007647450913274199,3.077749807735392,0.0020856994406299656,0.0012475899300206288,2.788193940219608,0.005300280305426906,2024-02-02 00:00:00+00:00,705,0.001149045238325713,2.1208294307860296,303,0.0014768770839642452,1.8627891026880739,0.07755171029422092,0.03318715874649445,0.07152746901306
HG,1380,23:00,30,rest,1598,-0.0223857487344372,-0.894534124848536,0.3710361799703956,-8.329763909664125e-05,-2.434201305676789,0.014924692144084397,-0.00019478895989876802,-2.7881035895628017,0.005301758793759161,2023-09-24 00:00:00+00:00,448,-0.0001390794839752208,-1.8098765389439102,192,-0.0003247777370537115,-2.1866849283125145,0.48264143631638384,0.12435640606110672,0.07152746901306
GC,1260,21:00,60,15,2322,-0.11926224816489092,-5.785724505123554,7.220046027347117e-09,-2.3001639897229333e-05,-3.234003282625136,0.00122068052566248,-4.208480033185772e-05,-2.780019313781559,0.0054355665533856665,2024-04-19 00:00:00+00:00,651,-3.61590747694037e-05,-2.5447129847390073,279,-5.591149331091709e-05,-1.4682062288165167,6.665605632755615e-08,0.022850801535757845,0.07315028620352353
HG,1350,22:30,30,15,1608,-0.0591982644035963,-2.376534150227409,0.0174761436057668,-4.5461589052973713e-05,-2.3278930059861835,0.019917785728794688,-0.000114628739634211,-2.776303110378992,0.005498092429469195,2023-09-27 00:00:00+00:00,450,-7.133610787437227e-05,-1.404601339167021,194,-0.00021504979268538335,-3.0849020606550974,0.039825584206907495,0.14821758101848692,0.07362544565205036
SI,270,04:30,15,5,2429,-0.1379566230982058,-6.8619891916479405,6.790820297002497e-12,-4.7291872799252304e-05,-3.428816933107042,0.0006062182797008425,-8.136842245300221e-05,-2.7681125965583826,0.005638197277168721,2024-05-17 00:00:00+00:00,680,-7.402848064752489e-05,-2.363120521303884,292,-9.846143761644255e-05,-1.5079367737435518,9.426835023847492e-11,0.01470690983489488,0.0752977698707365
PL,1020,17:00,15,5,2534,-0.05636196356478041,-2.840592060333804,0.004502987377621924,-7.025957995726089e-05,-2.2930272885575462,0.021846433940327724,-0.00015551722297510359,-2.7670387502780343,0.005656803080701398,2023-06-08 00:00:00+00:00,709,-0.000140785958644836,-2.0604511741542333,305,-0.00018976137513956163,-1.9253936364319038,0.012278811347245268,0.15737577578851264,0.0752977698707365
PL,630,10:30,30,5,2534,-0.6302910546257725,-40.85172897311971,0.0,-7.498015374295614e-05,-2.4411441276469086,0.014640810322160639,-0.00018899401043592624,-2.766582178161325,0.005664730561439881,2023-12-27 00:00:00+00:00,709,-0.00016702626973616325,-1.8566725859651925,305,-0.00024006000439045727,-2.7054064952947106,0.0,0.12299190037715692,0.0752977698707365
PA,120,02:00,60,60,1453,-0.09772686739607561,-3.7405160656990124,0.0001836428068483687,-0.0002885943943516937,-2.4826284455574115,0.013041704017643877,-0.0006247301435028465,-2.765307973211508,0.005686907672212871,2025-04-03 00:00:00+00:00,407,-0.0002562608140258268,-1.2085281848347547,175,-0.0014816845269151153,-2.6327102161544813,0.0007178523013364702,0.11361613322939353,0.07540728065360694
PL,660,11:00,60,15,2534,-0.27210340734235405,-14.22884929866738,6.0671896606510724e-46,-8.274706915783189e-05,-1.801660634328891,0.07159881516805883,-0.0002691667953660754,-2.7603376016300967,0.005774165779685314,2023-12-21 00:00:00+00:00,709,-0.00014819928413131736,-1.411383091662027,305,-0.000550366682138021,-2.5865088809105625,1.0588224536813647e-43,0.30693697772079437,0.07630928786134915
GC,600,10:00,15,5,2416,-0.10014157832719886,-4.945061337428318,7.611989308156569e-07,-2.8747037360671632e-05,-2.7378700030518486,0.006183851444541372,-5.6429115743785254e-05,-2.7534982533235155,0.005896208483149324,2024-03-28 00:00:00+00:00,677,-4.1770066989469664e-05,-1.8528877416227667,291,-9.05328133612136e-05,-2.078716332697166,4.931839779296651e-06,0.0718634298540062,0.07758224494363777
PL,300,05:00,60,60,2510,0.060992912850324585,3.0602186960317312,0.0022117542333399175,0.0001713549146187462,2.420215139505723,0.015511327029420046,0.00040144405498666907,2.7519799089433836,0.005923615494007071,2023-10-27 00:00:00+00:00,702,0.0003459968793857403,2.779214930071021,302,0.0005303311982709473,1.3613888826171978,0.0066697828329815795,0.12676175110145385,0.07758224494363777
PL,270,04:30,30,5,2516,-0.05032426972273321,-2.5264502341119344,0.011522171158058791,-3.943888015780022e-05,-2.763417946992247,0.0057199471891800115,-7.742847114542094e-05,-2.751332712561909,0.005935332629125844,2023-12-19 00:00:00+00:00,705,-7.325519734307014e-05,-2.4064958721224428,303,-8.71385636558411e-05,-1.4212859155916138,0.027729068489812304,0.06876647620769748,0.07758224494363777
HG,540,09:00,15,15,2490,0.055927015142803786,2.794004451533438,0.00520597620318962,4.841447513868571e-05,1.4666222006150587,0.14247885732397925,0.00017157908289724844,2.7512419387006193,0.005936977709180414,2023-11-03 00:00:00+00:00,697,0.0001693517918081462,2.4221203989528077,299,0.00017677112934910217,1.3702842088291138,0.013867223662853688,0.4367198969533868,0.07758224494363777
PA,1110,18:30,5,30,2089,-0.036884471473812304,-1.6861663244093144,0.09176376815421676,-0.0002146539744518426,-3.271682836446637,0.0010690943593185313,-0.0004045531524407747,-2.7485037679480357,0.005986794680245465,2024-02-01 00:00:00+00:00,585,-0.0004909328873951846,-2.8624427167352944,251,-0.00020322986579404247,-0.7157127375139434,0.15937486878697035,0.020730467684276898,0.07803539110836502
PA,1230,20:30,5,60,1540,-0.0892965305548838,-3.516018872643447,0.00043806984349356674,-0.00014492235343853096,-2.4324729302110377,0.014996112412775698,-0.00035158875548244365,-2.747098642132493,0.006012504823191641,2024-09-10 00:00:00+00:00,431,-0.00044119389033463196,-3.7152525739350133,185,-0.00014283300888085897,-0.44040726985437784,0.0015831381785572452,0.12443093275017873,0.07803539110836502
PL,780,13:00,60,15,2537,-0.07902271483293544,-3.9911787124514992,6.57457123878146e-05,-0.00018240486697000783,-2.744087058950031,0.006067944319052044,-0.0003361424864019488,-2.7469665126213374,0.006014927558629984,2023-08-08 00:00:00+00:00,711,-0.00027177388845460687,-1.7620129455740647,305,-0.00048619518522345737,-2.530595129920056,0.0002915445114902271,0.07136430166537296,0.07803539110836502
PL,60,01:00,30,60,2535,-0.1531837389270227,-7.8016490690494535,6.110337090400504e-15,-0.00018741359334623032,-2.0997483396823893,0.03575098482767787,-0.0004963728896971426,-2.7394246981130412,0.006154681194671563,2023-10-23 00:00:00+00:00,709,-0.0002679644569413903,-1.9651583253896274,305,-0.0010273288858408422,-2.008067867564419,1.291286080432294e-13,0.21230826335646244,0.07946736339659465
PA,1140,19:00,15,60,2118,-0.05094947882556036,-2.3467238760751616,0.01893928450218189,-0.00017399087564083695,-2.3237188743050505,0.02014056619897283,-0.00041600803667334903,-2.736089225046748,0.006217416530907305,2023-12-15 00:00:00+00:00,593,-0.0005429380163702484,-3.182229118690039,255,-0.00012083361329977517,-0.38580657017040226,0.04275279786774793,0.1488530917164522,0.08008624626716314
PA,1350,22:30,60,15,680,-0.2109772423024325,-5.62001794926423,1.9093762088078336e-08,-0.00021904464810045004,-2.9150575234192044,0.0035562298857399906,-0.00042366598374499187,-2.7291748523175183,0.006349302823185573,2025-03-25 00:00:00+00:00,190,-0.00036799663573079867,-2.0506041914553412,82,-0.0005526559364608054,-1.8119613119979177,1.6267283920709258e-07,0.04883046619759734,0.0815908034998431
PA,90,01:30,30,30,1379,-0.2281382041533214,-8.695040220257795,3.4670695179124205e-18,-0.0002509475501398707,-2.431124095305828,0.015052058219333943,-0.0006038356475677171,-2.7253689149833673,0.006422967555330616,2025-06-13 00:00:00+00:00,386,-0.00042644088453072876,-2.053014621700071,166,-0.0010163319037862562,-1.8267317474543388,1.019393809342728e-16,0.12451320331283888,0.08231007877502364
PA,1230,20:30,30,120,1540,-0.14492929181276076,-5.744390958110238,9.225242040225005e-09,-0.0002332369822167684,-2.8095130513770323,0.004961650735972865,-0.0004823588191888115,-2.7243677265584716,0.006442473089545306,2024-11-04 00:00:00+00:00,431,-0.0006202463391335001,-3.792282108564296,185,-0.00016111816461496944,-0.3580961747937897,8.331979872724087e-08,0.061565436884433944,0.08231007877502364
PL,780,13:00,30,15,2537,-0.15423580832025122,-7.859633173565845,3.852600276163598e-15,-0.00013883787168640844,-2.089109843117743,0.03669783650843018,-0.00034534260969575406,-2.7239048478268493,0.006451509071035152,2023-09-13 00:00:00+00:00,711,-0.0001945361712965989,-1.2570978282373995,305,-0.0006968946677344404,-3.1871693217951496,8.438286434836058e-14,0.21494142933256766,0.08231007877502364
HG,690,11:30,15,15,2496,-0.05407522107795378,-2.704471599043007,0.006841311767630224,-9.519931729167731e-05,-3.3126675785462494,0.000924107456599741,-0.00014417138228153093,-2.7231569169881618,0.0064661337300157195,2023-10-10 00:00:00+00:00,700,-0.00019247557060645974,-3.104259038344342,300,-3.146160952336367e-05,-0.31174608789650854,0.01762452222041882,0.01886413541769874,0.08231007877502364
HG,1110,18:30,5,30,2453,-0.09421095945259948,-4.684993809161722,2.799683947438529e-06,-6.527627537411825e-05,-2.1528320242624295,0.03133188233556013,-0.00017420815565591686,-2.7221131901955236,0.006486592081041032,2023-08-22 00:00:00+00:00,687,-0.00022859193309204012,-2.9723844127859036,295,-4.75584773555213e-05,-0.41276066743682915,1.6356684833307173e-05,0.1946101991221358,0.08237667408082625
PA,600,10:00,5,120,2257,-0.12152609605018307,-5.813982171953431,6.100391408307191e-09,-0.000303335284778142,-2.1349669222550425,0.03276371212136429,-0.0007301426105425398,-2.7191715327120596,0.006544565928181695,2024-04-29 00:00:00+00:00,632,-0.0009026251690725444,-2.669798502587898,272,-0.0003293743127816469,-0.7780088625475886,5.651218753243477e-08,0.19975274043314645,0.0829182708933559
PA,600,10:00,60,120,2257,-0.1069200741490052,-5.106569285989782,3.2806035570786507e-07,-0.00040674072002607327,-2.7385406514705157,0.006171253047392738,-0.0007948960608898179,-2.7162540848600805,0.0066025224987275285,2023-12-28 00:00:00+00:00,632,-0.0009345378687303862,-2.6672954589322786,272,-0.00047043421326026236,-0.8831927463605693,2.304932902629543e-06,0.0718634298540062,0.08345711850027086
PA,1110,18:30,15,5,2089,-0.028188904461519306,-1.2882852639325144,0.19764668083724032,-0.00012845320295503993,-3.6197097274024714,0.00029493368215293813,-0.00019177791062807543,-2.7101151071100524,0.006725986154516285,2024-01-26 00:00:00+00:00,585,-0.00022549992828818768,-2.6334424765922835,251,-0.00011318276986645928,-0.9018720306845885,0.2973776142715321,0.009170064485329858,0.08481954567816574
PA,1350,22:30,30,60,680,-0.11981863737169957,-3.1425289946883246,0.001674951232897032,-0.00035262427627442825,-2.924633846637344,0.003448617366581694,-0.0006756650037668252,-2.7088852419249694,0.006750968597209985,2025-03-18 00:00:00+00:00,190,-0.0003374609750639442,-1.3090437821335341,82,-0.0014593084849076471,-2.5785885378355236,0.005210745353635964,0.0480851029721829,0.08493660490908377
PA,420,07:00,60,30,1893,-0.11390695989639349,-4.985766141455899,6.171675872821873e-07,-0.00015804852860943838,-1.643597073641714,0.10025945883068699,-0.0005103661989844614,-2.7071222626271547,0.006786925739816277,2024-09-11 00:00:00+00:00,531,-0.00038618258315158545,-1.7289800271821247,228,-0.000799583304279449,-2.277219865137445,4.071800789264187e-06,0.36354133530430066,0.08519087761579132
HG,1170,19:30,15,5,2413,-0.0794853328120459,-3.9152714077565594,9.030256732086871e-05,-3.6854162714465616e-05,-3.3529142459875025,0.000799654782476703,-6.256082323421979e-05,-2.697527013794574,0.00698566166642776,2023-09-15 00:00:00+00:00,676,-6.66665771395384e-05,-2.4942994578732667,290,-5.299016930320123e-05,-1.158351149259575,0.00038834410906669295,0.017235587144218977,0.08692086695649225
PA,1350,22:30,60,60,680,-0.1244300013987925,-3.265339219255694,0.0010933305532610136,-0.0003811401382594216,-3.147760508164464,0.001645264301388406,-0.0006890069577069842,-2.6975096424617493,0.006986026150433264,2025-03-25 00:00:00+00:00,190,-0.0006349446901162786,-2.390836674669857,82,-0.0008142731874903263,-1.3914824933444843,0.003586972888503386,0.02790244473514507,0.08692086695649225
PA,1110,18:30,30,120,2089,-0.10652456021711613,-4.894283656559664,9.866444592300307e-07,-0.0002901051320133214,-2.7559930613436845,0.00585142382641621,-0.0005634089791136883,-2.6966025327142,0.00700508280832359,2024-02-14 00:00:00+00:00,585,-0.0007709190000823756,-3.6286224238810085,251,-7.977008562093092e-05,-0.16333056735650434,6.25028867029797e-06,0.06972731916500374,0.08692086695649225
SI,1260,21:00,5,5,2362,-0.05589842624675708,-2.7197886082758007,0.006532366192233393,-3.162490430448394e-05,-3.401350945022439,0.0006705368461049177,-5.52038046462064e-05,-2.6933725051266078,0.007073319229939876,2023-08-15 00:00:00+00:00,662,-7.303902110863211e-05,-4.403464639165769,284,-1.3630166272523919e-05,-0.2422380451670992,0.016925335775853763,0.015438541042564553,0.087566720901544
SI,1260,21:00,5,120,2362,-0.052209556211645775,-2.5397953252160796,0.011091735772300557,-0.00017514687083742566,-3.253570570283217,0.0011396441455517284,-0.0003340707879147713,-2.6922770600465347,0.007096596383148903,2023-08-15 00:00:00+00:00,662,-0.00039761492803123575,-3.677149883723252,284,-0.00018595029229118154,-0.5671682211177745,0.02678852255720804,0.02170941840646074,0.08765391997531423
PA,420,07:00,60,15,1893,-0.15725833057884897,-6.924637342463601,4.3709380143867465e-12,-0.00011377706356854102,-1.6255527417070128,0.10404483542586375,-0.0003461700242210915,-2.6915179406346175,0.007112767258625314,2024-09-11 00:00:00+00:00,531,-0.0002807805563809477,-1.8274102549450004,228,-0.0004984586532698474,-2.1184815767201965,6.272354020645171e-11,0.3687863488670578,0.08765391997531423
PA,60,01:00,60,15,1186,-0.19668985560747446,-6.902801459563047,5.098686842964056e-12,-0.00016980730066928418,-1.7246867605987173,0.08458393825523339,-0.000536828788387688,-2.6894254476536292,0.00715751326801162,2025-06-13 00:00:00+00:00,333,-0.0002231191504909247,-1.4013140919393228,143,-0.0012673554276857448,-2.312938988985732,7.220915136239672e-11,0.33425792984719693,0.08778195758815466
PA,1050,17:30,30,5,2428,-0.0381949678928032,-1.8826455639677488,0.059748417172851766,-7.295979924921461e-05,-2.2315921391185403,0.025641931660791033,-0.0001812246669008523,-2.688463480046563,0.007178168703413524,2023-10-30 00:00:00+00:00,680,-0.0002478014507746135,-3.0209026879816254,292,-2.6182841441408345e-05,-0.22296688340134502,0.11180869488243793,0.17163396611403475,0.08778195758815466
