root,time_bin,time_utc,signal_window,horizon,n,ic,ic_tstat,ic_p_value,signed_mean,signed_tstat,signed_p_value,quintile_spread_mean,quintile_spread_tstat,quintile_spread_p_value,split_date,train_n,train_mean,train_tstat,test_n,test_mean,test_tstat,ic_q_value,signed_q_value,quintile_spread_q_value
GC,1200,20:00,15,15,2348,-0.08770328189540928,-4.264386632679025,2.0045208656136618e-05,-1.6661914520127678e-05,-1.147293775217106,0.2512602258160402,-2.75728070724666e-05,-0.913022624620883,0.3612306425619601,2024-01-09 00:00:00+00:00,658,-6.096352729631367e-05,-2.207264917274317,282,5.033887344984323e-05,0.6517132478187241,9.882855693156756e-05,0.5727520321884456,0.6947237029008901
HG,1080,18:00,5,5,2480,-0.007500571610347996,-0.3733853116352576,0.7088616899580804,-3.1870425217963364e-05,-0.741621059903612,0.4583169600882042,3.0855567235781636e-05,0.9126721884642999,0.3614149752096054,2023-07-31 00:00:00+00:00,694,-2.4448871011728e-06,-0.06357246647008925,298,0.00010840763203392385,1.5932896107001426,0.7861709189571987,0.7525022015408755,0.694831206781793
PL,870,14:30,15,5,2538,-0.002612131491056225,-0.1315440295027299,0.8953449586479674,-1.4824825409548617e-05,-0.3550582892395104,0.7225459237681072,-7.059808556067056e-05,-0.9118621301247607,0.36184129904181805,2024-02-06 00:00:00+00:00,711,-2.40158900406675e-05,-0.2657478879555888,305,-0.00017918805610074324,-1.2040523460706993,0.9298936890546176,0.8991439773219647,0.6954037043752169
PA,480,08:00,15,15,2219,-0.03363947528872277,-1.5848126373993257,0.11300891025550516,-4.877533235369271e-05,-0.6925086804193347,0.4886179365506379,-0.00012424847338742383,-0.9111035125917799,0.3622408358584583,2024-04-17 00:00:00+00:00,621,-8.02822825212547e-05,-0.48690843982127224,267,-0.00022650691731210934,-0.9339938205450689,0.1890470638473355,0.7724789704088109,0.6959243330945524
SI,1260,21:00,60,rest,2362,0.014716540198336526,0.7150044695661906,0.47460628147068223,-0.00014902119715220927,-1.8035696328879727,0.07129880019071663,-0.00017665437142549216,-0.9106001845649786,0.36250607323851897,2024-04-04 00:00:00+00:00,662,-0.0003218209045465334,-1.8487927272839102,284,0.0001617267726805969,0.3214901108004947,0.5823588076108848,0.30672712157680593,0.6960805752022153
GC,420,07:00,5,15,2423,0.04020196918021015,1.9796843867830802,0.04773900405010937,1.5033051742878739e-06,0.06942584107810679,0.9446506603347663,3.8865432523193505e-05,0.9102100295926865,0.36271175578461895,2023-09-05 00:00:00+00:00,679,2.330169927207752e-05,0.6030003544691313,291,7.51808101091308e-05,0.6819266422545461,0.09260237071032329,0.9833314570042448,0.6960805752022153
PA,360,06:00,60,15,1512,-0.031831225457559766,-1.237547745382141,0.2158838002807024,-6.852348559124234e-05,-1.0106088004853178,0.3122037020676458,-0.00012325869354366836,-0.9099510943348716,0.3628483020356831,2025-01-16 00:00:00+00:00,424,-0.00020151757971016048,-1.4075324860995977,182,5.90587115914562e-05,0.19434435851759913,0.31867158513467936,0.6321670602291314,0.6960805752022153
GC,30,00:30,15,120,2397,0.06328221189456676,3.1031713108022503,0.001914587781627195,0.00010631326037289184,1.752532323240279,0.07968231686289276,0.00011308100591950013,0.90966767147018,0.362997798403067,2024-04-09 00:00:00+00:00,672,-7.824632539043028e-05,-0.7116165782273907,288,0.0005595114456426712,1.7252829671876453,0.0058651868055510335,0.3226107380637368,0.6960805752022153
PL,90,01:30,30,120,2534,-0.07416437091923402,-3.742181534955591,0.00018242964878996003,-9.211239101387236e-05,-0.8945669394308489,0.37101863142050173,-0.00020601338883606947,-0.9095875470556513,0.3630400684219704,2024-06-04 00:00:00+00:00,709,-0.0002545030890567089,-1.4479164106979294,305,-9.329470865104208e-05,-0.1473328342904504,0.0007141421128463703,0.6813011776775337,0.6960805752022153
PA,180,03:00,30,120,1275,-0.15091823202107693,-5.447019349062311,5.1220893170521055e-08,-1.7387686841788883e-05,-0.12550471976515823,0.9001239887522445,-0.00024251448023423778,-0.9094850307869878,0.36309415586333676,2025-04-04 00:00:00+00:00,357,2.4735775021949954e-05,0.07958046149387436,153,-0.0008660984091653425,-1.6919807801445366,4.099186864682232e-07,0.9710897531765756,0.6960805752022153
HG,750,12:30,60,30,2496,-0.08124785879098134,-4.0709740743521365,4.681696024545041e-05,-1.2837202570597767e-05,-0.23152059725576624,0.8169103857691596,-9.758726030103181e-05,-0.9077115324701047,0.3640306493163781,2023-09-26 00:00:00+00:00,700,-0.0002015991794711117,-1.672231715730864,300,0.00014510721776248792,0.6544392902607542,0.00021420397032884234,0.9393167241256436,0.6973226120882469
PA,120,02:00,30,rest,1453,0.05952488644479091,2.271449296140796,0.023119793088061533,5.106841379673037e-05,0.07936897344913842,0.9367391463680534,0.0010907433754869297,0.9076562136906796,0.3640598845929902,2025-03-20 00:00:00+00:00,407,0.0006774610764988838,0.5013587828320237,175,0.0020519199222762703,0.8293951315754237,0.05086542521610935,0.9825093041853145,0.6973226120882469
PA,1050,17:30,5,rest,2428,0.010593083933599682,0.521785708610697,0.6018195412683306,-0.0003829166904266582,-2.6396989071671464,0.008297971299997577,-0.00026095619870700133,-0.9073112929238806,0.36424220397483315,2023-12-13 00:00:00+00:00,680,-0.0004672094040318457,-1.4153977647790081,292,0.00021935948492619777,0.3844118555695814,0.697332130705005,0.08616511465064662,0.6973226120882469
SI,1170,19:30,30,30,2385,0.06463219395205277,3.161694567944581,0.0015685399140650577,3.866992149732788e-05,0.8294853298399619,0.4068298346325348,9.242038528091863e-05,0.9072821409244816,0.3642576158523818,2024-04-15 00:00:00+00:00,667,6.202234247404462e-05,0.6143456079909532,287,0.00016306670776239935,0.6671191622912331,0.004916454771200442,0.7136351512871334,0.6973226120882469
PL,600,10:00,30,120,2534,0.0002417581269613082,0.012165023315698999,0.9902939551112131,1.878617927210747e-05,0.16888664502134465,0.8658858040306265,0.00019778393637510502,0.9067380491026502,0.3645453373562073,2023-11-27 00:00:00+00:00,709,0.0002776435304589562,1.0429961318148095,305,1.2143109471988648e-05,0.03207749722882889,0.9926305348898936,0.9595962485927546,0.697541538006661
HG,450,07:30,5,120,2490,0.0401178809836814,2.002686367708973,0.045210962931441535,6.717250538577708e-05,0.7151968963427068,0.47448738657742817,0.00015017861344505457,0.9059865158884681,0.36494298955664306,2023-08-10 00:00:00+00:00,697,6.0772507381691525e-05,0.3013843171954305,300,0.0003578987998656014,1.2342967170981491,0.08839584729277149,0.7623107046740515,0.697541538006661
PA,840,14:00,30,5,2523,-0.029463275245028387,-1.4799806246904048,0.1388784174414499,-8.800079327388019e-05,-1.486923532585384,0.1370350081816123,-0.00010452548372362175,-0.9059809172075243,0.36494595295417304,2024-02-12 00:00:00+00:00,707,-6.8220354082025e-05,-0.48543339462390134,303,-0.0001892374528873475,-0.940610166091034,0.22294725173835134,0.42793873694054935,0.697541538006661
PL,930,15:30,30,15,2538,0.01011151531090723,0.5092289331919418,0.6105917648514552,4.730594706885078e-05,0.9244255920508134,0.35526477533295653,8.768660333882443e-05,0.9059319147136008,0.3649718907532018,2024-01-19 00:00:00+00:00,711,0.0002046594170901152,1.8730851512506101,305,-0.00018499428379943047,-0.9385543403094907,0.7046927135902068,0.6681607733915952,0.697541538006661
SI,120,02:00,15,5,2452,-0.1237434127229158,-6.172426172060137,6.724993347989274e-10,-2.577353414579204e-05,-0.973983343883124,0.33006480940408744,-5.3498307361669585e-05,-0.9057249608017012,0.3650814474493561,2024-05-31 00:00:00+00:00,687,-1.1753517067924463e-05,-0.26162851206474186,295,-0.00015071414102879805,-0.9049049716165695,7.0825547770820595e-09,0.6473918501704924,0.697541538006661
GC,750,12:30,5,120,2458,-0.033921057690308565,-1.6820293457221875,0.09256314958126596,-9.211111577910829e-05,-1.0212023457178812,0.30715858122809897,-0.00014802238740098362,-0.905172366435869,0.36537407897342167,2023-11-06 00:00:00+00:00,688,-0.0002424666752823255,-1.314586195885048,296,7.149676821510837e-05,0.2137795866856721,0.16055358744297815,0.6277778331862544,0.697541538006661
SI,180,03:00,30,60,2448,-0.16762489946323483,-8.409216672877688,4.1275800090815634e-17,-7.559412626892233e-05,-1.1857272721835923,0.23573002075062066,-0.00012737790817680673,-0.9051233808488378,0.3654000268148287,2024-08-06 00:00:00+00:00,686,-0.00017158165424927997,-1.3932846544881923,294,-2.423583400770247e-05,-0.06528834247001572,1.1054558341154088e-15,0.5554439948871331,0.697541538006661
PL,930,15:30,5,5,2538,0.046082382095185545,2.3231174464300577,0.020172843988382757,-6.747063199113148e-06,-0.20562771893532109,0.8370817236188175,5.587930021569191e-05,0.9051168996402202,0.36540346002049484,2024-01-17 00:00:00+00:00,711,8.437165305885315e-05,1.2031339418732856,305,-1.0540578051480682e-05,-0.08440196435357117,0.04519051179178083,0.950170727216214,0.697541538006661
GC,360,06:00,60,120,2424,-0.012591832177084334,-0.6197412853788986,0.5354281300048426,2.7430563967153044e-05,0.50463239107718,0.6138170551194291,9.174851945057635e-05,0.9045935173566855,0.36568077093501805,2024-07-30 00:00:00+00:00,679,0.00012825352869884164,1.2066159842230182,291,6.5701645379572715e-06,0.028563660748827057,0.6363266957077475,0.8449746229506645,0.69764538274429
GC,240,04:00,60,5,2383,-0.05413044585251439,-2.64519991557049,0.008164266625611963,9.082507539495675e-06,1.054203077703409,0.29178995127638474,1.637557919134128e-05,0.9045274831110668,0.36571576810772766,2024-09-05 00:00:00+00:00,667,1.859941890482807e-05,1.1424238192227998,287,1.1207282714352811e-05,0.23917471321638517,0.020611236458532613,0.6104345075039603,0.69764538274429
PA,210,03:30,30,5,1195,0.025892331296077455,0.8946167066157318,0.3709920179576188,2.058681605906977e-05,0.4291322681349962,0.6678269706482375,9.764034982771045e-05,0.9040213113304698,0.3659841010822847,2025-05-22 00:00:00+00:00,334,5.110718081796606e-05,0.3985357248214849,144,0.0002055714501697565,1.0249470274367174,0.48264143631638384,0.8733066023588121,0.6979111691417554
HG,120,02:00,15,30,2490,0.1264711233819342,6.359425727106323,2.0250942016501737e-10,9.967358223345288e-05,2.460440287898511,0.01387666613626731,7.091929324739429e-05,0.9029095067109156,0.366573924690325,2023-12-26 00:00:00+00:00,697,-6.935527496214211e-07,-0.008887193817583003,299,0.00023785626200966838,1.2655108060630562,2.2968049540728385e-09,0.11839148878577797,0.6980708870174313
HG,780,13:00,5,rest,2495,0.03710731201253405,1.8540431724760444,0.06373298372828062,7.570835696502055e-05,0.384673858745043,0.7004790653128535,0.00027006564296202666,0.9028682612534178,0.36659581721992307,2023-06-07 00:00:00+00:00,698,0.00022954145337810672,0.6393815601145336,300,0.00036435192406061373,0.6726443088367884,0.11826966351427334,0.886247383943249,0.6980708870174313
HG,180,03:00,5,120,2482,-0.030345443796094967,-1.5118871819981046,0.1305625654320094,1.1924933946307864e-05,0.22251631113695508,0.8239119770802192,9.152678630851e-05,0.9027158023657603,0.36667674740670075,2023-09-20 00:00:00+00:00,696,0.00010997023831784528,0.9744913578822493,299,4.859487126336831e-05,0.22917073841796978,0.21167895979356316,0.9439567547657742,0.6980708870174313
GC,1020,17:00,15,30,2470,-0.05272502880859881,-2.6229734693397915,0.008716605994424597,-1.8467030033776648e-05,-0.6412401347972644,0.5213666774093141,-4.981440538108455e-05,-0.9026743411446094,0.3666987583116782,2024-02-08 00:00:00+00:00,691,-2.4956013272590376e-05,-0.4241789461509044,297,-0.00010764992372104911,-0.8791912729287177,0.02182176697354793,0.7947400303754327,0.6980708870174313
GC,990,16:30,5,5,2468,-0.07483001681946964,-3.7264192855689293,0.0001942192271653911,-1.5293275685311565e-05,-1.2730606434991147,0.20299652325079964,-2.0026617296951996e-05,-0.9024963691565927,0.3667932493174224,2024-02-13 00:00:00+00:00,691,-2.9431614142062024e-05,-1.4292361070335424,297,1.8550420295497887e-06,0.03300065574855593,0.000757007218274327,0.5227691969447912,0.6980708870174313
PL,750,12:30,30,15,2536,-0.013295188812053292,-0.6693236973186253,0.5032890134117184,8.406890767080205e-05,1.368964057897415,0.1710105102269663,0.00010899070970804121,0.9024044508318291,0.36684205763226563,2023-09-14 00:00:00+00:00,711,3.3021149269229506e-05,0.2259273162970185,305,0.0002860869637145826,1.336963076851834,0.6091260766347643,0.4781224084381849,0.6980708870174313
HG,210,03:30,60,rest,2483,0.023581309934870443,1.1749032169459461,0.24003343845668956,0.00024406790216912821,0.8904225027615018,0.3732390638421404,0.00045527472868378896,0.9020499933204598,0.36703031126237606,2023-12-11 00:00:00+00:00,695,0.0007140155612124032,1.3882986330209806,299,-0.00014614627000312364,-0.12403839505098066,0.3465654929412038,0.6826312830919471,0.698072538142665
SI,870,14:30,5,30,2484,-0.026480072556176897,-1.3196913653084292,0.18693808410311552,5.08441329466078e-06,0.05617235398036028,0.955204504706338,0.00015575213433942394,0.9016937998395295,0.3672195475165325,2024-05-06 00:00:00+00:00,695,0.0003798437466535695,2.053942009669072,299,-0.00036512970699278735,-0.9619265930100827,0.28448242897267373,0.9856296720315255,0.698072538142665
PA,420,07:00,15,60,1893,-0.022321808207731265,-0.9709198053231802,0.3315882148192843,-9.172427151792077e-05,-0.6922237813982384,0.48879680631225453,-0.0002347398209722698,-0.9016392803042983,0.36724851768000666,2024-07-16 00:00:00+00:00,531,-0.0003810116036473753,-1.180850512101758,228,0.00010591946236317322,0.24518544859818572,0.4437847223106084,0.7725359982907674,0.698072538142665
HG,1140,19:00,5,30,2433,-0.003579389698000281,-0.17648355578491903,0.8599140665007763,-3.039204278722489e-05,-1.091804449971509,0.27491906269152955,-5.464786925303421e-05,-0.9011515664294455,0.367507738608209,2023-07-28 00:00:00+00:00,681,-4.714473347779313e-05,-0.7397398096020187,293,-7.208689813678567e-05,-0.5264545002682949,0.9036340144686843,0.5957790533126133,0.698072538142665
SI,390,06:30,15,5,2457,0.0564055097635507,2.79923429152418,0.005122395520226986,2.0758118880953493e-05,0.8328136139724551,0.4049498554982708,4.805076518993673e-05,0.9011411173720699,0.367513293550607,2024-04-17 00:00:00+00:00,688,2.9384706311700213e-05,0.669930749854793,296,9.143673987989189e-05,0.6298863029598204,0.013691778539737149,0.7122489127501558,0.698072538142665
HG,210,03:30,30,30,2483,0.010374832330681769,0.5167944526650482,0.60529965288118,1.1089500307575466e-05,0.4413456041752332,0.6589628156465713,4.2112217869313166e-05,0.9009458193945257,0.36761712775756983,2023-10-19 00:00:00+00:00,695,-8.24927952052677e-07,-0.01608645709899927,299,0.00014191595146747122,1.424889953096025,0.7004644111416436,0.8693534548696379,0.698072538142665
HG,1080,18:00,15,5,2480,-0.01040202613099043,-0.517835820177115,0.6045728239202431,-4.278092161626056e-05,-0.9938492309746114,0.32029627410664463,-9.471122455801153e-05,-0.9006862510379694,0.3677551609203784,2023-10-18 00:00:00+00:00,694,-1.3057646266066875e-05,-0.34176101434078304,298,-0.0002848709001775068,-0.8410872423644551,0.6999227428650793,0.6379981012212619,0.6980896212558763
PL,570,09:30,30,rest,2533,0.030042282064747097,1.512081027530895,0.13051325072752312,-5.09019549954344e-05,-0.1697710184241677,0.8651902199726013,-0.0004912171055836335,-0.900254687564883,0.3679847290189399,2024-05-15 00:00:00+00:00,709,1.3869344721195955e-05,0.02328267873189748,305,-0.0016653360998987944,-1.4224265580243198,0.21167895979356316,0.9595962485927546,0.698280387229907
PA,480,08:00,60,5,2219,0.030990984000938304,1.4599126433878882,0.14431408394949086,1.811236286378924e-05,0.4149921679251833,0.6781476366183067,7.592344798877447e-05,0.8988136947992598,0.36875190431727956,2024-05-14 00:00:00+00:00,621,5.111856370986267e-05,0.502282958502655,267,0.00013361570692961425,0.8817125980393982,0.23023862995185654,0.8766496330000093,0.6993246299068105
SI,300,05:00,15,15,2430,0.04754042515075532,2.345193763760484,0.019017193707499474,1.2443639382514586e-05,0.4653179901820729,0.641703753467003,4.948716003358616e-05,0.8987355026458106,0.36879356176046774,2024-04-26 00:00:00+00:00,680,-3.4365541371150776e-05,-0.7066183826047439,292,0.00024476057426379543,1.7037881235468655,0.04288579322950069,0.860187780653575,0.6993246299068105
SI,600,10:00,15,60,2438,0.013333610659106066,0.6581502044842004,0.5104416184338447,-6.494245584695932e-05,-0.999699279636445,0.3174560607934828,-0.00011803236765021325,-0.8982844319238262,0.36903393015021285,2024-01-09 00:00:00+00:00,683,-0.00018450255979958949,-1.2658823606543064,293,3.691350688229174e-05,0.13367139692805224,0.6155579991316602,0.6356170573252191,0.6995352354984764
HG,1170,19:30,60,15,2413,0.0064106397004035235,0.31478128076311884,0.7529277255400195,-1.5663969328742214e-05,-0.794265902995371,0.4270406495094506,-3.681950918967257e-05,-0.8979068691794032,0.36923520220769857,2023-11-29 00:00:00+00:00,676,-8.393840833133657e-05,-1.7449953892989376,291,7.263882696072214e-05,0.9344636225691587,0.8195853108996993,0.7315674204705914,0.699540912074621
SI,1110,18:30,30,120,2424,-0.17443859354116614,-8.718460364829378,2.8201023386495232e-18,-0.00014034389062339155,-1.418164273232384,0.1561428098582368,-0.00018516270658606513,-0.8977937166935204,0.36929553509891266,2024-02-23 00:00:00+00:00,679,-0.0002556452139777416,-1.373474941678658,291,-2.0703522672153477e-05,-0.03880608860044483,8.571209916906697e-17,0.4571063860027387,0.699540912074621
GC,1140,19:00,60,5,2374,-0.00993206807578072,-0.48374718600774874,0.6285653010355489,4.685634527239714e-06,0.3576063717027512,0.720637909316145,2.4734198720949693e-05,0.8973340283448068,0.3695407038982254,2023-10-27 00:00:00+00:00,665,5.521191810896717e-07,0.018474498027547286,285,8.115905098062308e-05,1.3574975177520385,0.7203004191066128,0.8980997671965779,0.6997603108468322
SI,900,15:00,60,5,2478,-0.055223743023408156,-2.752101183635663,0.00592142220285716,3.75287479864667e-05,1.0008254272133206,0.3169112142831396,-6.825360351521828e-05,-0.8960867198222492,0.3702064492309217,2024-04-18 00:00:00+00:00,694,-4.5325005033179125e-05,-0.5689481035506206,298,-0.00012165107783245042,-0.7030458120955481,0.015558472130868011,0.6347887694854726,0.7007756789150758
HG,390,06:30,15,60,2492,0.04118415369697098,2.056830213447695,0.03970256071811826,-3.169059268960338e-05,-0.45919424785424146,0.6460946808776791,0.00011646444460610848,0.8955883579200193,0.37047265583695044,2023-10-24 00:00:00+00:00,698,9.602253990372374e-05,0.6253250608775406,300,0.0001640259428803237,0.6713801854855473,0.07946190608915456,0.8619906839823043,0.7010343015312703
GC,420,07:00,60,60,2423,-0.02066680461575281,-1.0170996279191156,0.3091060372941578,-4.350401485957792e-05,-1.1172409516573198,0.2638913152067232,-6.66287071168878e-05,-0.8951475201962075,0.3707082341993416,2024-05-03 00:00:00+00:00,679,-8.72077131276178e-05,-1.0380628760096262,291,-1.8611026425184484e-05,-0.12219987947529508,0.4210130064857487,0.5839067547109907,0.7012348066498035
GC,390,06:30,60,30,2432,-0.012619322321817844,-0.6221194120372164,0.5338633514539075,-1.3637519874316298e-05,-0.5505560086831822,0.5819380723787062,-4.309760343274392e-05,-0.8948023503143402,0.37089275372463815,2024-03-19 00:00:00+00:00,681,-3.167509997222757e-05,-0.6524523003139499,293,-6.964615243141846e-05,-0.6123429448122627,0.6350485337215567,0.8245438927677796,0.7013386220378512
GC,450,07:30,30,60,2425,-0.0235072205496209,-1.1574387431450437,0.24709315282827665,-3.81583672187321e-06,-0.0910836572401282,0.9274261182924644,6.993815223198495e-05,0.8941908507499077,0.3712197866329564,2023-11-07 00:00:00+00:00,679,2.390535749200423e-05,0.3102218578389067,291,0.0001773480066252733,0.9388187847183308,0.3543000150545923,0.9807223025727584,0.7017117560042957
HG,390,06:30,60,rest,2492,0.019963951165746993,0.9963977443782203,0.3190569285330698,0.000414614980098784,1.6015349215471544,0.1092584917565097,0.00037941355512202115,0.8937532764022978,0.37145391329256094,2023-08-17 00:00:00+00:00,698,-2.6486197426346715e-05,-0.05620238850120316,300,0.001323806979384557,1.489179272018751,0.43132124556359686,0.37576054970879347,0.701909071223456
PA,150,02:30,15,rest,1253,-0.07958824143357245,-2.8239526569545164,0.004743539105698518,-0.000983255909516717,-1.4242395459226445,0.1543771408548627,-0.0012356566401601715,-0.8933445934612726,0.3716726641503371,2025-06-26 00:00:00+00:00,351,2.561430525247336e-05,0.016545029549532454,151,-0.0041674851291657235,-1.458735917547052,0.012818454826088403,0.4548972509774401,0.7020772042783952
SI,570,09:30,15,15,2439,0.07815923485716267,3.87024675814042,0.00010872524709041994,-4.389484717468742e-05,-1.082772792738328,0.27890928469526566,-8.091241168172143e-05,-0.8930443708571582,0.37183341162741995,2024-02-21 00:00:00+00:00,683,-9.274469052302901e-05,-1.384567359040669,293,-5.333068318816142e-05,-0.20623303764756953,0.00045703464394652044,0.5999599324856411,0.7021356917641682
PL,600,10:00,60,30,2534,0.11247251484260692,5.695642289838206,1.229083299747563e-08,9.885484596366583e-05,1.1089790564087527,0.26743921704321827,0.00018447036101858257,0.8917531016407795,0.37252528419191117,2024-01-17 00:00:00+00:00,709,0.0003271822216953734,1.1435717357700739,305,-0.00014727622658746556,-0.8448369441636058,1.0836214911816033e-07,0.5891067443826591,0.702936987009017
HG,300,05:00,5,30,2474,0.037672100589679854,1.8743576442094099,0.06088114728847878,5.619377881237037e-05,1.7647687737151867,0.07760263471326136,5.509048915764128e-05,0.8917006197088365,0.37255342129801616,2023-11-20 00:00:00+00:00,693,-1.4230121132154287e-05,-0.1981457560329447,297,0.00021683857983383095,1.816475191595421,0.11373170125368447,0.31789518963928126,0.702936987009017
PA,900,15:00,30,15,2525,0.020112694189325868,1.0104544335998087,0.31227761987136876,-1.9827293485253356e-06,-0.021517350251020455,0.9828329631681436,-0.00016940037831170634,-0.891525055231007,0.3726475561445214,2024-01-05 00:00:00+00:00,707,-0.00041862446911928344,-1.8158982854016457,303,0.0004121225002393068,1.2392401636583064,0.42405694539239364,0.9935612567188415,0.702936987009017
HG,1140,19:00,15,rest,2433,-0.026543492754135974,-1.3091927612366985,0.19046906364650554,-6.646854406853338e-05,-1.1471357381395502,0.25132552551801185,-0.00010690086669288675,-0.8889490645261208,0.3740304548100164,2023-09-07 00:00:00+00:00,681,-0.00016214001902988687,-1.3105126160072316,293,2.14877433463524e-05,0.07730846357887362,0.28888074974140593,0.5727520321884456,0.7051890732202428
PA,300,05:00,5,60,968,-0.1658482752344887,-5.227041873788815,1.722435025548282e-07,-0.0001000717910745351,-0.7065020981719403,0.47987594837086767,-0.0002930961894625008,-0.8886718707824827,0.3741794528751514,2025-02-21 00:00:00+00:00,271,-0.00036848695346185456,-1.1226325111815514,117,-0.00011847313780587805,-0.15018824557679028,1.2678059167641095e-06,0.7652681545894806,0.7051890732202428
GC,660,11:00,60,rest,2406,-0.055427429313794734,-2.721824475354105,0.006492261524737435,-0.0001845405575850057,-1.1275160529458028,0.25952435720702,-0.00026112399619167807,-0.8885731977470682,0.37423250077917136,2024-04-17 00:00:00+00:00,674,-0.0002574128872567291,-0.8565983995475466,290,-0.00026974912523359396,-0.3943866134108033,0.016853711539745454,0.5801606611493644,0.7051890732202428
PA,390,06:30,30,rest,1837,-0.08861917981784015,-3.8111656661921365,0.00013831303067609227,-0.00010160617147278161,-0.20046628630924343,0.8411159224297474,-0.0008371092988301407,-0.8880061803790151,0.3745374268307674,2024-08-29 00:00:00+00:00,515,-0.0008911815422557299,-0.8719158188662686,221,-0.0007111038446935868,-0.3470004400300514,0.0005643088204808892,0.9509795486614281,0.7055179244966754
GC,120,02:00,60,30,2424,-0.01702010592417387,-0.837745765237259,0.40217350438627847,-6.797476309176633e-06,-0.26471423391534954,0.7912296114750069,-4.8067892605947664e-05,-0.8870428876175751,0.37505581074521205,2024-05-14 00:00:00+00:00,679,-5.858680946227897e-05,-1.2452535701236334,291,-2.3523753274507964e-05,-0.16378754611552024,0.5144853768573578,0.9289392790971761,0.7060561018477974
HG,1290,21:30,5,30,805,-0.07510859418098127,-2.1344002701091753,0.03281002950203684,-2.594582842989469e-05,-0.9896237094637751,0.3223580768322592,-4.621599202700427e-05,-0.8861104041137259,0.3755580371513318,2023-01-13 00:00:00+00:00,225,-4.29836621100948e-05,-0.6324705602913329,97,-5.371366451468088e-05,-0.7452255754975479,0.06806068236427121,0.6388144180303905,0.7060561018477974
HG,1290,21:30,5,60,805,-0.07510859418098127,-2.1344002701091753,0.03281002950203684,-2.594582842989469e-05,-0.9896237094637751,0.3223580768322592,-4.621599202700427e-05,-0.8861104041137259,0.3755580371513318,2023-01-13 00:00:00+00:00,225,-4.29836621100948e-05,-0.6324705602913329,97,-5.371366451468088e-05,-0.7452255754975479,0.06806068236427121,0.6388144180303905,0.7060561018477974
SI,1110,18:30,15,rest,2424,-0.14106715251891344,-7.0125789208547396,2.339648033254743e-12,2.933923651818061e-05,0.20122861935026543,0.8405198141688476,-0.0002830191068329738,-0.8852807044910258,0.3760052542109079,2024-01-17 00:00:00+00:00,679,-0.00015062590363959668,-0.6150735156887891,291,-0.0005919365809508538,-0.6574151483913441,3.467807084906345e-11,0.9509795486614281,0.7060561018477974
HG,360,06:00,60,30,2499,0.016425181641850733,0.8208769169902421,0.41171638047574605,7.974659058953188e-06,0.17241733204835255,0.8631094472165834,7.287012011762417e-05,0.8852133401259255,0.37604157875550415,2023-08-10 00:00:00+00:00,700,4.284664059092954e-05,0.4650675496067589,300,0.00014292490567991163,0.8371718657799092,0.5238442188085104,0.9595962485927546,0.7060561018477974
HG,300,05:00,60,120,2474,0.03204353847902286,1.593998028851681,0.11093647639916815,7.128996380654902e-05,0.8133214258355199,0.4160337958622333,0.00014014647615987575,0.8848421967200168,0.37624174737271987,2024-01-17 00:00:00+00:00,693,8.990399330359238e-05,0.5083931956653747,297,0.0002573789361578703,0.7805150188704282,0.18650290159089486,0.7224255444174359,0.7060561018477974
HG,780,13:00,5,60,2495,0.049239393140319665,2.4615062771952934,0.013835497665028907,5.5296013376059335e-05,0.6037331255299465,0.5460210869815436,0.00014544010858562914,0.8847153789228085,0.37631015903314885,2023-06-07 00:00:00+00:00,698,0.00011342334844435546,0.5661061548736573,300,0.0002199324371809926,0.7679226199765413,0.03257182000339704,0.8030638524045605,0.7060561018477974
PL,780,13:00,30,rest,2537,0.0020239312866705736,0.10190268688495514,0.9188339172415024,-7.017508837247737e-05,-0.2774770521347943,0.7814138240382993,0.00040112903286960213,0.8846328510638227,0.376354682679354,2023-09-13 00:00:00+00:00,711,0.0003657363839277017,0.7573218829117454,305,0.0004836345194194093,0.479578816876103,0.9463812286993829,0.9251846980012501,0.7060561018477974
SI,390,06:30,30,rest,2457,-0.0020426203397552,-0.10120787501269632,0.9193854454639877,0.0003663240598680898,1.0044645342102674,0.3151547576682908,0.0006143376684079198,0.8845928107814852,0.3763762855179564,2024-03-19 00:00:00+00:00,688,0.00022593299970869607,0.3395773853367216,296,0.0015171160875466561,0.8844057650017221,0.9465033796308608,0.6331181726644832,0.7060561018477974
SI,1080,18:00,60,5,2440,-0.14086525426172428,-7.025430075994863,2.1340786716168666e-12,1.0664701144568208e-05,0.41264465319152827,0.6798669806256503,-4.817190692066365e-05,-0.8843167357389239,0.3765252564568279,2023-12-11 00:00:00+00:00,683,-4.798847910929806e-05,-0.8313903666329281,293,-4.859948779152612e-05,-0.3986043693070006,3.189327517526864e-11,0.8771853445571786,0.7060561018477974
PL,480,08:00,15,5,2534,-0.009111354188490918,-0.4584931036813304,0.6465982159693315,4.879269066186361e-06,0.16920552031684383,0.8656349878162329,4.9003339617837926e-05,0.8841844563470712,0.3765966477115938,2024-03-01 00:00:00+00:00,709,-2.8008711967640295e-06,-0.04843394857903741,305,0.00016942689852784704,1.3455366591688112,0.7350486128165756,0.9595962485927546,0.7060561018477974
