root,time_bin,time_utc,horizon,n,mean,tstat,p_value,split_date,train_n,train_mean,train_tstat,test_n,test_mean,test_tstat,q_value
SI,60,01:00,15,2440,5.254849224501377e-05,0.7828527485202323,0.4337135877662217,2023-08-02 00:00:00+00:00,1708,3.492054291870266e-05,0.587787245309933,732,9.368037400640634e-05,0.5331345300619336,0.7892049151203923
PL,1080,18:00,15,2514,-2.875818312592239e-05,-0.7822584445366152,0.43406270331621577,2023-06-30 00:00:00+00:00,1759,3.2794973486189775e-07,0.007947779666527075,755,-9.652309398965692e-05,-1.2738623930499011,0.7892049151203923
SI,600,10:00,rest,2438,0.000259658936601801,0.7783423908483215,0.4363671911666571,2023-08-01 00:00:00+00:00,1706,0.0002826943207994437,0.7996821554918736,732,0.00020597264501549177,0.27612873455226516,0.7913454350470134
SI,720,12:00,30,2460,6.048322755610636e-05,0.7782803916521837,0.43640373256269116,2023-07-24 00:00:00+00:00,1722,0.0001479006669144852,1.647019516036566,738,-0.00014349079761344423,-0.9430619775711314,0.7913454350470134
GC,240,04:00,60,2383,-1.7593558409883416e-05,-0.7766775224820118,0.4373490515037695,2023-08-22 00:00:00+00:00,1668,-5.433272459660147e-05,-2.2543879166504333,715,6.811403487605465e-05,1.3549738847733863,0.7918180933921906
GC,390,06:30,30,2432,1.9185155330128656e-05,0.7716705496736226,0.44030957767292134,2023-08-01 00:00:00+00:00,1702,2.3314380161271597e-05,0.882294527334837,730,9.55783935395703e-06,0.17255417194690845,0.7918180933921906
PL,810,13:30,60,2537,-0.00010433988138028586,-0.7709475749305228,0.44073800627096454,2023-06-22 00:00:00+00:00,1775,-0.00013042134742630791,-0.8411417653184499,762,-4.358581021009015e-05,-0.1616824246522194,0.7918180933921906
HG,180,03:00,30,2482,2.9867200549480428e-05,0.7708280350371319,0.44080886759572635,2023-07-18 00:00:00+00:00,1737,2.0985775949360297e-05,0.46123857958236375,745,5.057462944935784e-05,0.6872027679186679,0.7918180933921906
GC,1170,19:30,60,2352,2.3732764259542695e-05,0.7697521983504152,0.44144690004747683,2023-08-15 00:00:00+00:00,1646,-4.941881667281545e-06,-0.1499273336092549,706,9.058611722774764e-05,1.329694192913105,0.7918180933921906
SI,1170,19:30,5,2385,1.567259594548716e-05,0.768027487475449,0.44247085468786396,2023-08-04 00:00:00+00:00,1669,1.1723761321832052e-06,0.05478121147175607,716,4.947268933711328e-05,1.0714416334725232,0.7918180933921906
PL,960,16:00,60,2537,6.649835200052458e-05,0.7676207063405948,0.44271255703805035,2023-06-23 00:00:00+00:00,1775,-4.004017323532874e-05,-0.4138420238195987,762,0.00031466880120477607,1.7504086339145166,0.7918180933921906
HG,660,11:00,15,2488,2.4461413711257603e-05,0.7675612931975369,0.44274786562325597,2023-07-13 00:00:00+00:00,1741,-1.354260153787554e-05,-0.4366228558586871,747,0.00011303569824772454,1.455348721651265,0.7918180933921906
SI,960,16:00,60,2472,6.953652037989814e-05,0.7666304940202336,0.44330123964600643,2023-07-19 00:00:00+00:00,1730,-3.9295232709171664e-05,-0.4502995811794294,742,0.00032328171289214985,1.4479466931569038,0.7918180933921906
PA,420,07:00,rest,1893,-0.00039165457164069557,-0.7664409289891967,0.44341398731291737,2024-03-01 00:00:00+00:00,1325,-0.0008265296554808618,-1.449160378933953,568,0.0006227987489371567,0.586038448109511,0.7918180933921906
HG,480,08:00,rest,2493,0.00018764626400424376,0.7644463143012467,0.4446013178042155,2023-07-12 00:00:00+00:00,1745,0.00017558037903139424,0.6630299341140448,748,0.00021579461865347158,0.40211896662686725,0.7918180933921906
SI,630,10:30,5,2440,1.4998173547872012e-05,0.7642911404924224,0.44469376380577713,2023-08-01 00:00:00+00:00,1708,4.3300860007138185e-05,1.9511662473017921,732,-5.104142819041573e-05,-1.2797013435977243,0.7918180933921906
GC,840,14:00,5,2490,1.5714345129610484e-05,0.7634534436418556,0.44519301755272267,2023-07-07 00:00:00+00:00,1743,1.6260414829398327e-05,0.7225829849397377,747,1.4440182496772184e-05,0.326778349899343,0.7918180933921906
HG,1350,22:30,60,1608,3.0468159540431498e-05,0.7624707926966561,0.4457790686599047,2023-07-19 00:00:00+00:00,1125,-9.133263465708196e-06,-0.19951437039823308,483,0.0001227074988404463,1.5439864708316005,0.7918180933921906
HG,1260,21:00,30,2406,7.918189969065727e-06,0.7622356269925781,0.44591938617610605,2023-07-14 00:00:00+00:00,1684,4.673755079769992e-06,0.3925174805018474,722,1.548554225933445e-05,0.7489541908998681,0.7918180933921906
HG,240,04:00,120,2464,-5.3130821401843984e-05,-0.7621342271129633,0.44597989671942495,2023-07-24 00:00:00+00:00,1724,-1.0332553933278836e-05,-0.12495181095992818,740,-0.00015283921750428497,-1.1801864986238637,0.7918180933921906
GC,780,13:00,15,2471,2.2047169837809283e-05,0.7573323467473473,0.448850776399512,2023-07-13 00:00:00+00:00,1729,-1.605504372970873e-05,-0.4816785728717277,742,0.00011083251654702579,1.913359888621578,0.7953776390266306
GC,1050,17:30,30,2448,1.9702163660497808e-05,0.7568254699606204,0.44915443145033257,2023-07-21 00:00:00+00:00,1713,2.158161413611613e-05,0.729980028900618,735,1.5321893368342456e-05,0.29094187847286707,0.7953776390266306
PA,60,01:00,15,1186,7.464777025122537e-05,0.7549338544087262,0.4502886714296667,2024-10-09 00:00:00+00:00,830,-4.1885592549612326e-05,-0.5026220360431918,356,0.00034634072284868406,1.3032748211438652,0.796314853877532
SI,810,13:30,15,2481,-5.814194993024168e-05,-0.7526887443412004,0.45163697524175783,2023-07-13 00:00:00+00:00,1736,-2.9941307883730335e-05,-0.3457813686662282,745,-0.00012385512388023322,-0.7758431299544953,0.796314853877532
HG,720,12:00,120,2495,8.998846629710787e-05,0.7525745939054193,0.45170558938087146,2023-07-11 00:00:00+00:00,1746,0.00014124318250764608,1.0047891062302006,749,-2.9491820089540648e-05,-0.13018815062377284,0.796314853877532
PL,780,13:00,15,2537,5.013592294738473e-05,0.7516554923500314,0.4522582625075023,2023-06-22 00:00:00+00:00,1775,1.806638747942422e-05,0.2262533101971204,762,0.0001248385810256392,1.02866418775444,0.796314853877532
PA,360,06:00,rest,1512,-0.0004369244441299987,-0.7496723683118796,0.45345205332633653,2024-07-08 00:00:00+00:00,1058,-0.0006329294784283057,-0.9840296024946896,454,1.9844997032135162e-05,0.01607973294716126,0.796314853877532
PA,1200,20:00,30,2181,-3.512682157493585e-05,-0.7493790575972104,0.4536287698266491,2023-10-04 00:00:00+00:00,1526,-2.5573333264629825e-05,-0.4964078586983273,655,-5.738426151619845e-05,-0.5747480243425843,0.796314853877532
PL,420,07:00,5,2534,2.099810972584044e-05,0.7491117624903921,0.4537898460388738,2023-06-23 00:00:00+00:00,1773,-2.1355610609470228e-07,-0.007144584202868087,761,7.041766757080891e-05,1.1331319056911893,0.796314853877532
PA,660,11:00,30,2184,6.436869221791876e-05,0.748152982450278,0.4543678872124742,2023-11-02 00:00:00+00:00,1528,-6.988082715903678e-05,-0.7127864019341266,656,0.0003770718410105835,2.1869386736964342,0.796314853877532
PA,30,00:30,30,1202,-8.491944048542157e-05,-0.7392759783171028,0.4597394328405918,2024-09-16 00:00:00+00:00,841,-9.549677610523304e-05,-0.9437988320602272,361,-6.0278057504087925e-05,-0.19991534871428598,0.8046919287814736
