window,root,side,start_ts,end_ts,observations,max_abs_z,max_abs_deviation_bp,end_z,end_deviation_bp,duration_hours
20D,SI,cheap,2023-04-20 09:45:00+00:00,2023-04-21 20:45:00+00:00,35,8.723188353811864,77.3814478537993,-8.412220569568005,-75.22886134108091,35.0
20D,SI,cheap,2023-04-23 22:45:00+00:00,2023-04-28 20:45:00+00:00,115,9.140803517353726,99.86350397926336,-3.389655779106034,-90.51549051648038,118.0
20D,SI,cheap,2023-05-25 15:45:00+00:00,2023-05-25 15:45:00+00:00,1,2.5614307716059606,25.60202770457237,-2.5614307716059606,-25.60202770457237,0.0
20D,SI,cheap,2023-05-25 17:45:00+00:00,2023-05-25 17:45:00+00:00,1,2.517652571018909,25.164455580152513,-2.517652571018909,-25.164455580152513,0.0
20D,SI,cheap,2023-05-25 19:45:00+00:00,2023-05-25 23:45:00+00:00,4,2.7568696706536255,27.653957739550428,-2.5697883035120177,-25.819893593075626,4.0
20D,SI,cheap,2023-05-31 19:15:00+00:00,2023-05-31 19:15:00+00:00,1,2.5679519614074775,25.97327493326279,-2.5679519614074775,-25.97327493326279,0.0
20D,SI,cheap,2023-06-01 01:15:00+00:00,2023-06-01 02:15:00+00:00,2,2.6878424098716533,27.641612549251793,-2.5846960902352425,-26.553321539187213,1.0
20D,SI,cheap,2023-06-01 04:15:00+00:00,2023-06-01 06:15:00+00:00,3,2.656330990548216,27.37307657965121,-2.5739793390361205,-26.453026644131516,2.0
20D,SI,rich,2023-06-22 10:45:00+00:00,2023-06-22 10:45:00+00:00,1,2.611683675986313,38.08223049117765,2.611683675986313,38.08223049117765,0.0
20D,SI,rich,2023-06-22 12:45:00+00:00,2023-06-22 18:45:00+00:00,7,3.007079045310517,43.83221205989551,2.5936058513013918,37.4373940141412,6.0
20D,SI,rich,2023-06-22 20:45:00+00:00,2023-06-22 23:45:00+00:00,3,2.714574553370341,38.99125220579974,2.6253439863584687,37.73637113307943,3.0
20D,SI,rich,2023-06-23 02:45:00+00:00,2023-06-23 02:45:00+00:00,1,2.643943837231185,38.100974149565815,2.643943837231185,38.100974149565815,0.0
20D,SI,rich,2023-06-23 06:45:00+00:00,2023-06-23 07:45:00+00:00,2,2.7088622448956894,38.82903360617224,2.520764198927047,36.510061012275386,1.0
20D,SI,rich,2023-06-23 13:45:00+00:00,2023-06-23 20:45:00+00:00,8,4.9461040993880285,74.14514246113862,4.9461040993880285,74.14514246113862,7.0
20D,SI,rich,2023-06-25 22:45:00+00:00,2023-06-30 20:45:00+00:00,115,6.02588517518149,134.75419680225366,4.45800639395467,132.6114926987801,118.0
20D,SI,rich,2023-07-02 22:45:00+00:00,2023-07-03 23:45:00+00:00,25,3.2265323525128418,141.10656423535346,2.535758715977922,133.4664909733535,25.0
20D,SI,rich,2023-07-17 13:15:00+00:00,2023-07-17 14:15:00+00:00,2,2.6798221359818934,44.29478307289902,2.539228783552325,41.93744731899596,1.0
20D,SI,rich,2023-08-17 19:15:00+00:00,2023-08-18 12:15:00+00:00,17,3.3041749167266268,34.46691533176005,2.788312854638443,30.43771324546696,17.0
20D,SI,rich,2023-08-20 22:15:00+00:00,2023-08-20 22:15:00+00:00,1,2.5334424502253365,26.31861734002927,2.5334424502253365,26.31861734002927,0.0
20D,SI,rich,2023-08-21 03:15:00+00:00,2023-08-23 05:15:00+00:00,49,5.521031626832811,57.355129063969,2.784148308634229,35.34411881430416,50.0
20D,SI,rich,2023-08-23 07:15:00+00:00,2023-08-23 08:15:00+00:00,2,2.6185884222367606,34.37810355407272,2.6185884222367606,34.37810355407272,1.0
20D,SI,cheap,2023-09-06 16:45:00+00:00,2023-09-07 01:45:00+00:00,9,2.831233399375303,65.86513840783847,-2.626249443675801,-62.099941525793625,9.0
20D,SI,cheap,2023-09-07 12:45:00+00:00,2023-09-08 20:45:00+00:00,32,3.6431150157629313,102.2423148804777,-3.4682351616273017,-99.22839065113848,32.0
20D,SI,cheap,2023-09-10 22:45:00+00:00,2023-09-12 01:45:00+00:00,27,3.3018497977103807,96.39288925839762,-2.6503295815822807,-88.5631753782054,27.0
20D,SI,cheap,2023-09-12 04:45:00+00:00,2023-09-12 05:45:00+00:00,2,2.525880745346388,86.1169707285342,-2.525880745346388,-86.1169707285342,1.0
20D,SI,cheap,2023-09-12 08:45:00+00:00,2023-09-13 15:45:00+00:00,31,2.987755018348461,121.18458146668759,-2.5943784960194947,-121.18458146668759,31.0
20D,SI,cheap,2023-09-14 05:45:00+00:00,2023-09-15 05:45:00+00:00,24,2.9401741112149193,161.7307425917683,-2.5433579109600943,-145.5015598043524,24.0
20D,SI,rich,2023-09-29 01:45:00+00:00,2023-09-29 01:45:00+00:00,1,2.5019519206800895,67.43514012785334,2.5019519206800895,67.43514012785334,0.0
20D,SI,rich,2023-09-29 03:45:00+00:00,2023-09-29 03:45:00+00:00,1,2.5049391396412117,67.80732562958747,2.5049391396412117,67.80732562958747,0.0
20D,SI,rich,2023-09-29 12:45:00+00:00,2023-09-29 13:45:00+00:00,2,2.5121383202506524,71.97990804300059,2.5121383202506524,71.97990804300059,1.0
20D,SI,rich,2023-10-11 13:45:00+00:00,2023-10-12 00:45:00+00:00,11,2.816843542773189,111.35164662854386,2.5391192111130705,102.34046432804483,11.0
20D,SI,rich,2023-10-12 02:45:00+00:00,2023-10-12 02:45:00+00:00,1,2.5207751927741375,102.08779016643548,2.5207751927741375,102.08779016643548,0.0
20D,SI,rich,2023-10-12 04:45:00+00:00,2023-10-13 00:45:00+00:00,20,2.8767386478502286,123.2123181183653,2.5196979937189865,111.98910080940094,20.0
20D,SI,rich,2023-10-13 02:45:00+00:00,2023-10-13 02:45:00+00:00,1,2.520062522253284,112.7688646054914,2.520062522253284,112.7688646054914,0.0
20D,SI,rich,2023-10-13 06:45:00+00:00,2023-10-13 16:45:00+00:00,11,2.800863479993185,130.043172012462,2.5064673262777117,120.34458620799742,10.0
20D,SI,rich,2023-10-16 02:45:00+00:00,2023-10-16 03:45:00+00:00,2,2.526190269666323,123.65438082904079,2.526190269666323,123.65438082904079,1.0
20D,SI,rich,2023-10-16 06:45:00+00:00,2023-10-16 07:45:00+00:00,2,2.5722667096814944,127.71672275926433,2.5209045995201764,125.38106565127688,1.0
20D,SI,rich,2023-10-16 17:45:00+00:00,2023-10-17 11:45:00+00:00,18,2.8891233854907554,137.05090090541827,2.6559752966285077,121.11515782111698,18.0
20D,SI,rich,2023-10-17 13:45:00+00:00,2023-10-17 19:45:00+00:00,7,2.800635734733697,141.81767420474333,2.5233430751477908,134.61242825590676,6.0
20D,SI,rich,2023-11-16 13:45:00+00:00,2023-11-17 07:45:00+00:00,18,2.9787061370071966,89.54369837891899,2.5267307723203936,80.19625366815816,18.0
20D,SI,rich,2023-12-04 03:30:00+00:00,2023-12-04 08:30:00+00:00,6,3.2118302692126925,44.246633483038536,2.5824033108665874,35.586470983994815,5.0
20D,SI,rich,2023-12-04 14:30:00+00:00,2023-12-04 15:30:00+00:00,2,2.7827576846084416,38.9599640205758,2.582993940504515,36.1795085715097,1.0
20D,SI,rich,2023-12-04 17:30:00+00:00,2023-12-04 23:30:00+00:00,6,2.8304897764265284,39.50325993293743,2.5874959379240945,36.45882581302023,6.0
20D,SI,rich,2023-12-05 03:30:00+00:00,2023-12-05 08:30:00+00:00,6,2.696872210994743,38.60798844977392,2.689741811091599,38.60798844977392,5.0
20D,SI,rich,2023-12-05 10:30:00+00:00,2023-12-05 10:30:00+00:00,1,2.6409870141283998,37.97840318987611,2.6409870141283998,37.97840318987611,0.0
20D,SI,rich,2023-12-05 13:30:00+00:00,2023-12-05 13:30:00+00:00,1,2.8456081762982386,41.42784963309859,2.8456081762982386,41.42784963309859,0.0
20D,SI,rich,2023-12-05 17:30:00+00:00,2023-12-05 17:30:00+00:00,1,2.7038672592539843,40.31920295030897,2.7038672592539843,40.31920295030897,0.0
20D,SI,rich,2023-12-15 07:30:00+00:00,2023-12-15 21:30:00+00:00,15,4.265001371716096,125.32213556487274,4.265001371716096,125.32213556487274,14.0
20D,SI,rich,2023-12-17 23:30:00+00:00,2023-12-21 13:30:00+00:00,84,5.276210456228717,146.90183968840296,2.7400239584216584,119.35934155923505,86.0
20D,SI,cheap,2024-01-05 14:30:00+00:00,2024-01-05 21:30:00+00:00,8,3.6483760577056583,44.4307275098034,-3.596458131411365,-43.98308618688382,7.0
20D,SI,cheap,2024-01-07 23:30:00+00:00,2024-01-08 07:30:00+00:00,9,3.798181340823316,41.44067443884666,-2.6267007065017682,-27.86237738759037,8.0
20D,SI,cheap,2024-01-08 15:30:00+00:00,2024-01-12 21:30:00+00:00,99,5.58463348660596,76.12284315847859,-3.6936478713293575,-75.01158014223311,102.0
20D,SI,cheap,2024-01-14 23:30:00+00:00,2024-01-16 08:00:00+00:00,30,3.8558116630992263,99.75801956624758,-2.558241910983659,-90.1045956335321,32.5
20D,SI,rich,2024-01-31 19:00:00+00:00,2024-02-01 00:00:00+00:00,5,2.960571281269157,65.81334359253593,2.5925417227246133,57.63206589726691,5.0
20D,SI,rich,2024-02-01 03:00:00+00:00,2024-02-01 05:00:00+00:00,3,2.6144815022964596,58.119786041160026,2.6144815022964596,58.119786041160026,2.0
20D,SI,rich,2024-02-16 05:00:00+00:00,2024-02-16 09:00:00+00:00,5,2.6138505999731088,56.236039991835604,2.5205581388166625,55.186364182701205,4.0
20D,SI,rich,2024-02-16 11:00:00+00:00,2024-02-16 12:00:00+00:00,2,2.6528026314744184,58.74946949848178,2.5164577329963462,56.70825263762641,1.0
20D,SI,rich,2024-03-20 22:30:00+00:00,2024-03-22 05:30:00+00:00,31,5.9105441573947095,34.46140564034916,4.30687474757391,26.08652353196947,31.0
20D,SI,rich,2024-03-22 16:30:00+00:00,2024-03-22 16:30:00+00:00,1,2.512356618857048,16.000607406180812,2.512356618857048,16.000607406180812,0.0
20D,SI,rich,2024-03-22 20:30:00+00:00,2024-03-22 20:30:00+00:00,1,2.515296572434732,17.062021496420666,2.515296572434732,17.062021496420666,0.0
20D,SI,rich,2024-03-24 22:30:00+00:00,2024-03-24 23:30:00+00:00,2,3.0833363000082326,18.707515285933535,2.90742588777582,17.64021467205501,1.0
20D,SI,rich,2024-03-25 07:30:00+00:00,2024-03-27 01:30:00+00:00,41,6.210910901353108,46.91581566637154,2.990406233787168,22.580789971625855,42.0
20D,SI,rich,2024-03-27 04:30:00+00:00,2024-03-27 04:30:00+00:00,1,2.5154808769342605,17.606491906660555,2.5154808769342605,17.606491906660555,0.0
20D,SI,rich,2024-03-28 12:30:00+00:00,2024-03-28 15:30:00+00:00,4,5.642437151173426,28.764324211091598,3.404995620997628,17.35817260443112,3.0
20D,SI,cheap,2024-04-02 09:30:00+00:00,2024-04-02 10:30:00+00:00,2,2.9839776048676656,24.243760368771184,-2.9839776048676656,-24.243760368771184,1.0
20D,SI,cheap,2024-04-02 12:30:00+00:00,2024-04-02 13:30:00+00:00,2,3.171885974356096,28.719371328856937,-3.171885974356096,-28.719371328856937,1.0
20D,SI,rich,2024-04-03 00:30:00+00:00,2024-04-03 02:30:00+00:00,3,2.717680885171993,29.750969771096674,2.717680885171993,29.750969771096674,2.0
20D,SI,rich,2024-04-03 06:30:00+00:00,2024-04-03 06:30:00+00:00,1,2.5169291576920427,28.840645717387176,2.5169291576920427,28.840645717387176,0.0
20D,SI,rich,2024-04-03 17:30:00+00:00,2024-04-03 18:30:00+00:00,2,2.6060889141480708,33.54775471224147,2.5797808106832236,32.93661307538484,1.0
20D,SI,cheap,2024-04-08 08:30:00+00:00,2024-04-08 11:30:00+00:00,4,3.0993766666935594,56.44688244931764,-3.0993766666935594,-56.44688244931764,3.0
20D,SI,cheap,2024-04-08 13:30:00+00:00,2024-04-09 03:30:00+00:00,14,3.7186396528073216,70.1605152961593,-2.7959727575443023,-54.55323337513862,14.0
20D,SI,cheap,2024-05-03 15:30:00+00:00,2024-05-03 20:30:00+00:00,6,3.4857560726080714,59.47302476764366,-3.24433427207789,-55.7548802053999,5.0
20D,SI,cheap,2024-05-05 22:30:00+00:00,2024-05-06 13:30:00+00:00,16,3.516089992576809,60.481170674302476,-2.532533402627182,-46.200992764003495,15.0
20D,SI,cheap,2024-05-14 15:30:00+00:00,2024-05-14 17:30:00+00:00,3,3.0049834359679775,59.23546867394505,-2.5477599072168764,-50.03617794473531,2.0
20D,SI,cheap,2024-05-17 07:30:00+00:00,2024-05-17 08:30:00+00:00,2,2.620805400278633,68.15835617500862,-2.544099807992778,-66.24389443109169,1.0
20D,SI,cheap,2024-05-17 10:30:00+00:00,2024-05-17 10:30:00+00:00,1,2.586999022312756,67.59393482216768,-2.586999022312756,-67.59393482216768,0.0
20D,SI,cheap,2024-06-24 16:30:00+00:00,2024-06-24 16:30:00+00:00,1,2.5205308516771963,49.05001494455136,-2.5205308516771963,-49.05001494455136,0.0
20D,SI,cheap,2024-06-25 11:30:00+00:00,2024-06-25 11:30:00+00:00,1,2.6209651451420566,57.71446269804748,-2.6209651451420566,-57.71446269804748,0.0
20D,SI,cheap,2024-06-26 19:30:00+00:00,2024-06-27 01:30:00+00:00,6,2.7346411106123205,68.20655467654215,-2.528589338667245,-64.35504179214236,6.0
20D,SI,rich,2024-07-17 20:00:00+00:00,2024-07-18 05:00:00+00:00,9,3.273474615817096,51.459625531361105,2.5150851865553574,39.497408508951395,9.0
20D,SI,rich,2024-07-18 09:00:00+00:00,2024-07-18 15:00:00+00:00,7,3.6271705293494985,56.15512594530275,2.7649280491324992,42.37970686814918,6.0
20D,SI,rich,2024-07-18 19:00:00+00:00,2024-07-19 00:00:00+00:00,5,3.178478650299501,49.36793715241472,3.178478650299501,49.36793715241472,5.0
20D,SI,cheap,2024-07-25 02:00:00+00:00,2024-07-25 23:00:00+00:00,21,4.378827425456494,71.26882369431472,-2.6805899698535183,-46.26821197317679,21.0
20D,SI,cheap,2024-07-26 01:00:00+00:00,2024-07-26 20:00:00+00:00,20,3.4003044064204184,59.86145286769467,-3.2608076553942946,-57.77387858985669,19.0
20D,SI,cheap,2024-07-28 22:00:00+00:00,2024-07-30 23:00:00+00:00,48,4.0224467982781755,86.71898536491251,-2.5757023917693953,-78.74200170199977,49.0
20D,SI,cheap,2024-07-31 01:00:00+00:00,2024-07-31 04:00:00+00:00,4,2.7748431915459713,87.89315086075459,-2.5263333939559507,-84.10225893563036,3.0
20D,SI,cheap,2024-09-03 14:30:00+00:00,2024-09-03 16:30:00+00:00,3,2.7536752638977284,42.22392135182704,-2.516360925590238,-38.8666950778585,2.0
20D,SI,cheap,2024-09-04 07:30:00+00:00,2024-09-04 07:30:00+00:00,1,2.885249432395338,43.04357698659736,-2.885249432395338,-43.04357698659736,0.0
20D,SI,cheap,2024-09-04 09:30:00+00:00,2024-09-04 12:30:00+00:00,4,3.0445357743842747,45.76895846784501,-2.69172307002445,-40.493765171367436,3.0
20D,SI,cheap,2024-09-04 14:30:00+00:00,2024-09-04 23:30:00+00:00,9,2.8799606942943123,44.65940226650977,-2.5528893998286812,-40.61984198599294,9.0
20D,SI,cheap,2024-09-05 09:30:00+00:00,2024-09-05 12:30:00+00:00,4,2.9601161731010865,49.955960869404876,-2.9601161731010865,-49.955960869404876,3.0
20D,SI,cheap,2024-09-13 01:30:00+00:00,2024-09-13 01:30:00+00:00,1,2.5003507698764413,100.51361621287766,-2.5003507698764413,-100.51361621287766,0.0
20D,SI,cheap,2024-10-04 17:30:00+00:00,2024-10-04 20:30:00+00:00,4,3.3139541149330647,61.027628196174135,-3.3139541149330647,-61.027628196174135,3.0
20D,SI,cheap,2024-10-06 22:30:00+00:00,2024-10-09 10:30:00+00:00,59,6.041535082882004,125.54846739319281,-2.592305679775012,-58.417994469988635,60.0
20D,SI,cheap,2024-10-09 14:30:00+00:00,2024-10-09 14:30:00+00:00,1,2.5531437832417336,57.74108826764601,-2.5531437832417336,-57.74108826764601,0.0
20D,SI,cheap,2024-10-24 17:30:00+00:00,2024-10-24 17:30:00+00:00,1,2.554761939763306,58.8957755542191,-2.554761939763306,-58.8957755542191,0.0
20D,SI,cheap,2024-10-25 10:30:00+00:00,2024-10-25 20:30:00+00:00,11,3.39754484201885,83.76737236355459,-3.210437728352672,-79.78514088060717,10.0
20D,SI,cheap,2024-10-27 22:30:00+00:00,2024-10-29 11:30:00+00:00,37,3.9150132799676998,109.98767398569115,-2.823726632470283,-87.48820640919641,37.0
20D,SI,rich,2024-11-14 14:30:00+00:00,2024-11-14 15:30:00+00:00,2,2.600575516812054,53.15017505598235,2.6000575529862218,53.139588988460886,1.0
20D,SI,rich,2024-11-18 14:30:00+00:00,2024-11-20 06:30:00+00:00,39,3.3625384908711093,89.72952187168093,2.576008183364228,73.86863467469834,40.0
20D,SI,rich,2024-11-20 13:30:00+00:00,2024-11-20 13:30:00+00:00,1,2.506473884403699,78.30310792790063,2.506473884403699,78.30310792790063,0.0
20D,SI,rich,2024-12-30 07:30:00+00:00,2024-12-30 12:30:00+00:00,6,2.8563713335063006,37.214608297085896,2.6144291288644443,34.06243257306068,5.0
20D,SI,rich,2024-12-30 15:30:00+00:00,2024-12-30 15:30:00+00:00,1,2.585239006106827,33.68212523282593,2.585239006106827,33.68212523282593,0.0
252D,GC,cheap,2023-01-02 23:45:00+00:00,2023-01-06 21:45:00+00:00,92,4.113420816513143,301.4570194542069,-4.113420816513143,-301.4570194542069,94.0
252D,GC,cheap,2023-01-08 23:45:00+00:00,2023-01-13 21:45:00+00:00,115,4.265041368187081,312.281929185332,-3.7471474689428446,-281.19114356317635,118.0
252D,GC,cheap,2023-01-15 23:45:00+00:00,2023-01-20 21:15:00+00:00,112,4.1544575623820075,313.2259971504256,-3.874897991914398,-297.2040993277477,117.5
252D,GC,cheap,2023-01-22 23:15:00+00:00,2023-01-27 21:15:00+00:00,115,4.057380893029018,321.25141905750195,-3.6660328775657383,-296.5769646325675,118.0
252D,GC,cheap,2023-01-29 23:15:00+00:00,2023-02-03 21:15:00+00:00,115,3.8194861625235252,328.42026386826416,-3.5899641974964767,-322.32525871854426,118.0
252D,GC,cheap,2023-02-05 23:15:00+00:00,2023-02-10 21:15:00+00:00,115,3.5419556918823494,318.6912611720389,-3.2246812795681477,-309.0895513362629,118.0
252D,GC,cheap,2023-02-12 23:15:00+00:00,2023-02-17 21:15:00+00:00,115,3.3246075348149713,323.2560541654664,-2.615701448456141,-297.2847017512239,118.0
252D,GC,cheap,2023-02-19 23:15:00+00:00,2023-02-21 07:45:00+00:00,30,2.6390482428052784,306.12345749780997,-2.5299858764192527,-304.60265818617376,32.5
252D,GC,cheap,2023-02-21 10:45:00+00:00,2023-02-21 10:45:00+00:00,1,2.5006081909475433,306.45402223044096,-2.5006081909475433,-306.45402223044096,0.0
252D,GC,cheap,2024-05-30 13:00:00+00:00,2024-05-30 15:00:00+00:00,3,2.6103796083175634,121.4254867517918,-2.5269884424860396,-117.46219402453448,2.0
252D,GC,cheap,2024-05-30 19:00:00+00:00,2024-05-30 19:00:00+00:00,1,2.5115539434297194,116.91974542593769,-2.5115539434297194,-116.91974542593769,0.0
252D,GC,cheap,2024-05-31 00:00:00+00:00,2024-05-31 00:00:00+00:00,1,2.5034700454280063,116.68783048756154,-2.5034700454280063,-116.68783048756154,0.0
252D,GC,cheap,2024-05-31 02:00:00+00:00,2024-05-31 03:00:00+00:00,2,2.513844253388545,117.46947544179056,-2.5020913679534855,-117.02560516412817,1.0
252D,GC,cheap,2024-05-31 12:00:00+00:00,2024-05-31 17:00:00+00:00,6,2.633567335148891,124.55350893263453,-2.505528104915023,-118.9304002874006,5.0
252D,GC,cheap,2024-06-02 22:00:00+00:00,2024-06-03 02:00:00+00:00,5,2.6026985908220537,123.89574717462881,-2.5012986318177295,-119.24880315140953,4.0
252D,HG,cheap,2023-12-19 19:30:00+00:00,2023-12-19 19:30:00+00:00,1,2.5251418183197196,236.37780060569742,-2.5251418183197196,-236.37780060569742,0.0
252D,HG,cheap,2023-12-19 21:30:00+00:00,2023-12-20 04:30:00+00:00,7,2.555054909933388,239.44252954734318,-2.513899376086366,-236.41495985837284,7.0
252D,HG,cheap,2023-12-20 10:30:00+00:00,2023-12-20 10:30:00+00:00,1,2.573127792433331,242.67644400539857,-2.573127792433331,-242.67644400539857,0.0
252D,HG,cheap,2023-12-20 12:30:00+00:00,2023-12-20 13:30:00+00:00,2,2.549755284618914,240.55593772571464,-2.544055642813739,-240.07668983172138,1.0
252D,HG,cheap,2023-12-20 16:30:00+00:00,2023-12-20 23:30:00+00:00,7,2.584168123537951,244.5946454158729,-2.5176286647911077,-238.61918562298135,7.0
252D,HG,cheap,2024-01-31 17:00:00+00:00,2024-02-01 08:00:00+00:00,15,2.732525130630309,261.67636506700757,-2.561690610998847,-245.5858794656457,15.0
252D,HG,cheap,2024-02-02 08:00:00+00:00,2024-02-02 17:00:00+00:00,10,2.643199861353674,251.25292931126504,-2.502990286781588,-238.03288650966786,9.0
252D,HG,cheap,2024-02-05 01:00:00+00:00,2024-02-05 02:00:00+00:00,2,2.5073725436357006,238.08434760934972,-2.5059142646203787,-237.95730381463514,1.0
252D,HG,cheap,2024-02-05 05:00:00+00:00,2024-02-05 07:00:00+00:00,3,2.5537365258132767,243.34713201861868,-2.5350288064154975,-241.56574496587203,2.0
252D,HG,cheap,2024-02-05 11:00:00+00:00,2024-02-05 11:00:00+00:00,1,2.505050179544857,238.3115710516237,-2.505050179544857,-238.3115710516237,0.0
252D,HG,cheap,2024-02-05 13:00:00+00:00,2024-02-05 19:00:00+00:00,7,2.6178420479092503,249.31051934673098,-2.5118912667306788,-238.9581829945517,6.0
252D,HG,cheap,2024-02-06 15:00:00+00:00,2024-02-06 15:00:00+00:00,1,2.505156622599226,237.50583022953714,-2.505156622599226,-237.50583022953714,0.0
252D,HG,cheap,2024-02-08 14:00:00+00:00,2024-02-09 18:00:00+00:00,28,3.054589925203248,287.78469097099827,-2.520677937935521,-239.13020857097678,28.0
252D,HG,cheap,2024-02-11 23:00:00+00:00,2024-02-12 10:00:00+00:00,12,2.8138565643542197,267.1798867011593,-2.5258728145937077,-240.06361468101616,11.0
252D,HG,cheap,2024-02-12 13:00:00+00:00,2024-02-12 14:00:00+00:00,2,2.7179068860977034,258.89939689333033,-2.5216225419328344,-240.4742439200097,1.0
252D,HG,cheap,2024-02-13 13:00:00+00:00,2024-02-13 13:00:00+00:00,1,2.5228987611245817,242.71687937156506,-2.5228987611245817,-242.71687937156506,0.0
252D,HG,cheap,2024-02-13 17:00:00+00:00,2024-02-16 21:00:00+00:00,74,3.3669561546542934,333.06893438561053,-3.3161893703818626,-329.55374448058654,76.0
252D,HG,cheap,2024-02-18 23:00:00+00:00,2024-02-23 21:30:00+00:00,113,3.5264036031449355,351.3963265734457,-3.2868287270179604,-342.4859280984524,118.5
252D,HG,cheap,2024-02-25 23:30:00+00:00,2024-03-01 21:30:00+00:00,115,3.2612848005421666,340.2940093040935,-3.102940610060582,-328.26294964378695,118.0
252D,HG,cheap,2024-03-03 23:30:00+00:00,2024-03-08 21:30:00+00:00,115,3.5409702334477404,379.72862607150574,-3.177254024919201,-343.75337756899495,118.0
252D,HG,cheap,2024-03-10 22:30:00+00:00,2024-03-15 20:30:00+00:00,115,3.2068676250342536,347.52438536649555,-2.9153129765037566,-333.3321994096714,118.0
252D,HG,cheap,2024-03-17 22:30:00+00:00,2024-03-20 01:30:00+00:00,50,2.9226888697436197,343.23847211304826,-2.522953820938904,-302.54193962756693,51.0
252D,HG,cheap,2024-03-20 06:30:00+00:00,2024-03-20 19:30:00+00:00,14,2.6538175863098035,321.8791396450821,-2.5330619140916784,-308.93599141526533,13.0
252D,HG,cheap,2024-03-21 02:30:00+00:00,2024-03-21 02:30:00+00:00,1,2.5036809173359935,306.0304662791108,-2.5036809173359935,-306.0304662791108,0.0
252D,HG,cheap,2024-03-21 15:30:00+00:00,2024-03-21 15:30:00+00:00,1,2.5026141098706947,307.28710110093397,-2.5026141098706947,-307.28710110093397,0.0
252D,HG,cheap,2024-03-22 11:30:00+00:00,2024-03-22 11:30:00+00:00,1,2.511727621795562,310.85807728198216,-2.511727621795562,-310.85807728198216,0.0
252D,HG,cheap,2024-03-25 09:30:00+00:00,2024-03-25 12:30:00+00:00,4,2.552958896633868,319.12852878525547,-2.5404076519956895,-317.6031708152849,3.0
252D,HG,cheap,2024-03-25 15:30:00+00:00,2024-03-25 18:30:00+00:00,4,2.536999794397888,317.6646785285184,-2.5278218545494364,-317.1692709785254,3.0
252D,HG,cheap,2024-03-25 22:30:00+00:00,2024-03-26 06:30:00+00:00,9,2.5840029819901984,325.82596380552025,-2.529743499661645,-319.56117130130355,8.0
252D,HG,cheap,2024-03-27 09:30:00+00:00,2024-03-27 09:30:00+00:00,1,2.539952917021273,325.13663322474906,-2.539952917021273,-325.13663322474906,0.0
252D,HG,cheap,2024-03-27 17:30:00+00:00,2024-03-28 20:30:00+00:00,27,2.779017599445076,359.63351827325465,-2.7179945674245896,-355.96883301872913,27.0
252D,HG,cheap,2024-03-31 22:30:00+00:00,2024-04-03 04:30:00+00:00,53,2.675022588275536,370.57081404921087,-2.5879858365744246,-359.9411153809623,54.0
252D,HG,cheap,2024-04-03 07:30:00+00:00,2024-04-03 12:30:00+00:00,6,2.5791813755444286,359.608848351774,-2.538740433652737,-354.3568936815525,5.0
252D,PA,cheap,2023-04-13 15:45:00+00:00,2023-04-13 18:45:00+00:00,4,2.7877380605466566,336.63558612359174,-2.734830314681473,-329.7704255879311,3.0
252D,PA,cheap,2023-04-13 20:45:00+00:00,2023-04-13 22:45:00+00:00,2,2.5119081151503075,303.14666000812645,-2.5119081151503075,-303.1464035596304,2.0
252D,PA,cheap,2023-04-14 05:45:00+00:00,2023-04-14 05:45:00+00:00,1,2.669215502766987,320.54636358747837,-2.669215502766987,-320.54636358747837,0.0
252D,PA,cheap,2023-04-17 01:45:00+00:00,2023-04-17 04:45:00+00:00,4,2.5904475796565727,306.17982370467143,-2.5883943203099387,-305.9371372323763,3.0
252D,PA,cheap,2023-04-18 08:45:00+00:00,2023-04-18 09:45:00+00:00,2,2.669359528528544,310.60918957627695,-2.5520045309636776,-296.7157204295204,1.0
252D,PA,cheap,2023-04-18 13:45:00+00:00,2023-04-18 13:45:00+00:00,1,2.502105201993009,291.52827758297695,-2.502105201993009,-291.52827758297695,0.0
252D,PA,cheap,2023-04-20 15:45:00+00:00,2023-04-21 20:45:00+00:00,29,3.1317277549208433,353.51850188188206,-3.0942110950969504,-348.2577702257153,29.0
252D,PA,cheap,2023-04-23 22:45:00+00:00,2023-04-28 20:45:00+00:00,115,3.423959017666506,378.8210669427447,-3.3580241199194343,-377.02361340545275,118.0
252D,PA,cheap,2023-04-30 22:45:00+00:00,2023-05-05 20:45:00+00:00,115,3.682241772789825,421.8690100959005,-2.7604907395361282,-323.45153111941636,118.0
252D,PA,cheap,2023-05-07 22:45:00+00:00,2023-05-08 13:45:00+00:00,16,2.7708489296844236,324.2765973713424,-2.5001523785355437,-294.96541160888154,15.0
252D,PA,cheap,2023-05-08 16:45:00+00:00,2023-05-10 12:45:00+00:00,43,2.7962825616851354,330.37704057982035,-2.638355953331025,-313.78658619484247,44.0
252D,PA,cheap,2023-05-10 14:45:00+00:00,2023-05-10 14:45:00+00:00,1,2.526588673381802,300.8020777484635,-2.526588673381802,-300.8020777484635,0.0
252D,PA,cheap,2023-05-10 16:45:00+00:00,2023-05-10 16:45:00+00:00,1,2.516355021349966,299.96009364501475,-2.516355021349966,-299.96009364501475,0.0
252D,PA,cheap,2023-05-10 19:45:00+00:00,2023-05-10 22:45:00+00:00,3,2.528850038363963,302.1672122222713,-2.5272213058722106,-302.16095009486327,3.0
