variant,lookback_days,entry_z,rebalance_days,train_observations,train_total_gross_return,train_total_cost_return,train_total_net_return,train_gross_to_cost,train_mean_net_bps,train_tstat,train_annualized_sharpe,train_hit_rate,train_max_drawdown,train_avg_turnover,train_avg_gross_exposure,train_active_fraction,test_observations,test_total_gross_return,test_total_cost_return,test_total_net_return,test_gross_to_cost,test_mean_net_bps,test_tstat,test_annualized_sharpe,test_hit_rate,test_max_drawdown,test_avg_turnover,test_avg_gross_exposure,test_active_fraction,full_observations,full_total_gross_return,full_total_cost_return,full_total_net_return,full_gross_to_cost,full_mean_net_bps,full_tstat,full_annualized_sharpe,full_hit_rate,full_max_drawdown,full_avg_turnover,full_avg_gross_exposure,full_active_fraction
stable_reversion,504,1.5,10,3138,0.10147786519066018,0.02196672772010891,0.07951113747055125,4.619616835226884,0.2533815725638982,0.5202192603421416,0.1474212970888896,0.13001912045889102,-0.13599281963554952,0.046668212704714065,0.25812619502868067,0.25812619502868067,1345,0.06410943417702915,0.009866604287515766,0.05424282988951337,6.497618867531451,0.4032924155354154,0.5845237932230789,0.2530121179939674,0.14052044609665426,-0.06113386261735901,0.048905101796856344,0.27732342007434946,0.27732342007434946,4483,0.16558729936768932,0.03183333200762468,0.13375396736006462,5.201695484721111,0.29835816944025123,0.7481099158438929,0.1773704680720281,0.13316975239794782,-0.13599281963554952,0.04733932932950357,0.26388579076511265,0.26388579076511265
ungated_reversion,252,1.5,21,3138,0.13765905036337597,0.02718251341909297,0.11047653694428297,5.064250249452075,0.35206034717744733,0.4965334623967092,0.1407091444988365,0.35946462715105165,-0.23017256664526503,0.05774912559824299,0.6988527724665392,0.6988527724665392,1345,0.05580313932250913,0.012913278826528252,0.0428898604959809,4.3213764739494795,0.31888372115970925,0.21980511359171298,0.09514301723988078,0.3970260223048327,-0.1930958759751783,0.06400633866928501,0.8052044609665427,0.8052044609665427,4483,0.19346218968588508,0.04009579224562122,0.1533663974402638,4.824999802990866,0.34210661931800984,0.5183124714805502,0.1228874577479314,0.370733883560116,-0.23017256664526503,0.05962642909602384,0.7307606513495427,0.7307606513495427
stable_reversion_transition_momentum,504,2.0,5,3138,0.11358691306847209,0.04247948026567924,0.07110743280279287,2.673924265505743,0.22660112429188298,0.4925069499450796,0.13956809930190667,0.13224984066284257,-0.2087030197147551,0.0902474617923927,0.25653282345442957,0.25653282345442957,1345,-0.13703945630394787,0.017710938197372746,-0.15475039450132058,-7.737560527667383,-1.1505605539131643,-1.4025894679360218,-0.6071132365745984,0.11598513011152416,-0.2142940772330134,0.08778655859912143,0.2550185873605948,0.2550185873605948,4483,-0.0234525432354757,0.06019041846305198,-0.08364296169852772,-0.3896391458031164,-0.18657809881447182,-0.46024535661441535,-0.10912024102579974,0.12737006468882445,-0.21429407723301344,0.08950913594029591,0.2560785188489851,0.2560785188489851
stable_reversion,126,1.5,21,3138,0.058211694677429905,0.008757223076325324,0.04945447160110456,6.647277815133207,0.1575986985376181,0.48557954741991705,0.1376049911596886,0.10452517527087317,-0.08658131601218222,0.01860468042559024,0.2074569789674952,0.2074569789674952,1345,0.0984652646297662,0.0029485065310477553,0.09551675809871844,33.394962362446066,0.7101617702506947,1.03254782202714,0.4469400808145408,0.07657992565055761,-0.07269423429824372,0.014614654428985156,0.15613382899628253,0.15613382899628253,4483,0.1566769593071961,0.01170572960737308,0.144971229699823,13.384638511426925,0.32337994579483165,1.0537460285288727,0.24983417857571583,0.09614097702431408,-0.08945651084103735,0.01740758362312898,0.1920588891367388,0.1920588891367388
non_transition_reversion,504,1.5,10,3138,0.13085840528281348,0.03781855698888313,0.09303984829393036,3.460163890475241,0.29649409908836954,0.4843438357142644,0.1372548114636208,0.26290630975143403,-0.12033210462878394,0.08034535158037633,0.5283620140216698,0.5283620140216698,1345,0.006722485444558043,0.018302453726472406,-0.011579968281914405,0.36729968260128626,-0.0860964184528952,-0.08484765459697281,-0.036726451592378175,0.2936802973977695,-0.12790346154303175,0.09071848191560052,0.5910780669144982,0.5910780669144982,4483,0.1375808907273715,0.05612101071535554,0.08145988001201596,2.451504151006449,0.1817084095739816,0.3457307115102751,0.08196979725670271,0.27213919250501895,-0.14952452491383883,0.08345752206908401,0.5471782288645995,0.5471782288645995
ungated_reversion,504,1.0,21,3138,0.12025174345873853,0.025304332242157,0.09494741121658155,4.752219592596053,0.3025730121624651,0.4790146942588038,0.1357446233456002,0.4091778202676864,-0.19519795738564336,0.05375893826674528,0.8059273422562141,0.8059273422562141,1345,0.016679101516745284,0.012961923479138368,0.00371717803760694,1.2867767305978581,0.02763701143202186,0.023370926937133486,0.010116145471583413,0.5011152416356878,-0.09947601710674903,0.06424745218903777,0.9843866171003718,0.9843866171003718,4483,0.13693084497548386,0.03826625572129537,0.09866458925418849,3.578370613858652,0.22008607908585429,0.3882810753811243,0.09205812491627417,0.4367610974793665,-0.19519795738564336,0.05690572640537642,0.8594691055097033,0.8594691055097033
ungated_reversion,252,2.0,10,3138,0.10144487927073415,0.03290984610259777,0.06853503316813639,3.082508467358846,0.21840354738093176,0.4657723201063278,0.13199195956915627,0.2001274697259401,-0.1454595539567684,0.06991681772381085,0.3977055449330784,0.3977055449330784,1345,0.06575596303327598,0.01564230097405184,0.05011366205922416,4.203727005531665,0.37259228296820934,0.34573590419347605,0.14965237412186314,0.20297397769516728,-0.10658955561743498,0.07753309032987281,0.4178438661710037,0.4178438661710037,4483,0.1672008423040101,0.0485521470766496,0.1186486952273605,3.44373734986527,0.26466360746678674,0.574530669383438,0.13621631205800028,0.2009814856123132,-0.21356009889587735,0.07220186939794723,0.40374749051974124,0.40374749051974124
stable_reversion,504,1.5,21,3138,0.05570688130755008,0.010310334579852178,0.0453965467276979,5.403013925116363,0.14466713425015262,0.4648849374737458,0.1317404904124331,0.12746972594008923,-0.08288930626672995,0.021904258720739696,0.24091778202676864,0.24091778202676864,1345,-0.02201122398845732,0.003617605571131697,-0.025628829559589006,-6.084473156528101,-0.1905489186586543,-0.3173232023185185,-0.1373538877939154,0.09219330855018587,-0.08318745867497465,0.017931130464097632,0.19479553903345725,0.19479553903345725,4483,0.03369565731909277,0.013927940150983874,0.01976771716810889,2.4192850452988552,0.04409484088357994,0.1560067251115016,0.03698786136820212,0.11688601383002453,-0.09675814301998477,0.02071223161719663,0.2270800803033683,0.2270800803033683
ungated_reversion,504,2.0,21,3138,0.09507055210847207,0.017999077880211184,0.07707147422826088,5.28196792864572,0.24560699244187664,0.462676273578552,0.13111459260148178,0.22052262587635438,-0.10942111173607438,0.03823895874274737,0.42447418738049714,0.42447418738049714,1345,-0.010248251023544819,0.008264772909057255,-0.018513023932602082,-1.2399918468798938,-0.13764330061414187,-0.1137458846615757,-0.0492350996229498,0.22304832713754646,-0.20550394030526958,0.0409654171452652,0.4691449814126394,0.4691449814126394,4483,0.08482230108492723,0.02626385078926844,0.05855845029565876,3.229621648611639,0.13062335555578578,0.2514764966467248,0.059622928362108425,0.22128039259424492,-0.2867873484085196,0.039056957081223045,0.4378764220388133,0.4378764220388133
stable_reversion,252,2.0,5,3138,0.06558294377566332,0.02552783172685384,0.04005511204880949,2.569076154896217,0.12764535388403278,0.45892744164304466,0.1300522373435521,0.08126195028680688,-0.07637593228531592,0.0542337619011129,0.15933715742511154,0.15933715742511154,1345,0.0977553190537711,0.01018118749995875,0.08757413155381237,9.601563575385207,0.651108784786709,1.2736413716090642,0.5512978337779454,0.06840148698884758,-0.054872896117607574,0.05046437422532218,0.137546468401487,0.137546468401487,4483,0.16333826282943442,0.03570901922681259,0.12762924360262184,4.574145870318099,0.28469605978724477,1.14869748985782,0.2723463586489348,0.07740352442560786,-0.07637593228531592,0.0531028615165627,0.15279946464421146,0.15279946464421146
non_transition_reversion,252,2.0,10,3138,0.08431850649337883,0.026296252909722304,0.05802225358365652,3.2064837063612366,0.18490201906837642,0.4477326762361668,0.12687983108584772,0.1577437858508604,-0.13184373038467934,0.05586626919422626,0.3148502230720204,0.3148502230720204,1345,0.0013071382456106666,0.011953783706373188,-0.010646645460762511,0.10934933053153394,-0.07915721532165436,-0.09602115944942079,-0.04156292217049683,0.1553903345724907,-0.10747037809385253,0.05925047685934667,0.32118959107806694,0.32118959107806694,4483,0.08562564473898952,0.038250036616095495,0.047375608122894,2.2385768044718293,0.1056783585163819,0.2778137845404706,0.06586727425637705,0.1570376979701093,-0.1592420176382916,0.056881606983560845,0.3167521748828909,0.3167521748828909
ungated_reversion,126,1.0,21,3138,0.12095322703888894,0.03162510417881283,0.08932812286007605,3.8245953706587725,0.2846657834929128,0.4402746986205146,0.12476636698027757,0.45315487571701724,-0.12379881470489154,0.06718738937500071,0.872848948374761,0.872848948374761,1345,-0.13313193862026587,0.014337370126809435,-0.1474693087470753,-9.285659604429307,-1.0964260873388498,-0.8007605101099169,-0.3466105486513845,0.46988847583643123,-0.23604807374089518,0.07106503160748172,0.9769516728624535,0.9769516728624535,4483,-0.012178711581376928,0.04596247430562227,-0.058141185886999236,-0.2649707563695541,-0.12969258507026374,-0.21219279185636708,-0.05030909765528074,0.45817532902074504,-0.2648333024016357,0.0683507685413373,0.9040820878875753,0.9040820878875753
ungated_reversion,126,1.5,5,3138,0.17743196659795069,0.08866616202639035,0.0887658045715603,2.0011237944994202,0.2828738195397078,0.42450938463584825,0.1202987449335572,0.3317399617590822,-0.13150545244239653,0.1883708562277254,0.6446781389420013,0.6446781389420013,1345,0.1392556396533816,0.04059696542419363,0.098658674229188,3.4301982475368136,0.7335217414809516,0.5643117646584723,0.24426330705525853,0.36654275092936806,-0.0903378642472856,0.201224116105049,0.704089219330855,0.704089219330855,4483,0.3166876062513323,0.129263127450584,0.18742447880074828,2.449945413647823,0.41807824849598096,0.6877276362487548,0.1630543455768939,0.34218157483827794,-0.13150545244239653,0.1922271209020507,0.6625027883113986,0.6625027883113986
ungated_reversion,126,2.0,21,3138,0.09106226762828874,0.015309070682497834,0.07575319694579091,5.948255744380102,0.2414059813441393,0.40580602018722345,0.11499852931845472,0.18451242829827916,-0.1428418929959593,0.032524050738257565,0.3575525812619503,0.3575525812619503,1345,0.01662319177342813,0.006820912325874939,0.009802279447553193,2.4370921336092417,0.07287940109704975,0.0673504546397363,0.029152758833467952,0.17769516728624535,-0.1848344769865091,0.03380873519640614,0.3680297397769517,0.3680297397769517,4483,0.10768545940171691,0.022129983008372774,0.08555547639334411,4.866043474184984,0.19084424803333508,0.3614889063095282,0.08570593058192513,0.1824670979254963,-0.18483447698650918,0.03290948473250468,0.3606959625250948,0.3606959625250948
stable_reversion_transition_momentum,252,1.5,5,3138,0.13098147554709783,0.0664492835940965,0.06453219195300118,1.9711495513961341,0.20564752056405727,0.3964553209847996,0.1123487000825999,0.21191841937539835,-0.1569389027827251,0.14117119947757917,0.4222434671765456,0.4222434671765456,1345,0.011673906669594364,0.029768997809025335,-0.01809509113943098,0.39214980445378245,-0.13453599360171734,-0.1327986515888153,-0.057482122190372596,0.21561338289962825,-0.17922891455764417,0.14755389248587528,0.42379182156133827,0.42379182156133827,4483,0.14265538221669216,0.09621828140312186,0.04643710081357021,1.4826224303364415,0.10358487801376359,0.21878363501956716,0.05187173024721401,0.2130269908543386,-0.17922891455764436,0.14308614975555337,0.4227080080303368,0.4227080080303368
stable_reversion,252,1.0,5,3138,0.09537726102335581,0.049583847177663724,0.04579341384569207,1.9235550779593573,0.1459318478192864,0.3949570920739051,0.11192412747213008,0.17782026768642448,-0.07816377509862896,0.10534065684653438,0.34735500318674317,0.34735500318674317,1345,0.0880832870786454,0.02179610578193797,0.06628718129670742,4.041239658124544,0.492841496629795,0.7212462934081322,0.3121926847224958,0.17100371747211895,-0.06174955116562483,0.10803522072831707,0.33680297397769515,0.33680297397769515,4483,0.1834605481020012,0.0713799529596017,0.11208059514239951,2.5701971000994184,0.2500124807994636,0.7576203784252513,0.17962531747839405,0.1757751505688155,-0.07816377509862896,0.10614908611733469,0.3441891590452822,0.3441891590452822
stable_reversion_transition_momentum,504,1.5,5,3138,0.13460130623835553,0.06400464258955128,0.07059666364880422,2.1029928579013597,0.22497343418994334,0.38765653942118783,0.10985527492556833,0.210006373486297,-0.16777735275002298,0.1359775708297244,0.4079031230082855,0.4079031230082855,1345,0.03879243531053689,0.03186586741231966,0.006926567898217176,1.217366369118179,0.051498646083399074,0.05314006948213015,0.02300176945045098,0.220817843866171,-0.1629499879418488,0.15794729820232795,0.45204460966542753,0.45204460966542753,4483,0.1733937415488923,0.09587051000187094,0.07752323154702137,1.8086243782943106,0.1729271281441476,0.3462005359436622,0.08208118861497327,0.21325005576622796,-0.16777735275002298,0.14256897910903554,0.4211465536471113,0.4211465536471113
non_transition_reversion,126,1.5,5,3138,0.12626882592907218,0.07620802535548347,0.05006080057358868,1.656896702677609,0.15953091323642027,0.29371377655843206,0.08323349251744872,0.26673040152963673,-0.14557215454336875,0.16190360177498084,0.5124282982791587,0.5124282982791587,1345,0.14595057942926715,0.03434971679917568,0.11160086263009143,4.248960196165857,0.8297461905583006,0.720656506238904,0.3119373943432466,0.28847583643122676,-0.10371090934286831,0.17025881932676915,0.5591078066914498,0.5591078066914498,4483,0.27221940535833933,0.11055774215465916,0.1616616632036802,2.462237379789574,0.3606104465841628,0.7020766967110946,0.1664563851925941,0.27325451706446574,-0.14557215454336875,0.16441035341610405,0.5264331920588892,0.5264331920588892
stable_reversion_transition_momentum,126,1.0,21,3138,0.06158071597242732,0.01865184470326395,0.04292887126916335,3.3015884998040486,0.13680328638994058,0.29289747324638005,0.08300216603214804,0.23518164435946462,-0.10722193795629521,0.03962575887670268,0.4646271510516252,0.4646271510516252,1345,0.05123579727880632,0.00762834592039235,0.04360745135841397,6.716501560559946,0.32421896920753884,0.3157742074369072,0.13668340272504034,0.23494423791821561,-0.07019479571267424,0.03781088436377869,0.4617100371747212,0.4617100371747212,4483,0.11281651325123365,0.0262801906236563,0.08653632262757734,4.292834662686239,0.1930321718214975,0.4297861924106286,0.10189863348192144,0.23511041713138522,-0.10722193795629521,0.03908125603934315,0.463751951817979,0.463751951817979
stable_reversion,126,1.5,5,3138,0.06953513697844933,0.04077295252405293,0.028762184454396416,1.7054231463230167,0.09165769424600514,0.271991073784752,0.07707764773564237,0.12746972594008923,-0.0965772653772789,0.08662195140015493,0.24378585086042065,0.24378585086042065,1345,0.1301342426229921,0.017437855155411255,0.11269638746758083,7.46274363809068,0.8378913566362887,1.1007456457464018,0.47645962479519866,0.13308550185873605,-0.0751993183991465,0.08643298713958492,0.2527881040892193,0.2527881040892193,4483,0.1996693796014414,0.05821080767946418,0.14145857192197725,3.4301083864170723,0.3155444388177052,0.961099791527126,0.22786854749117758,0.12915458398393934,-0.0965772653772789,0.0865652579068543,0.24648672763774257,0.24648672763774257
ungated_reversion,126,2.0,5,3138,0.10074632641267103,0.058485704335947866,0.04226062207672312,1.7225803733844742,0.1346737478544395,0.26355989536898,0.07468839506317596,0.19789674952198852,-0.15985599426371772,0.12425261171860606,0.38336520076481834,0.38336520076481834,1345,0.16356225898294252,0.027519675115032973,0.13604258386790954,5.943466203697825,1.0114690250402196,0.951603183116537,0.4119030561998515,0.20966542750929368,-0.13008358952721835,0.13640483328393047,0.39553903345724906,0.39553903345724906,4483,0.2643085853956135,0.08600537945098084,0.17830320594463261,3.0731634123683786,0.3977318892362985,0.8300558126395737,0.19679913993348352,0.2014276154360919,-0.15985599426371772,0.12789854926162667,0.38701762212803925,0.38701762212803925
ungated_reversion,504,1.0,10,3138,0.09686748859071245,0.0448409458112279,0.05202654277948459,2.1602463292925775,0.16579522874278074,0.24828690989714666,0.07036029054971252,0.4075844486934353,-0.14962570073258133,0.09526438455752685,0.8087954110898662,0.8087954110898662,1345,0.021939845916084832,0.021889781177480458,5.006473860434679e-05,1.0022871283270698,0.0003722285398092698,0.0003177921371071404,0.00013755686701468598,0.4646840148698885,-0.19487333771547943,0.10849953495653264,0.9330855018587361,0.9330855018587361,4483,0.11880733450679734,0.06673072698870836,0.05207660751808893,1.7803992233877652,0.11616463867519279,0.1986707406180368,0.0471031348593845,0.42471559223734107,-0.25952494648924085,0.09923522490699434,0.8460852107963417,0.8460852107963417
non_transition_reversion,126,1.0,21,3138,0.06332591174019701,0.02709660730801224,0.03622930443218478,2.3370420887146293,0.11545348767426633,0.20975221251887613,0.05944021222216989,0.37125557680050986,-0.13756253519547376,0.05756661845764231,0.7160611854684512,0.7160611854684512,1345,-0.07256740498385651,0.011313247607866254,-0.08388065259172275,-6.414374324610328,-0.6236479746596487,-0.5560068291871099,-0.2406685016123076,0.35018587360594794,-0.1788469530831594,0.05607557674283149,0.7182156133828996,0.7182156133828996,4483,-0.00924149324365943,0.03840985491587849,-0.04765134815953795,-0.24060213879743217,-0.1062934377861654,-0.2078020278915227,-0.04926808504049707,0.3649341958509926,-0.2481805517402841,0.0571192726832902,0.7167075619005131,0.7167075619005131
stable_reversion_transition_momentum,126,1.0,10,3138,0.0703969722902218,0.04156112165535397,0.0288358506348678,1.693817911700974,0.09189244944189866,0.16837097843028231,0.047713473768719955,0.2552581261950287,-0.16803920415530887,0.08829641311951131,0.49394518801784576,0.49394518801784576,1345,-0.08159778841876605,0.016461538636561787,-0.09805932705532787,-4.956874944698902,-0.7290656286641477,-0.835564389336014,-0.3616754669652236,0.23048327137546468,-0.21487111362084083,0.08159374788878208,0.4706319702602231,0.4706319702602231,4483,-0.011200816128544278,0.05802266029191576,-0.06922347642046008,-0.19304209893500657,-0.15441328668405105,-0.3334365145171627,-0.07905494820971708,0.24782511710907873,-0.31707383159090125,0.08628546403734964,0.48695070265447243,0.48695070265447243
non_transition_reversion,126,1.0,10,3138,0.07549755716902655,0.05313915697728298,0.02235840019174358,1.4207518798482597,0.07125047862250981,0.11717544217545968,0.033205528878552965,0.3868706182281708,-0.16622252844023513,0.11289389627636069,0.7450605481198216,0.7450605481198216,1345,-0.20457793886780157,0.02326312349569628,-0.22784106236349785,-8.79408729896692,-1.6939855937806532,-1.4932285683068887,-0.646346525319696,0.39182156133828994,-0.339598220278462,0.11530668399353793,0.79182156133829,0.79182156133829,4483,-0.129080381698775,0.07640228047297926,-0.20548266217175432,-1.6894833622724927,-0.4583597193213346,-0.8409547968628842,-0.19938319595554221,0.38835601159937544,-0.4010831379001026,0.11361778641234181,0.7590898951594914,0.7590898951594914
stable_reversion_transition_momentum,252,2.0,21,3138,0.025448944008568626,0.010124704962142399,0.015324239046426241,2.5135491951346305,0.04883441378720918,0.10810839506001535,0.030636081823390563,0.11249203314212874,-0.17192483113119522,0.021509889445809213,0.2304015296367113,0.2304015296367113,1345,-0.09136716636115913,0.004298586647111321,-0.09566575300827043,-21.25516451379629,-0.7112695390949474,-0.7692381587013498,-0.33296604523424495,0.11970260223048328,-0.1834379986632056,0.021306501348755,0.2587360594795539,0.2587360594795539,4483,-0.06591822235259054,0.014423291609253718,-0.08034151396184425,-4.570262055181539,-0.17921372732956556,-0.4260804928690954,-0.10102004378768566,0.11465536471113094,-0.27022298953236723,0.021448868479818157,0.23890252063350434,0.23890252063350434
stable_reversion,126,1.0,10,3138,0.038664266308268865,0.02894834766110425,0.00971591864716461,1.335629472220937,0.030962137180256886,0.08249791242441701,0.02337850630277398,0.17718291905672404,-0.09515851175468107,0.06150063237965636,0.3409815168897387,0.3409815168897387,1345,-0.05442858131125211,0.011459973612338277,-0.06588855492359039,-4.749450841025678,-0.48987773177390626,-0.7385881778390337,-0.3196991488916874,0.1591078066914498,-0.1314299979232399,0.05680284318383285,0.32193308550185873,0.32193308550185873,4483,-0.01576431500298326,0.04040832127344253,-0.05617263627642581,-0.39012546193904885,-0.1253014416159398,-0.3802270948300492,-0.09014859495291877,0.17175998215480706,-0.192907088851322,0.06009119082971601,0.33526656256970777,0.33526656256970777
stable_reversion_transition_momentum,126,2.0,10,3138,0.023270892617682233,0.018525539235658257,0.004745353382023955,1.256151970620647,0.015122222377386727,0.04377995945006119,0.012406496453788027,0.09847036328871893,-0.1019869396179045,0.03935742348769547,0.20076481835564053,0.20076481835564053,1345,-0.10928751455104804,0.007837515010877042,-0.1171250295619251,-13.944153778254574,-0.8708180636574356,-1.030458742448867,-0.44603581916619567,0.09591078066914498,-0.20086936210796258,0.03884765804647853,0.20074349442379183,0.20074349442379183,4483,-0.08601662193336573,0.026363054246535296,-0.11237967617990109,-3.2627714956308704,-0.2506796256522442,-0.7155267039205108,-0.16964526696488713,0.09770243140753959,-0.21012520734818474,0.03920448248425206,0.20075842070042382,0.20075842070042382
stable_reversion,504,2.0,10,3138,0.01748878463015981,0.015033680941106431,0.0024551036890533597,1.1633068906192106,0.007823784859953345,0.02511278997485365,0.007116537879006872,0.08540471637985979,-0.10522715776007477,0.03193898649055966,0.165710643722116,0.165710643722116,1345,-0.007243492798309888,0.005506427425593018,-0.012749920223902901,-1.3154614123566326,-0.0947949459026238,-0.16493657806235612,-0.07139307832129217,0.06988847583643122,-0.06480766470244717,0.027293320572951762,0.15092936802973977,0.15092936802973977,4483,0.010245291831849912,0.02054010836669945,-0.01029481653484958,0.4987944391014042,-0.02296412343263346,-0.08261194648206245,-0.01958658655036777,0.08074949810394826,-0.10732132924825089,0.03054518308677143,0.16127593129600715,0.16127593129600715
non_transition_reversion,252,1.5,10,3138,0.045982843632552076,0.04232083267132697,0.0036620109612251137,1.0865297474098654,0.0116698883404242,0.02335929492891845,0.006619627184195812,0.28234544295729763,-0.1886572545160275,0.08991041570284036,0.5634161886551944,0.5634161886551944,1345,-0.029100186253674085,0.020099975076200163,-0.04920016132987429,-1.4477722556049748,-0.3658004559841954,-0.34943309252871935,-0.15125270838056712,0.32193308550185873,-0.15800238919014226,0.09962812925006277,0.633457249070632,0.633457249070632,4483,0.01688265737887802,0.06242080774752712,-0.045538150368649166,0.2704652180593874,-0.10157963499587144,-0.21613936207323817,-0.05124479572827838,0.29422261878206557,-0.199464220603696,0.09282594653509871,0.5844300691501226,0.5844300691501226
non_transition_reversion,126,2.0,21,3138,0.012555616045656207,0.011590377542119348,0.0009652385035368374,1.0832792978511,0.003075967187816563,0.00708645535869979,0.002008181012088928,0.13224984066284257,-0.1253985616499684,0.024623704147268638,0.2609942638623327,0.2609942638623327,1345,0.03885411473980784,0.004679794225811704,0.03417432051399613,8.302526321671472,0.2540841673903058,0.31489128863881044,0.1363012298217076,0.1204460966542751,-0.1848344769865091,0.023196006075894445,0.24981412639405204,0.24981412639405204,4483,0.05140973078546403,0.016270171767931052,0.03513955901753299,3.1597534137158894,0.07838402636076955,0.2017924263862174,0.04784325987864907,0.1287084541601606,-0.18483447698650907,0.024195362878921933,0.25763997323221055,0.25763997323221055
non_transition_reversion,252,1.5,5,3138,0.0705728046627723,0.07190593731370282,-0.0013331326509305082,0.9814600476576157,-0.004248351341397413,-0.00833883883868682,-0.002363085205660996,0.28234544295729763,-0.15756039941894492,0.15276383538071556,0.5522625876354366,0.5522625876354366,1345,0.02326682203087829,0.03475885845565681,-0.011492036424778512,0.6693781978070613,-0.08544264999835324,-0.07569915853995003,-0.032766509515283954,0.295910780669145,-0.1343334392937766,0.172286782927667,0.6111524163568773,0.6111524163568773,4483,0.0938396266936506,0.10666479576935962,-0.01282516907570902,0.8797619309801074,-0.02860845209839175,-0.05818153603740078,-0.013794345004052513,0.286415346865938,-0.15756039941894492,0.15862115513325842,0.5699308498773143,0.5699308498773143
ungated_reversion,126,2.0,10,3138,0.029821932737644594,0.032149003958008224,-0.0023270712203636718,0.9276160709861133,-0.007415778267570656,-0.014546963208731894,-0.0041223621430801684,0.1851497769279796,-0.18674005314035405,0.06830041206290255,0.36265137029955385,0.36265137029955385,1345,0.08875191004960958,0.0130140593297534,0.07573785071985618,6.81969459342332,0.5631066968019047,0.5646560861741572,0.24441234720890898,0.17918215613382898,-0.08035066784681259,0.06450587028378388,0.35836431226765797,0.35836431226765797,4483,0.1185738427872542,0.04516306328776162,0.07341077949949254,2.6254605900345465,0.16375369060783526,0.351684315508725,0.08338134588820206,0.18335935757305377,-0.18674005314035405,0.06716196488625417,0.3613651572607629,0.3613651572607629
non_transition_reversion,126,1.5,21,3138,0.01547200409124444,0.019849179604489314,-0.004377175513244909,0.7794782655775414,-0.013948934076624949,-0.0243939185598591,-0.006912821937446149,0.24410452517527087,-0.18678455725743343,0.04216949140533102,0.4818355640535373,0.4818355640535373,1345,0.059299709180900044,0.008321685006120665,0.050978024174779375,7.125925715439197,0.37901876709873145,0.3610913460086902,0.15629900322651918,0.23643122676579925,-0.10761199605494709,0.04124750932401816,0.48401486988847586,0.48401486988847586,4483,0.07477171327214448,0.028170864610609976,0.04660084866153452,2.6542214555950565,0.10395014200654588,0.2041290744655892,0.048397259170437995,0.24180236448806602,-0.24867926286579425,0.04189287621475199,0.48248940441668525,0.48248940441668525
stable_reversion,504,1.0,21,3138,0.007499979768382556,0.011864392418897834,-0.004364412650515279,0.6321419170556465,-0.013908262111266024,-0.04482712765401499,-0.012703246125831276,0.14850223072020396,-0.11364928692722455,0.02520584750137633,0.3011472275334608,0.3011472275334608,1345,-0.03816293917143748,0.003740371205204037,-0.04190331037664152,-10.202981757088919,-0.3115487760345094,-0.5363107460802629,-0.23214301854245642,0.11524163568773234,-0.08952728312327832,0.01853963422653798,0.22602230483271377,0.22602230483271377,4483,-0.030662959403054926,0.015604763624101872,-0.0462677230271568,-1.9649742951373752,-0.10320705560374036,-0.37066881352283915,-0.08788240813528844,0.13852331028329243,-0.13880302545871087,0.02320583481909714,0.2786080749498104,0.2786080749498104
stable_reversion,252,1.5,21,3138,0.00553977103363025,0.010696666973759171,-0.0051568959401289,0.5178969343647227,-0.01643370280474474,-0.04756286970092503,-0.013478508927117874,0.12938177182919056,-0.1474651604627027,0.02272502012695809,0.24760994263862332,0.24760994263862332,1345,-0.03931501050648455,0.002600677135310322,-0.041915687641794874,-15.117220808646572,-0.3116408003107426,-0.41906805476627235,-0.18139432021300328,0.07881040892193308,-0.1051163706714909,0.012890592987907424,0.15613382899628253,0.15613382899628253,4483,-0.03377523947285428,0.013297344109069496,-0.04707258358192382,-2.5399989047299885,-0.10500241709106363,-0.31915108233640327,-0.07566799431584402,0.11420923488735223,-0.15891433736021182,0.019774472613680562,0.22016506803479813,0.22016506803479813
stable_reversion,252,1.0,21,3138,0.005609623794259309,0.013175639182195546,-0.00756601538793622,0.4257572415795724,-0.024110947698968196,-0.06408906044459194,-0.018161750515996083,0.16475462077756534,-0.14586231075672437,0.027991585260666134,0.32122370936902483,0.32122370936902483,1345,-0.04928984468860553,0.003773847842418092,-0.05306369253102364,-13.06089878203014,-0.39452559502619805,-0.6075122649997912,-0.2629627170989225,0.1137546468401487,-0.0769635945602473,0.01870556551384432,0.22602230483271377,0.22602230483271377,4483,-0.04368022089434626,0.01694948702461364,-0.06062970791895989,-2.57708217546141,-0.13524360454820408,-0.4128943059042799,-0.09789371154091103,0.14945349096587107,-0.14586231075672437,0.02520557219810193,0.29266116439884005,0.29266116439884005
ungated_reversion,126,1.0,10,3138,0.04376485118707364,0.06055070410692823,-0.016785852919854585,0.7227802191992356,-0.053492201784112764,-0.07367037980278611,-0.020876933584533172,0.4611217335882728,-0.198309180684724,0.12863969429982627,0.8980242192479286,0.8980242192479286,1345,-0.17740873176028765,0.0269749364456758,-0.2043836682059634,-6.576798878379825,-1.519581176252516,-1.1978926960101288,-0.5185098907194662,0.4691449814126394,-0.3123374660365087,0.13370476552999158,0.9405204460966543,0.9405204460966543,4483,-0.13364388057321402,0.08752564055260403,-0.22116952112581806,-1.526911196872559,-0.49335159742542506,-0.7769807209279206,-0.18421548924193712,0.4635288869060897,-0.41910403768907917,0.13015932865284263,0.910774035244256,0.910774035244256
