date,spd_velocity,top_eigen_share,effective_rank,average_correlation,edge_persistence,stable,transition,spd_velocity_q40,spd_velocity_q80,edge_persistence_q60
2018-06-06,0.018346931544643324,0.386988946926919,5.81992440708209,0.1678636495355772,1.0,True,False,0.029200250722659762,0.05268463150810325,1.0
2018-06-07,0.02671554621858187,0.3857352237118043,5.81752392558511,0.1702801859369574,1.0,True,False,0.029200250722659762,0.05268463150810325,1.0
2018-06-08,0.041027849903073614,0.38483265256947424,5.8215585688741704,0.1712193898570687,0.8,False,False,0.029200250722659762,0.05268463150810325,1.0
2018-06-10,0.019520802622069025,0.3837042634883008,5.82611382425619,0.17231569446071526,1.0,True,False,0.029251505637586404,0.05268463150810325,1.0
2018-06-11,0.0780532028703965,0.3812945529609211,5.843501935509811,0.174839561727921,1.0,False,True,0.029251505637586404,0.05268463150810325,1.0
2018-06-12,0.03316458703429052,0.3812712543680877,5.85134752771177,0.17410965145917529,1.0,False,False,0.029251505637586404,0.0541035117144809,1.0
2018-06-13,0.025190750360890864,0.3813438020727381,5.845606960557883,0.17490499244570784,0.8,False,False,0.029352837022453896,0.0541035117144809,1.0
2018-06-14,0.020211660275603734,0.3806172755288225,5.851269777294512,0.175328520712315,1.0,True,False,0.029251505637586404,0.0541035117144809,1.0
2018-06-15,0.046094257148143955,0.3800917119451338,5.850934511655218,0.1766216874905553,0.8,False,False,0.029251505637586404,0.0541035117144809,1.0
2018-06-17,0.07170029627985598,0.3763508835979482,5.814851225296854,0.18625888520010644,1.0,False,True,0.029251505637586404,0.0541035117144809,1.0
2018-06-18,0.012457417577441477,0.37546953311642284,5.819767171237607,0.18730902447791573,1.0,True,False,0.029352837022453896,0.0545302230401264,1.0
2018-06-19,0.023547546700842775,0.3750111085136043,5.818445588644707,0.18773496132596046,1.0,True,False,0.029352837022453896,0.0545302230401264,1.0
2018-06-20,0.03559789946945627,0.3747864530817684,5.803456912471427,0.1894467754390726,1.0,False,False,0.029352837022453896,0.0545302230401264,1.0
2018-06-21,0.015123479279698326,0.37478219265844953,5.805526403410135,0.18921479284001402,1.0,True,False,0.029444018385099743,0.0545302230401264,1.0
2018-06-22,0.05796299468416618,0.37056190302522185,5.820600494664205,0.19433574994276753,1.0,False,True,0.029444018385099743,0.0545302230401264,1.0
2018-06-24,0.046345100219416124,0.37089266846774305,5.817821713427499,0.19406241509131814,0.8,False,False,0.029444018385099743,0.0545302230401264,1.0
2018-06-25,0.01460739940161677,0.3709025946646158,5.819055655830464,0.19410657173584775,1.0,True,False,0.02960917274194571,0.0545302230401264,1.0
2018-06-26,0.040575587780116294,0.37003186348114125,5.824429858523908,0.19497764344867205,1.0,False,False,0.02960917274194571,0.0545302230401264,1.0
2018-06-27,0.053615635431593756,0.3709821295321846,5.827447593643361,0.19252222370374764,0.8,False,False,0.02960917274194571,0.0541035117144809,1.0
2018-06-28,0.028119487679357843,0.36817048523629753,5.834328330912774,0.19591200169943412,1.0,True,False,0.02960917274194571,0.05428821138358365,1.0
2018-06-29,0.011006600580308057,0.3683352913226463,5.830760908200615,0.19598088767702057,1.0,True,False,0.029444018385099743,0.05343093576249101,1.0
2018-07-01,0.0500458529540026,0.3662308760110066,5.840441865335825,0.19803688066478228,1.0,False,False,0.029352837022453896,0.05268463150810325,1.0
2018-07-02,0.03286763204483402,0.3655518812493389,5.837754106679505,0.19926743743915715,1.0,False,False,0.029352837022453896,0.05264694520644123,1.0
2018-07-03,0.057978496072711994,0.36258504906683503,5.863131608677791,0.20147484062443247,1.0,False,True,0.029444018385099743,0.05264694520644123,1.0
2018-07-04,0.06305774943830127,0.3645286834371091,5.877086751546307,0.19806712744032176,1.0,False,True,0.029444018385099743,0.05264694520644123,1.0
2018-07-05,0.018787162426946825,0.36388166690625406,5.886487313122666,0.19801610558840313,1.0,True,False,0.029444018385099743,0.05264694520644123,1.0
2018-07-06,0.02141466408365439,0.362762756620864,5.890797639062724,0.19888987000712086,1.0,True,False,0.029444018385099743,0.05264694520644123,1.0
2018-07-08,0.034111950852305964,0.3630850289249588,5.884170725674876,0.19871030146647803,1.0,False,False,0.029352837022453896,0.05264694520644123,1.0
2018-07-09,0.027472124124774774,0.3625805066460439,5.883452379707264,0.19969684400441529,1.0,True,False,0.029352837022453896,0.05264694520644123,1.0
2018-07-10,0.0313221004126131,0.3622749282187068,5.872032546781975,0.20190302341163213,1.0,False,False,0.029352837022453896,0.05264694520644123,1.0
2018-07-11,0.02672857982458333,0.360139204778508,5.876760462447675,0.20523776607517114,1.0,True,False,0.029352837022453896,0.052490818760170754,1.0
2018-07-12,0.04677497310765104,0.3606285116909341,5.860313853341806,0.20546315035081936,1.0,False,False,0.029352837022453896,0.052490818760170754,1.0
2018-07-13,0.03196808093565224,0.3604100324654911,5.846695477952512,0.20702118326528837,1.0,False,False,0.029352837022453896,0.05192902094947627,1.0
2018-07-15,0.034083851592037764,0.3595887377608091,5.8412095068317855,0.20924307320102473,1.0,False,False,0.029444018385099743,0.05192902094947627,1.0
2018-07-16,0.022207872570535782,0.3582174415396566,5.845380522328049,0.21089429201241106,1.0,True,False,0.029444018385099743,0.05164692597669841,1.0
2018-07-17,0.03827948462054653,0.35852217031178335,5.847038558191082,0.20900565516376565,1.0,False,False,0.029444018385099743,0.05164692597669841,1.0
2018-07-18,0.02554274060395828,0.3586642287623371,5.839198391767963,0.20926884042973606,1.0,True,False,0.02960917274194571,0.05164692597669841,1.0
2018-07-19,0.010621366051528025,0.3584311738661274,5.841663576618788,0.20943288114360847,1.0,True,False,0.029444018385099743,0.05164692597669841,1.0
2018-07-20,0.04955187185623086,0.35549754561891267,5.8319821778106276,0.2159560289521277,1.0,False,False,0.029352837022453896,0.05123871947887828,1.0
2018-07-22,0.04781698760674516,0.35305596603313194,5.832821226972299,0.22003185127218036,1.0,False,False,0.029352837022453896,0.05123871947887828,1.0
2018-07-23,0.03723095857304209,0.35294630722026155,5.826285072430889,0.22077433916240247,1.0,False,False,0.029352837022453896,0.05119093048897431,1.0
2018-07-24,0.03272577361458413,0.35431361655866217,5.81646545583503,0.22089716505896276,1.0,False,False,0.029352837022453896,0.05119093048897431,1.0
2018-07-25,0.025918172351631737,0.35371671248679876,5.817391798293765,0.2219106782894758,1.0,True,False,0.029352837022453896,0.05119093048897431,1.0
2018-07-26,0.02364455004418105,0.35295252633901264,5.802758762965168,0.2252069679696118,1.0,True,False,0.029352837022453896,0.05119093048897431,1.0
2018-07-27,0.035044037872984636,0.35292921646170633,5.796696391518909,0.2253884147554764,1.0,False,False,0.029251505637586404,0.05119093048897431,1.0
2018-07-29,0.013694771232837634,0.35297025527623077,5.797065904436681,0.22561489735669735,1.0,True,False,0.029251505637586404,0.05119093048897431,1.0
2018-07-30,0.005692365839961805,0.35299572907880644,5.795851784200573,0.22566184027743702,1.0,True,False,0.029200250722659762,0.05119093048897431,1.0
2018-07-31,0.0348323092473473,0.3526393683724369,5.800528059162095,0.22501464106529873,1.0,False,False,0.029200250722659762,0.05119093048897431,1.0
2018-08-01,0.06273164208585176,0.3530192312237715,5.795755641091106,0.22568739667763163,1.0,False,True,0.029200250722659762,0.05119093048897431,1.0
2018-08-02,0.041274066474908166,0.35355639419691587,5.789986674982382,0.2240112798041618,1.0,False,False,0.029200250722659762,0.05164692597669841,1.0
2018-08-03,0.0310439367615754,0.35306859180653377,5.80097563360113,0.22372500229433093,1.0,False,False,0.029200250722659762,0.05119093048897431,1.0
2018-08-05,0.024795578581694566,0.35412742115463364,5.806477752742561,0.22199256305444137,1.0,True,False,0.029200250722659762,0.049947056734448256,1.0
2018-08-06,0.014737273603656127,0.35410519707144084,5.806095418913288,0.2223092224143082,1.0,True,False,0.02883697273874086,0.04944618943216597,1.0
2018-08-07,0.01828233954308633,0.35351941497938033,5.8046438651804895,0.2235244881884912,1.0,True,False,0.02883697273874086,0.04944618943216597,1.0
2018-08-08,0.02148229464197615,0.3521053495077566,5.8113396903320815,0.22663804760566453,1.0,True,False,0.028544722449388008,0.04944618943216597,1.0
2018-08-09,0.014797038179734052,0.3522049797974998,5.814671156944921,0.22603442896702436,1.0,True,False,0.028463156662079294,0.04944618943216597,1.0
2018-08-10,0.08258163672095249,0.3519522731005099,5.788475802885039,0.2285137931999448,1.0,False,True,0.028463156662079294,0.04944618943216597,1.0
2018-08-12,0.037506872652944494,0.3513635344788604,5.786505043623728,0.2291408685760512,1.0,False,False,0.028463156662079294,0.04944618943216597,1.0
2018-08-13,0.02513892370490047,0.35132504800566017,5.7862020129455365,0.2304225775818955,1.0,True,False,0.028463156662079294,0.04944618943216597,1.0
2018-08-14,0.05564133932921694,0.3502581480459971,5.76839368606513,0.23266105843578577,0.8,False,True,0.028463156662079294,0.04944618943216597,1.0
2018-08-15,0.03844615175829599,0.3482779458699613,5.784438666737849,0.23304573596417408,1.0,False,False,0.028463156662079294,0.049947056734448256,1.0
2018-08-16,0.14003975486092288,0.3465143569690293,5.660655219213136,0.25192761642679823,1.0,False,True,0.028544722449388008,0.049947056734448256,1.0
2018-08-17,0.05200766071286656,0.34616735324708653,5.65106771461393,0.25424764388129734,0.8,False,True,0.02883697273874086,0.05119093048897431,1.0
2018-08-19,0.02619638279381285,0.3453721545980159,5.644119571459549,0.254837784578652,1.0,True,False,0.02883697273874086,0.05164692597669841,1.0
2018-08-20,0.007725497275389671,0.34549870585568254,5.64170679772622,0.25496019927978086,1.0,True,False,0.02883697273874086,0.05164692597669841,1.0
2018-08-21,0.026112913831834526,0.34490535652073967,5.640906950788172,0.2544364224506345,1.0,True,False,0.028544722449388008,0.05119093048897431,1.0
2018-08-22,0.05825501862050785,0.34491403277500066,5.630186481235707,0.25676313887299107,0.8,False,True,0.028463156662079294,0.05119093048897431,1.0
2018-08-23,0.026530529541595165,0.3447253615563353,5.636968424861155,0.25583357525797906,1.0,True,False,0.028463156662079294,0.05119093048897431,1.0
2018-08-24,0.01852169549721371,0.3443481147716624,5.634063351015911,0.25595087587865073,1.0,True,False,0.028463156662079294,0.05119093048897431,1.0
2018-08-26,0.03856667515843335,0.3436250040816811,5.6078083942907435,0.25705619189387163,1.0,False,False,0.028463156662079294,0.05119093048897431,1.0
2018-08-27,0.047481247268850765,0.3440623193600527,5.601817748178613,0.25797958331673826,1.0,False,False,0.028463156662079294,0.05119093048897431,1.0
2018-08-28,0.012492011591316817,0.34439803656785156,5.600037915034621,0.2591979370597708,0.8,False,False,0.028463156662079294,0.049947056734448256,1.0
2018-08-29,0.03327772386751793,0.344452639600627,5.592473351489478,0.25850173809596255,0.8,False,False,0.028463156662079294,0.049947056734448256,1.0
2018-08-30,0.02271243220012336,0.34430476557180917,5.595734270026918,0.258562392241367,0.8,False,False,0.028463156662079294,0.049947056734448256,1.0
2018-08-31,0.03408521206530547,0.3450115999122819,5.605637150103805,0.2602803532701682,1.0,False,False,0.028463156662079294,0.049947056734448256,1.0
2018-09-02,0.024553796345093356,0.3446638762558716,5.613529224374866,0.2593794741493323,1.0,True,False,0.028463156662079294,0.049947056734448256,1.0
2018-09-03,0.011565870510377479,0.34445286599973396,5.614024034028073,0.2586676239043999,1.0,True,False,0.028463156662079294,0.049947056734448256,1.0
2018-09-04,0.01890877224497421,0.3448379860648261,5.608073672134255,0.2589447759386488,0.8,False,False,0.028244837814493443,0.049947056734448256,1.0
2018-09-05,0.03443337787218699,0.34508835065855437,5.605375389780698,0.25926165420925845,1.0,False,False,0.02810200221027828,0.04944618943216597,1.0
2018-09-06,0.016932880070378433,0.34500665722528817,5.609639725075473,0.2586859583855314,1.0,True,False,0.02810200221027828,0.04944618943216597,1.0
2018-09-07,0.023668107264492314,0.3453110401899498,5.606889927570492,0.2580703872439054,0.8,False,False,0.02772510835468481,0.04895386235391231,1.0
2018-09-09,0.04889847421599651,0.34534769896978335,5.59882555690781,0.2561694702568467,1.0,False,False,0.02772510835468481,0.04895386235391231,1.0
2018-09-10,0.01889600516539627,0.345808407379217,5.5924428855619395,0.25646333702930685,1.0,True,False,0.02772510835468481,0.048998462631924415,1.0
2018-09-11,0.017597785152168918,0.34568323995607253,5.595237203280682,0.2559083467140825,1.0,True,False,0.027475921316416897,0.048853873937984404,1.0
2018-09-12,0.041639761957803695,0.34675297414090506,5.6015757922932625,0.25780227705709047,1.0,False,False,0.02734638837984455,0.04862387575329054,1.0
2018-09-13,0.015522271655442229,0.3465914446619956,5.599073658432621,0.2572885210504949,1.0,True,False,0.02734638837984455,0.04836469407005841,1.0
2018-09-14,0.04561609351698913,0.3465083961160933,5.604593327694685,0.2589763610134595,1.0,False,False,0.02712704761980965,0.04836469407005841,1.0
2018-09-16,0.023947375857063774,0.3465561915770001,5.60049831497515,0.25729978482107424,1.0,True,False,0.02712704761980965,0.04836469407005841,1.0
2018-09-17,0.025275021444756473,0.3471278109921283,5.599486181687882,0.2591849520783863,1.0,True,False,0.02712704761980965,0.04836469407005841,1.0
2018-09-18,0.009164565667810298,0.3472155383478782,5.600306345876002,0.25878861426383054,1.0,True,False,0.026981836574807527,0.04829738749151607,1.0
2018-09-19,0.08242579146134917,0.3513452581446691,5.573540690948153,0.26647095787987396,0.8,False,True,0.026981836574807527,0.04829738749151607,1.0
2018-09-20,0.01923522087445564,0.35136300359086403,5.570863143696002,0.26688426895579026,0.8,False,False,0.02712704761980965,0.04862387575329054,1.0
2018-09-21,0.0339745203829188,0.3511836570372586,5.566699632053656,0.2672771465228666,0.8,False,False,0.02712704761980965,0.04862387575329054,1.0
2018-09-23,0.054860443074304266,0.3508882028501546,5.577091400589787,0.2666356993007996,1.0,False,True,0.02734638837984455,0.04862387575329054,1.0
2018-09-24,0.023162487122404,0.3522693077597682,5.583269005969702,0.268677717812685,1.0,True,False,0.02734638837984455,0.04862387575329054,1.0
2018-09-25,0.016747418025287213,0.3526978400188975,5.581607276203843,0.2695110571385264,1.0,True,False,0.02712704761980965,0.04862387575329054,1.0
2018-09-26,0.03782647437306627,0.35386820085678683,5.582386039435287,0.2706435561177472,0.8,False,False,0.026851829094652148,0.04862387575329054,1.0
2018-09-27,0.020188500662450214,0.3539873862785624,5.591027618850443,0.2715112260386283,1.0,True,False,0.026851829094652148,0.04862387575329054,1.0
2018-09-28,0.04704539457828235,0.3528987931552847,5.597630722981844,0.27018622019290894,1.0,False,False,0.026720759660982456,0.04829738749151607,1.0
2018-09-30,0.06583910117452774,0.35271679568187164,5.610864697080428,0.2695202710671653,1.0,False,True,0.026720759660982456,0.04829738749151607,1.0
2018-10-01,0.04062357982624274,0.35241473318719546,5.603536352424337,0.26912158359282795,1.0,False,False,0.026720759660982456,0.04829738749151607,1.0
2018-10-02,0.0754646642334078,0.3523271893848715,5.6118303235683875,0.26962724011511496,1.0,False,True,0.026720759660982456,0.04776770904019737,1.0
2018-10-03,0.03372029333600345,0.3521109567847704,5.603048625424018,0.26861302176106966,1.0,False,False,0.026720759660982456,0.04829738749151607,1.0
2018-10-04,0.0455462889759033,0.35288291684010786,5.5816651853881645,0.2669328116697019,1.0,False,False,0.026720759660982456,0.04829738749151607,1.0
2018-10-05,0.019220191963420667,0.35321736871180687,5.575466537728959,0.26753707476506866,1.0,True,False,0.026720759660982456,0.04829738749151607,1.0
2018-10-07,0.0282529013965975,0.3530424312748557,5.581283137882817,0.2674188880905682,1.0,False,False,0.026720759660982456,0.04829738749151607,1.0
2018-10-08,0.0352834351661009,0.3543310931406869,5.589098572456624,0.2708705462315667,1.0,False,False,0.026851829094652148,0.04829738749151607,1.0
2018-10-09,0.05779122754381928,0.3550431543035125,5.58985659357979,0.2718830161781523,1.0,False,True,0.026851829094652148,0.04829738749151607,1.0
2018-10-10,0.028130556110714137,0.35464137102444515,5.59194927285456,0.27151718713927264,1.0,False,False,0.026851829094652148,0.04862387575329054,1.0
2018-10-11,0.04484589637907805,0.3571377163416925,5.584035919134488,0.27394882664182274,1.0,False,False,0.026851829094652148,0.04829738749151607,1.0
2018-10-12,0.08856728399110377,0.3568158841025926,5.587990412729386,0.27270107421990425,1.0,False,True,0.026851829094652148,0.04829738749151607,1.0
2018-10-14,0.01907144458554612,0.3566188643704228,5.589552432763268,0.2720776938626355,1.0,True,False,0.026851829094652148,0.04862387575329054,1.0
2018-10-15,0.019256947603681875,0.35618108569921236,5.588210107759155,0.2710641865752897,1.0,True,False,0.026720759660982456,0.04862387575329054,1.0
2018-10-16,0.024564419694915518,0.3562747246162471,5.588602751440154,0.27084613619111236,1.0,True,False,0.026662658907288354,0.04829738749151607,1.0
2018-10-17,0.01493490831404163,0.35625717364022896,5.587504120070987,0.270678051838607,1.0,True,False,0.026608658770976925,0.04829738749151607,1.0
2018-10-18,0.027259990348904948,0.3549484197836528,5.590634713581651,0.2689554033685346,1.0,False,False,0.02658204117454964,0.04829738749151607,1.0
2018-10-19,0.030210871884880065,0.35641114169364635,5.594209008224855,0.2700240545388462,1.0,False,False,0.026608658770976925,0.04829738749151607,1.0
2018-10-21,0.01895962079715932,0.3575455276915805,5.591148382482978,0.27183568448648854,1.0,True,False,0.026662658907288354,0.04829738749151607,1.0
2018-10-22,0.003605209233242225,0.3574038369984049,5.5935777320348485,0.2714545506110536,1.0,True,False,0.026608658770976925,0.04829738749151607,1.0
2018-10-23,0.037723074589664375,0.35712611445727155,5.606500505596866,0.27080169830615797,1.0,False,False,0.026608658770976925,0.04829738749151607,1.0
2018-10-24,0.0639759357926731,0.3564391405913019,5.617566070501724,0.26769472829540436,0.8,False,True,0.026608658770976925,0.04829738749151607,1.0
2018-10-25,0.04289297004439403,0.35681626260815846,5.608464733933511,0.2660946848539454,1.0,False,False,0.026608658770976925,0.04862387575329054,1.0
2018-10-26,0.044285915224591015,0.3570329767662206,5.599578105536582,0.26647144876294604,1.0,False,False,0.026608658770976925,0.04829738749151607,1.0
2018-10-28,0.01882964006999083,0.35657384532727704,5.600383866475672,0.26520388831532743,1.0,True,False,0.026608658770976925,0.04829738749151607,1.0
2018-10-29,0.021348092844783707,0.35678981567772106,5.59354664407294,0.26561039888796667,1.0,True,False,0.026608658770976925,0.04829738749151607,1.0
2018-10-30,0.020905713734198438,0.35675014772391855,5.594978988513093,0.2656916178629382,1.0,True,False,0.02658204117454964,0.04829738749151607,1.0
2018-10-31,0.02981812889433125,0.35611352493449155,5.597734459034468,0.2646170580920319,1.0,False,False,0.02654736806751322,0.04776770904019737,1.0
2018-11-01,0.05490184996238425,0.3564021382028602,5.593917828831371,0.2648542850964433,1.0,False,True,0.02654736806751322,0.04776770904019737,1.0
2018-11-02,0.06949965986165836,0.35550179675783533,5.578027847088017,0.2620516654591339,1.0,False,True,0.02654736806751322,0.04776770904019737,1.0
2018-11-04,0.0646850973574257,0.35753062609657177,5.570970556989067,0.26408244067006503,0.8,False,True,0.02658204117454964,0.04850377578209782,1.0
2018-11-05,0.0423635942967565,0.3577703810505588,5.570601261281579,0.2632216272959598,0.6363636363636364,False,False,0.026608658770976925,0.048853873937984404,1.0
2018-11-06,0.022028741756904367,0.35754875867017394,5.576765539361617,0.2626731954112331,0.8,False,False,0.026608658770976925,0.04850377578209782,1.0
2018-11-07,0.02529653708642885,0.3573564575510947,5.584278224929984,0.2620197421533138,0.6363636363636364,False,False,0.02658204117454964,0.04850377578209782,1.0
2018-11-08,0.032674301178060125,0.35734492074864044,5.58286278939832,0.2619062551745707,0.8,False,False,0.02658204117454964,0.04850377578209782,1.0
2018-11-09,0.02713932705018422,0.3570483569753184,5.581924367155809,0.2634080165183893,1.0,False,False,0.02658204117454964,0.04850377578209782,1.0
2018-11-11,0.040372672224288635,0.35987044739657653,5.557571824292873,0.26943528536612593,1.0,False,False,0.026608658770976925,0.04850377578209782,1.0
2018-11-12,0.016925317123027025,0.3598352863367732,5.552865136472115,0.2692151345233754,1.0,True,False,0.026608658770976925,0.04850377578209782,1.0
2018-11-13,0.02421151069965184,0.3614681523615955,5.542444994027278,0.2725852902541543,1.0,True,False,0.02655678338567256,0.04776770904019737,1.0
2018-11-14,0.05410088094416106,0.3607279965865683,5.550140756592473,0.27083819088416583,1.0,False,True,0.02655678338567256,0.04776770904019737,1.0
2018-11-15,0.05309597689141787,0.35976280951947437,5.549910002137184,0.2709295921963201,0.8,False,True,0.02655678338567256,0.04850377578209782,1.0
2018-11-16,0.04712272605199467,0.3572895137514135,5.558381744071937,0.26620391565059676,0.8,False,False,0.02655678338567256,0.048853873937984404,1.0
2018-11-18,0.04037298653428937,0.3558691779428443,5.55122542379351,0.26257836870166446,1.0,False,False,0.02655678338567256,0.04850377578209782,1.0
2018-11-19,0.012017588045325737,0.3557063407230225,5.55049475842666,0.2620291654798416,1.0,True,False,0.02655678338567256,0.04850377578209782,1.0
2018-11-20,0.014039807604003127,0.3556315741090362,5.555341248968687,0.2617429661142439,1.0,True,False,0.02655678338567256,0.04850377578209782,1.0
2018-11-21,0.05107836563319993,0.35530632367148046,5.550365506296323,0.2623114433287611,0.8,False,True,0.02655678338567256,0.04850377578209782,1.0
2018-11-22,0.0243975081648973,0.3557067626625761,5.546303008250676,0.2629909696642479,1.0,True,False,0.026608658770976925,0.048853873937984404,1.0
2018-11-23,0.06125491245315164,0.35654232173000383,5.525345059655723,0.2639030802359467,0.8,False,True,0.02655678338567256,0.04850377578209782,1.0
2018-11-25,0.07460335473160175,0.35738822147186283,5.498407446384844,0.2660080377762483,0.8,False,True,0.02655678338567256,0.04850377578209782,1.0
2018-11-26,0.10218950710918252,0.35930070170589096,5.477023069625408,0.26885908480860604,0.8,False,True,0.02655678338567256,0.04850377578209782,1.0
2018-11-27,0.016898621309341704,0.35944677984291645,5.478727289064595,0.2687419185738624,1.0,True,False,0.02655678338567256,0.04850377578209782,1.0
2018-11-28,0.06857983184543089,0.35823228042118477,5.4949057927630465,0.2700113054995396,0.8,False,True,0.02643655964892595,0.04850377578209782,1.0
2018-11-29,0.10075604939558053,0.35742346930500457,5.5196495439642606,0.269937423583211,0.8,False,True,0.02643655964892595,0.04850377578209782,1.0
2018-11-30,0.06468683420844383,0.35764336302189936,5.531529445677629,0.26900052309664957,0.8,False,True,0.02643655964892595,0.048853873937984404,1.0
2018-12-02,0.0454588035037878,0.3594514057887072,5.528330894977905,0.2715932439171227,0.8,False,False,0.02643655964892595,0.048853873937984404,1.0
2018-12-03,0.042019043949603846,0.3625765260265538,5.507255877667565,0.27561928469786046,1.0,False,False,0.02643655964892595,0.04850377578209782,1.0
2018-12-04,0.05503925142216783,0.36136268456741955,5.518318588200367,0.2729971084563309,0.8,False,True,0.02643655964892595,0.04850377578209782,1.0
2018-12-05,0.06245850594824181,0.36199663043233293,5.515806049753415,0.27233453027139276,1.0,False,True,0.02643655964892595,0.04850377578209782,1.0
2018-12-06,0.03629478735870159,0.36267639995460826,5.508242628959815,0.27303984233235234,0.8,False,False,0.02643655964892595,0.048853873937984404,1.0
2018-12-07,0.07806421344487179,0.35913914128053226,5.530218940049018,0.26225494262376686,1.0,False,True,0.02643655964892595,0.04850377578209782,1.0
2018-12-09,0.029350661118844726,0.35832849372009495,5.52451046314807,0.259116092740917,1.0,False,False,0.02643655964892595,0.04850377578209782,1.0
2018-12-10,0.039177121871093845,0.35878636862903507,5.509203092420363,0.2599938818915558,1.0,False,False,0.02655678338567256,0.04850377578209782,1.0
2018-12-11,0.018598073744929673,0.35847133169241513,5.510348684198824,0.25913964352982155,1.0,True,False,0.02655678338567256,0.04850377578209782,1.0
2018-12-12,0.021943438897843223,0.3593149688594923,5.503115369609266,0.26116375674766545,1.0,True,False,0.02655678338567256,0.04850377578209782,1.0
2018-12-13,0.03453436740659728,0.3595875826892703,5.504339514517753,0.26171879142937016,1.0,False,False,0.02655678338567256,0.04850377578209782,1.0
2018-12-14,0.03296428828259388,0.3599074323282502,5.501837583041126,0.2619356118397303,1.0,False,False,0.026608658770976925,0.04850377578209782,1.0
2018-12-16,0.023070555847837144,0.3610959354763099,5.496389505461064,0.26481994250819024,1.0,True,False,0.026608658770976925,0.04776770904019737,1.0
2018-12-17,0.029487630867103883,0.361813062859786,5.487249944645646,0.26543069281953946,1.0,False,False,0.026608658770976925,0.04776770904019737,1.0
2018-12-18,0.03946751279761926,0.36183381929660213,5.489003464928243,0.2637057828886793,1.0,False,False,0.026608658770976925,0.04755272527297512,1.0
2018-12-19,0.07435112973706867,0.36448916487537436,5.480428432512489,0.26660786230976913,1.0,False,True,0.026608658770976925,0.04747670494430985,1.0
2018-12-20,0.08380014419156094,0.3642705844389068,5.518777911673505,0.2682450588277788,0.8,False,True,0.026662658907288354,0.04755272527297512,1.0
2018-12-21,0.06245145681015803,0.3634832870653171,5.534013076894803,0.2680844602286013,1.0,False,True,0.026662658907288354,0.04776770904019737,1.0
2018-12-23,0.07532412252074953,0.3627026866426018,5.5166852343097865,0.2689380614043746,0.8,False,True,0.026662658907288354,0.04850377578209782,1.0
2018-12-24,0.01775621079571484,0.36227698022444227,5.515882430622438,0.2679799533908252,1.0,True,False,0.026662658907288354,0.04850377578209782,1.0
2018-12-25,0.06324097942681399,0.3636443569564184,5.509632504982709,0.26706725671272025,0.8,False,True,0.026608658770976925,0.04850377578209782,1.0
2018-12-26,0.012680990879262685,0.36376960162684646,5.509930254512714,0.26758508630193156,1.0,True,False,0.026662658907288354,0.048853873937984404,1.0
2018-12-27,0.0789322000126955,0.3684223110788184,5.4876009210092285,0.2763641587284753,1.0,False,True,0.026662658907288354,0.048853873937984404,1.0
2018-12-28,0.035771880623234206,0.36989113530906303,5.497909766726995,0.2777877286444286,1.0,False,False,0.026720759660982456,0.049421192328184,1.0
2018-12-30,0.029158225898526836,0.37012843374697085,5.495455693357649,0.27718098760706616,1.0,False,False,0.026720759660982456,0.049421192328184,1.0
2018-12-31,0.02366395473238528,0.36958416460791127,5.503260574486933,0.2757650356505463,1.0,True,False,0.026720759660982456,0.049421192328184,1.0
2019-01-01,0.024428266535635963,0.36914719478437735,5.508513220775429,0.2746891276505871,1.0,True,False,0.026662658907288354,0.048853873937984404,1.0
2019-01-02,0.014816000166518165,0.3689111706516817,5.507063572259551,0.2744301263965789,1.0,True,False,0.026608658770976925,0.048853873937984404,1.0
2019-01-03,0.04189007960709301,0.3709558705285522,5.493638928629071,0.27557882685713964,1.0,False,False,0.02655678338567256,0.048853873937984404,1.0
2019-01-04,0.04126873283565462,0.3697086337195484,5.491763947584871,0.27285163213806174,0.8,False,False,0.026608658770976925,0.048853873937984404,1.0
2019-01-06,0.10589973086408769,0.37781789366501617,5.462944216891512,0.28004473932443325,0.8,False,True,0.026662658907288354,0.048853873937984404,1.0
2019-01-07,0.010244988651936227,0.3778545312940151,5.461449955279541,0.2802025925325079,1.0,True,False,0.026720759660982456,0.049421192328184,1.0
2019-01-08,0.017203329686299878,0.37781435018228243,5.46507432367599,0.2804057476469574,1.0,True,False,0.026720759660982456,0.049421192328184,1.0
2019-01-09,0.02111229883246659,0.37936371706025435,5.454890237347458,0.2818365335897279,1.0,True,False,0.026720759660982456,0.049421192328184,1.0
2019-01-10,0.04097487316807691,0.3792273950810914,5.46448148756685,0.282254216118662,1.0,False,False,0.026662658907288354,0.049421192328184,1.0
2019-01-11,0.04094200908922724,0.3800575180953451,5.475983234869789,0.28238434318635985,1.0,False,False,0.026662658907288354,0.049421192328184,1.0
2019-01-13,0.02945410958796744,0.37801371254489113,5.491888555131911,0.27974788610830886,0.8,False,False,0.026662658907288354,0.049421192328184,1.0
2019-01-14,0.05118412268024708,0.37839708835582897,5.473213140108188,0.28050817680260043,1.0,False,True,0.026662658907288354,0.049421192328184,1.0
2019-01-15,0.020276926487551562,0.37800099315342284,5.479786642802134,0.27986285726943433,1.0,True,False,0.026662658907288354,0.049947056734448256,1.0
2019-01-16,0.015375681732394684,0.37808543052793897,5.477426310044373,0.2794760724960847,1.0,True,False,0.026662658907288354,0.049947056734448256,1.0
