feature,root,month,spearman_ic,pvalue,observations
very_large_small_l1_distance,SI,2026-03,-0.01601590596210941,0.11044457354143923,9934
very_large_small_l1_distance,SI,2026-04,-0.009513914084230721,0.4410047518768935,6561
very_large_small_l1_distance,SI,2026-05,0.01170788790147664,0.35400829067449113,6269
very_large_small_l1_distance,SI,2026-06,0.020526695912875204,0.16798004917853196,4513
very_large_small_l1_distance,HG,2023-06,-0.09903485792280776,0.0006268424755842525,1189
very_large_small_l1_distance,HG,2023-07,0.028427137039568364,0.09095487485399327,3537
very_large_small_l1_distance,HG,2023-08,0.0013527063053486875,0.9349329174042192,3645
very_large_small_l1_distance,HG,2023-09,-0.002974239772674108,0.8580256451764267,3620
very_large_small_l1_distance,HG,2023-10,-0.0022848388420937614,0.8784326060904004,4484
very_large_small_l1_distance,HG,2023-11,-0.012037452197876032,0.4448372217736264,4031
very_large_small_l1_distance,HG,2023-12,0.01681501976811191,0.29722557422921914,3845
very_large_small_l1_distance,HG,2024-01,0.019457049568086724,0.19564716152197392,4425
very_large_small_l1_distance,HG,2024-02,-0.01637149019849752,0.31027832926913584,3843
very_large_small_l1_distance,HG,2024-03,0.001104115543124844,0.9358891416554665,5310
very_large_small_l1_distance,HG,2024-04,0.03975464610112539,0.00046660855070911457,7744
very_large_small_l1_distance,HG,2024-05,-0.012554290932051666,0.3094597794385636,6556
very_large_small_l1_distance,HG,2024-06,-0.0350070215693496,0.019526746695130836,4450
very_large_small_l1_distance,HG,2024-07,0.03066908563659771,0.02345132941322651,5459
very_large_small_l1_distance,HG,2024-08,0.030906414478691774,0.023290287922256132,5388
very_large_small_l1_distance,HG,2024-09,0.02882380940366074,0.03608502712634394,5288
very_large_small_l1_distance,HG,2024-10,-0.011531326158782246,0.38611574020551237,5651
very_large_small_l1_distance,HG,2024-11,0.019135924648876246,0.16163189418595283,5351
very_large_small_l1_distance,HG,2024-12,0.0077564352280045405,0.617830245205647,4140
very_large_small_l1_distance,HG,2025-01,-0.028145162380417005,0.055707284348262165,4622
very_large_small_l1_distance,HG,2025-02,-0.01014868906413877,0.4647968269634282,5190
very_large_small_l1_distance,HG,2025-03,-0.01225837325953052,0.36970108799975965,5357
very_large_small_l1_distance,HG,2025-04,0.0034420226377590655,0.7567478292794099,8101
very_large_small_l1_distance,HG,2025-05,0.006144762349542518,0.6045793563119757,7104
very_large_small_l1_distance,HG,2025-06,-0.007599287098458348,0.5376802601030656,6580
very_large_small_l1_distance,HG,2025-07,0.021103671397181282,0.08611002490485208,6615
very_large_small_l1_distance,HG,2025-08,-0.012209616996120455,0.34923024528506247,5880
very_large_small_l1_distance,HG,2025-09,-0.011693596157470763,0.2715975053594127,8841
very_large_small_l1_distance,HG,2025-10,0.014511750725836263,0.07101758256145448,15478
very_large_small_l1_distance,HG,2025-11,0.025159969892978275,0.0196910145248934,8592
very_large_small_l1_distance,HG,2025-12,0.00788054821256537,0.38714220906618557,12045
very_large_small_l1_distance,HG,2026-01,0.016405212839194088,0.026162077331536807,18375
very_large_small_l1_distance,HG,2026-02,0.016148454425697775,0.13139639580090565,8729
very_large_small_l1_distance,HG,2026-03,-0.008825343632391982,0.37911743428579747,9934
very_large_small_l1_distance,HG,2026-04,-0.006450012114313542,0.6014218809116172,6561
very_large_small_l1_distance,HG,2026-05,0.0006259984620497221,0.960477157283807,6269
very_large_small_l1_distance,HG,2026-06,0.018201171750990865,0.2215198814528614,4513
very_large_small_l1_distance,PL,2023-06,-0.07439600979727563,0.010282759036594884,1189
very_large_small_l1_distance,PL,2023-07,0.048564309806730974,0.0038655081839350605,3537
very_large_small_l1_distance,PL,2023-08,0.019327227744486367,0.24338503384404495,3645
very_large_small_l1_distance,PL,2023-09,0.007915698348191088,0.6340014738553529,3620
very_large_small_l1_distance,PL,2023-10,-0.005380641230044961,0.7186943671515285,4484
very_large_small_l1_distance,PL,2023-11,-0.0496876143045227,0.0016014354483620309,4031
very_large_small_l1_distance,PL,2023-12,0.01882450131260236,0.24321249136859155,3845
very_large_small_l1_distance,PL,2024-01,0.01917703189399593,0.20215851907283847,4425
very_large_small_l1_distance,PL,2024-02,-0.050393192881559114,0.0017784090693006925,3843
very_large_small_l1_distance,PL,2024-03,-0.0039133697204813255,0.7755673649868405,5310
very_large_small_l1_distance,PL,2024-04,0.02138604569537195,0.05985184517939359,7744
very_large_small_l1_distance,PL,2024-05,0.0014378598387696825,0.9073354397770053,6556
very_large_small_l1_distance,PL,2024-06,-0.018950697523480407,0.20625603471112644,4450
very_large_small_l1_distance,PL,2024-07,0.010712414267364086,0.42875222278618985,5459
very_large_small_l1_distance,PL,2024-08,0.028279157655294398,0.037920928540811916,5388
very_large_small_l1_distance,PL,2024-09,-0.00929262295108113,0.4992935639244053,5288
very_large_small_l1_distance,PL,2024-10,0.002556522549169832,0.8476328486646759,5651
very_large_small_l1_distance,PL,2024-11,0.00578180562723995,0.6724069901294611,5351
very_large_small_l1_distance,PL,2024-12,0.0444808144455112,0.0042021501324768454,4140
very_large_small_l1_distance,PL,2025-01,0.01584462252679026,0.2814903010322194,4622
very_large_small_l1_distance,PL,2025-02,-0.03333815307965635,0.016313520124034076,5190
very_large_small_l1_distance,PL,2025-03,-0.012501607693812132,0.360278780120998,5357
very_large_small_l1_distance,PL,2025-04,0.002486783994182179,0.8229205702374454,8101
