feature,root,horizon,spearman_ic,pvalue,observations,bh_qvalue
HG_signed_notional_share,PL,5,-0.0051329687312931934,0.011843230375287188,240410,0.041108733534054705
HG_signed_notional_share,PL,10,-0.005611688973184344,0.0060620824153799924,239170,0.022732809057674972
HG_signed_notional_share,PL,20,-0.006539658223786708,0.0014628075306310027,236742,0.007185721203099663
HG_signed_notional_share,PL,50,-0.00744403343168314,0.00036055154644233265,229656,0.002060294551099044
HG_signed_notional_share,PA,1,0.013544884937325408,2.820262715207313e-11,241433,4.738041361548286e-10
HG_signed_notional_share,PA,2,0.009593321647834122,2.46149046226058e-06,241172,2.131599987936997e-05
HG_signed_notional_share,PA,5,0.005403477751357916,0.008063044711192223,240410,0.029447641553919424
HG_signed_notional_share,PA,10,0.005076305612997501,0.013043814971973178,239170,0.044180663614747866
HG_signed_notional_share,PA,20,0.003917857671372155,0.05661446083810314,236742,0.1441837219229441
HG_signed_notional_share,PA,50,-0.001748318622542862,0.40212451550151945,229656,0.6041362466281025
HG_notional_share,GC,1,-0.0051488139882141775,0.011408975012692201,241433,0.04009848958435753
HG_notional_share,GC,2,-0.008249870040848203,5.0890640213931635e-05,241172,0.0003562344814975214
HG_notional_share,GC,5,-0.009807874123487983,1.5164892493104213e-06,240410,1.3408957572850041e-05
HG_notional_share,GC,10,-0.011445171044004086,2.175700872185546e-08,239170,2.40472201662613e-07
HG_notional_share,GC,20,-0.012725423233816004,5.943655186276183e-10,236742,7.801047431987491e-09
HG_notional_share,GC,50,-0.014185397580693624,1.0586577512372778e-11,229656,1.8148418592639047e-10
HG_notional_share,SI,1,-0.003934307277945728,0.05321746451328724,241433,0.13837012894662393
HG_notional_share,SI,2,-0.007620983982478836,0.00018209394887932343,241172,0.0011246979195487625
HG_notional_share,SI,5,-0.007982236285425168,9.083157690146059e-05,240410,0.0005914614309862551
HG_notional_share,SI,10,-0.010011156101514984,9.778021754312255e-07,239170,9.126153637358105e-06
HG_notional_share,SI,20,-0.014034401774605274,8.556911035856444e-12,236742,1.529320270238173e-10
HG_notional_share,SI,50,-0.017323994552109707,1.0180740938570291e-16,229656,2.8506074627996816e-15
HG_notional_share,HG,1,-0.0002758208809987024,0.8921958618244269,241433,0.9404398331897819
HG_notional_share,HG,2,-0.0017474989458403432,0.39079301632195707,241172,0.5957643080044354
HG_notional_share,HG,5,-0.00410423527044033,0.044180826960050344,240410,0.11918125785657814
HG_notional_share,HG,10,-0.004668886798075783,0.022411522016006966,239170,0.07158052659104887
HG_notional_share,HG,20,-0.004114399382250049,0.045294859153502225,236742,0.12155808846307307
HG_notional_share,HG,50,-0.0022186293812662735,0.2876836471321637,229656,0.48720617659479337
HG_notional_share,PL,1,-0.004452722535102398,0.028678214255567845,241433,0.0866535970312122
HG_notional_share,PL,2,-0.007022316729502312,0.0005634322541824335,241172,0.0031343251226042656
HG_notional_share,PL,5,-0.008689515222177036,2.0381628557991338e-05,240410,0.00015706943108910755
HG_notional_share,PL,10,-0.011519442931068458,1.7634059540526095e-08,239170,2.0017040559516107e-07
HG_notional_share,PL,20,-0.01573938359471622,1.8795549148578073e-14,236742,4.154805601264626e-13
