variant,target_months,min_volume,lookback,entry_z,exit_z,side_mode,cost_multiplier,gross_return,cost_return,net_return,ann_return,ann_vol,sharpe,tstat,max_drawdown,mean_spread_exposure,mean_leg_gross_exposure,mean_turnover,active_fraction,event_count,event_win_rate,mean_event_net_return,event_tstat,bars,periods_per_year
target3m_minv1000_lb252_entry1p5_exit0p25_contango_only_costx3p0,3,1000.0,252,1.5,0.25,contango_only,3.0,0.0170368089635912,0.009540962701781387,0.008283658666133849,0.0027681668140945915,0.004080851175202269,0.6783307440652712,1.173428061468571,-0.003131087850587655,0.0390625,0.078125,0.0128125,0.190625,21,0.6190476190476191,0.0005635128577664428,1.9534590135682444,640,213.8700823421775
target1m_minv1000_lb126_entry1p5_exit0p25_backwardation_only_costx3p0,1,1000.0,126,1.5,0.25,backwardation_only,3.0,0.027357913412338338,0.019704279684340336,0.008140055778422629,0.0027201787493768208,0.005521466340199018,0.4926551357512709,0.852232286351337,-0.008568649462962194,0.10435897435897437,0.20871794871794874,0.0317948717948718,0.41025641025641024,62,0.7741935483870968,0.0002661029580964979,4.682741841199446,780,260.6541628545288
target3m_minv500_lb126_entry2p0_exit0p25_contango_only_costx3p0,3,500.0,126,2.0,0.25,contango_only,3.0,0.02151342035289673,0.015371362637263365,0.007623933695428968,0.002547705198769836,0.005468793634110172,0.4658623764625511,0.8058841355876861,-0.006011661570582831,0.03758212877792379,0.07516425755584757,0.014191852825229962,0.17871222076215507,28,0.8214285714285714,0.0004264770438191407,1.2418057767006296,761,254.30489478499544
target1m_minv1000_lb252_entry2p0_exit0p25_contango_only_costx1p0,1,1000.0,252,2.0,0.25,contango_only,1.0,0.00994525900554647,0.0026341657787015632,0.0074136205247379685,0.0024774244251240096,0.0016205910722670652,1.528716569848993,2.644490076245429,-0.0006666759731171787,0.02435897435897436,0.04871794871794872,0.009743589743589744,0.12179487179487179,19,0.8947368421052632,0.00045126995903705584,4.9560119485551875,780,260.6541628545288
target3m_minv500_lb252_entry1p5_exit0p25_backwardation_only_costx3p0,3,500.0,252,1.5,0.25,backwardation_only,3.0,0.0210136215425108,0.01600829438917822,0.00734049459014964,0.0024529877850431436,0.006907333038527261,0.3551280604773263,0.6143275020701474,-0.008473666776337253,0.1035479632063075,0.207095926412615,0.01997371879106439,0.37844940867279897,38,0.6578947368421053,0.0002932330163747267,2.2616739194799518,761,254.30489478499544
target3m_minv1000_lb252_entry2p0_exit0p25_both_costx3p0,3,1000.0,252,2.0,0.25,both,3.0,0.016623907397560277,0.01060307054986887,0.006814840791795221,0.0022773290020157407,0.006819946342641502,0.3339218356861274,0.5776433631519077,-0.00805734354992846,0.07468749999999999,0.14937499999999998,0.0140625,0.3203125,22,0.6818181818181818,0.0003132116438002949,1.1911989610027442,640,213.8700823421775
target3m_minv1000_lb126_entry2p0_exit0p25_both_costx3p0,3,1000.0,126,2.0,0.25,both,3.0,0.015924100233238092,0.010624086416850424,0.006220015383403514,0.0020785550034658133,0.006716369693559579,0.30947596667571303,0.5353550415112112,-0.00805734354992846,0.0753125,0.150625,0.0159375,0.3140625,25,0.68,0.00025618728256444076,1.1054104059745726,640,213.8700823421775
target3m_minv1000_lb126_entry1p5_exit0p25_both_costx3p0,3,1000.0,126,1.5,0.25,both,3.0,0.023337943326512595,0.01854849330142714,0.006159730581963086,0.002058409510578241,0.006928717961570496,0.29708374940285087,0.5139180424970655,-0.008208094324041706,0.0984375,0.196875,0.0265625,0.409375,42,0.6428571428571429,0.0002239914218681472,1.5129370761621361,640,213.8700823421775
target1m_minv1000_lb252_entry2p0_exit0p25_backwardation_only_costx3p0,1,1000.0,252,2.0,0.25,backwardation_only,3.0,0.01822835878881914,0.01235104192400227,0.0060095060275086815,0.0020082086702173335,0.005363768050429786,0.3744025937244658,0.6476700541832301,-0.007481950736894352,0.08846153846153847,0.17692307692307693,0.015384615384615382,0.37435897435897436,30,0.7666666666666667,0.00035850040263231024,3.360245436163859,780,260.6541628545288
target1m_minv1000_lb252_entry1p5_exit0p25_backwardation_only_costx3p0,1,1000.0,252,1.5,0.25,backwardation_only,3.0,0.02627485517946835,0.020613182502754453,0.005956002522880582,0.0019903292968729484,0.005648753554869389,0.35234840350881064,0.6095190402443348,-0.00898838872573673,0.1371794871794872,0.2743589743589744,0.02871794871794872,0.5269230769230769,56,0.7321428571428571,0.00025253002731205675,3.54686984996162,780,260.6541628545288
target1m_minv500_lb252_entry2p0_exit0p25_backwardation_only_costx3p0,1,500.0,252,2.0,0.25,backwardation_only,3.0,0.021147887372622163,0.01658507788056096,0.005922835554752518,0.001979245824678277,0.005472888521475201,0.36164555826632794,0.6256019649528705,-0.007050984427677184,0.08312655086848635,0.1662531017369727,0.02481389578163772,0.3535980148883375,50,0.76,0.0002253417420965917,2.3536380007088855,806,269.3426349496798
target3m_minv500_lb252_entry1p5_exit0p25_contango_only_costx3p0,3,500.0,252,1.5,0.25,contango_only,3.0,0.0265721716960177,0.023770685201956875,0.005302154257022969,0.0017718315117819208,0.005775550878938956,0.3067813874245411,0.5306937535851669,-0.00755742893611751,0.0630749014454665,0.126149802890933,0.02049934296977661,0.29303547963206306,40,0.75,0.0002938876182567124,1.046818987925049,761,254.30489478499544
target1m_minv1000_lb126_entry2p0_exit0p25_backwardation_only_costx3p0,1,1000.0,126,2.0,0.25,backwardation_only,3.0,0.014875492027098217,0.010253048437494127,0.004850678854424872,0.0016209610718926663,0.005156987724685381,0.31432323643771287,0.5437402170468957,-0.007829612232683957,0.07179487179487179,0.14358974358974358,0.014871794871794871,0.3128205128205128,29,0.7586206896551724,0.0003037128352245435,3.0990492218154175,780,260.6541628545288
target1m_minv500_lb252_entry1p5_exit0p25_backwardation_only_costx3p0,1,500.0,252,1.5,0.25,backwardation_only,3.0,0.028678852560746242,0.026736142115450803,0.004748722866523971,0.0015868902351307234,0.0058510121141703,0.27121636465040055,0.46917067491732223,-0.008552910944518224,0.1193548387096774,0.2387096774193548,0.03722084367245657,0.45285359801488834,75,0.6666666666666666,0.00016817189820552924,2.364206002737977,806,269.3426349496798
target3m_minv1000_lb252_entry1p5_exit0p25_both_costx3p0,3,1000.0,252,1.5,0.25,both,3.0,0.021612864915968547,0.01842249567851511,0.004368557590073131,0.0014598496429773205,0.007248370828894402,0.2014038295554468,0.34840364726982465,-0.00805734354992846,0.1103125,0.220625,0.025,0.45,38,0.6052631578947368,0.00020277835307528798,1.2150071396766893,640,213.8700823421775
target3m_minv500_lb252_entry2p0_exit0p25_contango_only_costx3p0,3,500.0,252,2.0,0.25,contango_only,3.0,0.01764122086990056,0.014535302245658913,0.004137515614175462,0.0013826418829621112,0.0053541399755538364,0.2582379036175814,0.446719546903698,-0.0061651584559741165,0.03180026281208936,0.06360052562417871,0.011038107752956638,0.15243101182654403,22,0.7727272727272727,0.0003857812699882724,0.8808556723938334,761,254.30489478499544
target1m_minv1000_lb126_entry2p0_exit0p25_contango_only_costx3p0,1,1000.0,126,2.0,0.25,contango_only,3.0,0.012411454035038018,0.009199622803903688,0.0036154592269424914,0.00120818525401715,0.0018235060330019964,0.6625616982621888,1.146149567887364,-0.001612210784096962,0.03717948717948718,0.07435897435897436,0.012307692307692308,0.18461538461538463,24,0.7916666666666666,0.00031046742523223265,4.175532163406451,780,260.6541628545288
target1m_minv500_lb252_entry2p0_exit0p25_both_costx3p0,1,500.0,252,2.0,0.25,both,3.0,0.03882418048288991,0.03784407661274301,0.003051339822325563,0.001019672342273021,0.0067124977086768225,0.15190654604692896,0.26277948539375384,-0.00894411525316885,0.12531017369727046,0.2506203473945409,0.04441687344913151,0.47890818858560796,83,0.7469879518072289,0.00020439937880138215,2.0784682163593207,806,269.3426349496798
target1m_minv1000_lb126_entry1p5_exit0p25_contango_only_costx3p0,1,1000.0,126,1.5,0.25,contango_only,3.0,0.018512652160037425,0.01600806939592748,0.0030042568620470746,0.0010039385350985306,0.002516258408396897,0.3989806975898543,0.6901871257234239,-0.0036777322253275166,0.06282051282051282,0.12564102564102564,0.022051282051282053,0.2717948717948718,43,0.6976744186046512,0.00023600448917583935,3.7532302103954747,780,260.6541628545288
target1m_minv500_lb252_entry1p5_exit0p25_both_costx3p0,1,500.0,252,1.5,0.25,both,3.0,0.058938305815931444,0.06072667778890348,0.002651596018781426,0.0008860891544921462,0.007373508730705433,0.12017198146144638,0.20788262434346239,-0.01245747107876384,0.1992555831265509,0.3985111662531018,0.06774193548387097,0.6464019851116626,127,0.6929133858267716,0.0001747592151089744,2.106501681132361,806,269.3426349496798
target1m_minv1000_lb252_entry1p5_exit0p25_contango_only_costx3p0,1,1000.0,252,1.5,0.25,contango_only,3.0,0.016428345198890165,0.014220180770455337,0.0025157463221140174,0.0008406919891602423,0.0023845850144146533,0.3525527435919947,0.6098725232462314,-0.0036172530006843926,0.04923076923076923,0.09846153846153846,0.01794871794871795,0.2141025641025641,35,0.6857142857142857,0.00025519351805343215,3.383033444121246,780,260.6541628545288
target1m_minv1000_lb252_entry2p0_exit0p25_contango_only_costx3p0,1,1000.0,252,2.0,0.25,contango_only,3.0,0.00994525900554647,0.00790249733610469,0.00235034356312097,0.000785419017776701,0.0016601721724900252,0.4730949179799121,0.8183955354416065,-0.001612210784096962,0.02435897435897436,0.04871794871794872,0.009743589743589744,0.12179487179487179,19,0.7894736842105263,0.0003069405081062762,3.438267124691701,780,260.6541628545288
target6m_minv500_lb126_entry1p5_exit0p25_both_costx1p0,6,500.0,126,1.5,0.25,both,1.0,0.0026798903775468105,0.0006127550660419356,0.002241323681834031,0.0007566021023936042,0.001961629274975596,0.38570086205662735,0.663848728265093,-0.0031393097722943334,0.05314685314685314,0.10629370629370628,0.011188811188811189,0.25524475524475526,8,0.875,0.0002829194011186666,1.479193481818644,286,96.54482439926063
target3m_minv500_lb126_entry1p5_exit0p25_contango_only_costx3p0,3,500.0,126,1.5,0.25,contango_only,3.0,0.024970838281307927,0.025862683581812634,0.0020890529731022816,0.0006981030177727433,0.005920643076594762,0.1179099987520705,0.20396967478462158,-0.008648166179469632,0.06780551905387648,0.13561103810775296,0.024704336399474378,0.3061760840998686,48,0.6875,0.00018775262548962235,0.7847600184613517,761,254.30489478499544
target6m_minv500_lb126_entry1p5_exit0p25_backwardation_only_costx1p0,6,500.0,126,1.5,0.25,backwardation_only,1.0,0.0024933185353305303,0.0005487243312892898,0.0020867672069940744,0.0007044285788859387,0.0018457179953160331,0.38165558372059044,0.6568862007132045,-0.00329386624713429,0.05104895104895105,0.1020979020979021,0.00979020979020979,0.25524475524475526,7,0.8571428571428571,0.0003012569620156252,1.3703617089685574,286,96.54482439926063
target6m_minv500_lb252_entry1p5_exit0p25_backwardation_only_costx1p0,6,500.0,252,1.5,0.25,backwardation_only,1.0,0.0024933185353305303,0.0005487243312892898,0.0020867672069940744,0.0007044285788859387,0.0018457179953160331,0.38165558372059044,0.6568862007132045,-0.00329386624713429,0.05104895104895105,0.1020979020979021,0.00979020979020979,0.25524475524475526,7,0.8571428571428571,0.0003012569620156252,1.3703617089685574,286,96.54482439926063
target6m_minv500_lb252_entry1p5_exit0p25_both_costx1p0,6,500.0,252,1.5,0.25,both,1.0,0.002501367234842237,0.0006767858007945815,0.0020307851717531345,0.0006855307615368137,0.0019657239171459754,0.34874213797639103,0.6002372500637215,-0.0031393097722943334,0.05384615384615385,0.1076923076923077,0.01258741258741259,0.25874125874125875,9,0.7777777777777778,0.00022809074431871516,1.2859752626175753,286,96.54482439926063
target3m_minv1000_lb252_entry1p5_exit0p25_backwardation_only_costx1p0,3,1000.0,252,1.5,0.25,backwardation_only,1.0,0.004576055952377347,0.002960510992244574,0.0017456702762313257,0.000583354133937321,0.005965997559940686,0.09777981436906936,0.16914695232332472,-0.007929282080423167,0.07125000000000001,0.14250000000000002,0.0121875,0.3046875,20,0.7,0.000139652551209979,0.6437268669250532,640,213.8700823421775
target6m_minv500_lb126_entry2p0_exit0p25_both_costx1p0,6,500.0,126,2.0,0.25,both,1.0,0.0020324666535093353,0.0005046612770586859,0.0016699783794034834,0.0005637334594058432,0.0019017346337589995,0.2964311893986799,0.5102023030260461,-0.0030665632061733566,0.049650349650349646,0.09930069930069929,0.008391608391608392,0.23776223776223776,6,0.8333333333333334,0.0002783297299005806,1.0123473372465044,286,96.54482439926063
target6m_minv500_lb252_entry2p0_exit0p25_both_costx1p0,6,500.0,252,2.0,0.25,both,1.0,0.0020324666535093353,0.0005046612770586859,0.0016699783794034834,0.0005637334594058432,0.0019017346337589995,0.2964311893986799,0.5102023030260461,-0.0030665632061733566,0.049650349650349646,0.09930069930069929,0.008391608391608392,0.23776223776223776,6,0.8333333333333334,0.0002783297299005806,1.0123473372465044,286,96.54482439926063
target6m_minv500_lb252_entry2p0_exit0p25_backwardation_only_costx1p0,6,500.0,252,2.0,0.25,backwardation_only,1.0,0.0018458948112930554,0.00044063054230604,0.0015154219045635262,0.0005115599358981774,0.0017818728732378842,0.2870911520015507,0.4941267051780892,-0.003221119681013313,0.04755244755244755,0.0951048951048951,0.006993006993006993,0.23776223776223776,5,0.8,0.00030308438091270525,0.9037648230059371,286,96.54482439926063
target6m_minv500_lb126_entry2p0_exit0p25_backwardation_only_costx1p0,6,500.0,126,2.0,0.25,backwardation_only,1.0,0.0018458948112930554,0.00044063054230604,0.0015154219045635262,0.0005115599358981774,0.0017818728732378842,0.2870911520015507,0.4941267051780892,-0.003221119681013313,0.04755244755244755,0.0951048951048951,0.006993006993006993,0.23776223776223776,5,0.8,0.00030308438091270525,0.9037648230059371,286,96.54482439926063
target6m_minv500_lb126_entry1p5_exit0p25_both_costx3p0,6,500.0,126,1.5,0.25,both,3.0,0.0026798903775468105,0.001838265198125807,0.001364190290408471,0.0004605087833379797,0.0019530927015020561,0.23578439619574548,0.40582012372147086,-0.003732097157814227,0.05314685314685314,0.10629370629370628,0.011188811188811189,0.25524475524475526,8,0.75,0.00017878560896929713,1.03230901218999,286,96.54482439926063
target6m_minv500_lb252_entry1p5_exit0p25_backwardation_only_costx3p0,6,500.0,252,1.5,0.25,backwardation_only,3.0,0.0024933185353305303,0.0016461729938678695,0.0012736645503211596,0.00042995007116894966,0.0018489575973317245,0.23253646908367234,0.4002299565868926,-0.003822622897901538,0.05104895104895105,0.1020979020979021,0.00979020979020979,0.25524475524475526,7,0.7142857142857143,0.00019139416166672366,0.9596004501655866,286,96.54482439926063
target6m_minv500_lb126_entry1p5_exit0p25_backwardation_only_costx3p0,6,500.0,126,1.5,0.25,backwardation_only,3.0,0.0024933185353305303,0.0016461729938678695,0.0012736645503211596,0.00042995007116894966,0.0018489575973317245,0.23253646908367234,0.4002299565868926,-0.003822622897901538,0.05104895104895105,0.1020979020979021,0.00979020979020979,0.25524475524475526,7,0.7142857142857143,0.00019139416166672366,0.9596004501655866,286,96.54482439926063
target6m_minv500_lb252_entry1p5_exit0p25_both_costx3p0,6,500.0,252,1.5,0.25,both,3.0,0.002501367234842237,0.0020303574023837444,0.0010896210455749286,0.00036782263114255333,0.0019598232513648715,0.18768153244757768,0.32302791850093404,-0.003732097157814227,0.05384615384615385,0.1076923076923077,0.01258741258741259,0.25874125874125875,9,0.6666666666666666,0.0001284128474356483,0.7984322328211435,286,96.54482439926063
target3m_minv1000_lb126_entry1p5_exit0p25_backwardation_only_costx1p0,3,1000.0,126,1.5,0.25,backwardation_only,1.0,0.0035758737093294964,0.002669394134590498,0.0010686202582138728,0.0003571029728386249,0.005598095113569156,0.0637900867337976,0.11034893887951144,-0.008113705470675801,0.0615625,0.123125,0.01125,0.2625,18,0.7222222222222222,0.00011008101893959676,0.5746628708280055,640,213.8700823421775
target6m_minv500_lb126_entry2p0_exit0p25_both_costx3p0,6,500.0,126,2.0,0.25,both,3.0,0.0020324666535093353,0.0015139838311760577,0.0009450018311917766,0.00031900362185101333,0.0019014451058967051,0.16776904095823159,0.288755549802284,-0.0034830983747708346,0.049650349650349646,0.09930069930069929,0.008391608391608392,0.23776223776223776,6,0.6666666666666666,0.00015750030519862945,0.6243345468646285,286,96.54482439926063
target6m_minv500_lb252_entry2p0_exit0p25_both_costx3p0,6,500.0,252,2.0,0.25,both,3.0,0.0020324666535093353,0.0015139838311760577,0.0009450018311917766,0.00031900362185101333,0.0019014451058967051,0.16776904095823159,0.288755549802284,-0.0034830983747708346,0.049650349650349646,0.09930069930069929,0.008391608391608392,0.23776223776223776,6,0.6666666666666666,0.00015750030519862945,0.6243345468646285,286,96.54482439926063
target6m_minv500_lb252_entry2p0_exit0p25_backwardation_only_costx3p0,6,500.0,252,2.0,0.25,backwardation_only,3.0,0.0018458948112930554,0.0013218916269181202,0.0008544760911044653,0.00028844490968198334,0.0017942900247891838,0.16075712716280274,0.2766870000174083,-0.0035736241148581456,0.04755244755244755,0.0951048951048951,0.006993006993006993,0.23776223776223776,5,0.6,0.00017089521822089308,0.5539025074849774,286,96.54482439926063
target6m_minv500_lb126_entry2p0_exit0p25_backwardation_only_costx3p0,6,500.0,126,2.0,0.25,backwardation_only,3.0,0.0018458948112930554,0.0013218916269181202,0.0008544760911044653,0.00028844490968198334,0.0017942900247891838,0.16075712716280274,0.2766870000174083,-0.0035736241148581456,0.04755244755244755,0.0951048951048951,0.006993006993006993,0.23776223776223776,5,0.6,0.00017089521822089308,0.5539025074849774,286,96.54482439926063
target3m_minv1000_lb252_entry2p0_exit0p25_backwardation_only_costx1p0,3,1000.0,252,2.0,0.25,backwardation_only,1.0,0.00256502619007397,0.001857560072112873,0.0008375914340596486,0.00027989960776787434,0.005642255132056765,0.04960775456210943,0.08581526309829689,-0.007929282080423167,0.05718749999999999,0.11437499999999998,0.008125,0.2375,13,0.6923076923076923,0.00011163909120527123,0.4349837267308671,640,213.8700823421775
target6m_minv500_lb252_entry2p0_exit0p25_contango_only_costx1p0,6,500.0,252,2.0,0.25,contango_only,1.0,0.00018657184221628,6.40307347526458e-05,0.00015455647483995712,5.217352350766575e-05,0.0004890958165936318,0.10667342008981938,0.18360087112254833,-0.0005287616844152986,0.0020979020979020983,0.004195804195804197,0.0013986013986013986,0.01048951048951049,1,1.0,0.00015455647483995712,,286,96.54482439926063
target6m_minv500_lb126_entry1p5_exit0p25_contango_only_costx1p0,6,500.0,126,1.5,0.25,contango_only,1.0,0.00018657184221628,6.40307347526458e-05,0.00015455647483995712,5.217352350766575e-05,0.0004890958165936318,0.10667342008981938,0.18360087112254833,-0.0005287616844152986,0.0020979020979020983,0.004195804195804197,0.0013986013986013986,0.01048951048951049,1,1.0,0.00015455647483995712,,286,96.54482439926063
target6m_minv500_lb126_entry2p0_exit0p25_contango_only_costx1p0,6,500.0,126,2.0,0.25,contango_only,1.0,0.00018657184221628,6.40307347526458e-05,0.00015455647483995712,5.217352350766575e-05,0.0004890958165936318,0.10667342008981938,0.18360087112254833,-0.0005287616844152986,0.0020979020979020983,0.004195804195804197,0.0013986013986013986,0.01048951048951049,1,1.0,0.00015455647483995712,,286,96.54482439926063
target6m_minv500_lb126_entry2p0_exit0p25_contango_only_costx3p0,6,500.0,126,2.0,0.25,contango_only,3.0,0.00018657184221628,0.00019209220425793743,9.052574008731128e-05,3.055871216902999e-05,0.00045932443846283976,0.06652968927866494,0.11450752114997675,-0.0005287616844152986,0.0020979020979020983,0.004195804195804197,0.0013986013986013986,0.01048951048951049,1,1.0,9.052574008731128e-05,,286,96.54482439926063
target6m_minv500_lb126_entry1p5_exit0p25_contango_only_costx3p0,6,500.0,126,1.5,0.25,contango_only,3.0,0.00018657184221628,0.00019209220425793743,9.052574008731128e-05,3.055871216902999e-05,0.00045932443846283976,0.06652968927866494,0.11450752114997675,-0.0005287616844152986,0.0020979020979020983,0.004195804195804197,0.0013986013986013986,0.01048951048951049,1,1.0,9.052574008731128e-05,,286,96.54482439926063
target6m_minv500_lb252_entry2p0_exit0p25_contango_only_costx3p0,6,500.0,252,2.0,0.25,contango_only,3.0,0.00018657184221628,0.00019209220425793743,9.052574008731128e-05,3.055871216902999e-05,0.00045932443846283976,0.06652968927866494,0.11450752114997675,-0.0005287616844152986,0.0020979020979020983,0.004195804195804197,0.0013986013986013986,0.01048951048951049,1,1.0,9.052574008731128e-05,,286,96.54482439926063
target6m_minv1000_lb252_entry1p5_exit0p25_contango_only_costx1p0,6,1000.0,252,1.5,0.25,contango_only,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb126_entry2p0_exit0p25_contango_only_costx1p0,6,1000.0,126,2.0,0.25,contango_only,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb126_entry2p0_exit0p25_contango_only_costx3p0,6,1000.0,126,2.0,0.25,contango_only,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb252_entry2p0_exit0p25_backwardation_only_costx1p0,6,1000.0,252,2.0,0.25,backwardation_only,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb252_entry2p0_exit0p25_backwardation_only_costx3p0,6,1000.0,252,2.0,0.25,backwardation_only,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb252_entry2p0_exit0p25_both_costx1p0,6,1000.0,252,2.0,0.25,both,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb252_entry2p0_exit0p25_both_costx3p0,6,1000.0,252,2.0,0.25,both,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb252_entry1p5_exit0p25_both_costx1p0,6,1000.0,252,1.5,0.25,both,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb252_entry1p5_exit0p25_contango_only_costx3p0,6,1000.0,252,1.5,0.25,contango_only,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb126_entry1p5_exit0p25_both_costx3p0,6,1000.0,126,1.5,0.25,both,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb126_entry1p5_exit0p25_both_costx1p0,6,1000.0,126,1.5,0.25,both,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb126_entry1p5_exit0p25_contango_only_costx1p0,6,1000.0,126,1.5,0.25,contango_only,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb126_entry1p5_exit0p25_contango_only_costx3p0,6,1000.0,126,1.5,0.25,contango_only,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb126_entry1p5_exit0p25_backwardation_only_costx1p0,6,1000.0,126,1.5,0.25,backwardation_only,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb126_entry1p5_exit0p25_backwardation_only_costx3p0,6,1000.0,126,1.5,0.25,backwardation_only,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb126_entry2p0_exit0p25_both_costx1p0,6,1000.0,126,2.0,0.25,both,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb126_entry2p0_exit0p25_both_costx3p0,6,1000.0,126,2.0,0.25,both,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb126_entry2p0_exit0p25_backwardation_only_costx3p0,6,1000.0,126,2.0,0.25,backwardation_only,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb126_entry2p0_exit0p25_backwardation_only_costx1p0,6,1000.0,126,2.0,0.25,backwardation_only,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb252_entry2p0_exit0p25_contango_only_costx3p0,6,1000.0,252,2.0,0.25,contango_only,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb252_entry1p5_exit0p25_both_costx3p0,6,1000.0,252,1.5,0.25,both,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb252_entry1p5_exit0p25_backwardation_only_costx1p0,6,1000.0,252,1.5,0.25,backwardation_only,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb252_entry1p5_exit0p25_backwardation_only_costx3p0,6,1000.0,252,1.5,0.25,backwardation_only,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv1000_lb252_entry2p0_exit0p25_contango_only_costx1p0,6,1000.0,252,2.0,0.25,contango_only,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,71,24.168452935694315
target6m_minv500_lb252_entry1p5_exit0p25_contango_only_costx1p0,6,500.0,252,1.5,0.25,contango_only,1.0,8.048699511706265e-06,0.0001280614695052916,-5.59820352409395e-05,-1.889781734912491e-05,0.0005042371034397635,-0.03747803805037217,-0.06450529502305745,-0.0007393001944961952,0.002797202797202797,0.005594405594405594,0.002797202797202797,0.013986013986013986,2,0.5,-2.799101762046975e-05,-0.15333553610185974,286,96.54482439926063
target1m_minv500_lb126_entry2p0_exit0p25_contango_only_costx3p0,1,500.0,126,2.0,0.25,contango_only,3.0,0.022395722653639934,0.02319689840087398,-8.99658577466954e-05,-3.0064070944172458e-05,0.00460266661784718,-0.006531881068160966,-0.011299344171871797,-0.0065752745985724285,0.05558312655086848,0.11116625310173696,0.02158808933002481,0.24689826302729528,44,0.75,0.00016824557869921336,0.923554696046623,806,269.3426349496798
target6m_minv500_lb252_entry1p5_exit0p25_contango_only_costx3p0,6,500.0,252,1.5,0.25,contango_only,3.0,8.048699511706265e-06,0.00038418440851587486,-0.00018404350474623117,-6.212744002639643e-05,0.00048629886609279603,-0.12775567528167175,-0.21988657767618466,-0.0008033309292488411,0.002797202797202797,0.005594405594405594,0.002797202797202797,0.013986013986013986,2,0.5,-9.202175237311558e-05,-0.504097597468036,286,96.54482439926063
target3m_minv1000_lb126_entry2p0_exit0p25_backwardation_only_costx1p0,3,1000.0,126,2.0,0.25,backwardation_only,1.0,-0.00017927608577117393,0.0016084424220961409,-0.0016796247188840653,-0.0005612835577057685,0.005501833504410023,-0.10201754692428784,-0.1764777040853498,-0.007929282080423167,0.05062500000000001,0.10125000000000002,0.0075000000000000015,0.2109375,12,0.5833333333333334,-9.113791103297954e-05,-0.3640259063797105,640,213.8700823421775
