start_ts,end_ts,duration_minutes,start_md,peak_md,end_md,shock_threshold,normal_threshold,complex_trades,complex_notional,dominant_signed_root,dominant_signed_share,dominant_asset_ret_bp,dominant_flow_signed_ret_bp,max_abs_asset,max_abs_asset_return_bp,cross_asset_range_bp,cross_asset_std_bp,complex_mean_ret_bp,flags_count,flag_long_duration,flag_large_single_asset_move,flag_large_cross_asset_range,flag_large_complex_move,GC_ret_bp,SI_ret_bp,HG_ret_bp,PL_ret_bp,PA_ret_bp,GC_runup_bp,SI_runup_bp,HG_runup_bp,PL_runup_bp,PA_runup_bp,GC_drawdown_bp,SI_drawdown_bp,HG_drawdown_bp,PL_drawdown_bp,PA_drawdown_bp,GC_ret_robust_z,SI_ret_robust_z,HG_ret_robust_z,PL_ret_robust_z,PA_ret_robust_z
2026-02-10 03:00:00+00:00,2026-02-10 03:40:00+00:00,40.0,7.096511420871175,7.096511420871175,2.0097811122732656,4.922790645249208,2.026063168333298,3197.0,1506401982.5,HG,-0.0761849935162466,-37.1653439026,37.1653439026,PL,114.39590909394501,96.184573445913,38.87736901245057,-67.26130648069861,2,False,True,False,True,-18.211335648032,-83.044182841902,-37.1653439026,-114.39590909394501,-83.489760917014,0.0,0.0,0.0,0.0,0.0,-26.73454207871,-90.459371960021,-38.011618180599996,-116.79312833112199,-95.06048827099701,-4.46587484969344,-10.902839174842823,-6.675939502511203,-13.659499919783784,-6.414057281182695
2026-04-08 11:20:00+00:00,2026-04-08 11:25:00+00:00,5.0,6.918199108980761,6.918199108980761,1.3361242799819473,5.944579708010474,2.1932705521774247,2893.0,1398925225.0,GC,-0.0755098988191748,9.135075169162,-9.135075169162,PA,114.28695823623099,107.331645836206,46.65414586047409,40.399854708247595,2,False,True,True,False,9.135075169162,12.263208688238999,6.955312400025,59.358719047581,114.28695823623099,9.135075169162,12.263208688238999,6.955312400025,59.358719047581,114.28695823623099,0.0,0.0,0.0,0.0,0.0,2.2401488411657624,1.6100320036858917,1.2493694374340107,7.087757110291779,8.780035881860293
2026-02-04 11:45:00+00:00,2026-02-04 12:00:00+00:00,15.0,5.841368220350363,5.841368220350363,0.8165969285853057,5.313916658438091,2.0463849862068813,2863.0,1509480780.0,GC,0.0729284963518054,18.15849704517,18.15849704517,PL,114.146467220122,99.240866580295,44.2403888687492,60.656544654888606,2,False,True,False,True,18.15849704517,93.273317174986,14.905600639827,114.146467220122,62.798841194338,18.552881017459,134.327466376449,22.350077595574,114.146467220122,62.798841194338,0.0,0.0,0.0,0.0,0.0,4.45291750311684,12.24581833021365,2.677464478220957,13.629715189871126,4.824488179008495
2025-11-28 02:35:00+00:00,2025-11-28 13:30:00+00:00,655.0,7.119078371892575,7.119078371892575,1.0626235805181314,6.81501307725372,2.518971261405903,1629.0,749325367.5,GC,0.5141586455002303,-22.289151570067,-22.289151570067,PA,98.355888706382,120.64504027644901,50.05645845041637,29.366351717472003,2,True,False,True,False,-22.289151570067,-3.669388170699,63.486169369955,10.948240251789,98.355888706382,0.0,24.733214642025,63.486169369955,27.348158890925,98.355888706382,-22.289151570067,-3.669388170699,0.0,0.0,0.0,-5.465857273819675,-0.4817525770753386,11.403898940656626,1.3072800244829823,7.5561397849901395
2024-01-26 21:55:00+00:00,2024-01-28 23:00:00+00:00,2945.0,7.759869863425464,7.759869863425464,0.5133790645684783,5.97100994785216,2.199794585038916,2269.0,912416835.0,SI,0.0728697289935669,60.949252674964,60.949252674964,SI,60.949252674964,102.615979623425,37.27203948502786,11.473886238764802,2,True,False,True,False,25.732397413618,60.949252674964,2.59470681269,9.759801241013,-41.666726948461,25.732397413618,60.949252674964,2.59470681269,9.759801241013,0.0,0.0,0.0,0.0,0.0,-41.666726948461,6.310227248170656,8.002004198260245,0.46608221233384833,1.1653738785295344,-3.201024537996554
2025-11-27 01:30:00+00:00,2025-11-27 01:50:00+00:00,20.0,6.753226076072552,10.71020184586173,1.6811299976821412,6.342396284220777,2.435226566084136,4759.0,1445277225.0,SI,-0.0954390421372072,-30.906135582018003,30.906135582018003,PL,113.808862743587,101.384126365511,41.706035690353495,-45.395773907489,1,False,True,False,False,-12.424736378076,-30.906135582018003,-15.417231806913001,-113.808862743587,-54.421903026851,0.0,0.0,0.0,48.207568570326,44.000747923638,-12.424736378076,-30.906135582018003,-15.417231806913001,-113.808862743587,-68.073782280251,-3.046856022936296,-4.05765478369673,-2.7693678042877554,-13.589403360919608,-4.180934279020768
2024-05-17 03:55:00+00:00,2024-05-17 05:25:00+00:00,90.0,6.791179754915496,14.434218570510753,1.8839785340054107,6.765422426253721,2.383355949161745,3640.0,913194482.5,GC,0.4538909696679585,9.65230786063,9.65230786063,PA,112.24607645159399,102.59376859096399,40.46141656475387,45.8653469042636,1,False,True,False,False,9.65230786063,38.561536592629004,18.371101308900002,50.495712307565,112.24607645159399,10.071762150651,41.90769690493,18.371101308900002,63.545676873983,142.641236630565,-4.19956330715,-13.44764028508,-18.40491317087,0.0,-20.544434550142,2.366987229788609,5.062729470222592,3.299965722209848,6.029465421251829,8.62324620457525
2026-02-06 09:25:00+00:00,2026-02-06 10:20:00+00:00,55.0,5.618388323876046,5.618388323876046,1.363941816333765,4.942305430355452,2.015015834141754,5854.0,2741606957.5,HG,-0.0618835961005905,24.227752614253998,-24.227752614253998,PL,105.076253977509,129.304006591763,63.42211501507223,-33.6356300263646,1,False,False,True,False,-10.850095746856999,-97.720647337924,24.227752614253998,-105.076253977509,21.241094316212997,25.543320009546,4.726057543322,57.014667231236,50.88307895459101,81.682499230142,-14.742621123033,-97.720647337924,0.0,-105.076253977509,0.0,-2.6607147684904,-12.829706615516573,4.351984772654079,-12.546681906240778,1.631835978002307
2026-02-10 01:25:00+00:00,2026-02-10 01:35:00+00:00,10.0,7.972134071384517,7.972134071384517,1.16865368650469,4.911885043574144,2.0183564560979987,1180.0,497869890.0,GC,-0.1473530824886264,14.075713791719,-14.075713791719,PL,88.56181773509701,74.48610394337801,30.061869611893833,47.7295323549192,1,False,False,False,True,14.075713791719,52.480594628461,22.774249647835997,88.56181773509701,60.755285971483,14.273821859678,52.480594628461,22.774249647835997,88.56181773509701,60.755285971483,0.0,0.0,0.0,0.0,0.0,3.4517169651262756,6.890157304859637,4.090894820252259,10.57476750549722,4.667493116228515
2025-11-27 12:45:00+00:00,2025-11-27 13:10:00+00:00,25.0,8.034778026975976,8.696960092441039,1.5551548214661588,6.452156050384978,2.470871281381874,5085.0,1846964202.5,GC,0.118120688069499,-15.763832441813,-15.763832441813,PL,83.630656239019,67.86682379720601,33.249874960068944,-55.48874949642841,1,False,False,False,True,-15.763832441813,-82.848972842337,-23.319093349786996,-83.630656239019,-71.881192609186,1.431844217805,0.0,0.0,0.0,0.0,-17.198141107499,-82.848972842337,-29.157373169217,-83.630656239019,-82.19224353132,-3.8656858671583416,-10.877210128258909,-4.188764050309206,-9.985959736114463,-5.522235083333314
2025-09-01 14:55:00+00:00,2025-09-01 15:15:00+00:00,20.0,6.806525882621905,6.806525882621905,2.0350462490645023,5.392769306221795,2.162265758067798,2705.0,799880270.0,GC,-0.0553014279196558,3.102480599128,-3.102480599128,PL,80.819780819494,102.665775307888,38.92783589392525,14.3636812013828,1,False,False,True,False,3.102480599128,1.202428907838,-21.845994488394,80.819780819494,8.539710168848,5.076285396246,10.816658707408001,0.0,80.819780819494,21.335617225100002,0.0,0.0,-21.845994488394,0.0,-8.547009067321,0.7608058160635152,0.15786643389938565,-3.9241541248460967,9.650325770952362,0.6560587739870655
2025-10-15 02:20:00+00:00,2025-10-15 02:30:00+00:00,10.0,6.464241685559284,6.464241685559284,1.49748128236471,5.350906638742673,2.110187528379638,3037.0,1519375107.5,GC,-0.1775295552742754,-32.424986089781996,32.424986089781996,PA,78.13760649315601,45.71262040337402,18.37352157388276,-49.1046371728828,1,False,False,False,True,-32.424986089781996,-55.656053445050006,-37.702197651308,-41.602342185118005,-78.13760649315601,0.0,0.0,0.0,0.0,0.0,-32.424986089781996,-55.656053445050006,-37.702197651308,-41.602342185118005,-78.13760649315601,-7.951417330318956,-7.307062084927357,-6.772373512578851,-4.967548177564291,-6.002880812651633
2026-04-10 00:50:00+00:00,2026-04-10 01:05:00+00:00,15.0,15.036187963124494,15.036187963124494,2.0384553202012663,5.984263845409772,2.205674455482676,2488.0,1073226242.5,GC,0.1403191326148892,5.438192980715,5.438192980715,PL,76.768441505157,133.741103062998,51.47164895278371,9.0557164351446,1,False,False,True,False,5.438192980715,56.972661557841,24.328798167325,-76.768441505157,35.307370974999,14.007800661826002,56.972661557841,24.328798167325,10.032247348048,35.307370974999,0.0,0.0,0.0,-76.768441505157,0.0,1.3335808932267417,7.479919063210615,4.3701353917111145,-9.166573602911484,2.7124703364129643
2026-04-17 00:55:00+00:00,2026-04-17 01:10:00+00:00,15.0,8.508886832350816,8.508886832350816,1.3195574687945024,6.419940899170929,2.318036704171387,3245.0,1521635397.5,GC,-0.2184340660897217,-35.567610684896,35.567610684896,SI,76.42375752038001,43.32210531583701,20.653243169989594,-54.153429624310604,1,False,False,False,True,-35.567610684896,-76.42375752038001,-33.101652204543,-74.474015863188,-51.200111848546,0.0,0.0,0.0,0.0,9.570905181064,-35.567610684896,-76.42375752038001,-33.101652204543,-74.474015863188,-51.200111848546,-8.722067457942314,-10.033646052826931,-5.945986350343878,-8.89260657803573,-3.933421854279279
2025-04-30 07:45:00+00:00,2025-04-30 08:00:00+00:00,15.0,10.218629838076067,10.218629838076067,1.9572105542959728,5.299869642325776,1.958351081193894,4693.0,1381205107.5,GC,-0.0858217455625135,-24.106562629349,24.106562629349,SI,74.496733736415,50.390171107065996,22.532327449957574,-46.822849227892206,1,False,False,False,True,-24.106562629349,-74.496733736415,-65.328210918427,-43.192169163619006,-26.990569691651,0.0,0.0,0.0,0.0,0.0,-24.106562629349,-74.496733736415,-65.328210918427,-43.192169163619006,-26.990569691651,-5.911531907359214,-9.780647833280764,-11.734781333967424,-5.15738225167852,-2.0735364211436367
2025-03-07 21:45:00+00:00,2025-03-09 22:00:00+00:00,2895.0,6.786405725489344,6.786405725489344,1.5146619319012546,5.83656641795817,2.2519874741514148,1322.0,490787067.5,SI,0.2239424926660565,-10.632643213304,-10.632643213304,HG,74.460507840787,78.912943910577,30.340837015648862,-31.109981992203,1,True,False,False,False,4.45243606979,-10.632643213304,-74.460507840787,-33.068129750981,-41.841065225733,4.45243606979,0.0,0.0,0.0,0.0,-4.797149214805,-10.632643213304,-74.460507840787,-33.068129750981,-41.841065225733,1.0918486512048788,-1.39595568275788,-13.37519832923111,-3.9485163347054772,-3.214417985102443
