variant,root,observations,active_bars,gross_excess_return,price_return,carry_return,cost_return,net_return,turnover,mean_score,mean_pressure_bp,target_months,lookback,score_method,cost_multiplier
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p02_costx2,PA,49538,78,0.0016118005270987315,0.0015850976334617077,2.670289363702406e-05,0.006265150102554542,-0.004653349575455811,5.6000000000000005,-0.0055813688431483235,4.1652081612933145,1,1d,pressure_z,2.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p02_costx2,PL,58788,399,-0.002038838456079922,-0.0019644869719652285,-7.43514841146923e-05,0.0116881119598093,-0.013726950415889222,22.8,-0.005232012785437878,0.5598861036469274,1,1d,pressure_z,2.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p02_costx2,SI,58118,960,0.021374044331595423,0.021375555931311397,-1.5115997159757254e-06,0.01361002056459461,0.007764023767000814,36.4,0.002464733321227428,3.2236438644225878,1,1d,pressure_z,2.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p02_costx3,GC,58460,2546,0.017326419515009243,0.017547600305226754,-0.00022118079021750918,0.014012051245332072,0.003314368269677171,84.80000000000001,0.004008921712282582,2.163155060259627,1,1d,pressure_z,3.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p02_costx3,HG,57712,824,-0.02852006286239948,-0.029126024903577897,0.0006059620411784136,0.008548103089478218,-0.0370681659518777,35.6,0.0005639681921699243,2.706059735767111,1,1d,pressure_z,3.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p02_costx3,PA,49538,78,0.0016118005270987315,0.0015850976334617077,2.670289363702406e-05,0.009397725153831813,-0.007785924626733082,5.6000000000000005,-0.0055813688431483235,4.1652081612933145,1,1d,pressure_z,3.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p02_costx3,PL,58788,399,-0.002038838456079922,-0.0019644869719652285,-7.43514841146923e-05,0.01753216793971395,-0.019571006395793872,22.8,-0.005232012785437878,0.5598861036469274,1,1d,pressure_z,3.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p02_costx3,SI,58118,960,0.021374044331595423,0.021375555931311397,-1.5115997159757254e-06,0.020415030846891915,0.0009590134847035081,36.4,0.002464733321227428,3.2236438644225878,1,1d,pressure_z,3.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx0,GC,58460,323,0.010886613810688159,0.010709831782525471,0.0001767820281626891,0.0,0.010886613810688159,16.8,0.004008921712282582,2.163155060259627,1,1d,pressure_z,0.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx0,HG,57712,23,-0.0010316921073670203,-0.0010719770046552668,4.0284897288246155e-05,0.0,-0.0010316921073670203,0.8,0.0005639681921699243,2.706059735767111,1,1d,pressure_z,0.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx0,PA,49538,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0055813688431483235,4.1652081612933145,1,1d,pressure_z,0.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx0,PL,58788,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005232012785437878,0.5598861036469274,1,1d,pressure_z,0.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx0,SI,58118,21,0.004602371167759534,0.004588586899799641,1.3784267959893976e-05,0.0,0.004602371167759534,2.0,0.002464733321227428,3.2236438644225878,1,1d,pressure_z,0.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx1,GC,58460,323,0.010886613810688159,0.010709831782525471,0.0001767820281626891,0.0009253241388426839,0.009961289671845475,16.8,0.004008921712282582,2.163155060259627,1,1d,pressure_z,1.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx1,HG,57712,23,-0.0010316921073670203,-0.0010719770046552668,4.0284897288246155e-05,6.403073475264582e-05,-0.001095722842119666,0.8,0.0005639681921699243,2.706059735767111,1,1d,pressure_z,1.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx1,PA,49538,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0055813688431483235,4.1652081612933145,1,1d,pressure_z,1.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx1,PL,58788,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005232012785437878,0.5598861036469274,1,1d,pressure_z,1.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx1,SI,58118,21,0.004602371167759534,0.004588586899799641,1.3784267959893976e-05,0.0003739016638624893,0.004228469503897044,2.0,0.002464733321227428,3.2236438644225878,1,1d,pressure_z,1.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx2,GC,58460,323,0.010886613810688159,0.010709831782525471,0.0001767820281626891,0.0018506482776853678,0.009035965533002791,16.8,0.004008921712282582,2.163155060259627,1,1d,pressure_z,2.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx2,HG,57712,23,-0.0010316921073670203,-0.0010719770046552668,4.0284897288246155e-05,0.00012806146950529164,-0.001159753576872312,0.8,0.0005639681921699243,2.706059735767111,1,1d,pressure_z,2.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx2,PA,49538,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0055813688431483235,4.1652081612933145,1,1d,pressure_z,2.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx2,PL,58788,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005232012785437878,0.5598861036469274,1,1d,pressure_z,2.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx2,SI,58118,21,0.004602371167759534,0.004588586899799641,1.3784267959893976e-05,0.0007478033277249786,0.003854567840034555,2.0,0.002464733321227428,3.2236438644225878,1,1d,pressure_z,2.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx3,GC,58460,323,0.010886613810688159,0.010709831782525471,0.0001767820281626891,0.002775972416528052,0.008110641394160107,16.8,0.004008921712282582,2.163155060259627,1,1d,pressure_z,3.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx3,HG,57712,23,-0.0010316921073670203,-0.0010719770046552668,4.0284897288246155e-05,0.00019209220425793746,-0.0012237843116249577,0.8,0.0005639681921699243,2.706059735767111,1,1d,pressure_z,3.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx3,PA,49538,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0055813688431483235,4.1652081612933145,1,1d,pressure_z,3.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx3,PL,58788,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005232012785437878,0.5598861036469274,1,1d,pressure_z,3.0
target1m_lb1d_pressure_z_entry1p5_exit0p5_filt0p05_costx3,SI,58118,21,0.004602371167759534,0.004588586899799641,1.3784267959893976e-05,0.0011217049915874678,0.003480666176172066,2.0,0.002464733321227428,3.2236438644225878,1,1d,pressure_z,3.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx0,GC,58460,46426,0.05076677026757516,0.05414685890776721,-0.0033800886401920503,0.0,0.05076677026757516,360.6,0.06432230917567815,6.591951488359734,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx0,HG,57712,45548,-0.05330349952952218,-0.05416831323371772,0.0008648137041955187,0.0,-0.05330349952952218,358.20000000000005,0.05749613573553317,8.269765969049166,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx0,PA,49538,39001,0.14484950208312264,0.13892890542167272,0.00592059666144995,0.0,0.14484950208312264,298.6,0.08852070322923568,13.116248583844046,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx0,PL,58788,46471,0.033621000315011584,0.032315878134068395,0.0013051221809432007,0.0,0.033621000315011584,357.40000000000003,0.006020626534179935,2.0899770509180304,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx0,SI,58118,46404,0.22014601084155666,0.22328185265207362,-0.0031358418105169746,0.0,0.22014601084155666,360.6,0.048675731975480495,10.054241594298778,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx1,GC,58460,46426,0.05076677026757516,0.05414685890776721,-0.0033800886401920503,0.019861421694444752,0.030905348573130407,360.6,0.06432230917567815,6.591951488359734,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx1,HG,57712,45548,-0.05330349952952218,-0.05416831323371772,0.0008648137041955187,0.028669761485497165,-0.08197326101501934,358.20000000000005,0.05749613573553317,8.269765969049166,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx1,PA,49538,39001,0.14484950208312264,0.13892890542167272,0.00592059666144995,0.1670333768413202,-0.022183874758197553,298.6,0.08852070322923568,13.116248583844046,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx1,PL,58788,46471,0.033621000315011584,0.032315878134068395,0.0013051221809432007,0.09160814066745272,-0.05798714035244114,357.40000000000003,0.006020626534179935,2.0899770509180304,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx1,SI,58118,46404,0.22014601084155666,0.22328185265207362,-0.0031358418105169746,0.06741446999440681,0.15273154084714985,360.6,0.048675731975480495,10.054241594298778,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx2,GC,58460,46426,0.05076677026757516,0.05414685890776721,-0.0033800886401920503,0.039722843388889505,0.011043926878685655,360.6,0.06432230917567815,6.591951488359734,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx2,HG,57712,45548,-0.05330349952952218,-0.05416831323371772,0.0008648137041955187,0.05733952297099433,-0.11064302250051651,358.20000000000005,0.05749613573553317,8.269765969049166,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx2,PA,49538,39001,0.14484950208312264,0.13892890542167272,0.00592059666144995,0.3340667536826404,-0.18921725159951774,298.6,0.08852070322923568,13.116248583844046,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx2,PL,58788,46471,0.033621000315011584,0.032315878134068395,0.0013051221809432007,0.18321628133490545,-0.14959528101989386,357.40000000000003,0.006020626534179935,2.0899770509180304,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx2,SI,58118,46404,0.22014601084155666,0.22328185265207362,-0.0031358418105169746,0.13482893998881362,0.08531707085274304,360.6,0.048675731975480495,10.054241594298778,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx3,GC,58460,46426,0.05076677026757516,0.05414685890776721,-0.0033800886401920503,0.059584265083334254,-0.008817494815759094,360.6,0.06432230917567815,6.591951488359734,1,3d,pressure_vol_scaled,3.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx3,HG,57712,45548,-0.05330349952952218,-0.05416831323371772,0.0008648137041955187,0.0860092844564915,-0.13931278398601368,358.20000000000005,0.05749613573553317,8.269765969049166,1,3d,pressure_vol_scaled,3.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx3,PA,49538,39001,0.14484950208312264,0.13892890542167272,0.00592059666144995,0.5011001305239606,-0.356250628440838,298.6,0.08852070322923568,13.116248583844046,1,3d,pressure_vol_scaled,3.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx3,PL,58788,46471,0.033621000315011584,0.032315878134068395,0.0013051221809432007,0.2748244220023582,-0.2412034216873466,357.40000000000003,0.006020626534179935,2.0899770509180304,1,3d,pressure_vol_scaled,3.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0_costx3,SI,58118,46404,0.22014601084155666,0.22328185265207362,-0.0031358418105169746,0.20224340998322043,0.017902600858336226,360.6,0.048675731975480495,10.054241594298778,1,3d,pressure_vol_scaled,3.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx0,GC,58460,27650,0.048355497439935904,0.05120872372484567,-0.002853226284909767,0.0,0.048355497439935904,296.40000000000003,0.06432230917567815,6.591951488359734,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx0,HG,57712,13997,0.07969476701470986,0.0795954529987798,9.931401593002927e-05,0.0,0.07969476701470986,206.60000000000002,0.05749613573553317,8.269765969049166,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx0,PA,49538,1964,0.033219230519206375,0.03210040711772493,0.001118823401481443,0.0,0.033219230519206375,41.2,0.08852070322923568,13.116248583844046,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx0,PL,58788,4762,0.034529594652416604,0.03438107710412144,0.0001485175482951592,0.0,0.034529594652416604,98.80000000000001,0.006020626534179935,2.0899770509180304,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx0,SI,58118,14827,0.10188585534979738,0.10395534866841417,-0.0020694933186167783,0.0,0.10188585534979738,230.0,0.048675731975480495,10.054241594298778,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx1,GC,58460,27650,0.048355497439935904,0.05120872372484567,-0.002853226284909767,0.016325361592438782,0.03203013584749712,296.40000000000003,0.06432230917567815,6.591951488359734,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx1,HG,57712,13997,0.07969476701470986,0.0795954529987798,9.931401593002927e-05,0.016535937249870784,0.06315882976483908,206.60000000000002,0.05749613573553317,8.269765969049166,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx1,PA,49538,1964,0.033219230519206375,0.03210040711772493,0.001118823401481443,0.02304680216296849,0.010172428356237884,41.2,0.08852070322923568,13.116248583844046,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx1,PL,58788,4762,0.034529594652416604,0.03438107710412144,0.0001485175482951592,0.02532424257958682,0.009205352072829784,98.80000000000001,0.006020626534179935,2.0899770509180304,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx1,SI,58118,14827,0.10188585534979738,0.10395534866841417,-0.0020694933186167783,0.04299869134418627,0.058887164005611115,230.0,0.048675731975480495,10.054241594298778,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx2,GC,58460,27650,0.048355497439935904,0.05120872372484567,-0.002853226284909767,0.032650723184877564,0.01570477425505834,296.40000000000003,0.06432230917567815,6.591951488359734,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx2,HG,57712,13997,0.07969476701470986,0.0795954529987798,9.931401593002927e-05,0.03307187449974157,0.04662289251496829,206.60000000000002,0.05749613573553317,8.269765969049166,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx2,PA,49538,1964,0.033219230519206375,0.03210040711772493,0.001118823401481443,0.04609360432593698,-0.012874373806730607,41.2,0.08852070322923568,13.116248583844046,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx2,PL,58788,4762,0.034529594652416604,0.03438107710412144,0.0001485175482951592,0.05064848515917364,-0.016118890506757036,98.80000000000001,0.006020626534179935,2.0899770509180304,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx2,SI,58118,14827,0.10188585534979738,0.10395534866841417,-0.0020694933186167783,0.08599738268837254,0.015888472661424846,230.0,0.048675731975480495,10.054241594298778,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx3,GC,58460,27650,0.048355497439935904,0.05120872372484567,-0.002853226284909767,0.048976084777316346,-0.0006205873373804419,296.40000000000003,0.06432230917567815,6.591951488359734,1,3d,pressure_vol_scaled,3.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx3,HG,57712,13997,0.07969476701470986,0.0795954529987798,9.931401593002927e-05,0.04960781174961235,0.030086955265097505,206.60000000000002,0.05749613573553317,8.269765969049166,1,3d,pressure_vol_scaled,3.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx3,PA,49538,1964,0.033219230519206375,0.03210040711772493,0.001118823401481443,0.06914040648890547,-0.0359211759696991,41.2,0.08852070322923568,13.116248583844046,1,3d,pressure_vol_scaled,3.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx3,PL,58788,4762,0.034529594652416604,0.03438107710412144,0.0001485175482951592,0.07597272773876046,-0.041443133086343856,98.80000000000001,0.006020626534179935,2.0899770509180304,1,3d,pressure_vol_scaled,3.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p02_costx3,SI,58118,14827,0.10188585534979738,0.10395534866841417,-0.0020694933186167783,0.1289960740325588,-0.027110218682761422,230.0,0.048675731975480495,10.054241594298778,1,3d,pressure_vol_scaled,3.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx0,GC,58460,6632,0.024091860071167235,0.023522575825430894,0.0005692842457363417,0.0,0.024091860071167235,119.2,0.06432230917567815,6.591951488359734,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx0,HG,57712,531,0.0023723988687946143,0.0018964275131921676,0.00047597135560244544,0.0,0.0023723988687946143,11.600000000000001,0.05749613573553317,8.269765969049166,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx0,PA,49538,7,0.0009340996177212631,0.0009287874459191771,5.312171802086095e-06,0.0,0.0009340996177212631,0.8,0.08852070322923568,13.116248583844046,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx0,PL,58788,13,-0.0019401618005910918,-0.001973417984155823,3.3256183564731464e-05,0.0,-0.0019401618005910918,0.4,0.006020626534179935,2.0899770509180304,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx0,SI,58118,74,0.014291298420429196,0.014238089448261614,5.320897216758017e-05,0.0,0.014291298420429196,3.2,0.048675731975480495,10.054241594298778,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx1,GC,58460,6632,0.024091860071167235,0.023522575825430894,0.0005692842457363417,0.0065653950803599955,0.01752646499080724,119.2,0.06432230917567815,6.591951488359734,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx1,HG,57712,531,0.0023723988687946143,0.0018964275131921676,0.00047597135560244544,0.0009284456539133644,0.00144395321488125,11.600000000000001,0.05749613573553317,8.269765969049166,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx1,PA,49538,7,0.0009340996177212631,0.0009287874459191771,5.312171802086095e-06,0.0004475107216110387,0.0004865888961102244,0.8,0.08852070322923568,13.116248583844046,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx1,PL,58788,13,-0.0019401618005910918,-0.001973417984155823,3.3256183564731464e-05,0.00010252729789306405,-0.002042689098484156,0.4,0.006020626534179935,2.0899770509180304,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx1,SI,58118,74,0.014291298420429196,0.014238089448261614,5.320897216758017e-05,0.0005982426621799829,0.013693055758249213,3.2,0.048675731975480495,10.054241594298778,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx2,GC,58460,6632,0.024091860071167235,0.023522575825430894,0.0005692842457363417,0.013130790160719991,0.010961069910447244,119.2,0.06432230917567815,6.591951488359734,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx2,HG,57712,531,0.0023723988687946143,0.0018964275131921676,0.00047597135560244544,0.0018568913078267288,0.0005155075609678855,11.600000000000001,0.05749613573553317,8.269765969049166,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx2,PA,49538,7,0.0009340996177212631,0.0009287874459191771,5.312171802086095e-06,0.0008950214432220774,3.9078174499185725e-05,0.8,0.08852070322923568,13.116248583844046,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx2,PL,58788,13,-0.0019401618005910918,-0.001973417984155823,3.3256183564731464e-05,0.0002050545957861281,-0.00214521639637722,0.4,0.006020626534179935,2.0899770509180304,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx2,SI,58118,74,0.014291298420429196,0.014238089448261614,5.320897216758017e-05,0.0011964853243599657,0.01309481309606923,3.2,0.048675731975480495,10.054241594298778,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx3,GC,58460,6632,0.024091860071167235,0.023522575825430894,0.0005692842457363417,0.019696185241079987,0.004395674830087248,119.2,0.06432230917567815,6.591951488359734,1,3d,pressure_vol_scaled,3.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx3,HG,57712,531,0.0023723988687946143,0.0018964275131921676,0.00047597135560244544,0.002785336961740093,-0.00041293809294547885,11.600000000000001,0.05749613573553317,8.269765969049166,1,3d,pressure_vol_scaled,3.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx3,PA,49538,7,0.0009340996177212631,0.0009287874459191771,5.312171802086095e-06,0.0013425321648331161,-0.000408432547111853,0.8,0.08852070322923568,13.116248583844046,1,3d,pressure_vol_scaled,3.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx3,PL,58788,13,-0.0019401618005910918,-0.001973417984155823,3.3256183564731464e-05,0.00030758189367919214,-0.002247743694270284,0.4,0.006020626534179935,2.0899770509180304,1,3d,pressure_vol_scaled,3.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0_filt0p05_costx3,SI,58118,74,0.014291298420429196,0.014238089448261614,5.320897216758017e-05,0.0017947279865399486,0.012496570433889248,3.2,0.048675731975480495,10.054241594298778,1,3d,pressure_vol_scaled,3.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0p25_filt0_costx0,GC,58460,41457,0.09952761378617402,0.102830035839696,-0.0033024220535219804,0.0,0.09952761378617402,495.0,0.06432230917567815,6.591951488359734,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0p25_filt0_costx0,HG,57712,40042,-0.048975021071169335,-0.050192538073057555,0.0012175170018882138,0.0,-0.048975021071169335,526.2,0.05749613573553317,8.269765969049166,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0p25_filt0_costx0,PA,49538,34143,0.03737944696359202,0.031530057638091,0.005849389325501046,0.0,0.03737944696359202,438.20000000000005,0.08852070322923568,13.116248583844046,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0p25_filt0_costx0,PL,58788,41247,0.058402081064146884,0.05705562474853387,0.0013464563156130066,0.0,0.058402081064146884,503.0,0.006020626534179935,2.0899770509180304,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0p25_filt0_costx0,SI,58118,40743,0.25317316056605954,0.2560902781960133,-0.002917117629953836,0.0,0.25317316056605954,516.2,0.048675731975480495,10.054241594298778,1,3d,pressure_vol_scaled,0.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0p25_filt0_costx1,GC,58460,41457,0.09952761378617402,0.102830035839696,-0.0033024220535219804,0.027264014805186223,0.07226359898098779,495.0,0.06432230917567815,6.591951488359734,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0p25_filt0_costx1,HG,57712,40042,-0.048975021071169335,-0.050192538073057555,0.0012175170018882138,0.04211621578355279,-0.09109123685472212,526.2,0.05749613573553317,8.269765969049166,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0p25_filt0_costx1,PA,49538,34143,0.03737944696359202,0.031530057638091,0.005849389325501046,0.24512399776244645,-0.20774455079885443,438.20000000000005,0.08852070322923568,13.116248583844046,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0p25_filt0_costx1,PL,58788,41247,0.058402081064146884,0.05705562474853387,0.0013464563156130066,0.12892807710052803,-0.07052599603638116,503.0,0.006020626534179935,2.0899770509180304,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0p25_filt0_costx1,SI,58118,40743,0.25317316056605954,0.2560902781960133,-0.002917117629953836,0.09650401944290848,0.15666914112315106,516.2,0.048675731975480495,10.054241594298778,1,3d,pressure_vol_scaled,1.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0p25_filt0_costx2,GC,58460,41457,0.09952761378617402,0.102830035839696,-0.0033024220535219804,0.054528029610372446,0.04499958417580157,495.0,0.06432230917567815,6.591951488359734,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0p25_filt0_costx2,HG,57712,40042,-0.048975021071169335,-0.050192538073057555,0.0012175170018882138,0.08423243156710558,-0.1332074526382749,526.2,0.05749613573553317,8.269765969049166,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0p25_filt0_costx2,PA,49538,34143,0.03737944696359202,0.031530057638091,0.005849389325501046,0.4902479955248929,-0.4528685485613009,438.20000000000005,0.08852070322923568,13.116248583844046,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0p25_filt0_costx2,PL,58788,41247,0.058402081064146884,0.05705562474853387,0.0013464563156130066,0.25785615420105606,-0.1994540731369092,503.0,0.006020626534179935,2.0899770509180304,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0p25_filt0_costx2,SI,58118,40743,0.25317316056605954,0.2560902781960133,-0.002917117629953836,0.19300803888581697,0.06016512168024257,516.2,0.048675731975480495,10.054241594298778,1,3d,pressure_vol_scaled,2.0
target1m_lb3d_pressure_vol_scaled_entry0p5_exit0p25_filt0_costx3,GC,58460,41457,0.09952761378617402,0.102830035839696,-0.0033024220535219804,0.08179204441555867,0.01773556937061535,495.0,0.06432230917567815,6.591951488359734,1,3d,pressure_vol_scaled,3.0
