config,horizon,root,decile,n,signal_mean,forward_excess_mean_bp,forward_excess_median_bp,forward_price_mean_bp,forward_funding_paid_mean_bp,positive_excess_fraction
robust_3m_3d_pressure_vol_scaled_filt0p02,1h,PL,10,566,1.7499448048047956,-1.019171226692911,-0.03125796964556377,-0.9762010085497737,0.0429702181431372,0.4911660777385159
robust_3m_3d_pressure_vol_scaled_filt0p02,1h,SI,1,1842,-1.7114463543207246,0.23170247391454965,-0.034765036224282266,0.2930001919583854,0.06129771804383576,0.4815418023887079
robust_3m_3d_pressure_vol_scaled_filt0p02,1h,SI,2,1842,-1.020158294334684,-0.27453933956008914,-0.041747998517547326,-0.21670457531879853,0.05783476424129051,0.46199782844733983
robust_3m_3d_pressure_vol_scaled_filt0p02,1h,SI,3,1841,-0.6257643342684751,-0.22763696994148286,-0.038861596657116936,-0.17045791398161206,0.05717905595987084,0.46333514394350894
robust_3m_3d_pressure_vol_scaled_filt0p02,1h,SI,4,1842,-0.3222504916154567,0.3893897637630641,-0.03733613749926338,0.4520990202153573,0.06270925645229315,0.4739413680781759
robust_3m_3d_pressure_vol_scaled_filt0p02,1h,SI,5,1841,-0.06785495845811117,0.07033365207966713,-0.04300491900898445,0.12585445385641506,0.055520801776748036,0.46061922868006516
robust_3m_3d_pressure_vol_scaled_filt0p02,1h,SI,6,1842,0.18448920265810265,0.2593435475619934,-0.04183753256952055,0.32194339591612386,0.06259984835413053,0.46905537459283386
robust_3m_3d_pressure_vol_scaled_filt0p02,1h,SI,7,1841,0.4361824611172984,-0.0445617601438389,-0.03673746469853943,0.011896701948170163,0.05645846209200888,0.4725692558392178
robust_3m_3d_pressure_vol_scaled_filt0p02,1h,SI,8,1842,0.7197077944535463,-0.3290460248677994,-0.0415801595418121,-0.2667548636579275,0.062291161209872034,0.4744842562432139
robust_3m_3d_pressure_vol_scaled_filt0p02,1h,SI,9,1841,1.1034245880917697,1.295438069454772,-0.0304867669198399,1.3547186447329866,0.05928057527821475,0.49049429657794674
robust_3m_3d_pressure_vol_scaled_filt0p02,1h,SI,10,1842,1.8105830614206302,1.1292104783303452,0.9385178435440305,1.1887380512041688,0.059527572873823494,0.500542888165038
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,GC,1,3467,-1.6898021777499506,1.0238601423946132,0.6831633721303317,1.2654192830967406,0.24155914070204226,0.5079319296221517
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,GC,2,3467,-0.994625931219356,-3.249322808367131,-2.0527445300012186,-2.995092449755473,0.25423035861157367,0.45659071243149696
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,GC,3,3467,-0.6380744244930121,0.21818424935398242,0.7173047768904128,0.48461440363055985,0.26643015427649497,0.5113931352754543
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,GC,4,3467,-0.3379481862639335,1.7505869258609243,1.243888096168927,2.0208185386562723,0.2702316127952678,0.5186039803865014
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,GC,5,3467,-0.07453647472541278,0.40817141175468197,-0.09837656361970587,0.6779545462670544,0.2697831345122908,0.49985578309777906
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,GC,6,3466,0.18097756133151455,-0.802757247258282,-0.8812263823269622,-0.537522673525134,0.2652345737330628,0.4826889786497403
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,GC,7,3467,0.4764194378896064,0.14292653963588242,1.3958817480551629,0.3983263612240298,0.2553998215880666,0.5214883184309201
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,GC,8,3467,0.8024058654477293,1.7512837327493582,0.6038940517078054,2.00669713470274,0.2554134019533056,0.5079319296221517
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,GC,9,3467,1.1947565480855176,0.41615829669022036,-0.337464523615185,0.695276964465359,0.279118667775065,0.4906259013556389
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,GC,10,3467,1.8880970153789511,2.4650089935979715,2.3541276595925753,2.742591355653958,0.2775823620559102,0.5301413325641765
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,HG,1,1429,-1.5748058482570444,-1.1653635321803615,2.4272975015939413,-0.9233618729158057,0.2420016592645516,0.5143456962911127
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,HG,2,1429,-0.908259104548718,0.3779361034003074,1.7337979127692091,0.6113105001628092,0.2333743967625152,0.5150454863540938
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,HG,3,1428,-0.5432662539377325,-2.0383537128062073,-0.11074730428268185,-1.7966266046942712,0.2417271081119424,0.49859943977591037
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,HG,4,1429,-0.24845406247877824,3.9838061138581073,2.9858271729139156,4.214785678464416,0.23097956460631577,0.5304408677396781
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,HG,5,1429,0.01734782120646327,1.654800684162444,1.450894026201692,1.8946433767605333,0.23984269259810165,0.5087473757872638
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,HG,6,1428,0.2732920870583143,0.20914644815389982,-0.36114402873234297,0.45036513293425123,0.24121868478036776,0.48599439775910364
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,HG,7,1429,0.5363176781583928,4.490978560136884,3.367122632951141,4.720478418760466,0.22949985862359526,0.5290412876137159
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,HG,8,1428,0.8030920022267233,2.773226627637153,0.9138847929978494,2.973007982910727,0.19978135527358115,0.5021008403361344
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,HG,9,1429,1.0941427197296492,2.181344931413907,1.1032787278454355,2.416613740944762,0.23526880953086585,0.5066480055983205
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,HG,10,1429,1.6646768850850144,1.5042667621754024,-1.8350742354005065,1.726901884517206,0.22263512234180974,0.47725682295311406
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PA,1,250,-0.9449312882688988,14.943523899541443,14.04461366970859,15.002075058976665,0.05855115943581532,0.62
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PA,2,249,-0.4609962471113474,5.7694574761417385,6.664706097235305,5.771917928292388,0.0024604521512726994,0.5582329317269076
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PA,3,249,-0.13100501861854066,2.8970165055791095,4.655906281653515,2.8522219822091577,-0.04479452336928946,0.5662650602409639
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PA,4,250,0.09090060311476154,7.2454325862290165,4.847585470520556,7.193583224060625,-0.05184936216772833,0.568
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PA,5,249,0.28116991482575626,14.98671734717739,10.657302539739627,14.948759556322015,-0.03795779085475309,0.606425702811245
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PA,6,249,0.4668813548997126,6.747810419485516,3.7328869840470933,6.683623457265235,-0.06418696221962827,0.5261044176706827
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PA,7,250,0.711789105615032,6.747254749695182,4.099764591722343,6.602715749695065,-0.14453899999939632,0.544
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PA,8,249,0.9583632583977096,19.63629046555549,13.06727570232826,19.46399576445235,-0.1722947011023966,0.6385542168674698
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PA,9,249,1.239262722636153,4.1945271112472025,5.154802965602869,4.067562504789525,-0.12696460645693364,0.5542168674698795
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PA,10,250,1.7870590020567219,1.5086271067448387,2.176110670477676,1.3694620547986602,-0.1391650519454099,0.516
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PL,1,566,-1.9655087698387073,-2.189839091616615,-1.2209266465721367,-2.007796045758591,0.1820430458584585,0.48939929328621906
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PL,2,566,-1.1725216083625882,-5.525056412130597,-3.4324154788657744,-5.331591603474816,0.19346480865620724,0.45229681978798586
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PL,3,566,-0.6957276378302001,2.6220830405412037,-2.3933363316060148,2.8102876454756522,0.18820460493482088,0.4752650176678445
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PL,4,566,-0.3458020827644281,4.139404738552062,2.209954945937452,4.319652524566216,0.1802477860145528,0.5212014134275619
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PL,5,566,-0.07179994478249263,6.194093014550626,3.0967302685149933,6.39144564592631,0.19735263137609163,0.5212014134275619
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PL,6,566,0.21437177993641687,1.7225631079538197,3.3633361120510017,1.9157347811171574,0.19317167316368627,0.5300353356890459
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PL,7,566,0.48457058007627324,8.392634681927603,7.250201056734886,8.572392687433124,0.17975800550586038,0.5512367491166078
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PL,8,566,0.7693554288530956,0.03629085338842349,0.9951490371858308,0.21086050444509347,0.17456965105704103,0.5053003533568905
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PL,9,566,1.1723114891580513,4.256576236750802,4.969482793214501,4.431267104218427,0.17469086746800916,0.5706713780918727
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,PL,10,566,1.7499448048047956,-2.842777561626253,-0.675947674658729,-2.6659159266919223,0.17686163493467297,0.48939929328621906
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,SI,1,1842,-1.7114463543207246,0.053299854127094384,-0.13281262493240512,0.2991578043395052,0.24585795021233298,0.495656894679696
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,SI,2,1842,-1.020158294334684,-1.0025966027087176,-0.18506055853548445,-0.7721879464509079,0.2304086562577225,0.4809989142236699
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,SI,3,1841,-0.6257643342684751,-0.35531791550512426,-0.13914234462563585,-0.13318135956317045,0.22213655594187995,0.49538294405214556
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,SI,4,1842,-0.3222504916154567,3.12333131720807,2.8397610094044015,3.3700181662041073,0.24668684899594323,0.5152008686210641
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,SI,5,1841,-0.06785495845811117,1.0797113825727136,-0.2547583871580759,1.3133337447618447,0.23362236218904142,0.4725692558392178
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,SI,6,1842,0.18448920265810265,0.8469708749310867,-0.11095396748247782,1.0897429765849582,0.24277210165378074,0.498914223669924
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,SI,7,1841,0.4361824611172984,-0.2687726700646147,-0.16012368000028815,-0.0421097506543463,0.22666291941018354,0.4872351982618142
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,SI,8,1842,0.7197077944535463,0.1535393321238722,-0.245345254832081,0.40024163168052973,0.24670229955652317,0.48479913137893593
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,SI,9,1841,1.1034245880917697,4.895206103031082,2.9602078553542586,5.133996686890168,0.23879058385894172,0.5219989136338946
robust_3m_3d_pressure_vol_scaled_filt0p02,4h,SI,10,1842,1.8105830614206302,3.0989468994396487,2.68508179685244,3.331837570374089,0.2328906709343025,0.5146579804560261
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,GC,1,3467,-1.6898021777499506,0.6659575352255277,3.150484019461235,2.1436636736815675,1.477706138456151,0.5177386789731756
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,GC,2,3467,-0.994625931219356,-9.964365523191368,-7.162189570428989,-8.486073899183177,1.4782916240083017,0.45370637438707817
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,GC,3,3467,-0.6380744244930121,5.796285322909952,2.320941747087629,7.357636281363025,1.5613509584531815,0.509662532448803
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,GC,4,3467,-0.3379481862639335,3.4623558081765626,6.188532594540162,5.07678612250321,1.6144303143267535,0.5263916931064321
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,GC,5,3467,-0.07453647472541278,8.725045795670598,7.482156433354715,10.351089719285678,1.6260439236151905,0.5425439861551774
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,GC,6,3466,0.18097756133151455,6.188932323925971,3.8316457202750183,7.7690297711495795,1.5800974472237204,0.5233698788228506
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,GC,7,3467,0.4764194378896064,7.825645043883564,4.720919275375695,9.437202858348382,1.6115578144649252,0.524084222670897
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,GC,8,3467,0.8024058654477293,5.8202721373661275,4.45672953784362,7.44544966443319,1.6251775270671684,0.5258148254975483
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,GC,9,3467,1.1947565480855176,2.120261350297153,-0.8027733544184532,3.8302207271204387,1.709959376823393,0.49408710700894143
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,GC,10,3467,1.8880970153789511,5.125501116407706,3.467080617602559,6.740019947130708,1.6145188307231118,0.5186039803865014
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,HG,1,1429,-1.5748058482570444,6.530565680947879,-1.048285239747368,7.939540641119414,1.4089749601715833,0.49685094471658503
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,HG,2,1429,-0.908259104548718,-28.0016183818295,-7.578044714355336,-26.54449228664557,1.4571260951839904,0.4639608117564731
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,HG,3,1428,-0.5432662539377325,1.2072575876236162,0.09850203054734101,2.672843403195287,1.4655858155717167,0.5014005602240896
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,HG,4,1429,-0.24845406247877824,12.125492452382236,10.135694485678453,13.567868209415007,1.442375757032816,0.5318404478656403
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,HG,5,1429,0.01734782120646327,17.667584448145874,13.178992665928897,19.10892739982084,1.4413429516750076,0.5458362491252624
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,HG,6,1428,0.2732920870583143,7.825195722840547,8.264239098265973,9.22877521403642,1.403579491195918,0.5294117647058824
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,HG,7,1429,0.5363176781583928,15.38705336313641,14.07890714682632,16.710380954514857,1.3233275913785025,0.5507347795661302
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,HG,8,1428,0.8030920022267233,12.324533327521802,15.869835244357374,13.619563952502599,1.2950306249808432,0.5525210084033614
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,HG,9,1429,1.0941427197296492,9.309507773353461,5.786792897947196,10.783741666470464,1.4742338931170436,0.5206438068579426
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,HG,10,1429,1.6646768850850144,-2.647393731043715,-10.857809920466902,-1.3342187952332127,1.3131749358105498,0.4541637508747376
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PA,1,250,-0.9449312882688988,32.377013227414274,47.68359631516969,32.71117532152541,0.3341620941108465,0.616
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PA,2,249,-0.4609962471113474,25.50817619532945,37.8374326387352,25.525302600351857,0.017126405022047392,0.5983935742971888
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PA,3,249,-0.13100501861854066,38.513732561135285,50.88813601291557,38.26263134319142,-0.2511012179443834,0.6626506024096386
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PA,4,250,0.09090060311476154,11.086546787763242,29.705003011498743,10.825176371964744,-0.2613704157990215,0.584
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PA,5,249,0.28116991482575626,32.027487425411856,33.77161247537108,31.77413868114091,-0.2533487442714413,0.6385542168674698
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PA,6,249,0.4668813548997126,37.719834809249896,51.55316330143548,37.363490782258424,-0.35634402699202966,0.7068273092369478
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PA,7,250,0.711789105615032,54.675808472209425,27.989016188904362,53.97196831899812,-0.7038401532119812,0.64
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PA,8,249,0.9583632583977096,65.59648092296011,27.30648687175886,64.73215564380803,-0.8643252791528198,0.6144578313253012
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PA,9,249,1.239262722636153,27.10465512584783,16.175967540750182,26.01854301789997,-1.0861121079485376,0.5582329317269076
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PA,10,250,1.7870590020567219,28.077004965003802,8.980577679123689,27.100855456325874,-0.9761495086787055,0.528
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PL,1,566,-1.9655087698387073,11.07371642304989,-2.1140114745550163,12.158110269025471,1.0843938459758176,0.4929328621908127
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PL,2,566,-1.1725216083625882,3.9088370632820535,3.0946419241669947,4.990263279297481,1.081426216015662,0.5070671378091873
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PL,3,566,-0.6957276378302001,4.765154248996934,0.10491352473835416,5.912404915710708,1.1472506667139775,0.5
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PL,4,566,-0.3458020827644281,23.898770584053427,21.74812013316251,25.028475950806726,1.1297053667535177,0.558303886925795
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PL,5,566,-0.07179994478249263,43.84946302472773,29.029125017041135,44.963833070698435,1.1143700459709291,0.607773851590106
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PL,6,566,0.21437177993641687,27.170679208825995,5.232446901745752,28.32841627700965,1.1577370681838441,0.519434628975265
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PL,7,566,0.48457058007627324,8.384023101237894,7.10806818479184,9.536835928212454,1.152812826974742,0.519434628975265
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PL,8,566,0.7693554288530956,0.19979293386685934,6.883866367199426,1.311398732109168,1.1116057982425094,0.5212014134275619
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PL,9,566,1.1723114891580513,15.928793332605313,2.441160873429008,16.991833133840043,1.0630398012349371,0.508833922261484
robust_3m_3d_pressure_vol_scaled_filt0p02,1d,PL,10,566,1.7499448048047956,-16.65671519347037,-12.908743881283996,-15.5327272209464,1.12398797252413,0.4575971731448763
