window,root,side,start_ts,end_ts,observations,max_abs_z,max_abs_deviation_bp,end_z,end_deviation_bp,duration_hours
20D,GC,cheap,2022-03-04 01:00:00+00:00,2022-03-04 01:00:00+00:00,1,2.570932405233783,101.67582649308983,-2.570932405233783,-101.67582649308983,0.0
20D,GC,cheap,2022-04-14 09:00:00+00:00,2022-04-14 11:00:00+00:00,3,2.6683688262171916,30.235870513521313,-2.6683688262171916,-30.235870513521313,2.0
20D,GC,cheap,2022-04-14 14:00:00+00:00,2022-04-14 20:00:00+00:00,7,2.932775933511615,33.231925249456154,-2.6281552883397636,-29.780202124576665,6.0
20D,GC,cheap,2022-04-17 22:00:00+00:00,2022-04-18 12:00:00+00:00,15,3.144643549096362,36.19367334340329,-2.6489006011771097,-32.890522725449244,14.0
20D,GC,cheap,2022-04-18 14:00:00+00:00,2022-04-18 16:00:00+00:00,3,2.844032245661045,36.005149875069606,-2.5788173432012838,-32.98745326936523,2.0
20D,GC,cheap,2022-04-18 18:00:00+00:00,2022-04-18 18:00:00+00:00,1,2.522861680232689,32.516597476491114,-2.522861680232689,-32.516597476491114,0.0
20D,GC,cheap,2022-04-18 20:00:00+00:00,2022-04-19 08:00:00+00:00,12,2.948024395378122,39.342986970431525,-2.839950297661308,-36.67659159468667,12.0
20D,GC,cheap,2022-04-19 17:00:00+00:00,2022-04-19 17:00:00+00:00,1,2.5376797179084973,32.90626955105078,-2.5376797179084973,-32.90626955105078,0.0
20D,GC,cheap,2022-04-19 19:00:00+00:00,2022-04-19 19:00:00+00:00,1,2.5881431332216174,33.338213923594964,-2.5881431332216174,-33.338213923594964,0.0
20D,GC,cheap,2022-04-20 13:00:00+00:00,2022-04-20 13:00:00+00:00,1,2.54689785352731,33.26886209400033,-2.54689785352731,-33.26886209400033,0.0
20D,GC,cheap,2022-04-20 15:00:00+00:00,2022-04-20 16:00:00+00:00,2,2.6719809495852833,36.617926447222324,-2.6719809495852833,-36.617926447222324,1.0
20D,GC,cheap,2022-04-20 22:00:00+00:00,2022-04-21 09:00:00+00:00,12,2.9313633076039043,40.50176095094988,-2.563305979841029,-35.5130568334671,11.0
20D,GC,cheap,2022-04-27 14:00:00+00:00,2022-04-27 15:00:00+00:00,2,2.557236859227561,50.677718317591534,-2.5476384947488,-50.49915859819077,1.0
20D,GC,cheap,2022-04-27 20:00:00+00:00,2022-04-28 00:00:00+00:00,4,2.745666600140224,50.91919986074809,-2.640881372100619,-48.616634785248785,4.0
20D,GC,cheap,2022-04-28 04:00:00+00:00,2022-04-28 10:00:00+00:00,7,2.7249799321806805,49.059774220394665,-2.5362004310486443,-44.635188137024976,6.0
20D,GC,cheap,2022-05-02 13:00:00+00:00,2022-05-02 13:00:00+00:00,1,2.521695880123512,39.326718331796265,-2.521695880123512,-39.326718331796265,0.0
20D,GC,cheap,2022-05-02 15:00:00+00:00,2022-05-04 12:00:00+00:00,44,3.9534851885437465,68.40031641498591,-2.7203219770232785,-51.244710252834246,45.0
20D,GC,cheap,2022-05-18 02:00:00+00:00,2022-05-18 06:00:00+00:00,5,2.623131141398718,61.31457606490427,-2.5444238261208976,-59.47482600692851,4.0
20D,GC,rich,2022-06-22 07:00:00+00:00,2022-06-22 08:00:00+00:00,2,3.1398531487557357,26.81177610969929,2.5251781917262943,21.562955051095535,1.0
20D,GC,rich,2022-06-22 10:00:00+00:00,2022-06-23 09:00:00+00:00,23,4.035906443720289,34.46333788304799,3.3322696578802167,28.454855616299756,23.0
20D,GC,rich,2022-06-23 11:00:00+00:00,2022-06-23 14:00:00+00:00,4,3.217202170816206,27.472273452580232,2.579403193915429,22.025992189892673,3.0
20D,GC,rich,2022-06-24 13:00:00+00:00,2022-06-24 13:00:00+00:00,1,2.608567353354867,24.174817830464235,2.608567353354867,24.174817830464235,0.0
20D,GC,rich,2022-06-24 15:00:00+00:00,2022-06-24 20:00:00+00:00,6,4.228547175427799,40.33666726398695,4.228547175427799,40.33666726398695,5.0
20D,GC,rich,2022-06-26 22:00:00+00:00,2022-06-28 00:00:00+00:00,26,6.234990527360487,53.24171613947361,3.0588163074755226,28.391365205808352,26.0
20D,GC,rich,2022-07-05 12:30:00+00:00,2022-07-05 12:30:00+00:00,1,2.6900190625397595,42.001001785089635,2.6900190625397595,42.001001785089635,0.0
20D,GC,rich,2022-07-06 11:30:00+00:00,2022-07-07 10:30:00+00:00,23,3.5871085774418563,63.30542358984132,2.59827036760708,46.000206033511866,23.0
20D,GC,cheap,2022-08-01 12:30:00+00:00,2022-08-01 12:30:00+00:00,1,2.6618988093079032,25.524357073421125,-2.6618988093079032,-25.524357073421125,0.0
20D,GC,cheap,2022-08-01 14:30:00+00:00,2022-08-01 14:30:00+00:00,1,2.778819995876941,26.997927580690245,-2.778819995876941,-26.997927580690245,0.0
20D,GC,cheap,2022-08-03 08:30:00+00:00,2022-08-03 10:30:00+00:00,3,2.8453043866645427,40.63399415151039,-2.617769340134121,-37.62671659837693,2.0
20D,GC,cheap,2022-08-15 13:30:00+00:00,2022-08-16 22:30:00+00:00,32,3.1375268233286078,54.70701254596636,-2.52688897732609,-46.07732328685499,33.0
20D,GC,cheap,2022-08-17 00:30:00+00:00,2022-08-17 00:30:00+00:00,1,2.601854016491916,48.27114797846619,-2.601854016491916,-48.27114797846619,0.0
20D,GC,cheap,2022-09-15 15:00:00+00:00,2022-09-15 20:00:00+00:00,6,2.9587740432684915,51.57081559020059,-2.616010426502069,-45.59651710954864,5.0
20D,GC,cheap,2022-09-16 01:00:00+00:00,2022-09-16 10:00:00+00:00,10,2.880988307164323,50.78290830621847,-2.672288173084707,-47.201818713072626,9.0
20D,GC,cheap,2022-09-16 19:00:00+00:00,2022-09-16 20:00:00+00:00,2,2.567806086143667,46.505666293204136,-2.5156996205705044,-45.8487930155318,1.0
20D,GC,cheap,2022-09-18 22:00:00+00:00,2022-09-21 19:00:00+00:00,68,3.999779324428051,71.87769115243628,-2.791119970451376,-61.757920230417,69.0
20D,GC,cheap,2022-09-21 22:00:00+00:00,2022-09-22 16:00:00+00:00,19,3.7203248263255886,87.01476869984926,-2.5589852733914857,-74.94515648592092,18.0
20D,GC,rich,2022-10-03 15:00:00+00:00,2022-10-03 16:00:00+00:00,2,2.6246491753955046,45.14920671543658,2.6246491753955046,45.14920671543658,1.0
20D,GC,cheap,2022-10-19 20:00:00+00:00,2022-10-19 20:00:00+00:00,1,2.578422916784525,19.254632992635006,-2.578422916784525,-19.254632992635006,0.0
20D,GC,cheap,2022-10-19 23:00:00+00:00,2022-10-20 06:00:00+00:00,8,3.453899193918427,25.792340325376813,-2.6962273605310974,-20.134349549013773,7.0
20D,GC,cheap,2022-10-20 13:00:00+00:00,2022-10-20 14:00:00+00:00,2,3.0449643179676493,22.738577925475308,-2.826596820732549,-21.107896632111103,1.0
20D,GC,cheap,2022-10-20 23:00:00+00:00,2022-10-20 23:00:00+00:00,1,2.618449858286694,19.71053118049267,-2.618449858286694,-19.71053118049267,0.0
20D,GC,cheap,2022-10-21 01:00:00+00:00,2022-10-21 05:00:00+00:00,5,3.015805280310256,23.637242942961734,-2.8244699999855394,-22.179544140030128,4.0
20D,GC,cheap,2022-10-21 14:00:00+00:00,2022-10-21 20:00:00+00:00,7,4.155832804946706,34.87849766118254,-4.155832804946706,-34.87849766118254,6.0
20D,GC,cheap,2022-10-23 22:00:00+00:00,2022-10-28 04:00:00+00:00,99,6.3152094030919645,61.453233397775406,-2.6697839094746803,-54.14232679187506,102.0
20D,GC,cheap,2022-11-13 23:00:00+00:00,2022-11-14 04:00:00+00:00,6,3.4265024288993002,54.122925200405184,-2.5607397345070613,-39.11106164532682,5.0
20D,GC,cheap,2022-11-15 11:00:00+00:00,2022-11-18 21:00:00+00:00,80,4.449520933831984,75.41075679700812,-3.3289058219997996,-65.7854674966306,82.0
20D,GC,cheap,2022-11-20 23:00:00+00:00,2022-11-21 12:00:00+00:00,14,3.4739900767423744,65.86035065566568,-2.512744405708174,-57.44071656911152,13.0
20D,GC,cheap,2022-11-21 15:00:00+00:00,2022-11-22 06:00:00+00:00,15,2.98611531759036,72.28591412646833,-2.5839138469167318,-69.28295087819721,15.0
20D,GC,rich,2022-12-13 17:45:00+00:00,2022-12-14 00:45:00+00:00,7,3.133167029885451,26.405643452998667,2.7564209960507124,23.759057324363766,7.0
20D,GC,cheap,2022-12-15 14:45:00+00:00,2022-12-15 14:45:00+00:00,1,2.56020308460367,26.849861282353046,-2.56020308460367,-26.849861282353046,0.0
20D,GC,cheap,2022-12-16 12:45:00+00:00,2022-12-16 13:45:00+00:00,2,2.668273364032034,29.030430471736235,-2.668273364032034,-29.030430471736235,1.0
20D,GC,cheap,2022-12-16 18:45:00+00:00,2022-12-16 18:45:00+00:00,1,2.533306722135237,26.94078810414412,-2.533306722135237,-26.94078810414412,0.0
20D,GC,cheap,2022-12-16 20:45:00+00:00,2022-12-16 21:45:00+00:00,2,2.712749665246996,29.213467182803363,-2.712749665246996,-29.213467182803363,1.0
20D,GC,cheap,2022-12-18 23:45:00+00:00,2022-12-19 00:45:00+00:00,2,2.702346902144399,32.443038357432144,-2.5522156798981004,-30.7914292710881,1.0
20D,GC,cheap,2022-12-19 07:45:00+00:00,2022-12-19 13:45:00+00:00,7,2.7455084294055356,36.60604444941203,-2.653983261111269,-35.57344672747924,6.0
20D,HG,cheap,2021-01-06 05:45:00+00:00,2021-01-06 05:45:00+00:00,1,2.881578104359961,14.407890521799803,-2.881578104359961,-14.407890521799803,0.0
20D,HG,cheap,2021-01-06 07:45:00+00:00,2021-01-06 07:45:00+00:00,1,3.496689816131604,17.48344908065802,-3.496689816131604,-17.48344908065802,0.0
20D,HG,cheap,2021-01-06 09:45:00+00:00,2021-01-06 09:45:00+00:00,1,2.798985254730102,13.99492627365051,-2.798985254730102,-13.99492627365051,0.0
20D,HG,cheap,2021-01-06 12:45:00+00:00,2021-01-07 04:45:00+00:00,16,8.344319646804044,41.72159823402022,-3.7885912050049098,-18.94295602502455,16.0
20D,HG,cheap,2021-01-07 09:45:00+00:00,2021-01-07 09:45:00+00:00,1,2.5311190898290037,12.655595449145018,-2.5311190898290037,-12.655595449145018,0.0
20D,HG,cheap,2021-01-07 13:45:00+00:00,2021-01-07 23:45:00+00:00,10,4.483041829858314,22.41520914929157,-2.680454147991118,-13.40227073995559,10.0
20D,HG,cheap,2021-01-08 02:45:00+00:00,2021-01-08 02:45:00+00:00,1,2.603607848948364,13.01803924474182,-2.603607848948364,-13.01803924474182,0.0
20D,HG,cheap,2021-01-08 16:45:00+00:00,2021-01-08 18:45:00+00:00,3,5.064726237097361,25.323631185486807,-3.154039257971364,-15.77019628985682,2.0
20D,HG,cheap,2021-01-11 05:45:00+00:00,2021-01-11 08:45:00+00:00,4,4.635361928974957,23.176809644874787,-2.938178094851751,-14.690890474258754,3.0
20D,HG,cheap,2021-01-11 10:45:00+00:00,2021-01-11 11:45:00+00:00,2,2.667807008887968,13.33903504443984,-2.667807008887968,-13.33903504443984,1.0
20D,HG,cheap,2021-01-11 14:45:00+00:00,2021-01-15 21:45:00+00:00,100,15.6537658458288,147.7147173023538,-13.335570997467087,-143.0877606294026,103.0
20D,HG,cheap,2021-01-17 23:45:00+00:00,2021-01-20 11:45:00+00:00,55,11.874163442153254,165.0240526725044,-2.5325439941343957,-108.61526485809652,60.0
20D,HG,cheap,2021-01-20 13:45:00+00:00,2021-01-20 13:45:00+00:00,1,2.5314471281922355,111.52969850450751,-2.5314471281922355,-111.52969850450751,0.0
20D,HG,cheap,2021-01-20 15:45:00+00:00,2021-01-20 15:45:00+00:00,1,2.5617526267612782,113.20504781786144,-2.5617526267612782,-113.20504781786144,0.0
20D,HG,cheap,2021-02-01 16:45:00+00:00,2021-02-01 16:45:00+00:00,1,2.6935084567758234,59.81872153290935,-2.6935084567758234,-59.81872153290935,0.0
20D,HG,cheap,2021-02-01 20:45:00+00:00,2021-02-02 12:45:00+00:00,16,3.116370971813874,65.16045766609052,-2.8830698147976976,-60.10554861217182,16.0
20D,HG,cheap,2021-02-02 16:45:00+00:00,2021-02-03 06:45:00+00:00,14,3.127838878765644,65.70828867185408,-2.6874888884005275,-56.99850782358434,14.0
20D,HG,cheap,2021-02-03 08:45:00+00:00,2021-02-03 13:45:00+00:00,6,2.956982033784991,64.34349988407334,-2.740454715482997,-61.25153389813398,5.0
20D,HG,rich,2021-02-16 16:45:00+00:00,2021-02-17 12:45:00+00:00,20,2.8669803113112104,120.45586572652589,2.592639173893597,112.35811187727707,20.0
20D,HG,rich,2021-02-17 14:45:00+00:00,2021-02-19 01:45:00+00:00,34,3.090926543781157,150.06302830720188,2.52149150593834,142.42996114486317,35.0
20D,HG,rich,2021-04-15 20:45:00+00:00,2021-04-15 23:45:00+00:00,3,2.574627895343967,51.18492633837679,2.52007334427247,49.595784669666244,3.0
20D,HG,rich,2021-04-16 02:45:00+00:00,2021-04-16 20:45:00+00:00,19,4.776847041437665,103.83031980520153,4.712997016668997,103.83031980520153,18.0
20D,HG,rich,2021-04-18 22:45:00+00:00,2021-04-20 18:45:00+00:00,44,5.012470976132836,126.90419517897816,2.5186179306440892,79.4805417291225,44.0
20D,HG,rich,2021-04-21 19:45:00+00:00,2021-04-22 05:45:00+00:00,10,2.904612823290756,115.57914556191429,2.597734904834139,104.26619715551533,10.0
20D,HG,rich,2021-04-23 02:45:00+00:00,2021-04-23 05:45:00+00:00,4,2.641371566589325,132.5243008690702,2.5989129892042264,130.71021684905594,3.0
20D,HG,rich,2021-05-10 05:45:00+00:00,2021-05-10 05:45:00+00:00,1,2.728149078019915,93.68215346886866,2.728149078019915,93.68215346886866,0.0
20D,HG,cheap,2021-05-13 09:45:00+00:00,2021-05-13 09:45:00+00:00,1,2.5972276131575316,85.88721532958921,-2.5972276131575316,-85.88721532958921,0.0
20D,HG,cheap,2021-05-13 19:45:00+00:00,2021-05-14 05:45:00+00:00,10,3.2657677439890245,115.57605766540303,-3.2657677439890245,-115.57605766540303,10.0
20D,HG,cheap,2021-05-18 05:45:00+00:00,2021-05-19 03:45:00+00:00,22,3.456700545733917,119.18515566567311,-2.533930917070419,-93.73808144604756,22.0
20D,HG,cheap,2021-05-19 05:45:00+00:00,2021-05-19 11:45:00+00:00,7,2.8335251546071327,110.74080642732159,-2.6623274521577165,-104.60609582564479,6.0
20D,HG,cheap,2021-05-19 13:45:00+00:00,2021-05-20 01:45:00+00:00,12,3.0824265869211116,143.3392221625182,-2.6589719668629574,-129.51210917046512,12.0
20D,HG,cheap,2021-06-21 07:45:00+00:00,2021-06-25 09:45:00+00:00,95,5.572381442427384,134.57946201070297,-2.5054918813688327,-112.02223289598939,98.0
20D,HG,cheap,2021-06-25 12:45:00+00:00,2021-06-25 12:45:00+00:00,1,2.707750358741832,122.27766909575082,-2.707750358741832,-122.27766909575082,0.0
20D,HG,rich,2021-07-07 15:45:00+00:00,2021-07-07 15:45:00+00:00,1,2.6216902478612845,58.5459471751984,2.6216902478612845,58.5459471751984,0.0
20D,HG,rich,2021-07-08 05:45:00+00:00,2021-07-08 06:45:00+00:00,2,2.6139202723496213,58.37243294092548,2.6139202723496213,58.37243294092548,1.0
20D,HG,rich,2021-07-09 02:45:00+00:00,2021-07-09 04:45:00+00:00,3,2.7128100417890484,62.13239768005474,2.510000945550657,58.15853881856792,2.0
20D,HG,rich,2021-07-09 07:45:00+00:00,2021-07-09 20:45:00+00:00,14,5.730732912690087,136.62236181475663,4.97096685944542,124.41693399630554,13.0
20D,HG,rich,2021-07-11 22:45:00+00:00,2021-07-16 04:45:00+00:00,99,5.554697130946134,161.44650609745125,2.5066210543787673,132.44977993675104,102.0
20D,HG,rich,2021-07-26 05:45:00+00:00,2021-07-30 20:45:00+00:00,108,7.890884613736313,172.63585133291016,3.341131959249798,99.36330718599478,111.0
20D,HG,rich,2021-08-01 22:45:00+00:00,2021-08-02 17:45:00+00:00,20,3.286693480773034,120.5162835018464,2.558699909686273,112.41731278792605,19.0
20D,HG,rich,2021-08-02 19:45:00+00:00,2021-08-02 23:45:00+00:00,4,2.6642591858934597,123.66738080831303,2.5148522089699377,120.56698449464248,4.0
20D,HG,rich,2021-08-23 06:45:00+00:00,2021-08-23 13:45:00+00:00,8,3.8660366144612417,62.662968975219776,3.1474037314302876,51.01494942840623,7.0
20D,HG,rich,2021-08-23 15:45:00+00:00,2021-08-24 01:45:00+00:00,10,3.091931297696127,50.115819973433894,2.5814068236257257,41.840942503288126,10.0
20D,HG,rich,2021-08-24 06:45:00+00:00,2021-08-26 10:45:00+00:00,51,4.845808893792499,78.54368767117315,3.31793510103626,54.734575226765,52.0
20D,HG,rich,2021-08-26 13:45:00+00:00,2021-08-26 13:45:00+00:00,1,2.583945849937686,42.62626428742672,2.583945849937686,42.62626428742672,0.0
20D,HG,rich,2021-08-26 17:45:00+00:00,2021-08-26 17:45:00+00:00,1,2.5032361109408083,41.646424884136394,2.5032361109408083,41.646424884136394,0.0
20D,HG,rich,2021-08-27 20:45:00+00:00,2021-08-27 20:45:00+00:00,1,2.72522250658629,54.5972371951689,2.72522250658629,54.5972371951689,0.0
20D,HG,rich,2021-08-29 22:45:00+00:00,2021-08-29 23:45:00+00:00,2,2.6198578236557375,55.58670300150004,2.565864826687218,54.57596073763782,1.0
20D,HG,rich,2021-08-30 02:45:00+00:00,2021-08-30 06:45:00+00:00,5,2.810634615753716,62.98640459513754,2.695353912096048,62.98640459513754,4.0
20D,HG,rich,2021-09-08 12:45:00+00:00,2021-09-08 15:45:00+00:00,4,2.80615279438443,60.08888457362943,2.80615279438443,59.62110150604105,3.0
20D,HG,rich,2021-09-09 11:45:00+00:00,2021-09-09 11:45:00+00:00,1,2.5475680755533205,50.97527374257837,2.5475680755533205,50.97527374257837,0.0
20D,HG,rich,2021-09-13 14:45:00+00:00,2021-09-13 15:45:00+00:00,2,2.8395638144605875,70.56903659766273,2.65106465151686,66.34485346646069,1.0
20D,HG,rich,2021-09-13 17:45:00+00:00,2021-09-14 10:45:00+00:00,17,3.0896882444764495,84.768145430916,2.7751194527743435,79.86526227708596,17.0
20D,HG,rich,2021-09-14 12:45:00+00:00,2021-09-14 16:45:00+00:00,5,3.488127577649009,101.47172031443274,2.604070873419726,77.86197126547822,4.0
20D,HG,rich,2021-09-14 19:45:00+00:00,2021-09-15 00:45:00+00:00,5,2.645136493757334,84.17706581805129,2.645136493757334,84.0983078971258,5.0
20D,HG,rich,2021-09-15 02:45:00+00:00,2021-09-15 06:45:00+00:00,5,2.7798708810539368,91.32137244909356,2.6015197380490838,87.44659727573656,4.0
20D,HG,rich,2021-09-15 13:45:00+00:00,2021-09-15 23:45:00+00:00,10,3.0790568570758783,111.31650547357292,2.509798631064942,88.66265765766018,10.0
20D,HG,rich,2021-09-16 01:45:00+00:00,2021-09-16 04:45:00+00:00,4,2.758697594440281,97.92720150980038,2.7466810317085155,97.87638737546345,3.0
20D,HG,rich,2021-09-27 17:45:00+00:00,2021-09-27 18:45:00+00:00,2,2.5880924892107653,72.97664308615198,2.541369490686057,72.35168860335762,1.0
20D,HG,rich,2021-10-19 14:45:00+00:00,2021-10-19 14:45:00+00:00,1,2.5845908829126025,107.40251307589904,2.5845908829126025,107.40251307589904,0.0
20D,HG,rich,2021-10-19 17:45:00+00:00,2021-10-19 17:45:00+00:00,1,2.540949715462921,105.8127919777932,2.540949715462921,105.8127919777932,0.0
20D,HG,rich,2021-10-20 05:45:00+00:00,2021-10-22 13:45:00+00:00,55,3.4792241637215082,174.7603716503754,2.7756653855754223,145.54910911352025,56.0
20D,HG,rich,2021-11-19 18:45:00+00:00,2021-11-19 18:45:00+00:00,1,2.5773529059395566,39.21607555739004,2.5773529059395566,39.21607555739004,0.0
20D,HG,cheap,2021-12-01 12:00:00+00:00,2021-12-01 12:00:00+00:00,1,2.607546398760951,46.14338048796074,-2.607546398760951,-46.14338048796074,0.0
20D,HG,cheap,2021-12-01 14:00:00+00:00,2021-12-01 14:00:00+00:00,1,2.6509469914456973,46.91140136099558,-2.6509469914456973,-46.91140136099558,0.0
20D,HG,cheap,2021-12-01 17:00:00+00:00,2021-12-03 21:00:00+00:00,51,4.113999837183373,86.82380278391564,-3.946125867802993,-84.18183654661875,52.0
20D,HG,cheap,2021-12-05 23:00:00+00:00,2021-12-07 05:00:00+00:00,30,3.654512594246558,86.83061809491022,-2.5608267139528618,-73.05221523430578,30.0
20D,HG,cheap,2022-01-05 23:00:00+00:00,2022-01-06 00:00:00+00:00,2,2.6849417471099524,66.31970983500074,-2.6474150797371814,-65.39277810774236,1.0
20D,HG,cheap,2022-01-06 02:00:00+00:00,2022-01-06 02:00:00+00:00,1,2.541808240942752,62.78422434191966,-2.541808240942752,-62.78422434191966,0.0
20D,HG,cheap,2022-01-06 05:00:00+00:00,2022-01-06 06:00:00+00:00,2,2.5278903139091824,62.44044299792417,-2.525164805385118,-62.37312126378847,1.0
20D,HG,cheap,2022-01-06 15:00:00+00:00,2022-01-06 19:00:00+00:00,5,2.817040124636302,72.32604547098647,-2.656504974025598,-69.4198745849764,4.0
20D,HG,cheap,2022-01-07 18:00:00+00:00,2022-01-07 21:00:00+00:00,4,2.8282023407790877,81.84897781801287,-2.8282023407790877,-81.84897781801287,3.0
20D,HG,cheap,2022-01-09 23:00:00+00:00,2022-01-09 23:00:00+00:00,1,2.508034994867057,80.37269756538234,-2.508034994867057,-80.37269756538234,0.0
20D,HG,cheap,2022-01-26 19:30:00+00:00,2022-01-27 00:30:00+00:00,5,3.008585842237788,55.2901651552401,-2.5017121497892223,-46.28512955356295,5.0
20D,HG,cheap,2022-01-27 06:30:00+00:00,2022-01-27 12:30:00+00:00,7,3.3561245753214095,61.50351443078239,-2.9366368021530365,-52.49790932833231,6.0
20D,HG,cheap,2022-01-27 14:30:00+00:00,2022-01-27 17:30:00+00:00,4,4.196028722653918,74.96583390166872,-2.6681668398095773,-47.759624713122065,3.0
20D,HG,cheap,2022-01-27 19:30:00+00:00,2022-01-27 20:30:00+00:00,2,2.533140241784563,45.24540429117513,-2.533140241784563,-45.24540429117513,1.0
20D,HG,cheap,2022-01-28 01:30:00+00:00,2022-01-28 01:30:00+00:00,1,2.786888357746913,49.848066437015724,-2.786888357746913,-49.848066437015724,0.0
20D,HG,cheap,2022-01-28 03:30:00+00:00,2022-01-28 04:30:00+00:00,2,2.690244772518254,48.21836857447415,-2.5160581859119113,-45.23117136673832,1.0
20D,HG,cheap,2022-01-28 17:30:00+00:00,2022-01-28 21:30:00+00:00,5,3.112607975886134,60.41306692695064,-3.109462781431033,-60.41306692695064,4.0
20D,HG,cheap,2022-01-30 23:30:00+00:00,2022-01-31 02:30:00+00:00,4,2.654206085501845,55.49719565067696,-2.594772882147285,-53.93721861286477,3.0
20D,HG,cheap,2022-01-31 04:30:00+00:00,2022-02-01 13:30:00+00:00,33,3.605247596120927,77.65121306986977,-2.658267128944758,-59.57979172317801,33.0
20D,HG,rich,2022-02-08 20:30:00+00:00,2022-02-08 21:30:00+00:00,2,2.570103957160761,109.73212491359018,2.570103957160761,109.73212491359018,1.0
20D,HG,rich,2022-02-09 15:30:00+00:00,2022-02-10 04:30:00+00:00,13,3.1481057608836553,143.03510402133733,2.5198605074577105,116.86861914252556,13.0
20D,HG,cheap,2022-02-16 03:30:00+00:00,2022-02-16 04:30:00+00:00,2,2.5928015114927807,95.02234717339437,-2.5257579076783117,-92.87971280103585,1.0
20D,HG,cheap,2022-03-02 08:00:00+00:00,2022-03-02 08:00:00+00:00,1,2.503723669565265,44.51152350796905,-2.503723669565265,-44.51152350796905,0.0
20D,HG,cheap,2022-03-02 16:00:00+00:00,2022-03-03 07:00:00+00:00,15,3.1357773951888204,54.66148552091293,-2.6015589783776325,-44.021601428080594,15.0
20D,HG,cheap,2022-03-03 10:00:00+00:00,2022-03-03 12:00:00+00:00,3,2.697086113388698,46.72162213740588,-2.5323303592775415,-44.493239400159034,2.0
20D,HG,cheap,2022-03-03 19:00:00+00:00,2022-03-03 19:00:00+00:00,1,2.5164179559464768,46.549973517937545,-2.5164179559464768,-46.549973517937545,0.0
20D,HG,cheap,2022-03-04 15:00:00+00:00,2022-03-04 16:00:00+00:00,2,2.7117220922022365,56.71231706798313,-2.545796081423237,-53.513868624973924,1.0
20D,HG,cheap,2022-03-04 18:00:00+00:00,2022-03-04 18:00:00+00:00,1,2.5474957076222307,54.97270569497087,-2.5474957076222307,-54.97270569497087,0.0
20D,HG,cheap,2022-03-07 15:00:00+00:00,2022-03-07 15:00:00+00:00,1,2.762021906419774,81.01895677375597,-2.762021906419774,-81.01895677375597,0.0
20D,HG,rich,2022-03-29 23:00:00+00:00,2022-03-30 13:00:00+00:00,15,4.260021057070724,22.95501620367707,2.638045134924031,13.986871582069293,14.0
20D,HG,rich,2022-03-30 15:00:00+00:00,2022-03-30 15:00:00+00:00,1,2.638181447373055,14.081673339137456,2.638181447373055,14.081673339137456,0.0
20D,HG,cheap,2022-04-14 17:00:00+00:00,2022-04-14 17:00:00+00:00,1,2.572426274981026,19.140718351111087,-2.572426274981026,-19.140718351111087,0.0
20D,HG,cheap,2022-04-18 01:00:00+00:00,2022-04-18 02:00:00+00:00,2,2.605669923274898,19.714137937829335,-2.605669923274898,-19.576417705646776,1.0
20D,HG,cheap,2022-04-18 06:00:00+00:00,2022-04-18 07:00:00+00:00,2,2.547339044619538,19.6904782855134,-2.5332169968245393,-19.56591749837755,1.0
20D,HG,cheap,2022-04-18 10:00:00+00:00,2022-04-18 10:00:00+00:00,1,2.615062604650552,20.03210185702181,-2.615062604650552,-20.03210185702181,0.0
20D,HG,cheap,2022-04-18 12:00:00+00:00,2022-04-18 12:00:00+00:00,1,2.62994545429219,19.77207575449308,-2.62994545429219,-19.77207575449308,0.0
20D,HG,cheap,2022-04-18 14:00:00+00:00,2022-04-18 14:00:00+00:00,1,2.7215153612857046,20.086014953892562,-2.7215153612857046,-20.086014953892562,0.0
20D,HG,cheap,2022-04-18 22:00:00+00:00,2022-04-19 08:00:00+00:00,11,2.8366227560700072,21.337745486566252,-2.558811391863897,-19.10120040957003,10.0
20D,HG,cheap,2022-04-20 15:00:00+00:00,2022-04-20 16:00:00+00:00,2,2.57436546856057,20.00999039689616,-2.57436546856057,-20.00999039689616,1.0
20D,HG,cheap,2022-04-25 15:00:00+00:00,2022-04-25 16:00:00+00:00,2,2.7005839055023686,34.7785750520907,-2.5528643304064107,-32.83478830175712,1.0
20D,HG,cheap,2022-04-25 20:00:00+00:00,2022-04-26 00:00:00+00:00,4,2.677167388303031,33.324387452109974,-2.50136378555565,-31.0448552920925,4.0
20D,HG,cheap,2022-04-26 02:00:00+00:00,2022-04-26 08:00:00+00:00,7,2.699445655667518,33.04472333422487,-2.686858149880984,-32.52721342575538,6.0
20D,HG,cheap,2022-04-26 14:00:00+00:00,2022-04-28 08:00:00+00:00,41,5.261975678757922,58.583094801162304,-2.554638849708604,-28.849777236509,42.0
20D,HG,cheap,2022-04-28 13:00:00+00:00,2022-04-29 20:00:00+00:00,31,7.270185048552255,94.8962257963884,-5.059845362622526,-75.02352234696252,31.0
20D,HG,cheap,2022-05-01 22:00:00+00:00,2022-05-03 11:00:00+00:00,37,7.730467905464659,108.66562218826454,-2.8017190715275246,-47.73090069477654,37.0
20D,HG,rich,2022-05-16 08:00:00+00:00,2022-05-16 08:00:00+00:00,1,2.5842887142588356,72.9309571054118,2.5842887142588356,72.9309571054118,0.0
20D,HG,rich,2022-05-16 12:00:00+00:00,2022-05-16 12:00:00+00:00,1,2.6382660571073213,76.3971068144742,2.6382660571073213,76.3971068144742,0.0
20D,HG,rich,2022-05-17 00:00:00+00:00,2022-05-17 00:00:00+00:00,1,2.5669814855919446,83.99102028599337,2.5669814855919446,83.99102028599337,0.0
