variant,root,sign,events,mean_event_return,median_event_return,event_tstat,win_rate,mean_duration_days
z2.5_exit0.25_mdq90_normq75_topo_hold,SI,1.0,42,0.0019132809267443786,0.0015938465925098306,0.6788015948254353,0.5952380952380952,1.5476190476190477
z2.5_exit0.5_mdq90_normq75_topo_hold,SI,1.0,42,0.0019132809267443786,0.0015938465925098306,0.6788015948254353,0.5952380952380952,1.5476190476190477
z2_exit0.5_mdq90_normq50_topo_exit,PA,1.0,79,0.0019063030572246992,0.0008894971043168574,0.5946006870885123,0.5316455696202531,1.7468354430379747
z2.5_exit0.25_mdq95_normq75_topo_exit,SI,1.0,28,0.0018821175279340832,0.0008584513948467606,0.5829941384349507,0.5357142857142857,1.4285714285714286
z2.5_exit0.5_mdq95_normq75_topo_exit,SI,1.0,28,0.0018821175279340832,0.0008584513948467606,0.5829941384349507,0.5357142857142857,1.4285714285714286
z1.5_exit0.5_mdq95_normq50_topo_hold,GC,1.0,58,0.0018466476458927294,0.000604178991987445,0.702627146395928,0.5172413793103449,1.6896551724137931
z1.5_exit0.25_mdq95_normq75_topo_hold,GC,1.0,59,0.0018358448310827444,0.0005617406148590734,0.7113703426137717,0.5084745762711864,1.5423728813559323
z1.5_exit0.5_mdq95_normq75_topo_hold,GC,1.0,59,0.0018358448310827444,0.0005617406148590734,0.7113703426137717,0.5084745762711864,1.5423728813559323
z2_exit0.25_mdq95_normq75_topo_hold,PA,-1.0,53,0.0018152828890411078,-0.001843224017122899,0.29856655928022563,0.41509433962264153,1.6415094339622642
z2_exit0.5_mdq95_normq75_topo_hold,PA,-1.0,53,0.0018152828890411078,-0.001843224017122899,0.29856655928022563,0.41509433962264153,1.6415094339622642
z2.5_exit0.25_mdq90_normq75_topo_exit,SI,1.0,42,0.0017266867246353197,0.0015938465925098306,0.6191674788823516,0.5952380952380952,1.5
z2.5_exit0.5_mdq90_normq75_topo_exit,SI,1.0,42,0.0017266867246353197,0.0015938465925098306,0.6191674788823516,0.5952380952380952,1.5
z2_exit0.5_mdq90_normq50_topo_exit,PL,1.0,88,0.0015767939352714035,0.0007815585805352704,0.7976158360465999,0.5340909090909091,1.5795454545454546
z2_exit0.25_mdq90_normq50_topo_exit,PL,1.0,88,0.00151591837808137,0.0007815585805352704,0.7628895569150882,0.5340909090909091,1.6931818181818181
z1.5_exit0.25_mdq95_normq50_topo_hold,HG,1.0,75,0.0014834632921593594,0.0011592046718555589,0.6054177689549035,0.5466666666666666,1.6533333333333333
z1.5_exit0.5_mdq95_normq50_topo_hold,HG,1.0,75,0.001481141036804519,0.0011592046718555589,0.6044371529352158,0.5466666666666666,1.64
z1.5_exit0.25_mdq95_normq75_topo_exit,PA,-1.0,67,0.001456531660769052,-0.0012589990111923771,0.29675759626232634,0.43283582089552236,1.5223880597014925
z1.5_exit0.5_mdq95_normq75_topo_exit,PA,-1.0,67,0.001456531660769052,-0.0012589990111923771,0.29675759626232634,0.43283582089552236,1.5223880597014925
z2_exit0.25_mdq90_normq75_topo_hold,PA,1.0,79,0.0013945322345380294,0.000772369895243976,0.4465019348696137,0.5189873417721519,1.5822784810126582
z1.5_exit0.5_mdq90_normq50_topo_exit,HG,-1.0,126,0.0013582642635647296,0.00157564034322083,0.6807766853485797,0.5873015873015873,1.5396825396825398
z2.5_exit0.25_mdq90_normq50_topo_hold,PA,-1.0,77,0.00135801183787103,0.0015134019117957688,0.24539210669140113,0.5324675324675324,1.6753246753246753
z1.5_exit0.25_mdq95_normq75_topo_hold,PA,-1.0,64,0.0013213259370328154,-0.001551111514157638,0.25842069371652715,0.421875,1.59375
z1.5_exit0.5_mdq95_normq75_topo_hold,PA,-1.0,64,0.0013213259370328154,-0.001551111514157638,0.25842069371652715,0.421875,1.59375
z2.5_exit0.5_mdq90_normq50_topo_hold,PA,-1.0,77,0.0013206572382411493,0.0015134019117957688,0.238643481804151,0.5324675324675324,1.6363636363636365
z1.5_exit0.25_mdq95_normq50_topo_exit,HG,1.0,77,0.0012989196207497556,0.0009205249391034905,0.544556585899024,0.5324675324675324,1.6103896103896105
z1.5_exit0.5_mdq95_normq50_topo_exit,HG,1.0,77,0.0012966576837158197,0.0009205249391034905,0.5435792286781266,0.5324675324675324,1.5974025974025974
z2.5_exit0.25_mdq90_normq50_topo_exit,PL,1.0,68,0.001290654962843594,0.00054236430061865,0.5560713141126344,0.5147058823529411,1.661764705882353
z2.5_exit0.25_mdq90_normq50_topo_hold,PL,1.0,68,0.0012665769052025197,0.00054236430061865,0.5442218024249563,0.5147058823529411,1.7058823529411764
z2_exit0.5_mdq90_normq50_topo_hold,PL,1.0,87,0.0012501915503088975,0.0007382721517887902,0.6166038248386587,0.5287356321839081,1.6436781609195403
z1.5_exit0.5_mdq90_normq50_topo_hold,HG,-1.0,126,0.0012360555312371565,0.00157564034322083,0.6146681783034076,0.5873015873015873,1.5476190476190477
z1.5_exit0.25_mdq95_normq75_topo_hold,HG,1.0,75,0.001232696977494836,0.0011592046718555589,0.5006136994385608,0.5466666666666666,1.5733333333333333
z1.5_exit0.5_mdq95_normq75_topo_hold,HG,1.0,75,0.0012303747221399956,0.0011592046718555589,0.4996443385872071,0.5466666666666666,1.56
z2_exit0.25_mdq90_normq75_topo_exit,PA,1.0,79,0.0012125818914890175,0.000772369895243976,0.3909451220622596,0.5189873417721519,1.5443037974683544
z2_exit0.25_mdq90_normq50_topo_hold,PL,1.0,87,0.0011886162740707034,0.0007382721517887902,0.5833421526601836,0.5287356321839081,1.7586206896551724
z2.5_exit0.5_mdq90_normq50_topo_exit,PL,1.0,68,0.0011466850718604125,0.00054236430061865,0.49105190742628946,0.5147058823529411,1.5735294117647058
z2.5_exit0.5_mdq90_normq50_topo_hold,PL,1.0,68,0.0011226070142193378,0.00054236430061865,0.47946099924155794,0.5147058823529411,1.6176470588235294
z1.5_exit0.5_mdq90_normq50_topo_exit,PL,1.0,106,0.0011142525136659046,0.0008294734715038752,0.630425074213371,0.5377358490566038,1.5660377358490567
z1.5_exit0.25_mdq95_normq75_topo_exit,HG,1.0,77,0.0010546667168557394,0.0009205249391034905,0.440034101080972,0.5324675324675324,1.5324675324675325
z1.5_exit0.5_mdq95_normq75_topo_exit,HG,1.0,77,0.0010524047798218035,0.0009205249391034905,0.43906766471274955,0.5324675324675324,1.5194805194805194
