variant,split,start,end,bars,net_residual_return,net_raw_return,cost_return,residual_sharpe,residual_tstat,max_drawdown,events
z2_exit0.5_mdq90_normq75_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,-0.09934929364688536,-0.050001331210923664,0.16004802558925843,-0.1350430432316856,-0.5407747076070071,-0.21874421860014417,806
z2_exit0.5_mdq90_normq75_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.1795592603378873,-0.11987035925227159,0.09590350405973161,-0.5558576990663168,-1.7563807693325144,-0.19767563367868465,458
z2_exit0.5_mdq90_normq75_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.08020996669100194,0.0698690280413479,0.06414452152952685,0.21362184850136276,0.5255091959597311,-0.1553997712420629,348
z2_exit0.5_mdq90_normq75_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.057551886441139885,-0.05448942437346835,0.02001501590043821,-0.6247758486239998,-0.8339636725551549,-0.07604885504174505,93
z2_exit0.5_mdq95_normq50_topo_hold,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.06592473750661693,0.053311906195215766,0.0891260497297362,0.10392934718897794,0.4161811004324265,-0.16711274196396755,467
z2_exit0.5_mdq95_normq50_topo_hold,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.09037415427678114,-0.06048200491076367,0.05502421274974455,-0.3062306009211488,-0.9676173224594955,-0.14515746270666893,279
z2_exit0.5_mdq95_normq50_topo_hold,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.1562988917833981,0.11379391110597945,0.034101836979991654,0.49676629348131124,1.2220437998203835,-0.08348240846463098,188
z2_exit0.5_mdq95_normq50_topo_hold,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.032099621259325785,-0.03890311460803485,0.013381772399005147,-0.39998456164297,-0.5339076321976786,-0.06132409053006466,63
z2_exit0.5_mdq95_normq50_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.059219128712254925,0.034774531114244306,0.08816772679113963,0.09382995476673649,0.3757384693020242,-0.15957758956101614,471
z2_exit0.5_mdq95_normq50_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.08858854611132863,-0.060672157006393196,0.05489580733621929,-0.30084452352569624,-0.9505985732807046,-0.13762231030371752,282
z2_exit0.5_mdq95_normq50_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.14780767482358356,0.09544668812063753,0.03327191945492035,0.47284885860000725,1.163206971742786,-0.07426544034496221,189
z2_exit0.5_mdq95_normq50_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.02670062695973482,-0.030792062547216652,0.013242974038467055,-0.3340299010547776,-0.44586999263879123,-0.05592509623047369,63
z2_exit0.5_mdq95_normq75_topo_hold,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.014307287925983458,0.04404582157178798,0.08718468069149443,0.023462985510117804,0.09395662912493019,-0.17867068758030435,468
z2_exit0.5_mdq95_normq75_topo_hold,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.13891493008218864,-0.09794042136554353,0.05382501579601244,-0.5107164453012331,-1.6137449289911305,-0.1516979246021528,280
z2_exit0.5_mdq95_normq75_topo_hold,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.15322221800817212,0.1419862429373315,0.03335966489548199,0.49611121601783803,1.220432310950981,-0.07668821519694405,188
z2_exit0.5_mdq95_normq75_topo_hold,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.05078128011344886,-0.056069056570118445,0.013381772399005147,-0.6553169091284672,-0.8747305092344695,-0.07428530673942361,63
z2_exit0.5_mdq95_normq75_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.01168064645449586,0.0338988643951513,0.08634784413565962,0.019202063334662636,0.07689392905222227,-0.1750880739487959,472
z2_exit0.5_mdq95_normq75_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.13740443761843965,-0.09849493465806833,0.05369661038248719,-0.5064762607063888,-1.6003469339767342,-0.14811531097064434,283
z2_exit0.5_mdq95_normq75_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.14908508407293555,0.13239379905321957,0.03265123375317242,0.48383877034930145,1.190242126281312,-0.07322460218984803,189
z2_exit0.5_mdq95_normq75_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.04538228581385789,-0.04795800450930025,0.013242974038467055,-0.5880993851837784,-0.785007173653499,-0.06888631243983265,63
z2.5_exit0.25_mdq90_normq50_topo_hold,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.10745306481937526,0.06602911616504256,0.14447699692659183,0.13861146586526008,0.5550643197196338,-0.17607543981153206,592
z2.5_exit0.25_mdq90_normq50_topo_hold,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.06980711480200899,-0.033448882726258886,0.08861097730807471,-0.20312432551139856,-0.6418255242503971,-0.125651480522388,329
z2.5_exit0.25_mdq90_normq50_topo_hold,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.17726017962138427,0.09947799889130143,0.055866019618517095,0.45001493064120757,1.1070355678980397,-0.1003486542100078,263
z2.5_exit0.25_mdq90_normq50_topo_hold,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,0.012210531441000445,0.005543200522965558,0.016849061907459426,0.1238982563874968,0.16538194481694932,-0.04038941974703142,68
z2.5_exit0.25_mdq90_normq50_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.08719567110226203,0.0436375377660369,0.14457485002205211,0.11287905671784239,0.4520198703373375,-0.19075888237527072,596
z2.5_exit0.25_mdq90_normq50_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.07758658237498954,-0.034151005361163035,0.08862889347818532,-0.22695564457086934,-0.7171269378571342,-0.12623099477306987,331
z2.5_exit0.25_mdq90_normq50_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.16478225347725156,0.07778854312719995,0.05594595654386681,0.41947559827789394,1.0319088891056802,-0.1012385075183761,265
z2.5_exit0.25_mdq90_normq50_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,0.011029263216100545,0.005458366066631311,0.016849061907459426,0.11192585084506552,0.1494009312782929,-0.041474590567499525,68
z2.5_exit0.25_mdq90_normq75_topo_hold,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,-0.04230830728963923,-0.020248643691613444,0.14354660432367145,-0.057719742533475074,-0.2311365039229804,-0.20980512754540648,593
z2.5_exit0.25_mdq90_normq75_topo_hold,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.12874950250821438,-0.07908144364204095,0.08822891357352963,-0.3939983693334039,-1.2449430136668835,-0.14575719913470345,329
z2.5_exit0.25_mdq90_normq75_topo_hold,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.08644119521857516,0.05883279995042753,0.05531769075014182,0.23266121021701056,0.5723459766400215,-0.10628798662790434,264
z2.5_exit0.25_mdq90_normq75_topo_hold,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.03212757702253127,-0.03140283327626371,0.016822382434645823,-0.3424286358124405,-0.45708079679958463,-0.05799708440493608,68
z2.5_exit0.25_mdq90_normq75_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,-0.05730546545897812,-0.034164969729950076,0.14376594380189353,-0.07832597541121894,-0.3136533762673474,-0.22185620099599657,597
z2.5_exit0.25_mdq90_normq75_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.13680408578289843,-0.08014792747384036,0.08824682974364026,-0.42110567713976804,-1.3305957881439623,-0.15381178240938753,331
z2.5_exit0.25_mdq90_normq75_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.07949862032392033,0.045982957743890274,0.05551911405825327,0.2139754598178467,0.5263790788856181,-0.10717783993627267,266
z2.5_exit0.25_mdq90_normq75_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.03212757702253127,-0.03140283327626371,0.016822382434645823,-0.3424286358124405,-0.45708079679958463,-0.05799708440493608,68
z2.5_exit0.25_mdq95_normq50_topo_hold,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.1080098535251449,0.08880213899260608,0.08084527855155793,0.17312268791664961,0.6932631900011779,-0.14228933096990914,368
z2.5_exit0.25_mdq95_normq50_topo_hold,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.04981022892299715,-0.02296922475934717,0.05133617980198256,-0.17223276021114844,-0.5442153781301295,-0.11813048264346124,213
z2.5_exit0.25_mdq95_normq50_topo_hold,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.15782008244814202,0.11177136375195322,0.02950909874957535,0.5089458301712327,1.2520054286424553,-0.06600942611865737,155
z2.5_exit0.25_mdq95_normq50_topo_hold,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.002596980802264514,-0.0024682002277035524,0.010778598430696354,-0.03472421629807605,-0.04635059920181214,-0.04038941974703142,49
z2.5_exit0.25_mdq95_normq50_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.09303237449221055,0.06794248097229012,0.08068531923828084,0.14999047764386914,0.6006311376776445,-0.13497126879576213,370
z2.5_exit0.25_mdq95_normq50_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.05733715831292266,-0.023512765078348333,0.05136076584029658,-0.1997477244945629,-0.6311562520578189,-0.11081242046931422,214
z2.5_exit0.25_mdq95_normq50_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.15036953280513318,0.09145524605063847,0.029324553397984256,0.4873389786094333,1.1988526295672708,-0.06025607100608468,156
z2.5_exit0.25_mdq95_normq50_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.002596980802264514,-0.0024682002277035524,0.010778598430696354,-0.03472421629807605,-0.04635059920181214,-0.04038941974703142,49
z2.5_exit0.25_mdq95_normq75_topo_hold,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.07320098384899022,0.09611655341144143,0.08052821582443875,0.12184574092859693,0.4879266147073979,-0.1486358846619091,368
z2.5_exit0.25_mdq95_normq75_topo_hold,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.09346911407499606,-0.06250017846107822,0.051377531616997776,-0.3437275348450931,-1.0860988938465106,-0.12096050535105299,213
z2.5_exit0.25_mdq95_normq75_topo_hold,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.1666700979239863,0.15861673187251965,0.029150684207440974,0.5515775349046607,1.3568793122551301,-0.043702917284904635,155
z2.5_exit0.25_mdq95_normq75_topo_hold,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.021278639656387592,-0.01963414218978715,0.010778598430696354,-0.29615955278024886,-0.3953198716673649,-0.043702917284904656,49
z2.5_exit0.25_mdq95_normq75_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.06230247213893035,0.08364731329546024,0.08048974289392341,0.10403575775728167,0.4166072174880236,-0.14646611857193564,370
z2.5_exit0.25_mdq95_normq75_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.10127115916662509,-0.06340807997697463,0.05140211765531179,-0.3755917948432246,-1.186782528495695,-0.11879073926107953,214
z2.5_exit0.25_mdq95_normq75_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.16357363130555547,0.1470553932724349,0.02908762523861162,0.5416662035382596,1.332497462674727,-0.043702917284904635,156
z2.5_exit0.25_mdq95_normq75_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.021278639656387592,-0.01963414218978715,0.010778598430696354,-0.29615955278024886,-0.3953198716673649,-0.043702917284904656,49
z2.5_exit0.5_mdq90_normq50_topo_hold,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.12811935206840364,0.12374476402649459,0.1453885669596212,0.1634804865210067,0.6546513628708392,-0.17686492003082332,592
z2.5_exit0.5_mdq90_normq50_topo_hold,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.07292627853689235,-0.027860993059929347,0.08879041708219407,-0.20990938403067938,-0.6632647277049468,-0.1351450035524166,329
z2.5_exit0.5_mdq90_normq50_topo_hold,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.20104563060529598,0.15160575708642393,0.05659814987742715,0.5049068217586111,1.2420694783720043,-0.09960339747986274,263
z2.5_exit0.5_mdq90_normq50_topo_hold,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,0.012210531441000445,0.005543200522965558,0.016849061907459426,0.1238982563874968,0.16538194481694932,-0.04038941974703142,68
z2.5_exit0.5_mdq90_normq50_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.1128766136779115,0.09877513952135503,0.1453618330814685,0.1443946385916659,0.5782228139694815,-0.18196663500602042,596
z2.5_exit0.5_mdq90_normq50_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.07112401852133139,-0.02682207950046736,0.08882834285691488,-0.20497324932914213,-0.6476676925659577,-0.126142790214557,331
z2.5_exit0.5_mdq90_normq50_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.18400063219924284,0.1255972190218224,0.056533490224553624,0.4635151330376915,1.1402460309496438,-0.10506032305015148,265
z2.5_exit0.5_mdq90_normq50_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,0.011029263216100545,0.005458366066631311,0.016849061907459426,0.11192585084506552,0.1494009312782929,-0.041474590567499525,68
z2.5_exit0.5_mdq90_normq75_topo_hold,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,-0.042960199932393146,0.00629618646016674,0.14407177414604005,-0.057956265670244936,-0.23208365178834342,-0.21131980942803807,593
z2.5_exit0.5_mdq90_normq75_topo_hold,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.1389682272015834,-0.07611973905780933,0.08841283063060607,-0.4277606517237476,-1.3516239566830182,-0.1559759238280725,329
z2.5_exit0.5_mdq90_normq75_topo_hold,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.09600802726919029,0.08241592551797605,0.05565894351543402,0.2535584213927855,0.6237530621971533,-0.10554272989775929,264
z2.5_exit0.5_mdq90_normq75_topo_hold,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.03212757702253127,-0.03140283327626371,0.016822382434645823,-0.3424286358124405,-0.45708079679958463,-0.05799708440493608,68
z2.5_exit0.5_mdq90_normq75_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,-0.05294270277511094,-0.010198185684303841,0.1441665266506491,-0.07147866065955409,-0.28623356593049115,-0.21378915529008674,597
z2.5_exit0.5_mdq90_normq75_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.13744108288772597,-0.07544518669524258,0.08845075640532687,-0.4236515031280252,-1.3386400048838807,-0.15444877951421507,331
z2.5_exit0.5_mdq90_normq75_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.08449838011261503,0.06524700101093878,0.055715770245322226,0.22326381627069328,0.5492284117865626,-0.11099965546804802,266
z2.5_exit0.5_mdq90_normq75_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.03212757702253127,-0.03140283327626371,0.016822382434645823,-0.3424286358124405,-0.45708079679958463,-0.05799708440493608,68
z2.5_exit0.5_mdq95_normq50_topo_hold,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.12381287764332535,0.11440702204141848,0.08116759920103556,0.19851647666167813,0.794951646918334,-0.14282676744952488,368
z2.5_exit0.5_mdq95_normq50_topo_hold,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.05349430513039305,-0.023480646346379586,0.05124761335323214,-0.18192434702206522,-0.5748385335305192,-0.11866791912307699,213
z2.5_exit0.5_mdq95_normq50_topo_hold,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.17730718277371837,0.13788766838779806,0.029919985847803414,0.5773057428626602,1.4201706374278307,-0.04798903919133227,155
z2.5_exit0.5_mdq95_normq50_topo_hold,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.002596980802264514,-0.0024682002277035524,0.010778598430696354,-0.03472421629807605,-0.04635059920181214,-0.04038941974703142,49
z2.5_exit0.5_mdq95_normq50_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.11385005393701207,0.09096931791496865,0.08088305291414544,0.1833399163876134,0.7341776910870289,-0.13361729652615828,370
z2.5_exit0.5_mdq95_normq50_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.05143950693177704,-0.022283150471014604,0.05129220899615636,-0.1752398546512809,-0.5537170956651875,-0.10945844819971037,214
z2.5_exit0.5_mdq95_normq50_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.16528956086878913,0.11325246838598327,0.02959084391798908,0.5412843376959591,1.3315580736882557,-0.04223568407875958,156
z2.5_exit0.5_mdq95_normq50_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.002596980802264514,-0.0024682002277035524,0.010778598430696354,-0.03472421629807605,-0.04635059920181214,-0.04038941974703142,49
z2.5_exit0.5_mdq95_normq75_topo_hold,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.06289442324641548,0.09479138107761102,0.08052821582443875,0.10489564393131252,0.4200505988219221,-0.15687056353777698,368
z2.5_exit0.5_mdq95_normq75_topo_hold,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.10452093140771584,-0.06457028921358283,0.05129344245120441,-0.38691386733731636,-1.2225576386201282,-0.1291951842269209,213
z2.5_exit0.5_mdq95_normq75_topo_hold,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.16741535465413135,0.15936167029119386,0.02923477337323434,0.5539052725289073,1.3626055408029338,-0.043702917284904635,155
z2.5_exit0.5_mdq95_normq75_topo_hold,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.021278639656387592,-0.01963414218978715,0.010778598430696354,-0.29615955278024886,-0.3953198716673649,-0.043702917284904656,49
z2.5_exit0.5_mdq95_normq75_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.057010566862976696,0.07974409485549594,0.08036515592031036,0.09523431541476877,0.38136217786664467,-0.1479362083161139,370
z2.5_exit0.5_mdq95_normq75_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.10274124891080337,-0.0637371545351131,0.051338038094128624,-0.3811044581410573,-1.204201259621273,-0.12026082900525778,214
z2.5_exit0.5_mdq95_normq75_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.1597518157737801,0.14348124939060905,0.029027117826181746,0.52925128327268,1.3019567908640564,-0.043702917284904635,156
z2.5_exit0.5_mdq95_normq75_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.021278639656387592,-0.01963414218978715,0.010778598430696354,-0.29615955278024886,-0.3953198716673649,-0.043702917284904656,49
