strategy,root,side,event_count,normalized_fraction,hit_rate,mean_trade_return_bp,median_trade_return_bp,p10_trade_return_bp,p90_trade_return_bp,mean_duration_hours,median_duration_hours,trade_tstat
wf_event_20D_agree_60D_carry_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,HG,short_rich,35,0.0,0.5714285714285714,5.522522490532259,7.380945320559496,-36.675186315774454,37.68146361319598,13.778571428571428,5.0,0.8227900683656847
wf_event_20D_agree_60D_carry_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,HG,long_cheap,91,0.0,0.5934065934065934,11.537826905539202,5.803101846381109,-34.69087471873078,62.73038873854097,12.582417582417582,4.0,2.4598247129239827
wf_event_20D_agree_60D_carry_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,PA,long_cheap,85,0.0,0.6470588235294118,12.488697741511174,7.569267248558331,-23.792510006988234,55.20144725165983,6.294117647058823,2.0,3.1798257214860524
wf_event_20D_agree_60D_carry_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,SI,short_rich,56,0.0,0.48214285714285715,-0.8238509331292815,-1.0033238889356477,-15.709014437602363,19.27387620189902,2.392857142857143,1.0,-0.34904934206155486
wf_event_20D_agree_60D_carry_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,PA,short_rich,134,0.0,0.5223880597014925,1.0114222112414322,0.593939691461709,-25.37046492993644,32.91153002040371,10.093283582089553,3.0,0.37364761924485757
wf_event_20D_agree_60D_carry_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,PL,long_cheap,45,0.0,0.5555555555555556,3.2600645634257512,2.083202700650655,-38.76088529455291,59.46738622207487,13.672222222222222,2.0,0.5486580487972174
wf_event_20D_agree_60D_carry_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,PL,short_rich,85,0.0,0.5647058823529412,3.3598624063618283,1.641187223952456,-17.350269887232482,29.327437508659305,6.3088235294117645,2.0,1.3072832100099978
wf_event_20D_agree_60D_carry_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,HG,short_rich,41,0.0,0.5365853658536586,3.6101568121741265,3.1392231205264185,-31.541437385192854,37.03368110629896,12.274390243902438,5.0,0.622420209400153
wf_event_20D_agree_60D_carry_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,GC,long_cheap,27,0.0,0.5555555555555556,3.736636759945714,0.8964141617651133,-9.059477019350503,20.272878831855035,2.2222222222222223,1.0,1.4899997429036433
wf_event_20D_agree_60D_carry_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,HG,long_cheap,91,0.0,0.5934065934065934,11.537826905539202,5.803101846381109,-34.69087471873078,62.73038873854097,12.582417582417582,4.0,2.4598247129239827
wf_event_20D_agree_60D_carry_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,PA,long_cheap,85,0.0,0.6470588235294118,12.488697741511174,7.569267248558331,-23.792510006988234,55.20144725165983,6.294117647058823,2.0,3.1798257214860524
wf_event_20D_agree_60D_carry_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,PL,short_rich,14,0.0,0.5,-3.6087383748714674,-0.1531205576688066,-23.330171853401083,10.819646337025599,2.857142857142857,1.0,-0.7069963619842563
wf_event_20D_agree_60D_carry_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,SI,short_rich,45,0.0,0.4222222222222222,-1.9189855831074598,-2.535925647510484,-20.407998019822067,18.045797086696737,2.311111111111111,1.0,-0.7275219508146942
wf_event_20D_agree_60D_carry_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,PA,short_rich,104,0.0,0.5576923076923077,2.6089948626842654,2.089554444296149,-25.7934658628669,38.11455567622702,10.76923076923077,2.0,0.7862723351745431
wf_event_20D_agree_60D_carry_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,GC,long_cheap,19,0.0,0.5789473684210527,3.986767433463785,0.8964141617651133,-5.216843214482014,19.1492943036855,2.6842105263157894,2.0,1.6588231277412167
wf_event_20D_agree_60D_carry_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,HG,short_rich,20,0.0,0.55,6.489496475887526,1.8440213779081365,-49.127520193939574,52.837301753387415,9.5125,3.5,0.6256010667694532
wf_event_20D_agree_60D_carry_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,PA,long_cheap,73,0.0,0.6027397260273972,10.995187935277954,8.085440506809816,-23.962003772277196,49.34157337811394,6.6438356164383565,2.0,2.810272650342623
wf_event_20D_agree_60D_carry_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,HG,long_cheap,71,0.0,0.6056338028169014,12.754575187318059,6.275701629062345,-38.156635499291546,65.87808281067353,13.894366197183098,4.0,2.3285040183733225
wf_event_20D_agree_60D_carry_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,PL,long_cheap,24,0.0,0.375,-8.320749703244307,-7.591118052782953,-53.24258452115532,49.50641125597213,21.46875,4.0,-0.8878964776207138
wf_event_20D_agree_60D_carry_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,SI,short_rich,46,0.0,0.43478260869565216,-1.7287945312544675,-1.9940883751734528,-19.70211086357365,17.93906498793435,2.282608695652174,1.0,-0.6683335361705763
wf_event_20D_agree_60D_carry_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,PL,short_rich,73,0.0,0.5342465753424658,2.0964241726068717,0.7065716639437225,-18.72145935298969,29.597253269768803,6.126712328767123,2.0,0.7294489513946109
wf_event_20D_agree_60D_carry_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,PA,short_rich,104,0.0,0.5576923076923077,2.6089948626842654,2.089554444296149,-25.7934658628669,38.11455567622702,10.76923076923077,2.0,0.7862723351745431
wf_event_20D_agree_60D_carry_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,HG,short_rich,35,0.0,0.5428571428571428,3.2344688359231464,2.6798852253841208,-35.301143028935414,35.33761250060109,11.778571428571428,4.0,0.5086365272705545
wf_event_20D_agree_60D_carry_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,GC,long_cheap,19,0.0,0.5789473684210527,3.986767433463785,0.8964141617651133,-5.216843214482014,19.1492943036855,2.6842105263157894,2.0,1.6588231277412167
wf_event_20D_agree_60D_carry_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,PA,long_cheap,73,0.0,0.6027397260273972,10.995187935277954,8.085440506809816,-23.962003772277196,49.34157337811394,6.6438356164383565,2.0,2.810272650342623
wf_event_20D_agree_60D_carry_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,HG,long_cheap,71,0.0,0.6056338028169014,12.754575187318059,6.275701629062345,-38.156635499291546,65.87808281067353,13.894366197183098,4.0,2.3285040183733225
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,SI,short_rich,13,0.0,0.38461538461538464,-47.015576060235574,-16.677449594896252,-62.35270484749789,4.615838592738952,107.7371794871795,4.916666666666667,-1.4426167863360289
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,SI,long_cheap,46,0.0,0.6086956521739131,-3.674053567818559,1.8607852803964597,-28.36395950366527,26.026830532749344,125.35144927536233,2.5,-0.5067429762859469
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,PA,long_cheap,22,0.0,0.5909090909090909,20.95177971705467,9.953168622290898,-26.274365845064818,58.75897819013622,67.14393939393939,3.333333333333333,1.4888793702251466
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,GC,long_cheap,19,0.0,0.631578947368421,34.238322399153695,13.035934359374446,-17.695691439098216,89.66016542062826,71.47368421052632,5.333333333333333,0.914099982393205
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,SI,short_rich,13,0.0,0.38461538461538464,-47.015576060235574,-16.677449594896252,-62.35270484749789,4.615838592738952,107.7371794871795,4.916666666666667,-1.4426167863360289
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,SI,long_cheap,46,0.0,0.6086956521739131,-3.674053567818559,1.8607852803964597,-28.36395950366527,26.026830532749344,125.35144927536233,2.5,-0.5067429762859469
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,PL,long_cheap,16,0.0,0.5,6.98491010289947,2.2686555624651383,-13.164025656621364,84.84674281341046,164.08854166666666,4.208333333333334,0.1964841593177952
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,PA,long_cheap,22,0.0,0.5909090909090909,20.95177971705467,9.953168622290898,-26.274365845064818,58.75897819013622,67.14393939393939,3.333333333333333,1.4888793702251466
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,GC,long_cheap,19,0.0,0.631578947368421,34.238322399153695,13.035934359374446,-17.695691439098216,89.66016542062826,71.47368421052632,5.333333333333333,0.914099982393205
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,HG,short_rich,10,0.0,0.4,55.19611898345158,-9.388407960781095,-39.482671759844294,95.63324037563291,294.6166666666667,12.291666666666668,0.7852855421943109
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,SI,long_cheap,8,0.0,0.5,-1.9835526612353682,16.932440216752,-156.33509711887288,105.64199519441263,264.5520833333333,54.29166666666667,-0.04870590073907623
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,HG,long_cheap,4,0.0,0.75,16.319247602840758,19.18355961391769,-5.037758673781325,35.384804270601286,251.58333333333334,82.58333333333334,1.4856674367570513
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,SI,short_rich,5,0.0,0.2,-85.52213385899898,-10.669053528646334,-271.8114292498665,34.56701414498632,257.25000000000006,50.916666666666664,-1.0204488470259936
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,SI,long_cheap,13,0.0,0.6153846153846154,2.872981098929026,12.2115961366015,-120.53099105444784,83.44681739974848,432.10897435897436,81.66666666666667,0.11571668926277151
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,HG,long_cheap,13,0.0,0.7692307692307693,20.341005584146348,10.383325761118156,-17.629121291407298,82.94182419357554,134.18589743589743,26.333333333333332,1.5963276671076816
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,PL,long_cheap,5,0.0,0.8,28.406696952724737,54.31279116727028,-234.7894405547193,262.36383474957523,501.58333333333337,55.583333333333336,0.2293508638610845
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,PA,long_cheap,7,0.0,0.7142857142857143,36.01379259226624,18.16051584905276,-72.31028480160927,161.8812602279398,193.13095238095238,47.75,0.8937538333141861
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,HG,long_cheap,6,0.0,1.0,51.2415905538116,34.328766112302105,5.614874547927296,113.7811310012054,241.52777777777774,142.25,2.2707163299865316
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,SI,short_rich,3,0.0,0.3333333333333333,-129.5760292028823,-45.39065135639064,-297.11789105466147,4.291681510300242,384.6944444444444,263.6666666666667,-1.1110674580355089
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,SI,long_cheap,7,0.0,0.42857142857142855,-25.174801101382638,-5.40056289786095,-175.65563176267162,97.16892542189262,698.5,181.91666666666666,-0.534539409359646
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,HG,long_cheap,11,0.0,0.9090909090909091,72.98707570655354,53.54990065144617,0.9522007786730985,144.8989468541817,200.24242424242428,169.75,2.949824140504587
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,SI,short_rich,5,0.0,0.4,-6.333510738832592,-5.233660575099108,-16.852359432654616,2.4972410306338677,74.2,11.666666666666666,-1.3735391859607595
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,SI,long_cheap,39,0.0,0.5641025641025641,-4.814793876376554,2.9125612938110668,-35.376194952204344,28.901611180214307,147.40170940170944,2.6666666666666665,-0.5676153348409856
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,HG,long_cheap,56,0.0,0.5892857142857143,5.069170213874287,1.4469365532799845,-31.016099299992604,46.50689070579055,34.84970238095238,1.75,1.1218547057409518
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,GC,long_cheap,30,0.0,0.6666666666666666,11.062598011026212,2.3778027270533046,-30.93004677384005,65.74453082299377,66.84166666666667,1.625,0.41885182715774855
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,PA,long_cheap,17,0.0,0.47058823529411764,14.711256159657669,-0.01833647358284729,-43.26212404791052,98.4227039179311,84.88235294117646,3.75,0.800219613227537
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,SI,short_rich,12,0.0,0.3333333333333333,-49.234662238577265,-15.362233206409337,-53.145516368468755,3.6645675267276143,116.30555555555556,8.208333333333332,-1.4069757956477091
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,HG,short_rich,2,0.0,0.0,-34.6545222375557,-34.6545222375557,-40.39741663694445,-28.91162783816696,40.75,40.75,-4.8274643171212395
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,SI,long_cheap,39,0.0,0.5641025641025641,-4.814793876376554,2.9125612938110668,-35.376194952204344,28.901611180214307,147.40170940170944,2.6666666666666665,-0.5676153348409856
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,HG,long_cheap,56,0.0,0.5892857142857143,5.069170213874287,1.4469365532799845,-31.016099299992604,46.50689070579055,34.84970238095238,1.75,1.1218547057409518
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,GC,long_cheap,30,0.0,0.6666666666666666,11.062598011026212,2.3778027270533046,-30.93004677384005,65.74453082299377,66.84166666666667,1.625,0.41885182715774855
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,PA,long_cheap,20,0.0,0.55,16.801072638812148,1.7728697126589976,-30.357748625074226,68.97351256335274,72.70416666666668,2.75,1.0682142038700004
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,SI,long_cheap,8,0.0,0.5,-2.8808604872292847,18.35971014074872,-156.57423949778948,106.27096415070167,264.4583333333333,54.041666666666664,-0.06949951335203133
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,HG,long_cheap,12,0.0,0.6666666666666666,19.386374714100892,12.8519553014565,-20.716277281717264,84.96335206093912,145.08333333333334,28.291666666666664,1.2624032765364799
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,SI,short_rich,5,0.0,0.2,-81.69850392817202,-10.669053528646334,-267.8119852009685,39.828264910616866,257.06666666666666,50.916666666666664,-0.9624034653286063
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,SI,long_cheap,13,0.0,0.6153846153846154,2.2266438638103216,11.890505780717264,-119.46042767192543,84.21334598252218,431.9230769230769,81.5,0.08804252281236082
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,HG,long_cheap,12,0.0,0.6666666666666666,19.386374714100892,12.8519553014565,-20.716277281717264,84.96335206093912,145.08333333333334,28.291666666666664,1.2624032765364799
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,PL,long_cheap,5,0.0,0.8,30.252108044456442,59.392687780096544,-233.20900837578296,263.3024811523528,501.1666666666667,54.75,0.2446061491543898
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,PA,long_cheap,7,0.0,0.5714285714285714,34.66023288256768,20.149530757490595,-69.7998015339063,159.37329697851067,192.77380952380955,47.416666666666664,0.8613225476501047
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,HG,long_cheap,6,0.0,1.0,48.4835927722659,28.313830429306552,5.106021504872865,112.03092638261832,241.31944444444446,142.08333333333334,2.1636480274924605
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,SI,short_rich,3,0.0,0.3333333333333333,-135.15185572060423,-50.80151142704492,-306.75706315288875,2.7132139942566162,384.6666666666667,263.5,-1.1322158603726262
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,SI,long_cheap,7,0.0,0.42857142857142855,-26.46538043131023,-0.7304133096930343,-182.00774506042163,95.77866518832582,698.1190476190476,181.75,-0.5546182164522577
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,HG,long_cheap,11,0.0,0.9090909090909091,71.3059566785537,46.003264303958424,1.8717721456178171,141.72739613398454,199.4090909090909,169.75,2.891022614559836
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,SI,short_rich,13,0.0,0.38461538461538464,-45.05043610052299,-12.57556135332516,-71.61071224365534,12.547606675394455,108.03205128205127,5.0,-1.3714835322344532
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,SI,long_cheap,39,0.0,0.6153846153846154,-3.0634733514229024,1.949560331512279,-18.799504809344445,31.593813668359914,131.98504273504275,2.0,-0.3747559272318027
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,GC,long_cheap,33,0.0,0.6666666666666666,11.791692121071678,6.512332241422198,-26.237715543099725,76.22769333174429,61.621212121212125,2.0,0.48492397086484534
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,PA,long_cheap,3,0.0,1.0,26.76242305836,25.69303886877705,6.520803031738964,47.431796760814215,4.333333333333333,1.0,1.811679341864247
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,SI,short_rich,13,0.0,0.38461538461538464,-45.05043610052299,-12.57556135332516,-71.61071224365534,12.547606675394455,108.03205128205127,5.0,-1.3714835322344532
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,SI,long_cheap,48,0.0,0.6041666666666666,-1.984132977086583,1.7109101420148543,-23.310455354235593,32.247408659790786,121.50868055555556,2.5,-0.28900003062265484
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,HG,long_cheap,65,0.0,0.5846153846153846,2.9940991024061594,1.9725303433843975,-33.768922863476604,40.11589023345367,31.407692307692308,2.0,0.686225137858459
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,PL,long_cheap,17,0.0,0.5294117647058824,10.610149250901083,8.096401125384512,-13.732191957434026,80.02421694579988,154.73529411764707,4.0,0.31199674330912747
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,GC,long_cheap,33,0.0,0.6666666666666666,11.791692121071678,6.512332241422198,-26.237715543099725,76.22769333174429,61.621212121212125,2.0,0.48492397086484534
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,PA,long_cheap,23,0.0,0.6956521739130435,21.977754523903677,8.2387345924817,-24.152071875029655,59.337475778912015,64.6086956521739,4.0,1.6020741489061774
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,HG,short_rich,10,0.0,0.4,57.06667464372191,-12.233731103477655,-37.80122013457017,99.8781109777531,295.06666666666666,12.5,0.798498568769047
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,SI,long_cheap,8,0.0,0.5,1.668656219551142,20.442784595175734,-146.1880003520849,103.82896386852401,264.77083333333337,54.5,0.042269889695070485
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,HG,long_cheap,4,0.0,1.0,16.56904233059411,16.721840133713336,7.536818111316425,25.47902830737642,251.875,83.0,3.2831963689428623
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,SI,short_rich,5,0.0,0.4,-85.08907781985174,-11.821192826248495,-272.6608910334139,37.73478189000623,257.4833333333333,51.0,-1.015707268275698
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,SI,long_cheap,13,0.0,0.6153846153846154,5.370937008525181,9.030694393443174,-111.25075012272832,80.16426923211019,432.3397435897436,82.0,0.2219085206867408
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,HG,long_cheap,13,0.0,0.7692307692307693,20.39912987548073,15.130052947053343,-17.77940440497772,77.21288465282173,134.42307692307693,27.0,1.667796984141077
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,PL,long_cheap,5,0.0,0.8,29.581063063329076,59.59363657312561,-229.65328055245416,258.38056549305577,503.2,63.0,0.2419979077641997
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,PA,long_cheap,7,0.0,0.7142857142857143,34.934129228371454,8.383344031543949,-73.168176013352,162.46252751074877,193.28571428571428,48.0,0.8560077310202833
wf_event_252D_pure_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,HG,long_cheap,6,0.0,1.0,47.62106566257717,21.35157355863765,7.1820907308460695,114.32953269824783,241.75,142.5,2.0792415873248973
wf_event_252D_pure_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,SI,short_rich,3,0.0,0.3333333333333333,-130.21867142970325,-50.80151142704492,-297.755811507462,5.551604646992228,384.8055555555555,263.75,-1.1184539085997736
wf_event_252D_pure_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,SI,long_cheap,7,0.0,0.42857142857142855,-23.299604732792847,-2.2277021696670563,-173.35007645335043,88.83326664187601,698.7738095238095,182.0,-0.5103121193504465
wf_event_252D_pure_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,HG,long_cheap,11,0.0,0.9090909090909091,71.19420839512037,43.54081484321689,3.4943422505388093,146.6129869054339,200.5,170.0,2.8158374773791146
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,GC,long_cheap,15,0.0,0.7333333333333333,-31.979477909723713,7.051871670887139,-35.800735045080856,25.2139657678328,47.8611111111111,7.666666666666667,-0.8370462235923902
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,PL,short_rich,22,0.0,0.5909090909090909,-27.491742518912982,3.1317019710928875,-82.95353610874847,28.61876247539023,59.2159090909091,3.208333333333333,-1.1705298204675052
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,PL,long_cheap,12,0.0,0.3333333333333333,-9.120010624208604,-3.43884059158181,-58.06992720872913,25.401344600265226,21.874999999999996,1.875,-0.8756906450333458
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,PA,long_cheap,75,0.0,0.5866666666666667,-3.156468192075951,3.708455559072732,-55.91939194872264,46.22744951268557,40.95777777777777,2.9166666666666665,-0.34102662833903524
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,SI,long_cheap,87,0.0,0.6091954022988506,-1.9846910900222738,2.084834723912188,-29.00285503271649,21.86085403755145,30.144636015325673,3.6666666666666665,-0.501058995658205
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,SI,short_rich,48,0.0,0.6666666666666666,-0.6494617018643515,2.5287489603423308,-18.3375683671988,39.285977968590856,39.557291666666664,2.875,-0.0814062912007622
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,HG,short_rich,56,0.0,0.5892857142857143,16.96895891773526,6.225713483537908,-50.285899375570395,70.08599451669814,50.77976190476191,5.916666666666666,1.1789767307528187
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,GC,long_cheap,15,0.0,0.7333333333333333,-31.979477909723713,7.051871670887139,-35.800735045080856,25.2139657678328,47.8611111111111,7.666666666666667,-0.8370462235923902
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,PL,short_rich,22,0.0,0.5909090909090909,-27.491742518912982,3.1317019710928875,-82.95353610874847,28.61876247539023,59.2159090909091,3.208333333333333,-1.1705298204675052
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,PA,long_cheap,75,0.0,0.5866666666666667,-3.156468192075951,3.708455559072732,-55.91939194872264,46.22744951268557,40.95777777777777,2.9166666666666665,-0.34102662833903524
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,SI,long_cheap,87,0.0,0.6091954022988506,-1.9846910900222738,2.084834723912188,-29.00285503271649,21.86085403755145,30.144636015325673,3.6666666666666665,-0.501058995658205
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,SI,short_rich,48,0.0,0.6666666666666666,-0.6494617018643515,2.5287489603423308,-18.3375683671988,39.285977968590856,39.557291666666664,2.875,-0.0814062912007622
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,PL,long_cheap,34,0.0,0.38235294117647056,1.5910563908647333,-2.579440156857543,-49.53372490539361,39.644882859238265,30.370098039215684,4.583333333333333,0.16592345394983563
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,HG,short_rich,56,0.0,0.5892857142857143,16.96895891773526,6.225713483537908,-50.285899375570395,70.08599451669814,50.77976190476191,5.916666666666666,1.1789767307528187
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,PL,short_rich,7,0.0,0.5714285714285714,-98.00654649309799,3.5604918903670013,-349.99541802194466,44.19327222113001,171.88095238095235,24.916666666666668,-1.456873774773817
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,GC,long_cheap,12,0.0,0.75,-38.35153439295453,5.036252260145272,-6.451854805611334,17.883824973158617,58.79861111111111,9.291666666666666,-0.8039391480639252
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,PA,long_cheap,35,0.0,0.5714285714285714,-10.222980232543941,6.797670146345691,-110.94902418326113,96.72652806393985,82.8547619047619,32.916666666666664,-0.5318622578684281
