strategy,split,cost_multiplier,nobs,years,active_fraction,cum_log_return,gross_cum_log_return,cost_cum_log_return,realized_avg_cost_bps,cagr,annual_log_return,annual_vol,sharpe,period_tstat,max_drawdown,hit_rate_active,mean_active_return_bp,avg_exec_gross,avg_leg_gross,annual_turnover
wf_event_60D_agree_120D_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,full,0.0,704270,9.944558521560575,0.13561276215087964,-0.039438000792172,-0.039438000792172,0.0,0.0,-0.0039579336403788535,-0.00396578698859958,0.042259890908692255,-0.09384281178501278,-0.2959332514880156,-0.1283031038612975,0.5007538635506973,-0.004129287681887598,0.13561276215087964,0.13126846993558552,32.47893899159592
wf_event_60D_agree_120D_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,full,0.0,704270,9.944558521560575,0.12020957871270961,-0.0379552572222394,-0.0379552572222394,0.0,0.0,-0.0038094117051606278,-0.0038166859936466214,0.039953037140387636,-0.09552930807826919,-0.3012516165518122,-0.1281617741364356,0.5011575714623199,-0.004483257408721883,0.12020957871270961,0.11629087621017056,20.779745052098466
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,full,0.0,704270,9.944558521560575,0.13146378519601856,-0.04833312218997738,-0.04833312218997738,0.0,0.0,-0.004848466265837112,-0.004860258209068549,0.040845907131121836,-0.1189900910626455,-0.37523518182399007,-0.1283272204680691,0.5012528892057114,-0.0052203488853581935,0.13146378519601856,0.12706619485803078,59.97009729274054
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,full,0.0,704270,9.944558521560575,0.11466341033978446,-0.04658442094472311,-0.04658442094472311,0.0,0.0,-0.004673458422480709,-0.004684413173669245,0.03928196398835261,-0.11925099200890789,-0.3760579328037945,-0.1318128505188808,0.5011516457389108,-0.005768682782861919,0.11466341033978446,0.11119422778396157,19.938410071322394
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,full,0.0,704270,9.944558521560575,0.13510301446888268,-0.05407238001297296,-0.05407238001297296,0.0,0.0,-0.005422627846114241,-0.005437383660193647,0.04214645463381545,-0.1290116501479358,-0.40683816247511817,-0.13052140528170808,0.5005202366814154,-0.005682916269532312,0.13510301446888268,0.1308023560550721,32.58177491004687
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,full,0.0,704270,9.944558521560575,0.13510301446888268,-0.05407238001297296,-0.05407238001297296,0.0,0.0,-0.005422627846114241,-0.005437383660193647,0.04214645463381545,-0.1290116501479358,-0.40683816247511817,-0.13052140528170808,0.5005202366814154,-0.005682916269532312,0.13510301446888268,0.1308023560550721,32.58177491004687
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,full,0.0,704270,9.944558521560575,0.11991139761739106,-0.051263381329258687,-0.051263381329258687,0.0,0.0,-0.005141653971585973,-0.005154917759105715,0.03989959903363184,-0.1291972321516458,-0.40742339521410925,-0.13084481498642853,0.5009709887507401,-0.006070264218976757,0.11991139761739106,0.116016301495654,20.909928327853496
wf_event_60D_agree_120D_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,full,0.0,704270,9.944558521560575,0.13670325301375894,-0.05372788478252549,-0.05372788478252549,0.0,0.0,-0.005388173516651856,-0.005402742079101778,0.04124437853338489,-0.1309934170720642,-0.4130876632988178,-0.1283272204680691,0.5010386804603432,-0.00558061040991789,0.13670325301375894,0.13171462878487503,63.69592077481749
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,full,0.0,704270,9.944558521560575,0.0961506240504352,-0.042947073486676625,-0.042947073486676625,0.0,0.0,-0.004309338624419831,-0.004318650586002791,0.03223800604972234,-0.13396146707528728,-0.42244740722939234,-0.10205804096213278,0.49737137456435704,-0.006342234255814968,0.0961506240504352,0.0953360201347723,18.49306830604507
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,full,0.0,704270,9.944558521560575,0.13586834594686698,-0.06359666304974357,-0.06359666304974357,0.0,0.0,-0.006374716535524513,-0.00639512180574543,0.04362776275081777,-0.14658376690712974,-0.4622518222873215,-0.14006746759697597,0.5001149569433994,-0.006646252722362633,0.13586834594686698,0.1297664061753663,28.795672541864533
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,full,0.0,704270,9.944558521560575,0.13677708833259972,-0.07084865893143952,-0.07084865893143952,0.0,0.0,-0.0070990462994419265,-0.0071243644227980685,0.04379133913631323,-0.16268889153221416,-0.5130393232718359,-0.13879366533901816,0.5000311435927248,-0.0073549392628767885,0.13677708833259972,0.13060969288479857,29.461505581057757
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,full,0.0,704270,9.944558521560575,0.13054226362048646,-0.06999389449135927,-0.06999389449135927,0.0,0.0,-0.007013699835750906,-0.007038411442761091,0.042854925953019124,-0.16423809600037906,-0.5179247386463678,-0.13879366533901816,0.5000489465612321,-0.007613245427995177,0.13054226362048646,0.12437486817268531,28.32954667313527
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,full,0.0,704270,9.944558521560575,0.1277351015945589,-0.06619750245865529,-0.06619750245865529,0.0,0.0,-0.006634549275507897,-0.0066566557293754125,0.040236910847020295,-0.16543655040228727,-0.5217040638943081,-0.12359951174071393,0.5009559804357492,-0.0073585485169692395,0.1277351015945589,0.12349474942847372,53.44618904065455
wf_event_60D_agree_120D_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,full,0.0,704270,9.944558521560575,0.1277351015945589,-0.06619750245865529,-0.06619750245865529,0.0,0.0,-0.006634549275507897,-0.0066566557293754125,0.040236910847020295,-0.16543655040228727,-0.5217040638943081,-0.12359951174071393,0.5009559804357492,-0.0073585485169692395,0.1277351015945589,0.12349474942847372,53.44618904065455
wf_event_60D_pure_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,full,0.0,704270,9.944558521560575,0.1298195294418334,-0.06522243890963786,-0.06522243890963786,0.0,0.0,-0.006537145059259484,-0.006558605771008391,0.03906846857899834,-0.16787465722508607,-0.5293926323186954,-0.14137661250652978,0.5003609397558735,-0.007133748841671901,0.1298195294418334,0.1235128899213644,26.774443443998596
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,full,0.0,704270,9.944558521560575,0.14542717991679327,-0.08053860608224005,-0.08053860608224005,0.0,0.0,-0.008066054724738847,-0.008098761338437106,0.043939834424303374,-0.18431478963329082,-0.5812365801492368,-0.14006746759697597,0.5,-0.007863562398187857,0.14542717991679327,0.1393252401452926,29.749256188687568
wf_event_60D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,full,0.0,704270,9.944558521560575,0.14367217118434691,-0.08813053338253987,-0.08813053338253987,0.0,0.0,-0.00882303318231313,-0.008862186611046236,0.04299498910600679,-0.2061213828708264,-0.6500036590326417,-0.14161671378482854,0.5001778937381404,-0.008709927793182706,0.14367217118434691,0.13702601025054806,30.434694796282482
wf_event_60D_pure_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,full,0.0,704270,9.944558521560575,0.15069220611413237,-0.09001958844781716,-0.09001958844781716,0.0,0.0,-0.009011297954329268,-0.009052145276499474,0.04318614975601115,-0.2096076016880734,-0.6609974480119205,-0.1388065548912022,0.5008480325644504,-0.008482171382464303,0.15069220611413237,0.14362898815188033,71.13027374023179
wf_event_60D_pure_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,full,0.0,704270,9.944558521560575,0.12015846195351215,-0.08173750394603266,-0.08173750394603266,0.0,0.0,-0.00818563326638716,-0.00821931951718313,0.039168794734979334,-0.20984356482746053,-0.6617415576324861,-0.1451655541525262,0.5005908489317451,-0.009658903378005382,0.12015846195351215,0.11501700385228023,17.49291175298179
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,full,0.0,704270,9.944558521560575,0.1459298280489017,-0.08986370835423353,-0.08986370835423353,0.0,0.0,-0.008995764170503576,-0.009036470363103805,0.04244478763601763,-0.21289941277584984,-0.6713781723312396,-0.1426675114648187,0.500632455679452,-0.00874381734234666,0.1459298280489017,0.13914391123137979,68.15365540068736
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,full,0.0,704270,9.944558521560575,0.1459298280489017,-0.08986370835423353,-0.08986370835423353,0.0,0.0,-0.008995764170503576,-0.009036470363103805,0.04244478763601763,-0.21289941277584984,-0.6713781723312396,-0.1426675114648187,0.500632455679452,-0.00874381734234666,0.1459298280489017,0.13914391123137979,68.15365540068736
wf_event_60D_pure_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,full,0.0,704270,9.944558521560575,0.12041404574949949,-0.0835115134288352,-0.0835115134288352,0.0,0.0,-0.008362547219859275,-0.008397709485823404,0.03917969431506072,-0.21433831051089428,-0.6759157354880849,-0.14668069423189223,0.500507051554172,-0.009847591319847563,0.12041404574949949,0.11527258764826755,17.698425998670913
wf_event_60D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,full,0.0,704270,9.944558521560575,0.16011472872619875,-0.0984923605988074,-0.0984923605988074,0.0,0.0,-0.009855261574736497,-0.009904146110183606,0.04505934119253062,-0.21980228401176433,-0.6931463726930016,-0.1460724262266515,0.5004345358447732,-0.008734379819694885,0.16011472872619875,0.1530515107639467,74.09346096019391
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,full,0.0,704270,9.944558521560575,0.11932355488662019,-0.0911252429625551,-0.0911252429625551,0.0,0.0,-0.009121471796824527,-0.009163327136643471,0.03906903910672358,-0.23454191211645412,-0.7396277812076772,-0.15003195944857617,0.5005592841163311,-0.01084359595441895,0.11932355488662019,0.11426390503105946,17.581678809545593
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,full,0.0,704270,9.944558521560575,0.11932355488662019,-0.0911252429625551,-0.0911252429625551,0.0,0.0,-0.009121471796824527,-0.009163327136643471,0.03906903910672358,-0.23454191211645412,-0.7396277812076772,-0.15003195944857617,0.5005592841163311,-0.01084359595441895,0.11932355488662019,0.11426390503105946,17.581678809545593
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,full,0.0,704270,9.944558521560575,0.11992275689721271,-0.09136611293555794,-0.09136611293555794,0.0,0.0,-0.009145471856089245,-0.009187548420321436,0.0391314521258366,-0.23478679990654736,-0.7404000347089685,-0.15327241374774014,0.5004380875701532,-0.010817934705481773,0.11992275689721271,0.11480513854630861,17.571492823125574
wf_event_60D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,full,0.0,704270,9.944558521560575,0.12017692078322234,-0.09372083509779164,-0.09372083509779164,0.0,0.0,-0.009380063557859872,-0.009424333407521067,0.039141928669393845,-0.24077335297200655,-0.7592786262618896,-0.15526387636970274,0.5003485473256377,-0.01107326997622691,0.12017692078322234,0.11505930243231824,17.777007068814697
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,full,0.0,704270,9.944558521560575,0.14448151987164015,-0.11845796690740736,-0.11845796690740736,0.0,0.0,-0.011841172603415998,-0.01191183767993132,0.042191052314591804,-0.282330897819574,-0.8903303193715771,-0.15495630067051103,0.5000982762348409,-0.011641602974566833,0.14448151987164015,0.13782684312459953,61.40734305525703
wf_event_60D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,full,0.0,704270,9.944558521560575,0.14448151987164015,-0.11845796690740736,-0.11845796690740736,0.0,0.0,-0.011841172603415998,-0.01191183767993132,0.042191052314591804,-0.282330897819574,-0.8903303193715771,-0.15495630067051103,0.5000982762348409,-0.011641602974566833,0.14448151987164015,0.13782684312459953,61.40734305525703
wf_event_20D_agree_60D_carry_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,full,0.5,704270,9.944558521560575,0.03114714527098982,0.12495204146091943,0.1854111581051128,0.06045911664419336,0.897944866105048,0.012644135198680049,0.012564865618721404,0.024772362284798264,0.5072130576110588,1.599496077332913,-0.04381461632768824,0.5066101385849745,0.07005606599921792,0.03114714527098982,0.03077779467622805,67.70591597259774
wf_event_20D_agree_60D_carry_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,full,0.5,704270,9.944558521560575,0.047845286608829,0.1451091988751867,0.23938297938569375,0.09427378051050705,0.9187987197854283,0.01469879939444346,0.014591819089864943,0.029303885943031405,0.49794826250116986,1.5702795514308452,-0.06781429465423727,0.5072115384615384,0.05556853546350268,0.047845286608829,0.04680747024729885,103.17750792266976
wf_event_20D_agree_60D_carry_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,full,0.5,704270,9.944558521560575,0.0466184843880898,0.12988727896008034,0.22330999351077044,0.0934227145506901,0.9196922124293802,0.013146810064117807,0.01306114079156703,0.029068217013598553,0.4493272079762178,1.4169530847291825,-0.0710459495814908,0.5069444444444444,0.05244397163942961,0.0466184843880898,0.045790044120839445,102.14672932912808
wf_event_20D_agree_60D_carry_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,full,0.5,704270,9.944558521560575,0.023569085719965355,0.08380716567606097,0.14292751832912132,0.05912035265306033,0.8394229404947952,0.008463050372696596,0.00842743953835261,0.019730655498059812,0.4271241540445178,1.3469357672811015,-0.04142414820632878,0.5072594734622567,0.06748897703316457,0.023569085719965355,0.023394469836202202,70.82240561723117
wf_event_20D_agree_60D_carry_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,full,0.5,704270,9.944558521560575,0.030952617604043903,0.09486695035950019,0.15311003565290002,0.05824308529339984,0.9136030830314716,0.00958523076518439,0.009539583899458309,0.023982696127464277,0.39776945213986425,1.2543657321780726,-0.044589079285975,0.5083260700032112,0.05604125448349342,0.030952617604043903,0.03048994603273998,64.1063880900994
wf_event_20D_agree_60D_carry_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,full,0.5,704270,9.944558521560575,0.0415053885583654,0.11108108526111377,0.21186098049202462,0.10077989523091081,0.8881841242027152,0.0112326546541428,0.011170036861896016,0.028541126778378202,0.39136635875070147,1.234173580960594,-0.056611013011026,0.5056960076630974,0.053947602100314976,0.0415053885583654,0.04075497984544835,114.09993278181666
wf_event_20D_agree_60D_carry_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,full,0.5,704270,9.944558521560575,0.04148976954861062,0.095745745983745,0.17038534722013815,0.07463960123639315,0.907394499117414,0.009674451245297344,0.00962795339543337,0.02738274247514676,0.3516066151581396,1.1087912530457804,-0.06291828581501702,0.5065023956194388,0.04425233080425864,0.04148976954861062,0.04067886531889758,82.7156449863308
wf_event_20D_agree_60D_carry_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,full,0.5,704270,9.944558521560575,0.025363851931787525,0.07799784046358815,0.12299050844229296,0.04499266797870478,0.9338749983120674,0.007874107287473913,0.007843268285312292,0.02274808584199444,0.3447880555661132,1.0872889294031778,-0.039774178658778525,0.5069137322958069,0.055847458980107,0.025363851931787525,0.02518129957723155,48.44706704781631
wf_event_20D_agree_60D_carry_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,full,0.5,704270,9.944558521560575,0.028619705510670623,0.0824139140191425,0.13398659471422686,0.05157268069508432,0.9294712476476239,0.00832177266863049,0.008287337626950731,0.024246374659476374,0.3417969796862697,1.0778565733842929,-0.0648726949462749,0.5062016273070054,0.05309108883368098,0.028619705510670623,0.02837751941617498,55.795379845973635
wf_event_20D_agree_60D_carry_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,full,0.5,704270,9.944558521560575,0.036804066622176154,0.08205488864435143,0.16051915772857406,0.07846426908422263,0.902552977834376,0.008285370191153827,0.008251234930786526,0.026323172111197272,0.3134589895142858,0.9884927381291992,-0.06010836005223885,0.5072530864197531,0.045958516422474324,0.036804066622176154,0.03632004573916183,87.42058779654437
wf_event_20D_agree_60D_carry_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,full,0.5,704270,9.944558521560575,0.03631845740980022,0.08003957428842605,0.16068300163989144,0.0806434273514654,0.9271212883763801,0.008081056838053218,0.008048579945997003,0.025755035085279834,0.31250510509291174,0.9854846641702935,-0.07839720765011549,0.5060989913206662,0.045955696631301536,0.03631845740980022,0.03571423758264743,87.46754071426669
wf_event_20D_agree_60D_carry_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,full,0.5,704270,9.944558521560575,0.05784713249180002,0.09904323204737589,0.22699854491756502,0.1279553128701891,0.9114993802603975,0.01000930165382309,0.009959540369001044,0.03193954741554278,0.3118247180971144,0.9833390641812634,-0.0989157041437091,0.5061119293078056,0.038278540138497345,0.05784713249180002,0.05657611592748184,141.1615562134195
wf_event_20D_agree_60D_carry_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,full,0.5,704270,9.944558521560575,0.03311230068013688,0.07613435758172028,0.14398263122908464,0.06784827364736433,0.9363695349088924,0.00768526228427686,0.007655881094837452,0.025310956444660547,0.3024730065644158,0.9538484473912469,-0.07345140483056134,0.5058747855917667,0.04620473463756331,0.03311230068013688,0.032613620246677265,72.86282720871979
wf_event_20D_agree_60D_carry_state_hold_zbuf0p0_expanding_n10_hit55_meanpos,full,0.5,704270,9.944558521560575,0.05627955187641104,0.09490490758286597,0.21911201214838208,0.12420710456551613,0.905866843433959,0.009589084241953767,0.009543400783162447,0.03180006311192646,0.30010634726014873,0.9463851886743124,-0.09921349620174658,0.5056766575840145,0.037976023937715424,0.05627955187641104,0.055199176181502316,137.8785051375211
wf_event_20D_agree_60D_carry_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,full,0.5,704270,9.944558521560575,0.031249378789384753,0.07009867355994383,0.1360488208791455,0.06595014731920168,0.915933149257709,0.0070738500741454585,0.00704894776454525,0.024028008414923665,0.2933637962340311,0.9251225579993703,-0.04607858069008375,0.5068611414031261,0.04590205178844394,0.031249378789384753,0.03078082041096971,72.40465441074802
wf_event_20D_agree_60D_carry_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,full,0.5,704270,9.944558521560575,0.02176012040836611,0.05297112782698223,0.1002733701902797,0.04730224236329746,0.9294535031697465,0.005340856280512926,0.005326644487247645,0.020959623775616325,0.2541383635637808,0.8014251792622034,-0.04848075877874514,0.5071451876019576,0.04960235468466994,0.02176012040836611,0.021687279180074247,51.17626098370669
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,full,0.5,704270,9.944558521560575,0.016590228179533418,0.029703707315733362,0.03074495433228693,0.0010412470165535642,0.6673996649354949,0.0029913960393852775,0.0029869307170683765,0.011861541659310942,0.251816399828915,0.794102867996954,-0.03046831152066065,0.4484765491270113,0.025738424104571243,0.016590228179533418,0.01488633620628452,1.5688530917934518
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n10_hit55_meanpos,full,0.5,704270,9.944558521560575,0.016568929529867805,0.02804890864680593,0.029090155663359495,0.0010412470165535642,0.6673996649354949,0.002824509722807554,0.002820528290521265,0.011856002831043957,0.2378987531224222,0.7502135773355708,-0.03046831152066065,0.4483674693632702,0.024353394510972338,0.016568929529867805,0.01486503755661891,1.5688530917934518
wf_event_252D_pure_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,full,0.5,704270,9.944558521560575,0.016612946739176737,0.02753139238099271,0.028572639397546278,0.0010412470165535642,0.6673996649354949,0.002772323947963776,0.002768488145683141,0.011877670644684287,0.23308342422528322,0.735028440505068,-0.03046831152066065,0.4485470085470086,0.023846546828239643,0.016612946739176737,0.01490905476592784,1.5688530917934518
wf_event_20D_agree_60D_carry_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,full,0.5,704270,9.944558521560575,0.031760546381359424,0.04581665356637646,0.11302940165624681,0.06721274808987032,0.9262600062106644,0.004617837903629123,0.0046072084011615395,0.024823073939326836,0.18560184820069386,0.5852953185806862,-0.07639709364381397,0.5054989270386266,0.03467570825566884,0.031760546381359424,0.03146638019350755,72.96813262348724
wf_event_20D_agree_60D_carry_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,full,0.5,704270,9.944558521560575,0.0338449742286339,0.04536031317603492,0.11771682509449033,0.07235651191845538,0.9206986173815324,0.004571738604526748,0.004561319949768533,0.025890943388234854,0.1761743433358728,0.5555656875626273,-0.070149866361228,0.505244168484645,0.033576245258555334,0.0338449742286339,0.03354311150111432,79.02684136525454
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n5_hit52_meanpos,full,0.5,704270,9.944558521560575,0.13147230465588483,0.03993352371078336,0.04935944311003436,0.009425919399251014,0.8209159432312269,0.004023688924295485,0.004015615537301569,0.03740367469622259,0.10735885096624229,0.3385560730558947,-0.10347127034434456,0.4925803525142561,0.004660640084153418,0.13147230465588483,0.1277647972450169,11.546211903042417
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,full,0.5,704270,9.944558521560575,0.1312025217601204,0.03812066576558037,0.04754803126406831,0.009427365498487968,0.8209252338369425,0.003840675628722943,0.00383331906418287,0.03733435640687031,0.10267537552830182,0.32378673603102803,-0.10343106910592592,0.49254345144044503,0.004474045468793903,0.1312025217601204,0.12749681145845665,11.547852600592568
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n5_hit52_meanpos,full,0.5,704270,9.944558521560575,0.1310122538231076,0.035814676783030616,0.04511983178784839,0.009305155004817822,0.8250659334576117,0.003607927521749623,0.0036014345639760292,0.03729419536708674,0.09656823343491155,0.3045278670498138,-0.10335082831203168,0.49246759439892485,0.004224331805235019,0.1310122538231076,0.12730862781759306,11.340950332455934
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,full,0.5,704270,9.944558521560575,0.1325414968690985,0.03000886734396195,0.05133087240023673,0.021322005056274778,0.6760980856185714,0.0030221744372607765,0.0030176168483397625,0.03620463644358884,0.08334890623861314,0.262840726551011,-0.06207413068799017,0.4927098398414484,0.004175803600415144,0.1325414968690985,0.13005275247298406,31.712671432243543
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,full,0.5,704270,9.944558521560575,0.04411376318741392,0.017262912375572054,0.02095896126713841,0.003696048891566372,0.7294788916613835,0.0017374229825982994,0.0017359154092305576,0.027275001060968272,0.06364492545207373,0.2007042347888444,-0.042244635761049865,0.4781125273593408,0.005999548774323881,0.04411376318741392,0.04240987121416502,5.094944646780511
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,full,0.5,704270,9.944558521560575,0.09364448293978161,0.01948153213363583,0.023790613745385776,0.0043090816117499625,0.7058160950870037,0.0019609344002652,0.0019590142781500414,0.031403218431976576,0.06238259566908784,0.19672347856443598,-0.09488192490795155,0.4830556018862489,0.0031626937232369277,0.09364448293978161,0.09061155522739858,6.139141649757732
wf_event_252D_pure_state_hold_zbuf0p5_expanding_n5_hit52_meanpos,full,0.5,704270,9.944558521560575,0.09373109744842177,0.018629222881025895,0.022938304492775844,0.0043090816117499625,0.7058160950870038,0.001875063923595169,0.0018733081856410513,0.031462239377187756,0.059541476472247744,0.18776401085675393,-0.09316646734504452,0.48306368539053507,0.003030656868676894,0.09373109744842177,0.09069816973603874,6.139141649757732
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p5_expanding_n5_hit52_meanpos,full,0.5,704270,9.944558521560575,0.09345847473270194,0.015057918260640624,0.01936522932832006,0.0043073110676794465,0.7057650388915059,0.0015153336605110237,0.0015141867009977254,0.03137742798487999,0.048257196279037747,0.1521790399382699,-0.09576200932077583,0.4829383166210878,0.0024969700453449334,0.09345847473270194,0.09042554702031891,6.137063091516463
wf_event_252D_pure_state_hold_zbuf0p25_expanding_n10_hit55_meanpos,full,0.5,704270,9.944558521560575,0.03530464168571713,0.0053554904194294956,0.007962541907879348,0.00260705148844987,0.775306137466609,0.0005386797941392351,0.0005385347582618551,0.025185803828913077,0.021382472519841596,0.06742961445087953,-0.04065673817590609,0.472771879021879,0.0025054792231474334,0.03530464168571713,0.03360074971246823,3.381355856540027
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n10_hit55_meanpos,full,0.5,704270,9.944558521560575,0.1135984778565039,0.003710950639138554,0.01973594924500427,0.016024998605865724,0.7397360867151815,0.00037323357429151034,0.00037316393996706087,0.03444894460770531,0.010832376556569283,0.03415989306748441,-0.0729238400023221,0.49935003249837506,0.0012737931501908195,0.1135984778565039,0.11279598884231647,21.783902627485514
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p25_expanding_n10_hit55_meanpos,full,0.5,704270,9.944558521560575,0.03525494483649737,0.002333805423699025,0.0049408569121488725,0.00260705148844987,0.775306137466609,0.0002347091920389127,0.00023468165214565872,0.025131405356130725,0.009338182597433171,0.02944795330065487,-0.04139964161974252,0.47267308389383383,0.001292012785333002,0.03525494483649737,0.03355105286324847,3.381355856540027
wf_event_252D_pure_exhaust_30m_flip5_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,full,0.5,704270,9.944558521560575,0.13755093927045026,-0.008313959077060543,0.01271787560913383,0.021031834686194406,0.8480101321512155,-0.0008356816105649475,-0.0008360309871006575,0.039726254924661725,-0.02104479741888925,-0.06636475621964598,-0.10841176684726905,0.5000258069844022,-8.832456649801144e-05,0.13755093927045026,0.13115579126206833,24.93966470090365
wf_event_252D_pure_state_hold_zbuf0p0_expanding_n5_hit52_meanpos,full,0.5,704270,9.944558521560575,0.16921351186334788,-0.01237857125063932,0.019088560174261707,0.03146713142490102,0.7569688007380155,-0.0012439838586192364,-0.0012447582488253868,0.043126131296596884,-0.028863202225691217,-0.09102009115597567,-0.10400868949696795,0.49454569865404624,-3.878247667617032e-06,0.16921351186334788,0.16069446089403977,41.8016732506574
wf_event_60D_agree_120D_state_hold_zbuf0p5_expanding_n10_hit55_meanpos,full,0.5,704270,9.944558521560575,0.11283172646854189,-0.013912749797936465,0.0020126943711058116,0.01592544416904225,0.8572927692244144,-0.0013980532285793362,-0.0013990314168067434,0.039399553845147296,-0.03550881368620008,-0.11197702296807739,-0.09058222493382673,0.5018498942917548,-0.0010156986997965356,0.11283172646854189,0.10918697244140804,18.6800005779436
wf_event_252D_pure_exhaust_60m_confirm15_hold_state_zbuf0p0_expanding_n5_hit52_meanpos,full,0.5,704270,9.944558521560575,0.14404560750848397,-0.021908770702914665,0.0013798354152124229,0.023288606118127112,0.6840777212341216,-0.002200666309826191,-0.0022030913343628828,0.03809450228416658,-0.05783226455956521,-0.18237401210052553,-0.09132010877338026,0.49267104990783367,-0.0012008385928154192,0.14404560750848397,0.14115274020991136,34.233597576286854
