variant,detector,target_months,min_volume,lookback,side_mode,cost_multiplier,entry_level,exit_level,md_entry,component_entry,gross_return,cost_return,net_return,ann_return,ann_vol,sharpe,tstat,max_drawdown,mean_spread_exposure,mean_leg_gross_exposure,mean_turnover,active_fraction,event_count,event_win_rate,mean_event_net_return,event_tstat,bars,periods_per_year
rank_pct_target6m_minv500_lb126_entry0p1_both_costx1p0,rank_pct,6,500.0,126,both,1.0,0.1,0.25,,1.25,0.0007922461463534588,0.001741548310586278,-0.0007351784328595793,-0.00024817368077815284,0.003056466831113737,-0.08119626172672109,-0.13975088051332826,-0.006766996396758295,0.11258741258741257,0.22517482517482515,0.017482517482517487,0.513986013986014,13,0.46153846153846156,-4.500657201838361e-05,-0.09617709067726994,286,96.54482439926063
quantile_band_target6m_minv500_lb126_entry0p1_both_costx1p0,quantile_band,6,500.0,126,both,1.0,0.1,0.25,,1.25,0.0007922461463534588,0.001741548310586278,-0.0007351784328595793,-0.00024817368077815284,0.003056466831113737,-0.08119626172672109,-0.13975088051332826,-0.006766996396758295,0.11258741258741257,0.22517482517482515,0.017482517482517487,0.513986013986014,13,0.46153846153846156,-4.500657201838361e-05,-0.09617709067726994,286,96.54482439926063
rank_pct_target6m_minv500_lb252_entry0p1_both_costx1p0,rank_pct,6,500.0,252,both,1.0,0.1,0.25,,1.25,0.0007922461463534588,0.001741548310586278,-0.0007351784328595793,-0.00024817368077815284,0.003056466831113737,-0.08119626172672109,-0.13975088051332826,-0.006766996396758295,0.11258741258741257,0.22517482517482515,0.017482517482517487,0.513986013986014,13,0.46153846153846156,-4.500657201838361e-05,-0.09617709067726994,286,96.54482439926063
rank_pct_target3m_minv500_lb252_entry0p05_contango_only_costx1p0,rank_pct,3,500.0,252,contango_only,1.0,0.05,0.25,,1.25,0.0054373937130594635,0.006749776275969499,-0.0009087545671018749,-0.0003036803345232935,0.0033588272315692724,-0.09041260939801643,-0.1564026013953172,-0.004585236593818646,0.09277266754270695,0.1855453350854139,0.01576872536136662,0.4323258869908016,31,0.6129032258064516,2.401646262710824e-05,0.11018049325651058,761,254.30489478499544
mad_z_target3m_minv1000_lb126_entry2p0_backwardation_only_costx1p0,mad_z,3,1000.0,126,backwardation_only,1.0,2.0,0.25,,1.25,0.0010736926087245497,0.0021499105514544543,-0.001076217942729904,-0.0003596419062965211,0.005465262803056771,-0.06580505261254228,-0.11383457995609102,-0.008147368945464742,0.089375,0.17875,0.005937500000000001,0.390625,10,0.6,-4.582327888652696e-05,-0.16232329344882715,640,213.8700823421775
quantile_band_target3m_minv500_lb252_entry0p05_contango_only_costx1p0,quantile_band,3,500.0,252,contango_only,1.0,0.05,0.25,,1.25,0.0055847583722792825,0.007104391537300622,-0.0011160051692131806,-0.0003729376834904979,0.0033787604568659944,-0.11037707119267647,-0.19093864433150037,-0.0047337066574070445,0.0956636005256242,0.1913272010512484,0.016819973718791067,0.43889618922470436,33,0.6060606060606061,2.1653556666503404e-05,0.10577436738901451,761,254.30489478499544
mad_z_target3m_minv1000_lb252_entry2p0_both_costx1p0,mad_z,3,1000.0,252,both,1.0,2.0,0.25,,1.25,0.002777238119451095,0.003975801141476401,-0.0011345322872726602,-0.00037912892765447315,0.005892054051009069,-0.06434579933793103,-0.11131025276585241,-0.007094652354501339,0.144375,0.28875,0.010625,0.5359375,17,0.5882352941176471,-0.00014137131066882102,-0.5133182286456712,640,213.8700823421775
mad_z_target6m_minv10_lb126_entry2p0_both_costx3p0,mad_z,6,10.0,126,both,3.0,2.0,0.25,,1.25,0.033411499363380656,0.04486553264364608,-0.0011504338453069002,-0.0003844427831640854,0.006639946083655218,-0.05789847964434884,-0.10015718928480175,-0.011851567856276514,0.15573580533024334,0.3114716106604867,0.045422943221320976,0.5666280417149478,97,0.4948453608247423,3.0568287238245284e-05,0.34632486558806114,863,288.39043915828
mad_z_target1m_minv1000_lb252_entry2p0_contango_only_costx3p0,mad_z,1,1000.0,252,contango_only,3.0,2.0,0.25,,1.25,0.005335405697548108,0.006539473720087181,-0.0012040680225390732,-0.0004023658236343975,0.0017253287072341629,-0.23321111040888054,-0.4034262984454874,-0.0029029716355796313,0.05641025641025641,0.11282051282051282,0.0056410256410256415,0.2641025641025641,11,0.5454545454545454,9.577413044208985e-05,0.7270275239257553,780,260.6541628545288
quantile_band_target3m_minv1000_lb252_entry0p05_both_costx1p0,quantile_band,3,1000.0,252,both,1.0,0.05,0.25,,1.25,0.004004308417145909,0.005339366065344493,-0.0012710269134459384,-0.0004247416103715728,0.006085020065357993,-0.06980118484565499,-0.12074739312385493,-0.0094048417049369,0.1775,0.355,0.016875,0.6359375,27,0.5185185185185185,-7.316060433683812e-05,-0.35438334542091154,640,213.8700823421775
mad_z_target6m_minv10_lb252_entry2p0_backwardation_only_costx3p0,mad_z,6,10.0,252,backwardation_only,3.0,2.0,0.25,,1.25,0.021359996447535206,0.028283701861002812,-0.0013656455121013487,-0.0004563604970677197,0.006393183550154946,-0.07138235489213499,-0.12348262120945482,-0.011687607952571325,0.12468134414831981,0.24936268829663963,0.026419466975666286,0.5701042873696408,57,0.40350877192982454,2.5802899485183908e-05,0.16191286115723436,863,288.39043915828
rank_pct_target3m_minv1000_lb126_entry0p05_backwardation_only_costx1p0,rank_pct,3,1000.0,126,backwardation_only,1.0,0.05,0.25,,1.25,0.0007711219626124742,0.0021499105514544543,-0.00137878858884198,-0.00046075254535638904,0.005479670808653279,-0.08408398267808112,-0.1454548620385156,-0.008270103771164918,0.095,0.19,0.005937500000000001,0.415625,10,0.6,-8.412992057551066e-05,-0.31521103598596567,640,213.8700823421775
quantile_band_target3m_minv1000_lb126_entry0p05_backwardation_only_costx1p0,quantile_band,3,1000.0,126,backwardation_only,1.0,0.05,0.25,,1.25,0.0007711219626124742,0.0021499105514544543,-0.00137878858884198,-0.00046075254535638904,0.005479670808653279,-0.08408398267808112,-0.1454548620385156,-0.008270103771164918,0.095,0.19,0.005937500000000001,0.415625,10,0.6,-8.412992057551066e-05,-0.31521103598596567,640,213.8700823421775
mad_z_target6m_minv500_lb126_entry2p0_contango_only_costx3p0,mad_z,6,500.0,126,contango_only,3.0,2.0,0.25,,1.25,-0.00032730415866122716,0.0011525532255476246,-0.001383811282079883,-0.00046713222807733576,0.0009884615976170224,-0.47258510518111724,-0.8133894733827425,-0.0016740387034916621,0.02027972027972028,0.04055944055944056,0.004195804195804197,0.10139860139860139,3,0.3333333333333333,-0.0003972396926073152,-1.0069975119588543,286,96.54482439926063
mad_z_target6m_minv500_lb252_entry2p0_contango_only_costx3p0,mad_z,6,500.0,252,contango_only,3.0,2.0,0.25,,1.25,-0.00032730415866122716,0.0011525532255476246,-0.001383811282079883,-0.00046713222807733576,0.0009884615976170224,-0.47258510518111724,-0.8133894733827425,-0.0016740387034916621,0.02027972027972028,0.04055944055944056,0.004195804195804197,0.10139860139860139,3,0.3333333333333333,-0.0003972396926073152,-1.0069975119588543,286,96.54482439926063
mad_z_target3m_minv10_lb252_entry2p0_backwardation_only_costx3p0,mad_z,3,10.0,252,backwardation_only,3.0,2.0,0.25,,1.25,0.035814560913525834,0.0432940257001639,-0.0014919736990309518,-0.0004976651996082696,0.006399451569542929,-0.07776685145596227,-0.1346500327348421,-0.008614335840553145,0.1432258064516129,0.2864516129032258,0.030537634408602153,0.5580645161290323,71,0.5492957746478874,0.0001124468017075088,1.015290393975512,930,310.2123287671233
mad_z_target3m_minv500_lb126_entry1p5_backwardation_only_costx3p0,mad_z,3,500.0,126,backwardation_only,3.0,1.5,0.25,,1.25,0.01694494720400229,0.018808421168693114,-0.001506943803681517,-0.0005035784302787503,0.006017941249900627,-0.08367951918557959,-0.1447551903575646,-0.010327352898168404,0.13876478318002627,0.27752956636005255,0.01787122207621551,0.5413929040735874,34,0.5882352941176471,0.00011327731652532359,0.7404288977073684,761,254.30489478499544
rank_pct_target3m_minv1000_lb252_entry0p05_both_costx1p0,rank_pct,3,1000.0,252,both,1.0,0.05,0.25,,1.25,0.0036839549929680816,0.005339366065344493,-0.0015913803376237654,-0.0005317947560083078,0.006079091510717618,-0.08747931414928331,-0.15132836439876338,-0.0094048417049369,0.17375,0.3475,0.016875,0.621875,27,0.5185185185185185,-8.502554597305395e-05,-0.4114039516444853,640,213.8700823421775
mad_z_target3m_minv1000_lb126_entry1p5_backwardation_only_costx1p0,mad_z,3,1000.0,126,backwardation_only,1.0,1.5,0.25,,1.25,0.0009584160426445601,0.0026540864783305734,-0.0016956704356860136,-0.0005666455870396308,0.005489139675597471,-0.10323030939779353,-0.1785756327591689,-0.008147368945464742,0.0921875,0.184375,0.0078125,0.3921875,13,0.5384615384615384,-6.35074860294861e-05,-0.2569123729365225,640,213.8700823421775
curve_md_target6m_minv1000_lb126_md3p0_comp1p25_both_costx1p0,curve_md,6,1000.0,126,both,1.0,1.25,0.25,3.0,1.25,-0.001282280411807395,0.0006485627338994988,-0.0019088116185915908,-0.0006497608981272866,0.0014002833897576183,-0.46402099952050185,-0.7953208791468278,-0.0035893241917477406,0.07323943661971832,0.14647887323943665,0.0563380281690141,0.36619718309859156,10,0.6,-0.00016606086732487684,-0.7274383372976115,71,24.168452935694315
curve_md_target6m_minv1000_lb126_md2p5_comp1p25_both_costx1p0,curve_md,6,1000.0,126,both,1.0,1.25,0.25,2.5,1.25,-0.001282280411807395,0.0006485627338994988,-0.0019088116185915908,-0.0006497608981272866,0.0014002833897576183,-0.46402099952050185,-0.7953208791468278,-0.0035893241917477406,0.07323943661971832,0.14647887323943665,0.0563380281690141,0.36619718309859156,10,0.6,-0.00016606086732487684,-0.7274383372976115,71,24.168452935694315
quantile_band_target6m_minv500_lb126_entry0p05_both_costx3p0,quantile_band,6,500.0,126,both,3.0,0.05,0.25,,1.25,0.002339964711756553,0.0049003635648090845,-0.001918027658932813,-0.0006474672850510258,0.003051863424292976,-0.21215473795359116,-0.3651499564582982,-0.007216282679473521,0.10629370629370628,0.21258741258741257,0.017482517482517484,0.5,13,0.46153846153846156,-0.00011290374377469477,-0.25671211681369216,286,96.54482439926063
quantile_band_target6m_minv500_lb252_entry0p05_both_costx3p0,quantile_band,6,500.0,252,both,3.0,0.05,0.25,,1.25,0.002339964711756553,0.0049003635648090845,-0.001918027658932813,-0.0006474672850510258,0.003051863424292976,-0.21215473795359116,-0.3651499564582982,-0.007216282679473521,0.10629370629370628,0.21258741258741257,0.017482517482517484,0.5,13,0.46153846153846156,-0.00011290374377469477,-0.25671211681369216,286,96.54482439926063
quantile_band_target3m_minv500_lb126_entry0p1_backwardation_only_costx3p0,quantile_band,3,500.0,126,backwardation_only,3.0,0.1,0.25,,1.25,0.01847442689603973,0.020867020602007756,-0.0020360635449587243,-0.0006803954343972315,0.00607726639327535,-0.11195748061169516,-0.19367255662592428,-0.010508972575008805,0.1413929040735874,0.2827858081471748,0.021550591327201055,0.5440210249671484,41,0.5609756097560976,0.000106287811634656,0.8128909761420847,761,254.30489478499544
rank_pct_target3m_minv500_lb126_entry0p1_backwardation_only_costx3p0,rank_pct,3,500.0,126,backwardation_only,3.0,0.1,0.25,,1.25,0.01847442689603973,0.020867020602007756,-0.0020360635449587243,-0.0006803954343972315,0.00607726639327535,-0.11195748061169516,-0.19367255662592428,-0.010508972575008805,0.1413929040735874,0.2827858081471748,0.021550591327201055,0.5440210249671484,41,0.5609756097560976,0.000106287811634656,0.8128909761420847,761,254.30489478499544
mad_z_target3m_minv1000_lb252_entry1p5_backwardation_only_costx1p0,mad_z,3,1000.0,252,backwardation_only,1.0,1.5,0.25,,1.25,0.0006673187085605738,0.0027951103393640563,-0.002127791630803482,-0.0007110483926358388,0.0056192225072604525,-0.12653857214536557,-0.21889603664971088,-0.008147368945464742,0.09749999999999999,0.19499999999999998,0.007187500000000001,0.409375,12,0.5833333333333334,-0.00010516557631304542,-0.34516552153119795,640,213.8700823421775
mad_z_target3m_minv500_lb252_entry1p5_backwardation_only_costx3p0,mad_z,3,500.0,252,backwardation_only,3.0,1.5,0.25,,1.25,0.013629104383960923,0.016190860124523695,-0.0022052255795534676,-0.0007369246504409004,0.005983977439979789,-0.12314963714893105,-0.21303359939752803,-0.010000393451961609,0.13534822601839686,0.2706964520367937,0.012089356110381077,0.49540078843626806,23,0.5652173913043478,7.043588980812379e-05,0.31822318847287406,761,254.30489478499544
mad_z_target3m_minv1000_lb252_entry2p0_backwardation_only_costx1p0,mad_z,3,1000.0,252,backwardation_only,1.0,2.0,0.25,,1.25,2.4929634830250574e-05,0.002235440482246804,-0.0022105108474165538,-0.0007386908389925858,0.005498675837811072,-0.13433976847899548,-0.2323911388118889,-0.006721415286647992,0.09156249999999999,0.18312499999999998,0.0053125,0.396875,9,0.5555555555555556,-0.00018050456232536016,-0.5588858128800773,640,213.8700823421775
rank_pct_target1m_minv1000_lb252_entry0p1_contango_only_costx3p0,rank_pct,1,1000.0,252,contango_only,3.0,0.1,0.25,,1.25,0.012893334808220677,0.015122532176533088,-0.0022291973683124084,-0.0007449353511217815,0.0022930237987602003,-0.32487030946846496,-0.5619853453547643,-0.005917282095987489,0.0958974358974359,0.1917948717948718,0.02,0.4166666666666667,39,0.6666666666666666,0.00010168416486102034,1.6135400803891018,780,260.6541628545288
mad_z_target3m_minv1000_lb252_entry2p0_contango_only_costx3p0,mad_z,3,1000.0,252,contango_only,3.0,2.0,0.25,,1.25,0.0027523084846208436,0.00522108197768879,-0.0022766812888100085,-0.0007608031479760803,0.0021590092455424153,-0.3523853126367419,-0.60958288845823,-0.005887282617479179,0.052812500000000005,0.10562500000000001,0.0053125,0.2609375,9,0.6666666666666666,-9.491794553725593e-05,-0.1756610742705207,640,213.8700823421775
quantile_band_target3m_minv1000_lb126_entry0p1_backwardation_only_costx1p0,quantile_band,3,1000.0,126,backwardation_only,1.0,0.1,0.25,,1.25,0.00038257034999960134,0.0028036471438755693,-0.0024210767938759674,-0.0008090560832234192,0.005514310048245283,-0.1467193676352802,-0.25380631004923937,-0.008270103771164918,0.09625000000000002,0.19250000000000003,0.0084375,0.4203125,14,0.5714285714285714,-0.00011119422246989551,-0.5280875536755274,640,213.8700823421775
quantile_band_target1m_minv1000_lb252_entry0p1_contango_only_costx3p0,quantile_band,1,1000.0,252,contango_only,3.0,0.1,0.25,,1.25,0.012694994943571925,0.015122532176533088,-0.002427537232961161,-0.0008112149810970393,0.0022994258156240305,-0.35279023814772964,-0.6102833593738632,-0.00611562196063624,0.09615384615384616,0.19230769230769232,0.02,0.41794871794871796,39,0.6666666666666666,9.659852730592413e-05,1.5038504513366115,780,260.6541628545288
rank_pct_target3m_minv1000_lb126_entry0p1_backwardation_only_costx1p0,rank_pct,3,1000.0,126,backwardation_only,1.0,0.1,0.25,,1.25,0.00017337453768268376,0.0026540864783305734,-0.0024807119406478895,-0.0008289844797087299,0.0055132761968947714,-0.1503615001504254,-0.2601067476075395,-0.008270103771164918,0.09593750000000001,0.19187500000000002,0.0078125,0.41875,13,0.5384615384615384,-0.00013008727647099668,-0.5743021892756983,640,213.8700823421775
quantile_band_target6m_minv10_lb252_entry0p05_both_costx3p0,quantile_band,6,10.0,252,both,3.0,0.05,0.25,,1.25,0.047746146385137134,0.0661870176350109,-0.0025257728276971364,-0.000844042566620658,0.007995824279121884,-0.10556041968362921,-0.18260643457618495,-0.014372376639340777,0.21830822711471612,0.43661645422943224,0.06488991888760139,0.7242178447276941,138,0.5217391304347826,2.8061824870223844e-05,0.3411739168732291,863,288.39043915828
mad_z_target6m_minv500_lb252_entry1p5_both_costx3p0,mad_z,6,500.0,252,both,3.0,1.5,0.25,,1.25,0.001902189326799318,0.005224644931758835,-0.002680084410839797,-0.000904714261607427,0.003067887701659032,-0.29489810240387265,-0.5075636315789672,-0.007530572136459791,0.11258741258741257,0.22517482517482515,0.017482517482517484,0.5314685314685315,13,0.38461538461538464,-0.00017152349392138592,-0.3894357899246014,286,96.54482439926063
mad_z_target6m_minv500_lb126_entry1p5_both_costx3p0,mad_z,6,500.0,126,both,3.0,1.5,0.25,,1.25,0.001902189326799318,0.005224644931758835,-0.002680084410839797,-0.000904714261607427,0.003067887701659032,-0.29489810240387265,-0.5075636315789672,-0.007530572136459791,0.11258741258741257,0.22517482517482515,0.017482517482517484,0.5314685314685315,13,0.38461538461538464,-0.00017152349392138592,-0.3894357899246014,286,96.54482439926063
mad_z_target1m_minv1000_lb126_entry1p5_contango_only_costx3p0,mad_z,1,1000.0,126,contango_only,3.0,1.5,0.25,,1.25,0.010892667196942738,0.013730366784720961,-0.00283769958777822,-0.0009482797570320173,0.0018474385577558667,-0.5132943409949817,-0.8879355517735056,-0.004969458652765675,0.06974358974358975,0.1394871794871795,0.018974358974358976,0.2935897435897436,37,0.5945945945945946,8.39239179537816e-05,1.5686136442632768,780,260.6541628545288
rank_pct_target6m_minv500_lb252_entry0p05_both_costx3p0,rank_pct,6,500.0,252,both,3.0,0.05,0.25,,1.25,0.0010837324202421983,0.00451617915629321,-0.002886121644060262,-0.0009742661095129488,0.002952907342871622,-0.32993453447323595,-0.5678665584331425,-0.008124264997363087,0.10139860139860139,0.20279720279720279,0.014685314685314687,0.4755244755244755,11,0.45454545454545453,-0.00023017170512067722,-0.45386659356459336,286,96.54482439926063
rank_pct_target6m_minv500_lb126_entry0p05_both_costx3p0,rank_pct,6,500.0,126,both,3.0,0.05,0.25,,1.25,0.0010837324202421983,0.00451617915629321,-0.002886121644060262,-0.0009742661095129488,0.002952907342871622,-0.32993453447323595,-0.5678665584331425,-0.008124264997363087,0.10139860139860139,0.20279720279720279,0.014685314685314687,0.4755244755244755,11,0.45454545454545453,-0.00023017170512067722,-0.45386659356459336,286,96.54482439926063
mad_z_target3m_minv10_lb126_entry2p0_backwardation_only_costx3p0,mad_z,3,10.0,126,backwardation_only,3.0,2.0,0.25,,1.25,0.033042656080120955,0.04160288830259176,-0.002931568569149486,-0.0009778588309423287,0.00635586166153109,-0.15385149693562838,-0.2663873965685485,-0.010402649609532359,0.12924731182795698,0.25849462365591397,0.031827956989247314,0.4924731182795699,74,0.5945945945945946,8.492268239882127e-05,0.6909547738801117,930,310.2123287671233
rank_pct_target3m_minv1000_lb252_entry0p05_backwardation_only_costx1p0,rank_pct,3,1000.0,252,backwardation_only,1.0,0.05,0.25,,1.25,-0.0008093783063133248,0.002235440482246804,-0.003044818788560128,-0.0010174931953536935,0.005551602647849622,-0.18327918258843923,-0.31705025581385454,-0.008147368945464742,0.0915625,0.183125,0.005937500000000001,0.4015625,10,0.5,-0.00023840686692993196,-0.8149941928533799,640,213.8700823421775
quantile_band_target3m_minv1000_lb252_entry0p05_backwardation_only_costx1p0,quantile_band,3,1000.0,252,backwardation_only,1.0,0.05,0.25,,1.25,-0.0008093783063133248,0.002235440482246804,-0.003044818788560128,-0.0010174931953536935,0.005551602647849622,-0.18327918258843923,-0.31705025581385454,-0.008147368945464742,0.0915625,0.183125,0.005937500000000001,0.4015625,10,0.5,-0.00023840686692993196,-0.8149941928533799,640,213.8700823421775
rank_pct_target6m_minv10_lb252_entry0p05_both_costx3p0,rank_pct,6,10.0,252,both,3.0,0.05,0.25,,1.25,0.04623860021641854,0.06413601969471217,-0.0030572151343417142,-0.0010216357070615839,0.007942821638168604,-0.12862377547950896,-0.22250317981336531,-0.01450075877233886,0.21320973348783315,0.4264194669756663,0.06349942062572421,0.7137891077636153,135,0.5259259259259259,2.6315743088863233e-05,0.3143124803362139,863,288.39043915828
curve_md_target6m_minv1000_lb126_md2p5_comp1p25_both_costx3p0,curve_md,6,1000.0,126,both,3.0,1.25,0.25,2.5,1.25,-0.001282280411807395,0.0019456882016984966,-0.0031618740321599855,-0.0010763042779556708,0.001425416412529894,-0.7550805985497225,-1.294190060548639,-0.004233794118000866,0.07323943661971832,0.14647887323943665,0.0563380281690141,0.36619718309859156,10,0.5,-0.00024172651961315174,-1.0387383506633656,71,24.168452935694315
curve_md_target6m_minv1000_lb126_md3p0_comp1p25_both_costx3p0,curve_md,6,1000.0,126,both,3.0,1.25,0.25,3.0,1.25,-0.001282280411807395,0.0019456882016984966,-0.0031618740321599855,-0.0010763042779556708,0.001425416412529894,-0.7550805985497225,-1.294190060548639,-0.004233794118000866,0.07323943661971832,0.14647887323943665,0.0563380281690141,0.36619718309859156,10,0.5,-0.00024172651961315174,-1.0387383506633656,71,24.168452935694315
mad_z_target1m_minv1000_lb252_entry1p5_contango_only_costx3p0,mad_z,1,1000.0,252,contango_only,3.0,1.5,0.25,,1.25,0.008477268741509182,0.011703203368790802,-0.0032259346272816222,-0.0010780170380737535,0.002037311005266648,-0.5291371986343635,-0.9153417306774555,-0.004814053064424738,0.07974358974358974,0.15948717948717947,0.01282051282051282,0.35384615384615387,25,0.6,6.069870209373128e-05,0.7870999962219422,780,260.6541628545288
quantile_band_target3m_minv500_lb252_entry0p05_backwardation_only_costx3p0,quantile_band,3,500.0,252,backwardation_only,3.0,0.05,0.25,,1.25,0.01130403251819113,0.015140994413316677,-0.003480431734116241,-0.0011630628461902627,0.00598977156638371,-0.1941748250830966,-0.33589836606511303,-0.010605116295422885,0.14743758212877792,0.29487516425755583,0.011826544021024968,0.5492772667542707,23,0.4782608695652174,1.619018145429635e-06,0.007259676030552532,761,254.30489478499544
rank_pct_target3m_minv500_lb252_entry0p05_backwardation_only_costx3p0,rank_pct,3,500.0,252,backwardation_only,3.0,0.05,0.25,,1.25,0.01130403251819113,0.015140994413316677,-0.003480431734116241,-0.0011630628461902627,0.00598977156638371,-0.1941748250830966,-0.33589836606511303,-0.010605116295422885,0.14743758212877792,0.29487516425755583,0.011826544021024968,0.5492772667542707,23,0.4782608695652174,1.619018145429635e-06,0.007259676030552532,761,254.30489478499544
quantile_band_target1m_minv1000_lb252_entry0p05_contango_only_costx3p0,quantile_band,1,1000.0,252,contango_only,3.0,0.05,0.25,,1.25,0.008371951303861574,0.011928694519589856,-0.0035567432157282797,-0.0011885640069027941,0.0020285153375359023,-0.5859280355979847,-1.0135828354931138,-0.004704724297835554,0.07974358974358975,0.1594871794871795,0.01435897435897436,0.35512820512820514,28,0.6071428571428571,4.2977087041685e-05,0.6293242007040782,780,260.6541628545288
mad_z_target6m_minv10_lb126_entry2p0_backwardation_only_costx3p0,mad_z,6,10.0,126,backwardation_only,3.0,2.0,0.25,,1.25,0.018757891067896333,0.0286875510034759,-0.0036304386239428867,-0.0012131909491263856,0.005651600285389922,-0.21466326135318392,-0.3713408198611,-0.008538551288994015,0.10220162224797219,0.20440324449594438,0.02920046349942063,0.4206257242178447,63,0.4603174603174603,-1.5325814375716585e-05,-0.1310499253152915,863,288.39043915828
rank_pct_target3m_minv1000_lb126_entry0p1_contango_only_costx3p0,rank_pct,3,1000.0,126,contango_only,3.0,0.1,0.25,,1.25,0.00948362658501219,0.01321637442329179,-0.0036367017361506326,-0.0012152839058819933,0.0027956921072020517,-0.4346987648429777,-0.7519749523595163,-0.00808923142258711,0.07875,0.1575,0.017812500000000002,0.371875,29,0.5862068965517241,4.713555389828087e-05,0.3018974797956504,640,213.8700823421775
quantile_band_target3m_minv1000_lb126_entry0p05_contango_only_costx3p0,quantile_band,3,1000.0,126,contango_only,3.0,0.05,0.25,,1.25,0.005080468622163717,0.008927592340777191,-0.003751077616484506,-0.0012535051229835004,0.0024215062363378524,-0.5176551289329858,-0.895479174086569,-0.007289207683110036,0.06312500000000001,0.12625000000000003,0.0121875,0.309375,20,0.5,-2.8572437904728392e-05,-0.13044878613181335,640,213.8700823421775
rank_pct_target6m_minv500_lb252_entry0p1_both_costx3p0,rank_pct,6,500.0,252,both,3.0,0.1,0.25,,1.25,0.0007922461463534588,0.005224644931758835,-0.0037900275912856555,-0.0012793970219196727,0.0030880319671395336,-0.41430821815772434,-0.7130862561914675,-0.009195445234194001,0.11258741258741257,0.22517482517482515,0.017482517482517487,0.513986013986014,13,0.46153846153846156,-0.0002569037385710674,-0.5248498996729232,286,96.54482439926063
quantile_band_target6m_minv500_lb126_entry0p1_both_costx3p0,quantile_band,6,500.0,126,both,3.0,0.1,0.25,,1.25,0.0007922461463534588,0.005224644931758835,-0.0037900275912856555,-0.0012793970219196727,0.0030880319671395336,-0.41430821815772434,-0.7130862561914675,-0.009195445234194001,0.11258741258741257,0.22517482517482515,0.017482517482517487,0.513986013986014,13,0.46153846153846156,-0.0002569037385710674,-0.5248498996729232,286,96.54482439926063
rank_pct_target6m_minv500_lb126_entry0p1_both_costx3p0,rank_pct,6,500.0,126,both,3.0,0.1,0.25,,1.25,0.0007922461463534588,0.005224644931758835,-0.0037900275912856555,-0.0012793970219196727,0.0030880319671395336,-0.41430821815772434,-0.7130862561914675,-0.009195445234194001,0.11258741258741257,0.22517482517482515,0.017482517482517487,0.513986013986014,13,0.46153846153846156,-0.0002569037385710674,-0.5248498996729232,286,96.54482439926063
quantile_band_target6m_minv500_lb252_entry0p1_both_costx3p0,quantile_band,6,500.0,252,both,3.0,0.1,0.25,,1.25,0.0007922461463534588,0.005224644931758835,-0.0037900275912856555,-0.0012793970219196727,0.0030880319671395336,-0.41430821815772434,-0.7130862561914675,-0.009195445234194001,0.11258741258741257,0.22517482517482515,0.017482517482517487,0.513986013986014,13,0.46153846153846156,-0.0002569037385710674,-0.5248498996729232,286,96.54482439926063
rank_pct_target3m_minv10_lb252_entry0p05_backwardation_only_costx3p0,rank_pct,3,10.0,252,backwardation_only,3.0,0.05,0.25,,1.25,0.04719346899140426,0.05659249982528654,-0.003828513309591161,-0.001277045192993764,0.006573498313866548,-0.19427177615606667,-0.33637341012427924,-0.011439166643657198,0.1550537634408602,0.3101075268817204,0.04,0.567741935483871,93,0.6236559139784946,0.00012128098321243592,1.1701829516408124,930,310.2123287671233
quantile_band_target3m_minv1000_lb126_entry0p1_contango_only_costx3p0,quantile_band,3,1000.0,126,contango_only,3.0,0.1,0.25,,1.25,0.009285286720363438,0.01321637442329179,-0.0038350416007993855,-0.0012815635358572515,0.0028008793043528745,-0.45755757267568103,-0.7915178549881943,-0.00828757128723586,0.0790625,0.158125,0.017812500000000002,0.3734375,29,0.5862068965517241,4.0296248220737674e-05,0.2567527656804235,640,213.8700823421775
quantile_band_target3m_minv1000_lb252_entry0p1_backwardation_only_costx1p0,quantile_band,3,1000.0,252,backwardation_only,1.0,0.1,0.25,,1.25,-0.0011673378930048496,0.0026841224788817916,-0.0038514603718866414,-0.0012870502294891088,0.005571366662326762,-0.23101158252463674,-0.3996213879885526,-0.008270103771164918,0.09406250000000001,0.18812500000000001,0.0078125,0.4109375,13,0.46153846153846156,-0.0002281822503314106,-1.0183308762552623,640,213.8700823421775
mad_z_target3m_minv1000_lb126_entry1p5_contango_only_costx3p0,mad_z,3,1000.0,126,contango_only,3.0,1.5,0.25,,1.25,0.006949653374786665,0.011013202747725775,-0.003871457168681172,-0.001293732599140712,0.002450767288808987,-0.5278887983564668,-0.9131821530217976,-0.007794136583498467,0.05843750000000001,0.11687500000000002,0.0140625,0.28125,23,0.4782608695652174,5.505908472415872e-06,0.03077974946558007,640,213.8700823421775
rank_pct_target1m_minv1000_lb252_entry0p05_contango_only_costx3p0,rank_pct,1,1000.0,252,contango_only,3.0,0.05,0.25,,1.25,0.008051597879683748,0.011928694519589856,-0.0038770966399061064,-0.0012956171525395292,0.0020068169344494486,-0.6456080424171672,-1.1168218458475168,-0.004858970427510803,0.07666666666666666,0.15333333333333332,0.01435897435897436,0.3525641025641026,28,0.6071428571428571,3.153589332104833e-05,0.4477306053089929,780,260.6541628545288
