,logret,logret,logret,logret,logret,cum_logret,cum_logret,cum_logret,cum_logret,cum_logret,logret_bps,logret_bps,logret_bps,logret_bps,logret_bps,cum_logret_bps,cum_logret_bps,cum_logret_bps,cum_logret_bps,cum_logret_bps
,GC,SI,HG,PL,PA,GC,SI,HG,PL,PA,GC,SI,HG,PL,PA,GC,SI,HG,PL,PA
2025-10-09 05:12:00+00:00,0.00024656048253568486,0.0003093580844470978,0.0,-0.00023707918555793128,-0.003989366993033983,0.006480038504172114,0.007762808739028237,0.018900822170409892,0.005468392133773925,0.0249591371122051,2.4656048253568486,3.093580844470978,0.0,-2.370791855579313,-39.893669930339826,64.80038504172114,77.62808739028237,189.00822170409893,54.68392133773925,249.591371122051
2025-10-09 05:13:00+00:00,-4.9307233382478444e-05,0.00020618556774065766,-9.701673546280709e-05,0.0,0.0016641707951219331,0.006430731270789636,0.007968994306768895,0.018803805434947085,0.005468392133773925,0.026623307907327032,-0.49307233382478444,2.0618556774065766,-0.9701673546280709,0.0,16.64170795121933,64.30731270789636,79.68994306768894,188.03805434947085,54.68392133773925,266.23307907327035
2025-10-09 05:14:00+00:00,0.0001725646813692805,0.00010307684387855787,-9.70261486232804e-05,0.00011854661859622695,0.0013293454932048476,0.006603295952158916,0.008072071150647453,0.018706779286323805,0.005586938752370152,0.02795265340053188,1.725646813692805,1.0307684387855787,-0.9702614862328041,1.1854661859622695,13.293454932048476,66.03295952158916,80.72071150647453,187.06779286323805,55.86938752370152,279.5265340053188
2025-10-09 05:15:00+00:00,-0.00024653009024611094,-0.00020616431368791766,0.0003880481228359933,0.00047404599133837877,,0.006356765861912805,0.007865906836959535,0.019094827409159798,0.006060984743708531,0.02795265340053188,-2.4653009024611094,-2.0616431368791766,3.8804812283599333,4.740459913383788,,63.56765861912805,78.65906836959536,190.94827409159797,60.60984743708531,279.5265340053188
2025-10-09 05:16:00+00:00,0.00024653009024611094,-0.00020620682617655817,-9.699791462081109e-05,0.00011847639371698193,-0.0006644518516889519,0.006603295952158916,0.007659700010782977,0.018997829494538987,0.006179461137425513,0.027288201548842927,2.4653009024611094,-2.0620682617655817,-0.9699791462081109,1.1847639371698193,-6.644518516889519,66.03295952158916,76.59700010782977,189.97829494538988,61.794611374255126,272.88201548842926
2025-10-09 05:17:00+00:00,0.00032039828244911916,-0.00010311936075124706,-9.700732412909474e-05,-0.00035547129943669376,,0.0069236942346080355,0.00755658065003173,0.018900822170409892,0.005823989837988819,0.027288201548842927,3.2039828244911916,-1.0311936075124706,-0.9700732412909474,-3.5547129943669376,,69.23694234608035,75.56580650031731,189.00822170409893,58.23989837988819,272.88201548842926
2025-10-09 05:18:00+00:00,-0.00022180326141807427,-0.0003094218992250042,-0.0012619523103658548,-0.00017778304589111116,-0.0003323915603141714,0.006701890973189961,0.007247158750806726,0.017638869860044037,0.005646206792097708,0.026955809988528756,-2.2180326141807427,-3.094218992250042,-12.619523103658548,-1.7778304589111116,-3.323915603141714,67.01890973189961,72.47158750806726,176.38869860044036,56.46206792097708,269.55809988528756
2025-10-09 05:19:00+00:00,-0.00039443842341668756,-0.0005159160203169755,0.0004855547558373363,-0.0007114484203567528,-0.002329839629363839,0.006307452549773274,0.00673124273048975,0.018124424615881374,0.004934758371740955,0.024625970359164917,-3.9443842341668756,-5.159160203169755,4.855547558373363,-7.114484203567528,-23.29839629363839,63.074525497732736,67.31242730489751,181.24424615881372,49.34758371740955,246.25970359164916
2025-10-09 05:20:00+00:00,-7.397452813684424e-05,-0.00010321515207634135,0.00019415590780336167,-0.00011862396217932059,-0.0003332777901201567,0.006233478021636429,0.006628027578413409,0.018318580523684735,0.004816134409561634,0.02429269256904476,-0.7397452813684424,-1.0321515207634135,1.9415590780336167,-1.1862396217932059,-3.332777901201567,62.334780216364294,66.28027578413409,183.18580523684736,48.16134409561634,242.9269256904476
2025-10-09 05:21:00+00:00,0.0001725987207326085,0.0,,0.0,,0.006406076742369038,0.006628027578413409,0.018318580523684735,0.004816134409561634,0.02429269256904476,1.7259872073260851,0.0,,0.0,,64.06076742369038,66.28027578413409,183.18580523684736,48.16134409561634,242.9269256904476
2025-10-09 05:22:00+00:00,-2.4655136282802914e-05,0.00020641965188383793,0.0006792489708542515,-0.00023729014764040102,,0.006381421606086235,0.006834447230297247,0.018997829494538987,0.004578844261921233,0.02429269256904476,-0.24655136282802914,2.0641965188383793,6.792489708542515,-2.37290147640401,,63.81421606086235,68.34447230297246,189.97829494538988,45.78844261921233,242.9269256904476
2025-10-09 05:23:00+00:00,0.00029582152317253474,0.00010319384973822565,-9.700732412909474e-05,0.00017797288926590937,0.0009995003330836028,0.00667724312925877,0.006937641080035473,0.018900822170409892,0.004756817151187143,0.025292192902128363,2.9582152317253474,1.0319384973822565,-0.9700732412909474,1.7797288926590937,9.995003330836028,66.7724312925877,69.37641080035473,189.00822170409893,47.56817151187143,252.92192902128363
2025-10-09 05:24:00+00:00,2.464784393119146e-05,-0.00020639834954572223,0.00019400523874990583,-0.0014840761383458911,0.0006657789859776386,0.006701890973189961,0.00673124273048975,0.019094827409159798,0.0032727410128412515,0.025957971888106002,0.2464784393119146,-2.0639834954572223,1.9400523874990583,-14.840761383458911,6.657789859776386,67.01890973189961,67.31242730489751,190.94827409159797,32.727410128412515,259.57971888106
2025-10-09 05:25:00+00:00,-0.0001232452952670826,0.0004127541076037744,-9.699791462081109e-05,0.00011880717609358271,0.00066533601922103,0.006578645677922879,0.007143996838093525,0.018997829494538987,0.0033915481889348342,0.026623307907327032,-1.232452952670826,4.127541076037744,-0.9699791462081109,1.1880717609358271,6.6533601922103,65.78645677922879,71.43996838093526,189.97829494538988,33.91548188934834,266.23307907327035
2025-10-09 05:26:00+00:00,7.394899987289705e-05,-0.0004127541076037744,0.0004848955145195788,0.0004157139947622568,,0.006652594677795776,0.00673124273048975,0.019482725009058566,0.003807262183697091,0.026623307907327032,0.7394899987289705,-4.127541076037744,4.848955145195788,4.157139947622568,,66.52594677795776,67.31242730489751,194.82725009058566,38.07262183697091,266.23307907327035
2025-10-09 05:27:00+00:00,-0.00022186340700613982,0.00010320449980749657,-9.696029483530211e-05,5.937360844843198e-05,,0.006430731270789636,0.006834447230297247,0.019385764714223264,0.003866635792145523,0.026623307907327032,-2.2186340700613982,1.0320449980749657,-0.9696029483530211,0.5937360844843198,,64.30731270789636,68.34447230297246,193.85764714223262,38.66635792145523,266.23307907327035
2025-10-09 05:28:00+00:00,0.0002465118584691339,0.0,0.0,0.00059354227763464,,0.00667724312925877,0.006834447230297247,0.019385764714223264,0.004460178069780163,0.026623307907327032,2.4651185846913393,0.0,0.0,5.9354227763464,,66.7724312925877,68.34447230297246,193.85764714223262,44.60178069780163,266.23307907327035
2025-10-09 05:29:00+00:00,9.8587730837707e-05,0.0,9.696029483530211e-05,0.00047458030196079193,0.0003325020812017243,0.006775830860096477,0.006834447230297247,0.019482725009058566,0.004934758371740955,0.026955809988528756,0.98587730837707,0.0,0.9696029483530211,4.745803019607919,3.325020812017243,67.75830860096477,68.34447230297246,194.82725009058566,49.34758371740955,269.55809988528756
2025-10-09 05:30:00+00:00,-0.0002711396509056385,0.0,0.0009690862276001688,-0.0010681225795954319,0.0009968434120031233,0.006504691209190838,0.006834447230297247,0.020451811236658735,0.003866635792145523,0.02795265340053188,-2.711396509056385,0.0,9.690862276001688,-10.681225795954319,9.968434120031233,65.04691209190838,68.34447230297246,204.51811236658733,38.66635792145523,279.5265340053188
2025-10-09 05:31:00+00:00,0.0007885658368209647,0.0020618564005587814,0.0013551449174800112,0.002075858519526186,0.0036466143509512605,0.007293257046011803,0.008896303630856028,0.021806956154138746,0.005942494311671709,0.03159926775148314,7.885658368209647,20.618564005587814,13.551449174800112,20.75858519526186,36.466143509512605,72.93257046011803,88.96303630856028,218.06956154138746,59.42494311671709,315.99267751483137
2025-10-09 05:32:00+00:00,0.0005171585945120682,-0.00020599443887858726,0.00029014942899041607,0.0004738775115331606,-0.000993213125846104,0.007810415640523871,0.008690309191977441,0.022097105583129162,0.006416371823204869,0.030606054625637036,5.1715859451206825,-2.0599443887858726,2.9014942899041607,4.738775115331606,-9.932131258461041,78.10415640523871,86.90309191977441,220.9710558312916,64.1637182320487,306.06054625637034
2025-10-09 05:33:00+00:00,-0.0005171585945120682,-0.00030907124338153125,-0.0008707009692436873,0.00029605945089983265,-0.0009942005789920216,0.007293257046011803,0.00838123794859591,0.021226404613885475,0.006712431274104702,0.029611854046645014,-5.1715859451206825,-3.0907124338153125,-8.707009692436873,2.9605945089983265,-9.942005789920216,72.93257046011803,83.8123794859591,212.26404613885475,67.12431274104702,296.11854046645016
2025-10-09 05:34:00+00:00,0.0001231572596616104,0.00010303436205116867,0.000677277370961793,-0.0006514465303961714,-0.0003316199665608366,0.007416414305673413,0.008484272310647079,0.021903681984847267,0.006060984743708531,0.029280234080084178,1.231572596616104,1.0303436205116867,6.77277370961793,-6.514465303961714,-3.316199665608366,74.16414305673413,84.84272310647079,219.03681984847267,60.60984743708531,292.80234080084176
2025-10-09 05:35:00+00:00,-0.00044343713773642435,-0.00010303436205116867,-0.0005804953723380635,0.0,0.0009945301665084116,0.006972977167936989,0.00838123794859591,0.021323186612509204,0.006060984743708531,0.03027476424659259,-4.4343713773642435,-1.0303436205116867,-5.804953723380635,0.0,9.945301665084116,69.72977167936989,83.8123794859591,213.23186612509204,60.60984743708531,302.7476424659259
2025-10-09 05:36:00+00:00,-0.0006162113060241836,-0.001340413666694129,-0.00029037410067078717,-0.00011849043203682186,,0.006356765861912805,0.007040824281901781,0.021032812511838417,0.005942494311671709,0.03027476424659259,-6.162113060241836,-13.404136666941291,-2.9037410067078717,-1.1849043203682186,,63.56765861912805,70.4082428190178,210.32812511838418,59.42494311671709,302.7476424659259
2025-10-09 05:37:00+00:00,9.861932946897412e-05,0.0005157563681299493,0.0,-0.0002962875195740011,,0.0064553851913817795,0.00755658065003173,0.021032812511838417,0.005646206792097708,0.03027476424659259,0.9861932946897412,5.157563681299493,0.0,-2.9628751957400112,,64.5538519138178,75.56580650031731,210.32812511838418,56.46206792097708,302.7476424659259
2025-10-09 05:38:00+00:00,0.0002711530182377686,0.0012367310655987396,0.00038714673344575345,0.0010662244820069944,-0.000662910199947575,0.006726538209619548,0.00879331171563047,0.02141995924528417,0.006712431274104702,0.029611854046645014,2.711530182377686,12.367310655987396,3.8714673344575345,10.662244820069944,-6.6291019994757505,67.26538209619548,87.93311715630469,214.1995924528417,67.12431274104702,296.11854046645016
2025-10-09 05:39:00+00:00,-0.0003697723477067427,-0.0005151187462590912,-0.0007744434075354079,-0.00011841326242301164,0.0009942005789920216,0.006356765861912805,0.008278192969371378,0.020645515837748762,0.0065940180116816904,0.030606054625637036,-3.697723477067427,-5.1511874625909115,-7.744434075354079,-1.1841326242301164,9.942005789920216,63.56765861912805,82.78192969371378,206.45515837748763,65.9401801168169,306.06054625637034
2025-10-09 05:40:00+00:00,-7.397088016425357e-05,-0.0005153842303431411,-0.00038744673092216964,-0.00023686859825389206,,0.006282794981748552,0.007762808739028237,0.020258069106826593,0.006357149413427798,0.030606054625637036,-0.7397088016425357,-5.153842303431411,-3.8744673092216964,-2.3686859825389206,,62.82794981748552,77.62808739028237,202.58069106826593,63.571494134277984,306.06054625637034
2025-10-09 05:41:00+00:00,-0.0002712733835785741,-0.0006188119009347126,-0.00048451960829654084,-0.00041465510175608955,-0.0009942005789920216,0.006011521598169978,0.007143996838093525,0.019773549498530052,0.005942494311671709,0.029611854046645014,-2.712733835785741,-6.188119009347126,-4.845196082965408,-4.1465510175608955,-9.942005789920216,60.11521598169978,71.43996838093526,197.73549498530053,59.42494311671709,296.11854046645016
2025-10-09 05:42:00+00:00,-0.00019733596512061524,-0.0003095496077962778,0.0,-0.00047410217789778386,,0.005814185633049362,0.006834447230297247,0.019773549498530052,0.005468392133773925,0.029611854046645014,-1.9733596512061524,-3.0954960779627783,0.0,-4.741021778977839,,58.141856330493624,68.34447230297246,197.73549498530053,54.68392133773925,296.11854046645016
2025-10-09 05:43:00+00:00,9.86728502461176e-05,0.0006190034242838927,-0.00019387359502376356,0.0002963402007170046,,0.00591285848329548,0.00745345065458114,0.01957967590350629,0.00576473233449093,0.029611854046645014,0.986728502461176,6.190034242838927,-1.9387359502376356,2.963402007170046,,59.1285848329548,74.5345065458114,195.79675903506288,57.647323344909296,296.11854046645016
2025-10-09 05:44:00+00:00,0.0007643846459632897,0.0007216867162038731,9.694149588335144e-05,0.0002962524092176011,-0.000663349941405933,0.00667724312925877,0.008175137370785013,0.01967661739938964,0.006060984743708531,0.02894850410523908,7.643846459632897,7.2168671620387315,0.9694149588335144,2.962524092176011,-6.6334994140593295,66.7724312925877,81.75137370785012,196.7661739938964,60.60984743708531,289.4850410523908
2025-10-09 05:45:00+00:00,-0.00014789982278884395,-0.0003092305338254775,-0.0013580368757049044,-0.00023699490571971182,-0.0013280214435198445,0.006529343306469926,0.007865906836959535,0.018318580523684735,0.005823989837988819,0.027620482661719237,-1.4789982278884395,-3.092305338254775,-13.580368757049044,-2.3699490571971182,-13.280214435198445,65.29343306469926,78.65906836959536,183.18580523684736,58.23989837988819,276.20482661719234
2025-10-09 05:46:00+00:00,0.00024648755362655095,0.00010308746980935979,0.0,,,0.006775830860096477,0.007968994306768895,0.018318580523684735,0.005823989837988819,0.027620482661719237,2.4648755362655095,1.0308746980935979,0.0,,,67.75830860096477,79.68994306768894,183.18580523684736,58.23989837988819,276.20482661719234
2025-10-09 05:47:00+00:00,-0.0003450995893068409,-0.0005155436521877554,-0.00019415590780336167,,-0.0006646726731904806,0.006430731270789636,0.00745345065458114,0.018124424615881374,0.005823989837988819,0.026955809988528756,-3.4509958930684093,-5.155436521877554,-1.9415590780336167,,-6.646726731904806,64.30731270789636,74.5345065458114,181.24424615881372,58.23989837988819,269.55809988528756
2025-10-09 05:48:00+00:00,2.4653920592143663e-05,-0.00020629190377441375,0.00019415590780336167,-0.0007113219031396056,,0.0064553851913817795,0.007247158750806726,0.018318580523684735,0.005112667934849213,0.026955809988528756,0.24653920592143663,-2.0629190377441375,1.9415590780336167,-7.113219031396056,,64.5538519138178,72.47158750806726,183.18580523684736,51.12667934849213,269.55809988528756
2025-10-09 05:49:00+00:00,-9.861932946897412e-05,-0.00030951767077125325,0.0001941182186042667,-0.00011860285846854168,,0.006356765861912805,0.006937641080035473,0.018512698742289002,0.0049940650763806715,0.026955809988528756,-0.9861932946897412,-3.0951767077125325,1.941182186042667,-1.1860285846854168,,63.56765861912805,69.37641080035473,185.12698742289,49.940650763806715,269.55809988528756
2025-10-09 05:50:00+00:00,0.00014792534727803286,0.0006189395699962574,0.00019408054403480257,0.00023719165196656178,0.0029875540893300467,0.006504691209190838,0.00755658065003173,0.018706779286323805,0.005231256728347233,0.029943364077858803,1.4792534727803286,6.189395699962574,1.9408054403480257,2.371916519665618,29.875540893300467,65.04691209190838,75.56580650031731,187.06779286323805,52.31256728347233,299.433640778588
2025-10-09 05:51:00+00:00,-0.0002465544034784273,0.00020622808899650735,0.0008728966171824837,0.00011857473186349665,0.000662690547778233,0.006258136805712411,0.007762808739028237,0.01957967590350629,0.00534983146021073,0.030606054625637036,-2.4655440347842728,2.0622808899650735,8.728966171824837,1.1857473186349665,6.62690547778233,62.58136805712411,77.62808739028237,195.79675903506288,53.4983146021073,306.06054625637034
2025-10-09 05:52:00+00:00,0.00012328480037382405,0.0003092624116192155,0.0,0.000118560673563195,0.0006622516798326927,0.006381421606086235,0.008072071150647453,0.01957967590350629,0.005468392133773925,0.03126830630546973,1.2328480037382405,3.0926241161921553,0.0,1.18560673563195,6.622516798326927,63.81421606086235,80.72071150647453,195.79675903506288,54.68392133773925,312.6830630546973
2025-10-09 05:53:00+00:00,-9.862662433768321e-05,-0.0003092624116192155,0.00019387359502376356,-0.000118560673563195,-0.0006622516798326927,0.006282794981748552,0.007762808739028237,0.019773549498530052,0.00534983146021073,0.030606054625637036,-0.9862662433768321,-3.0926241161921553,1.9387359502376356,-1.18560673563195,-6.622516798326927,62.82794981748552,77.62808739028237,197.73549498530053,53.4983146021073,306.06054625637034
2025-10-09 05:54:00+00:00,0.00012328176062048612,0.0003092624116192155,0.00019383601533862205,0.001184974661705418,,0.006406076742369038,0.008072071150647453,0.019967385513868674,0.006534806121916148,0.030606054625637036,1.2328176062048612,3.0926241161921553,1.9383601533862205,11.84974661705418,,64.06076742369038,80.72071150647453,199.67385513868675,65.34806121916148,306.06054625637034
2025-10-09 05:55:00+00:00,0.0002465179354267377,0.00020612181872392554,0.0,-0.00035534498449063534,,0.006652594677795776,0.008278192969371378,0.019967385513868674,0.006179461137425513,0.030606054625637036,2.465179354267377,2.0612181872392554,0.0,-3.5534498449063534,,66.52594677795776,82.78192969371378,199.67385513868675,61.794611374255126,306.06054625637034
2025-10-09 05:56:00+00:00,0.00036966299478358167,0.00020607934127570005,-0.00019383601533862205,0.0002369106857793568,0.0013240650726187297,0.007022257672579357,0.008484272310647079,0.019773549498530052,0.006416371823204869,0.031930119698255766,3.6966299478358167,2.0607934127570005,-1.9383601533862205,2.369106857793568,13.240650726187297,70.22257672579357,84.84272310647079,197.73549498530053,64.1637182320487,319.30119698255766
2025-10-09 05:57:00+00:00,0.00019709773647846873,0.0009268318463790948,0.00019383601533862205,0.0008287456817201999,,0.007219355409057826,0.009411104157026173,0.019967385513868674,0.007245117504925069,0.031930119698255766,1.9709773647846873,9.268318463790948,1.9383601533862205,8.287456817202,,72.19355409057826,94.11104157026173,199.67385513868675,72.4511750492507,319.30119698255766
2025-10-09 05:58:00+00:00,9.853430233341953e-05,0.0010288066751065195,-9.691331111927326e-05,0.0002958142308209233,0.003632165129019427,0.0073178897113912456,0.010439910832132693,0.0198704722027494,0.007540931735745993,0.03556228482727519,0.9853430233341953,10.288066751065195,-0.9691331111927326,2.958142308209233,36.32165129019427,73.17889711391246,104.39910832132693,198.704722027494,75.40931735745993,355.6228482727519
2025-10-09 05:59:00+00:00,-0.0003695537065180332,-0.0010288066751065195,0.0,0.00017744654469442622,-0.004625049539561665,0.006948336004873212,0.009411104157026173,0.0198704722027494,0.007718378280440419,0.030937235287713527,-3.695537065180332,-10.288066751065195,0.0,1.7744654469442622,-46.25049539561665,69.48336004873212,94.11104157026173,198.704722027494,77.18378280440419,309.37235287713526
2025-10-09 06:00:00+00:00,-0.00017250514477673562,-0.0005148005261701449,-0.0001938548033597609,-0.0006507913260307419,0.001323626930507693,0.006775830860096477,0.008896303630856028,0.01967661739938964,0.007067586954409677,0.03226086221822122,-1.7250514477673562,-5.148005261701449,-1.938548033597609,-6.507913260307419,13.236269305076931,67.75830860096477,88.96303630856028,196.7661739938964,70.67586954409677,322.60862218221223
2025-10-09 06:01:00+00:00,-0.00019718518217359815,0.00041186162031969786,0.0001938548033597609,-0.0001183712122596603,,0.006578645677922879,0.009308165251175726,0.0198704722027494,0.006949215742150017,0.03226086221822122,-1.9718518217359815,4.118616203196979,1.938548033597609,-1.183712122596603,,65.78645677922879,93.08165251175726,198.704722027494,69.49215742150017,322.60862218221223
2025-10-09 06:02:00+00:00,-0.00014791440713324278,-0.00020590960641087008,-9.692270421934879e-05,0.00029590176277505265,0.000991571722295248,0.006430731270789636,0.009102255644764856,0.019773549498530052,0.007245117504925069,0.03325243394051647,-1.4791440713324278,-2.059096064108701,-0.9692270421934879,2.9590176277505265,9.91571722295248,64.30731270789636,91.02255644764855,197.73549498530053,72.4511750492507,332.5243394051647
2025-10-09 06:03:00+00:00,0.00032045356778809264,0.00041177682278359384,0.0002907399351779194,0.0,,0.0067511848385777284,0.00951403246754845,0.02006428943370797,0.007245117504925069,0.03325243394051647,3.2045356778809264,4.117768227835938,2.907399351779194,0.0,,67.51184838577728,95.1403246754845,200.64289433707972,72.4511750492507,332.5243394051647
2025-10-09 06:04:00+00:00,7.393624234808271e-05,0.0004116073324218483,0.0008717129710797966,0.0006506758385196321,0.0009905894816961691,0.006825121080925811,0.009925639799970298,0.020936002404787768,0.007895793343444701,0.03424302342221264,0.7393624234808271,4.116073324218483,8.717129710797966,6.506758385196321,9.905894816961691,68.25121080925811,99.25639799970298,209.3600240478777,78.95793343444701,342.4302342221264
2025-10-09 06:05:00+00:00,0.0003449635358467873,0.0003085943551721648,-0.00019364833522961256,0.00017738359248298252,-0.0016515280384723496,0.0071700846167725985,0.010234234155142463,0.020742354069558155,0.008073176935927684,0.03259149538374029,3.449635358467873,3.0859435517216482,-1.9364833522961256,1.7738359248298252,-16.515280384723496,71.70084616772598,102.34234155142462,207.42354069558155,80.73176935927684,325.9149538374029
2025-10-09 06:06:00+00:00,-0.00046819364358263726,0.0,-9.6838231809393e-05,0.0003546728180463532,,0.006701890973189961,0.010234234155142463,0.020645515837748762,0.008427849753974037,0.03259149538374029,-4.681936435826373,0.0,-0.9683823180939299,3.546728180463532,,67.01890973189961,102.34234155142462,206.45515837748763,84.27849753974037,325.9149538374029
2025-10-09 06:07:00+00:00,0.00022180326141807427,-0.0003085943551721648,-0.00038744673092216964,0.0,0.0003305238833588575,0.0069236942346080355,0.009925639799970298,0.020258069106826593,0.008427849753974037,0.032922019267099145,2.2180326141807427,-3.0859435517216482,-3.8744673092216964,0.0,3.305238833588575,69.23694234608035,99.25639799970298,202.58069106826593,84.27849753974037,329.2201926709914
2025-10-09 06:08:00+00:00,-7.392895430946567e-05,-0.0004116073324218483,-0.000581451707436953,0.0008270810420087926,,0.00684976528029857,0.00951403246754845,0.01967661739938964,0.00925493079598283,0.032922019267099145,-0.7392895430946567,-4.116073324218483,-5.81451707436953,8.270810420087926,,68.4976528029857,95.1403246754845,196.7661739938964,92.5493079598283,329.2201926709914
2025-10-09 06:09:00+00:00,-0.0001478743071086086,-0.00020586721637272376,0.0007751938372690947,,0.000330414673417323,0.006701890973189961,0.009308165251175726,0.020451811236658735,0.00925493079598283,0.03325243394051647,-1.478743071086086,-2.0586721637272376,7.751938372690947,,3.30414673417323,67.01890973189961,93.08165251175726,204.51811236658733,92.5493079598283,332.5243394051647
2025-10-09 06:10:00+00:00,2.4647236429586883e-05,0.0007203499153787263,9.685699072892184e-05,-0.0009452913382625994,-0.002315198652802941,0.006726538209619548,0.010028515166554453,0.020548668227387656,0.00830963945772023,0.030937235287713527,0.24647236429586883,7.203499153787263,0.9685699072892184,-9.452913382625994,-23.15198652802941,67.26538209619548,100.28515166554453,205.48668227387657,83.0963945772023,309.37235287713526
2025-10-09 06:11:00+00:00,-0.0001478925316966695,-0.0004115649816300859,-0.0012598732102102606,-0.0005321193255314327,-0.0013253812410685128,0.006578645677922879,0.009616950184924367,0.019288795017177396,0.007777520132188798,0.029611854046645014,-1.478925316966695,-4.115649816300859,-12.598732102102606,-5.321193255314327,-13.253812410685128,65.78645677922879,96.16950184924366,192.88795017177395,77.77520132188798,296.11854046645016
2025-10-09 06:12:00+00:00,7.394899987289705e-05,0.00020580366403155637,-0.0005820157308535912,-0.00029574424253642206,-0.000663349941405933,0.006652594677795776,0.009822753848955923,0.018706779286323805,0.007481775889652376,0.02894850410523908,0.7394899987289705,2.0580366403155637,-5.8201573085359115,-2.9574424253642206,-6.6334994140593295,66.52594677795776,98.22753848955924,187.06779286323805,74.81775889652376,289.4850410523908
2025-10-09 06:13:00+00:00,-0.00022186340700613982,-0.0005145885977801967,0.0005820157308535912,-0.0005325601475023589,-0.0006637902666568607,0.006430731270789636,0.009308165251175726,0.019288795017177396,0.006949215742150017,0.02828471383858222,-2.2186340700613982,-5.145885977801967,5.8201573085359115,-5.325601475023589,-6.637902666568607,64.30731270789636,93.08165251175726,192.88795017177395,69.49215742150017,282.8471383858222
2025-10-09 06:14:00+00:00,2.4653920592143663e-05,-0.00020590960641087008,0.00038782238221224397,-0.00017758309455562227,-0.0006642311768629838,0.0064553851913817795,0.009102255644764856,0.01967661739938964,0.006771632647594394,0.027620482661719237,0.24653920592143663,-2.059096064108701,3.8782238221224397,-1.7758309455562227,-6.642311768629838,64.5538519138178,91.02255644764855,196.7661739938964,67.71632647594394,276.20482661719234
2025-10-09 06:15:00+00:00,0.00019720948641399616,0.00030884851226131715,-0.00019389239033107408,0.0007101432420579812,,0.006652594677795776,0.009411104157026173,0.019482725009058566,0.007481775889652376,0.027620482661719237,1.9720948641399616,3.0884851226131715,-1.9389239033107408,7.101432420579812,,66.52594677795776,94.11104157026173,194.82725009058566,74.81775889652376,276.20482661719234
2025-10-09 06:16:00+00:00,-0.00014790346860493742,-0.00020588840921043072,0.000387747193690835,-0.00023665838472730627,0.0019913713849257775,0.006504691209190838,0.009205215747815743,0.0198704722027494,0.007245117504925069,0.029611854046645014,-1.4790346860493742,-2.0588840921043072,3.87747193690835,-2.3665838472730627,19.913713849257775,65.04691209190838,92.05215747815743,198.704722027494,72.4511750492507,296.11854046645016
2025-10-09 06:17:00+00:00,7.395446873204037e-05,0.0003088167197327074,-0.0001938548033597609,0.0006506758385196321,0.000662910199947575,0.006578645677922879,0.00951403246754845,0.01967661739938964,0.007895793343444701,0.03027476424659259,0.7395446873204037,3.088167197327074,-1.938548033597609,6.506758385196321,6.6291019994757505,65.78645677922879,95.1403246754845,196.7661739938964,78.95793343444701,302.7476424659259
2025-10-09 06:18:00+00:00,-0.00022187981601007323,-0.0005147475277089697,0.0004845665646977526,5.9131360334419014e-05,,0.006356765861912805,0.00899928493983948,0.020161183964087392,0.00795492470377912,0.03027476424659259,-2.2187981601007323,-5.147475277089697,4.845665646977526,0.5913136033441901,,63.56765861912805,89.99284939839481,201.61183964087394,79.5492470377912,302.7476424659259
2025-10-09 06:19:00+00:00,0.00014792534727803286,0.00010297070492537586,9.688514273920035e-05,-0.00017740457159032275,-0.00232211084606071,0.006504691209190838,0.009102255644764856,0.020258069106826593,0.007777520132188798,0.02795265340053188,1.4792534727803286,1.0297070492537586,0.9688514273920035,-1.7740457159032275,-23.2211084606071,65.04691209190838,91.02255644764855,202.58069106826593,77.77520132188798,279.5265340053188
2025-10-09 06:20:00+00:00,-2.4652705018723964e-05,0.00010296010305088643,-0.000581451707436953,-0.00023658839644280505,-0.0019946815124258777,0.006480038504172114,0.009205215747815743,0.01967661739938964,0.007540931735745993,0.025957971888106002,-0.24652705018723964,1.0296010305088643,-5.81451707436953,-2.3658839644280505,-19.946815124258777,64.80038504172114,92.05215747815743,196.7661739938964,75.40931735745993,259.57971888106
2025-10-09 06:21:00+00:00,0.00012325744798680205,-0.00041190403218527294,0.0,-0.0009469137240643022,0.00033272334361189593,0.006603295952158916,0.00879331171563047,0.01967661739938964,0.0065940180116816904,0.026290695231717898,1.2325744798680205,-4.119040321852729,0.0,-9.469137240643022,3.3272334361189593,66.03295952158916,87.93311715630469,196.7661739938964,65.9401801168169,262.906952317179
2025-10-09 06:22:00+00:00,-2.4650274236037717e-05,-0.0005151187462590912,-0.00019389239033107408,0.00041438508806646013,0.0003326126756091341,0.006578645677922879,0.008278192969371378,0.019482725009058566,0.007008403099748151,0.026623307907327032,-0.24650274236037717,-5.1511874625909115,-1.9389239033107408,4.143850880664601,3.326126756091341,65.78645677922879,82.78192969371378,194.82725009058566,70.0840309974815,266.23307907327035
2025-10-09 06:23:00+00:00,-0.0001232604865410991,0.00020607934127570005,0.0002908244894714862,0.00023671440517691877,0.0016614059312551888,0.0064553851913817795,0.008484272310647079,0.019773549498530052,0.007245117504925069,0.02828471383858222,-1.2326048654109911,2.0607934127570005,2.908244894714862,2.3671440517691877,16.614059312551888,64.5538519138178,84.84272310647079,197.73549498530053,72.4511750492507,282.8471383858222
