root,hour_utc,size_bucket,trades,contracts,mean_size,share_within_root_hour
SI,2,007: 51-100,51,3534.0,69.29411764705883,5.968409559285617e-05
SI,2,008: 101-250,12,1746.0,145.5,1.4043316610083804e-05
SI,2,009: 251-500,3,981.0,327.0,3.510829152520951e-06
SI,3,001: 1,474190,474190.0,1.0,0.7582587504617289
SI,3,002: 2,87151,174302.0,2.0,0.13935976794426314
SI,3,003: 3-5,49252,177847.0,3.6109599610168117,0.07875695391666014
SI,3,004: 6-10,11319,83920.0,7.414082516123332,0.018099771813990823
SI,3,005: 11-25,3203,46676.0,14.572588198563846,0.005121792483453716
SI,3,006: 26-50,203,6672.0,32.86699507389162,0.00032460938936656396
SI,3,007: 51-100,38,2713.0,71.39473684210526,6.076431919177059e-05
SI,3,008: 101-250,11,1411.0,128.27272727272728,1.7589671344986226e-05
SI,4,001: 1,276045,276045.0,1.0,0.7464488617158495
SI,4,002: 2,53336,106672.0,2.0,0.1442250230523159
SI,4,003: 3-5,30652,111455.0,3.636141197964244,0.08288558209463753
SI,4,004: 6-10,7519,55754.0,7.415081792791595,0.020332007430822772
SI,4,005: 11-25,2071,30277.0,14.619507484307098,0.0056001579185043174
SI,4,006: 26-50,151,4932.0,32.66225165562914,0.0004083166806828353
SI,4,007: 51-100,26,1808.0,69.53846153846153,7.030618342883256e-05
SI,4,008: 101-250,10,1418.0,141.8,2.7040839780320216e-05
SI,4,009: 251-500,1,251.0,251.0,2.704083978032022e-06
SI,5,001: 1,617615,617615.0,1.0,0.7557891233132521
SI,5,002: 2,116366,232732.0,2.0,0.14239964561008053
SI,5,003: 3-5,64282,231766.0,3.6054572041940203,0.07866330387834244
SI,5,004: 6-10,14500,107535.0,7.416206896551724,0.017743970415294567
SI,5,005: 11-25,4041,59407.0,14.701064093046275,0.004945060996427955
SI,5,006: 26-50,299,10159.0,33.97658862876254,0.0003658929071843501
SI,5,007: 51-100,58,4302.0,74.17241379310344,7.097588166117827e-05
SI,5,008: 101-250,15,1883.0,125.53333333333333,1.835583146409783e-05
SI,5,009: 251-500,3,825.0,275.0,3.671166292819566e-06
SI,6,001: 1,798318,798318.0,1.0,0.7523019468189267
SI,6,002: 2,150809,301618.0,2.0,0.14211617963996243
SI,6,003: 3-5,84622,306423.0,3.6210796246838886,0.07974428153155912
SI,6,004: 6-10,20340,151320.0,7.43952802359882,0.019167576828152403
SI,6,005: 11-25,6534,96904.0,14.830731558004285,0.006157372025326834
SI,6,006: 26-50,450,14714.0,32.69777777777778,0.00042406143425115933
SI,6,007: 51-100,68,4889.0,71.8970588235294,6.408039450906407e-05
SI,6,008: 101-250,26,3491.0,134.26923076923077,2.4501327312289205e-05
SI,7,001: 1,671685,671685.0,1.0,0.7292917557898394
SI,7,002: 2,137014,274028.0,2.0,0.1487649428344969
SI,7,003: 3-5,82606,302568.0,3.6627847856087934,0.08969066568224016
SI,7,004: 6-10,22092,165772.0,7.50371175086004,0.023986710242016915
SI,7,005: 11-25,7064,104452.0,14.78652321630804,0.007669840718341821
SI,7,006: 26-50,473,15377.0,32.50951374207188,0.0005135666279410647
SI,7,007: 51-100,58,4131.0,71.22413793103448,6.297434338389377e-05
SI,7,008: 101-250,18,2407.0,133.72222222222223,1.95437617398291e-05
SI,8,001: 1,671738,671738.0,1.0,0.7249093779643037
SI,8,002: 2,138868,277736.0,2.0,0.14986008756263144
SI,8,003: 3-5,84586,309401.0,3.6578275364717565,0.09128139936178777
SI,8,004: 6-10,23212,173808.0,7.487851111494055,0.025049344359419027
SI,8,005: 11-25,7575,112764.0,14.886336633663367,0.008174598635300668
SI,8,006: 26-50,587,19432.0,33.10391822827939,0.0006334639470523423
SI,8,007: 51-100,78,5316.0,68.15384615384616,8.417408495755144e-05
SI,8,008: 101-250,6,986.0,164.33333333333334,6.474929612119342e-06
SI,8,009: 251-500,1,262.0,262.0,1.0791549353532236e-06
SI,9,001: 1,574697,574697.0,1.0,0.7267975592019982
SI,9,002: 2,117765,235530.0,2.0,0.14893294128805842
SI,9,003: 3-5,71345,261177.0,3.660761090475857,0.09022732302633658
SI,9,004: 6-10,19497,146328.0,7.505154639175258,0.02465711846722944
SI,9,005: 11-25,6735,100597.0,14.93645137342242,0.008517499762875842
SI,9,006: 26-50,585,19263.0,32.92820512820513,0.0007398273736128237
SI,9,007: 51-100,88,6125.0,69.60227272727273,0.00011129027158620254
SI,9,008: 101-250,13,1971.0,151.6153846153846,1.6440608302507194e-05
SI,10,001: 1,528786,528786.0,1.0,0.7240787196284205
SI,10,002: 2,108105,216210.0,2.0,0.14803063996669807
SI,10,003: 3-5,67478,247359.0,3.665772548089748,0.09239916306991214
SI,10,004: 6-10,18612,140037.0,7.524016763378466,0.025485835725083804
SI,10,005: 11-25,6735,100458.0,14.915812917594655,0.009222388975308372
SI,10,006: 26-50,510,16851.0,33.04117647058823,0.0006983546217382732
SI,10,007: 51-100,54,3752.0,69.48148148148148,7.394343053699362e-05
SI,10,008: 101-250,8,1286.0,160.75,1.0954582301776834e-05
SI,11,001: 1,645575,645575.0,1.0,0.714263586304107
SI,11,002: 2,135683,271366.0,2.0,0.15011954642063302
SI,11,003: 3-5,87342,321657.0,3.6827299580957615,0.09663510847689784
SI,11,004: 6-10,25717,194066.0,7.54621456624023,0.02845326514964601
SI,11,005: 11-25,8842,131967.0,14.925016964487673,0.009782780668552708
SI,11,006: 26-50,604,19867.0,32.89238410596027,0.000668265044538095
SI,11,007: 51-100,59,3919.0,66.42372881355932,6.527754574130397e-05
SI,11,008: 101-250,11,1598.0,145.27272727272728,1.2170389883971928e-05
SI,12,001: 1,1349652,1349652.0,1.0,0.6868485978568869
SI,12,002: 2,319296,638592.0,2.0,0.16249226459955055
SI,12,003: 3-5,213101,782591.0,3.6723947799400283,0.10844878757776114
SI,12,004: 6-10,60546,454450.0,7.505863310540746,0.03081233918509592
SI,12,005: 11-25,20778,310239.0,14.931129078833381,0.010574088851252321
SI,12,006: 26-50,1472,47300.0,32.13315217391305,0.0007491124645800085
SI,12,007: 51-100,126,8361.0,66.35714285714286,6.412239846269094e-05
SI,12,008: 101-250,19,2576.0,135.57894736842104,9.669250561834349e-06
SI,12,009: 251-500,2,589.0,294.5,1.017815848614142e-06
SI,13,001: 1,2572754,2572754.0,1.0,0.7012747357225292
SI,13,002: 2,594498,1188996.0,2.0,0.16204675139464256
SI,13,003: 3-5,366859,1340897.0,3.655074565432496,0.09999749228742093
SI,13,004: 6-10,96624,726334.0,7.517117900314622,0.02633752393911492
SI,13,005: 11-25,34839,525137.0,15.07325124142484,0.009496325928494212
SI,13,006: 26-50,2831,92493.0,32.67149417167079,0.0007716667729718739
SI,13,007: 51-100,236,15939.0,67.53813559322033,6.432827920217669e-05
SI,13,008: 101-250,40,5552.0,138.8,1.0903098169860457e-05
SI,13,009: 251-500,1,292.0,292.0,2.725774542465114e-07
SI,14,001: 1,2551025,2551025.0,1.0,0.7044457797456288
SI,14,002: 2,581496,1162992.0,2.0,0.16057561299437056
SI,14,003: 3-5,356755,1303346.0,3.6533363232470464,0.09851512790080529
SI,14,004: 6-10,94143,709471.0,7.536099338240762,0.025996859710348874
SI,14,005: 11-25,34446,523689.0,15.203187597979445,0.009511995895421618
SI,14,006: 26-50,3131,102136.0,32.62088789524114,0.0008646013803798723
SI,14,007: 51-100,275,18488.0,67.22909090909091,7.593911836616572e-05
SI,14,008: 101-250,46,6781.0,147.41304347826087,1.2702543435794994e-05
SI,14,009: 251-500,4,1311.0,327.75,1.104568994416956e-06
SI,14,010: >500,1,519.0,519.0,2.76142248604239e-07
SI,15,001: 1,1960451,1960451.0,1.0,0.7062967723898611
SI,15,002: 2,439744,879488.0,2.0,0.15842771274457104
SI,15,003: 3-5,274445,1001507.0,3.6492084024121407,0.09887501278967718
SI,15,004: 6-10,72498,547436.0,7.551049684129217,0.02611904271247797
SI,15,005: 11-25,26085,396850.0,15.213724362660534,0.009397710683811799
SI,15,006: 26-50,2241,74117.0,33.07318161535029,0.0008073708891095358
SI,15,007: 51-100,173,11404.0,65.91907514450867,6.232715922175355e-05
SI,15,008: 101-250,37,5872.0,158.7027027027027,1.3330086076328793e-05
SI,15,009: 251-500,2,760.0,380.0,7.2054519331507e-07
SI,16,001: 1,1388856,1388856.0,1.0,0.7058898870408254
SI,16,002: 2,312993,625986.0,2.0,0.15907955426233467
SI,16,003: 3-5,195752,713897.0,3.6469461359270916,0.09949149311952835
SI,16,004: 6-10,50724,381939.0,7.5297492311331915,0.02578061269869506
SI,16,005: 11-25,17478,266016.0,15.220048060418812,0.008883241636065615
SI,16,006: 26-50,1508,49734.0,32.98010610079576,0.0007664451531746737
SI,16,007: 51-100,179,11694.0,65.32960893854748,9.097724298293541e-05
SI,16,008: 101-250,34,4648.0,136.7058823529412,1.728059363921678e-05
SI,16,009: 251-500,1,284.0,284.0,5.082527540946113e-07
SI,17,001: 1,1217020,1217020.0,1.0,0.7082792820947961
SI,17,002: 2,268446,536892.0,2.0,0.15622975806578335
SI,17,003: 3-5,170140,619726.0,3.642447396261902,0.09901779515177123
SI,17,004: 6-10,44416,334574.0,7.532735951008646,0.025849150049730048
SI,17,005: 11-25,16540,253541.0,15.328960096735187,0.009625921780946844
SI,17,006: 26-50,1565,51431.0,32.86325878594249,0.0009107961056337249
SI,17,007: 51-100,123,7695.0,62.5609756097561,7.158333609773045e-05
SI,17,008: 101-250,25,3671.0,146.84,1.4549458556449281e-05
SI,17,009: 251-500,2,527.0,263.5,1.1639566845159424e-06
SI,18,001: 1,961758,961758.0,1.0,0.7153537019943457
SI,18,002: 2,207622,415244.0,2.0,0.15442883377676092
SI,18,003: 3-5,128370,466310.0,3.6325465451429464,0.09548135261158644
SI,18,004: 6-10,33386,251902.0,7.545138680884203,0.02483244089966834
SI,18,005: 11-25,12003,182797.0,15.22927601432975,0.008927807707383906
SI,18,006: 26-50,1174,39041.0,33.25468483816014,0.0008732188826517292
SI,18,007: 51-100,122,8214.0,67.32786885245902,9.07433591852734e-05
SI,18,008: 101-250,14,2048.0,146.28571428571428,1.0413172365523176e-05
SI,18,009: 251-500,1,265.0,265.0,7.437980261087983e-07
SI,18,010: >500,1,525.0,525.0,7.437980261087983e-07
SI,19,001: 1,671378,671378.0,1.0,0.719117322576568
SI,19,002: 2,143037,286074.0,2.0,0.1532078567802111
SI,19,003: 3-5,86631,316535.0,3.653830614906904,0.09279102498462963
SI,19,004: 6-10,23329,176729.0,7.575506879849115,0.024987842941515445
SI,19,005: 11-25,8382,127612.0,15.224528752087807,0.008978014468506256
SI,19,006: 26-50,740,24600.0,33.24324324324324,0.0007926187910635445
SI,19,007: 51-100,102,6774.0,66.41176470588235,0.00010925286038983992
SI,19,008: 101-250,14,1843.0,131.64285714285714,1.4995490641742734e-05
SI,19,009: 251-500,1,366.0,366.0,1.0711064744101952e-06
SI,20,001: 1,428291,428291.0,1.0,0.7159578540538643
SI,20,002: 2,91194,182388.0,2.0,0.15244555814291708
SI,20,003: 3-5,58034,212257.0,3.657459420339801,0.09701324123589326
SI,20,004: 6-10,15060,113405.0,7.530212483399734,0.02517523198491492
SI,20,005: 11-25,5073,76102.0,15.001379854129706,0.008480342088942456
SI,20,006: 26-50,465,15541.0,33.421505376344086,0.000777322899932632
SI,20,007: 51-100,83,5658.0,68.16867469879519,0.00013874795848259884
SI,20,008: 101-250,6,688.0,114.66666666666667,1.0029972902356542e-05
SI,20,009: 251-500,1,401.0,401.0,1.671662150392757e-06
SI,21,001: 1,114219,114219.0,1.0,0.7327884313109085
SI,21,002: 2,22799,45598.0,2.0,0.1462702654151884
SI,21,003: 3-5,13853,50285.0,3.629899660723309,0.0888759150312121
SI,21,004: 6-10,3623,27053.0,7.467016284846812,0.023243877871802602
SI,21,005: 11-25,1224,18623.0,15.214869281045752,0.007852748141067178
SI,21,006: 26-50,117,4036.0,34.495726495726494,0.0007506303370137744
SI,21,007: 51-100,30,2050.0,68.33333333333333,0.00019246931718301907
SI,21,008: 101-250,3,407.0,135.66666666666666,1.924693171830191e-05
SI,21,009: 251-500,1,258.0,258.0,6.415643906100636e-06
SI,22,001: 1,179922,179922.0,1.0,0.7191529502050474
SI,22,002: 2,36197,72394.0,2.0,0.14468035781378655
SI,22,003: 3-5,25706,94374.0,3.671282968956664,0.10274755581847106
SI,22,004: 6-10,6456,47591.0,7.371592317224287,0.02580480122788645
SI,22,005: 11-25,1710,24729.0,14.46140350877193,0.006834914823371412
SI,22,006: 26-50,167,5624.0,33.67664670658683,0.0006675033774871496
SI,22,007: 51-100,23,1570.0,68.26086956521739,9.193160288745174e-05
SI,22,008: 101-250,5,634.0,126.8,1.9985131062489508e-05
SI,23,001: 1,341178,341178.0,1.0,0.7554453362856353
SI,23,002: 2,61212,122424.0,2.0,0.13553722668142817
SI,23,003: 3-5,36952,133930.0,3.6244316951721154,0.0818200941046222
SI,23,004: 6-10,9109,67774.0,7.440333735865627,0.020169388319955715
SI,23,005: 11-25,2850,41514.0,14.566315789473684,0.006310545253252145
SI,23,006: 26-50,266,8893.0,33.432330827067666,0.0005889842236368669
SI,23,007: 51-100,47,3160.0,67.23404255319149,0.00010406864101854415
SI,23,008: 101-250,10,1451.0,145.1,2.2142264046498756e-05
SI,23,009: 251-500,1,443.0,443.0,2.2142264046498754e-06
