variant,base_variant,kind,rule_count,rules,cost_multiplier,dispersion_q,tail_q,train_score,train_gross_return,train_cost_return,train_net_return,train_cagr,train_gross_to_cost,train_tstat,train_sharpe,train_max_drawdown,train_event_count,train_event_win_rate,train_mean_event_net,train_mean_events_per_day,train_active_day_fraction,train_turnover,embargo_gross_return,embargo_cost_return,embargo_net_return,embargo_cagr,embargo_gross_to_cost,embargo_tstat,embargo_sharpe,embargo_max_drawdown,embargo_event_count,embargo_event_win_rate,embargo_mean_event_net,embargo_mean_events_per_day,embargo_active_day_fraction,embargo_turnover,test_gross_return,test_cost_return,test_net_return,test_cagr,test_gross_to_cost,test_tstat,test_sharpe,test_max_drawdown,test_event_count,test_event_win_rate,test_mean_event_net,test_mean_events_per_day,test_active_day_fraction,test_turnover,full_gross_return,full_cost_return,full_net_return,full_cagr,full_gross_to_cost,full_tstat,full_sharpe,full_max_drawdown,full_event_count,full_event_win_rate,full_mean_event_net,full_mean_events_per_day,full_active_day_fraction,full_turnover
xs_2100_s15_h5_dispq0p7_costx3p0,xs_2100_s15_h5_dispq0p7,xs,1,xs_2100_s15_h5,3.0,0.7,0.2,-inf,0.015819795831416517,0.11069989832928981,-0.09488010249787329,-0.013472013194593235,0.14290704933042198,-8.436181494070489,-3.1894813718263335,-0.0950123877817697,122,0.09016393442622951,-0.0007777057581792892,0.04773082942097027,0.04773082942097027,244.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.008640199521544045,0.07207956588684744,-0.0634393663653034,-0.021033649028290857,0.11987030464511506,-6.870829239581807,-3.976045632955867,-0.0634393663653034,71,0.07042253521126761,-0.0008935122023282168,0.06507791017415215,0.06507791017415215,142.0,0.024459995352960562,0.18277946421613725,-0.1583194688631767,-0.015713682695454145,0.13382244804064283,-10.872924315410737,-3.4390268045172725,-0.1583194688631766,193,0.08290155440414508,-0.0008203081288247495,0.05284775465498357,0.05284775465498357,386.0
gc_0500_s5_h5_tailq0p1_costx3p0,gc_0500_s5_h5_tailq0p1,individual,1,gc_0500_s5_h5,3.0,0.0,0.1,-inf,0.009883476038159422,0.10509038433999053,-0.09520690830183114,-0.013518101245984404,0.09404738692537465,-9.652972236338966,-3.6495155008459403,-0.09520690830183043,318,0.18867924528301888,-0.00029939279340198473,0.12441314553990611,0.12441314553990611,636.0,-0.00020595624694763615,0.00066094581345906,-0.0008669020604066963,-0.07610698104097147,-0.31160836902765765,-1.391216605773527,-11.892258228947146,-0.00022708701881127974,2,0.0,-0.00043345103020334813,0.4,0.4,4.0,0.004185018249502015,0.07138214785357846,-0.06719712960407648,-0.02226558320166616,0.05862835982585547,-6.4945406357336735,-3.7582930723999453,-0.06738792681472824,216,0.25462962962962965,-0.0003110978222410948,0.19798350137488543,0.19798350137488543,432.0,0.013862538040713801,0.17713347800702806,-0.1632709399663143,-0.016201128715652158,0.07826040676604218,-11.40058213402133,-3.6059211311192683,-0.16346173717696405,536,0.21455223880597016,-0.0003046099626237207,0.14676889375684557,0.14676889375684557,1072.0
gc_core_tailq0p2_costx1p0,gc_core_tailq0p2,individual,4,"gc_0500_s5_h5,gc_1100_s15_h5,gc_2100_s15_h15,gc_2230_s30_h15",1.0,0.0,0.2,-inf,0.11198863694533667,0.20819793123960392,-0.09620929429426722,-0.013659450107200266,0.5378950514952759,-3.5569448642760397,-1.344780146467411,-0.0962092942942658,1890,0.4264550264550265,-5.090438851548527e-05,0.7394366197183099,0.4980438184663537,3780.0,-0.00020608690858558987,0.00055078817788255,-0.0007568750864681398,-0.0667779925498817,-0.3741672694898252,-1.6809672084274991,-14.369075264090434,-0.00033737531602574334,5,0.0,-0.00015137501729362796,1.0,0.8,10.0,0.09912621915990716,0.11874993115147778,-0.01962371199157061,-0.006554170965921924,0.8347475926824871,-0.5802339369169017,-0.3357726601151355,-0.049285525414145485,1078,0.4517625231910946,-1.820381446342358e-05,0.9880843263061412,0.614115490375802,2156.0,0.21090876919665824,0.3274986505689642,-0.11658988137230596,-0.011596020023642795,0.643998895354976,-2.692431911992995,-0.8515966124732303,-0.14558533549011576,2973,0.43491422805247226,-3.921623995032154e-05,0.8140744797371303,0.5331325301204819,5946.0
xs_2000_s30_h30_dispq0p5_costx1p0,xs_2000_s30_h30_dispq0p5,xs,1,xs_2000_s30_h30,1.0,0.5,0.2,-inf,0.05266076258930086,0.14899350526749014,-0.09633274267818927,-0.013676856460125952,0.3534433430152425,-4.329165369383894,-1.6367348558006527,-0.09756795185848359,560,0.3964285714285714,-0.00017202275478248082,0.2190923317683881,0.2190923317683881,1120.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.02621559552173891,0.11411689028229885,-0.08790129476055994,-0.029025427625605893,0.22972581409191556,-3.236938667578241,-1.8731677654317302,-0.08995906803082819,348,0.34770114942528735,-0.0002525899274728734,0.31897341888175984,0.31897341888175984,696.0,0.07887635811103977,0.263110395549789,-0.18423403743874922,-0.018262161262401322,0.2997842709567658,-5.2457229722818495,-1.6591839865177807,-0.186291810709018,908,0.3777533039647577,-0.00020290092228937134,0.24863088718510407,0.24863088718510407,1816.0
gc_2230_s30_h15_tailq0p2_costx3p0,gc_2230_s30_h15_tailq0p2,individual,1,gc_2230_s30_h15,3.0,0.0,0.2,-inf,0.03472098828775927,0.13351105431873012,-0.09879006603097087,-0.014023277748936636,0.260060775228919,-4.8284166730830105,-1.8254876385765515,-0.09879006603097004,404,0.26485148514851486,-0.00024452986641329425,0.15805946791862285,0.15805946791862285,808.0,-0.00020693223043277698,0.00033047290672953,-0.000537405137162307,-0.047887240723998636,-0.6261700315485687,-1.0000000000000002,-8.5480996845455,-0.000537405137162307,1,0.0,-0.000537405137162307,0.2,0.2,2.0,0.05216112857272037,0.07666971436125096,-0.0245085857885306,-0.008178993261290124,0.6803355015377848,-1.2901847266498139,-0.7466105136990099,-0.04910808912766215,232,0.34051724137931033,-0.0001056404559850457,0.21264894592117323,0.21264894592117323,464.0,0.08667518463004686,0.2105112415867106,-0.12383605695666378,-0.012312269515164731,0.4117366083480389,-4.435038394732417,-1.4027703565387937,-0.14456704229073217,637,0.29199372056514916,-0.00019440511296179558,0.1744249726177437,0.1744249726177437,1274.0
gc_1100_s15_h5_tailq0p2_costx2p0,gc_1100_s15_h5_tailq0p2,individual,1,gc_1100_s15_h5,2.0,0.0,0.2,-inf,0.04208877667458122,0.14188303462254487,-0.09979425794796365,-0.014164808734615564,0.2966441815016932,-7.050705756735067,-2.665672222099693,-0.10031719354692721,644,0.35714285714285715,-0.00015496002786950878,0.2519561815336463,0.2519561815336463,1288.0,0.00010300252365258444,0.00022031527115302,-0.00011731274750043555,-0.010654949816915726,0.4675233047328981,-1.0,-8.5480996845455,-0.00011731274750043555,1,0.0,-0.00011731274750043555,0.2,0.2,2.0,0.017121308825465142,0.0815166503266174,-0.06439534150115225,-0.02134720027287873,0.2100344991712027,-2.605881696802556,-1.5079845793405362,-0.06560423735708813,370,0.35945945945945945,-0.00017404146351662772,0.3391384051329056,0.3391384051329056,740.0,0.059313088023698946,0.2236200002203153,-0.1643069121966163,-0.016303084136306323,0.2652405328917914,-5.76997824674059,-1.8250021131755547,-0.1659424456013691,1015,0.35763546798029555,-0.0001618787312281934,0.2779299014238773,0.2779299014238773,2030.0
xs_core_dispq0p7_costx1p0,xs_core_dispq0p7,xs,5,"xs_0430_s60_h60,xs_1800_s30_h60,xs_2000_s5_h5,xs_2100_s15_h120,xs_2230_s60_h5",1.0,0.7,0.2,-inf,0.2788677328653956,0.37962188649301604,-0.10075415362762044,-0.014300077609322948,0.734593401454281,-2.1186009059754634,-0.8009830192359625,-0.11290813053412993,1222,0.44353518821603927,-8.245020755124423e-05,0.4780907668231612,0.31572769953051644,2444.0,-0.0012853519670119606,0.0002669892503720519,-0.0015523412173840125,-0.13216021201516237,-4.814246136205152,-1.0000000000000002,-8.5480996845455,-0.0015523412173840125,1,0.0,-0.0015523412173840125,0.2,0.2,2.0,0.22102841669920914,0.2761889015802542,-0.05516048488104503,-0.018314044832504095,0.8002798643774732,-0.831099874961695,-0.48094500869777723,-0.1152745635675188,794,0.42065491183879095,-6.947164342700887e-05,0.7277726856095326,0.44179651695692024,1588.0,0.4986107975975928,0.6560777773236424,-0.15746697972604948,-0.01562973530264511,0.7599873289895456,-1.9286675762227605,-0.6100235133829196,-0.22266583929304415,2017,0.4343083787803669,-7.80698957491569e-05,0.5523001095290252,0.35323110624315446,4034.0
xs_2000_s5_h5_dispq0p7_costx1p0,xs_2000_s5_h5_dispq0p7,xs,1,xs_2000_s5_h5,1.0,0.7,0.2,-inf,0.0013029628509179103,0.10233825845738251,-0.1010352956064646,-0.014339692732676101,0.01273192323729559,-7.8618271306781855,-2.972334248550892,-0.10125848922814544,355,0.24788732394366197,-0.00028460646649708333,0.1388888888888889,0.1388888888888889,710.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.0037590368882879366,0.07166711905221325,-0.06790808216392533,-0.0224984853641208,0.05245134641939885,-6.248795138899879,-3.6160838462012093,-0.06843404103378654,207,0.2560386473429952,-0.0003280583679416682,0.18973418881759854,0.18973418881759854,414.0,0.005061999739205847,0.17400537750959577,-0.16894337777038992,-0.01675925340452722,0.02909105345854438,-10.032578112545934,-3.173231418391917,-0.16969253026193198,562,0.2508896797153025,-0.00030061099247400335,0.1538882803943045,0.1538882803943045,1124.0
xs_1800_s30_h60_dispq0p5_costx1p0,xs_1800_s30_h60_dispq0p5,xs,1,xs_1800_s30_h60,1.0,0.5,0.2,-inf,0.1519082566513808,0.25421618818977343,-0.10230793153839257,-0.014518997263588851,0.5975554024827903,-2.318543130087001,-0.8765755132681858,-0.11617970814041563,728,0.4835164835164835,-0.0001405328729922975,0.28482003129890454,0.28482003129890454,1456.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.10224482477336827,0.14603683909176488,-0.04379201431839659,-0.014567198976779494,0.7001303603203908,-0.8304665975230996,-0.48057854056032573,-0.09722179473912294,377,0.4005305039787798,-0.00011615918917346578,0.34555453712190654,0.34555453712190654,754.0,0.25415308142474907,0.4002530272815383,-0.14609994585678915,-0.014509701863856583,0.6349810347492453,-2.125275888317736,-0.6722092911618737,-0.20557563555903804,1105,0.45520361990950226,-0.00013221714557175488,0.3025739320920044,0.3025739320920044,2210.0
xs_2000_s15_h5_dispq0p7_costx1p0,xs_2000_s15_h5_dispq0p7,xs,1,xs_2000_s15_h5,1.0,0.7,0.2,-inf,-0.003273395513226196,0.09977412057031788,-0.10304751608354408,-0.014623184002815925,-0.03280806179513457,-8.460318423071879,-3.1986068613001124,-0.10383175084208472,350,0.23714285714285716,-0.00029442147452441163,0.13693270735524257,0.13693270735524257,700.0,-0.0007827352599323323,0.0002669892503720519,-0.0010497245103043842,-0.09140240205386319,-2.9317107667877407,-0.9999999999999999,-8.548099684545498,0.0,1,0.0,-0.0010497245103043842,0.2,0.2,2.0,-0.006574676141326341,0.07750620310734598,-0.08408087924867232,-0.027781599987791172,-0.08482774123537473,-7.767980854474176,-4.495213790991653,-0.08408087924867245,232,0.24568965517241378,-0.00036241758296841516,0.21264894592117323,0.21264894592117323,464.0,-0.01063080691448487,0.17754731292803594,-0.1881781198425208,-0.018649449426626052,-0.05987590991474922,-11.506357409764089,-3.639377080777538,-0.18896235460106145,583,0.24013722126929674,-0.0003227755057333118,0.15963855421686746,0.15963855421686746,1166.0
xs_2000_s30_h30_dispq0p8_costx2p0,xs_2000_s30_h30_dispq0p8,xs,1,xs_2000_s30_h30,2.0,0.8,0.2,-inf,0.020690119556420028,0.12387524131618685,-0.10318512175976682,-0.014642567571495735,0.16702384864469635,-5.359774992566832,-2.026379174984319,-0.10505802423978709,224,0.32142857142857145,-0.000460647864998959,0.08763693270735524,0.08763693270735524,448.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.023383172386587603,0.11630853554975788,-0.09292536316317027,-0.030658711243140124,0.2010443367381585,-3.6687728551101477,-2.1230637205816483,-0.0951740668283609,168,0.2976190476190476,-0.0005531271616855373,0.153987167736022,0.153987167736022,336.0,0.04407329194300763,0.2401837768659447,-0.19611048492293706,-0.019427903414260372,0.18349820507488537,-6.160819190701469,-1.9486222583722999,-0.196479983925628,392,0.3112244897959184,-0.0005002818492932068,0.10733844468784227,0.10733844468784227,784.0
xs_2100_s15_h5_dispq0p5_costx2p0,xs_2100_s15_h5_dispq0p5,xs,1,xs_2100_s15_h5,2.0,0.5,0.2,-inf,0.015779639875718787,0.11946132180451514,-0.10368168192879636,-0.014712511429361474,0.13208994875797853,-10.219538527461854,-3.8637181744976754,-0.1039490844489218,203,0.08374384236453201,-0.0005107472016196865,0.07942097026604068,0.07942097026604068,406.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.008281371997592823,0.07890047054849997,-0.07061909855090716,-0.023386082839447653,0.1049597288840284,-8.34779582051841,-4.830743998958653,-0.0706190985509071,120,0.1,-0.0005884924879242262,0.10999083409715857,0.10999083409715857,240.0,0.02406101187331161,0.1983617923530151,-0.17430078047970352,-0.017286090292142453,0.1212986210090871,-13.17986209336711,-4.168694428847258,-0.17430078047970396,323,0.08978328173374613,-0.0005396308993179676,0.0884446878422782,0.0884446878422782,646.0
gc_core_tailq0p1_costx2p0,gc_core_tailq0p1,individual,4,"gc_0500_s5_h5,gc_1100_s15_h5,gc_2100_s15_h15,gc_2230_s30_h15",2.0,0.0,0.1,-inf,0.10194784757617725,0.2084182465107569,-0.10647039893457964,-0.015105228851173047,0.4891502988962893,-4.501407246434548,-1.7018546328807918,-0.10647039893457948,946,0.3689217758985201,-0.00011254799041710322,0.3701095461658842,0.2863849765258216,1892.0,-0.00020595624694763615,0.00044063054230604,-0.0006465867892536761,-0.0573323110672852,-0.4674125535414865,-1.26022547171986,-10.772532957264737,-0.00011692938323476965,2,0.0,-0.00032329339462683804,0.4,0.4,4.0,0.07847144626456348,0.13923925136870863,-0.060767805104145145,-0.0201568682156964,0.5635727389597158,-1.8861225856861072,-1.0914707975617102,-0.06991700807437695,632,0.3813291139240506,-9.615159035466002e-05,0.5792850595783685,0.4106324472960587,1264.0,0.1802133375937931,0.3480981284217716,-0.16788479082797847,-0.01665512054634677,0.5177084358679411,-4.20088027505145,-1.3287078479883705,-0.17685165558742832,1580,0.37341772151898733,-0.00010625619672656862,0.43263964950711936,0.32365826944140197,3160.0
si_2030_s5_h15_tailq0p2_costx1p0,si_2030_s5_h15_tailq0p2,individual,1,si_2030_s5_h15,1.0,0.0,0.2,-inf,0.058485706005848126,0.16825574873812016,-0.10977004273227206,-0.0155696947002677,0.34760004602801164,-3.1210682939350147,-1.1799875560643491,-0.11156975838896897,450,0.35555555555555557,-0.00024393342829393788,0.176056338028169,0.176056338028169,900.0,-0.0011222086241118312,0.0003739016638624893,-0.0014961102879743205,-0.12769275388518853,-3.0013469651864093,-1.0,-8.5480996845455,0.0,1,0.0,-0.0014961102879743205,0.2,0.2,2.0,0.09153262817903629,0.10244905589832208,-0.01091642771928577,-0.0036513224440626324,0.8934453068057547,-0.2525411535096959,-0.14614177059870856,-0.06395330531171403,274,0.38321167883211676,-3.9840977077685265e-05,0.25114573785517874,0.25114573785517874,548.0,0.14889612556077259,0.27107870630030473,-0.12218258073953214,-0.012148877088418941,0.5492726728444078,-2.191948344730846,-0.6932973037403032,-0.1767579731155448,725,0.36551724137931035,-0.00016852769757176846,0.19852135815991237,0.19852135815991237,1450.0
si_2300_s5_h5_tailq0p1_costx3p0,si_2300_s5_h5_tailq0p1,individual,1,si_2300_s5_h5,3.0,0.0,0.1,-inf,0.023158822848029725,0.13460459899049615,-0.11144577614246641,-0.015805491119655346,0.17205075474178166,-6.12820817931448,-2.316902006474778,-0.11266385878338323,120,0.15833333333333333,-0.00092871480118722,0.046948356807511735,0.046948356807511735,240.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.007736117314471436,0.09310151430175984,-0.0853653969872884,-0.028199983156960706,0.08309335645602066,-4.5653701772782735,-2.641911117747275,-0.08536539698728828,83,0.1566265060240964,-0.0010284987588829926,0.076076993583868,0.076076993583868,166.0,0.03089494016250116,0.22770611329225598,-0.1968111731297548,-0.019496636763849384,0.13567901061509122,-7.541703704223289,-2.3853859769621075,-0.19802925577067243,203,0.15763546798029557,-0.0009695131681268708,0.05558598028477547,0.05558598028477547,406.0
xs_0430_s60_h60_dispq0p7_costx3p0,xs_0430_s60_h60_dispq0p7,xs,1,xs_0430_s60_h60,3.0,0.7,0.2,-inf,0.1300157623608056,0.24710600042488737,-0.11709023806408178,-0.016599321289002766,0.5261538049956274,-3.837254334808229,-1.4507572209574884,-0.12224867614277539,315,0.3619047619047619,-0.0003717150414732755,0.12323943661971831,0.12323943661971831,630.0,-0.0012853519670119606,0.0008009677511161557,-0.0020863197181281165,-0.1734600853184547,-1.6047487120683839,-1.0,-8.5480996845455,-0.0020863197181281165,1,0.0,-0.0020863197181281165,0.2,0.2,2.0,0.11998929977349215,0.2513832505115651,-0.13139395073807297,-0.043073820571916555,0.47731620754093135,-3.2932300554503704,-1.905742745702325,-0.16304707422016035,282,0.32269503546099293,-0.0004659359955250815,0.25847846012832265,0.25847846012832265,564.0,0.24871971016728578,0.49929021868756873,-0.25057050852028284,-0.024755768444672088,0.4981465705878816,-4.981419655961622,-1.5755867717317111,-0.2865781010737055,598,0.342809364548495,-0.00041901422829478737,0.16374589266155531,0.16374589266155531,1196.0
xs_2100_s15_h120_dispq0p5_costx3p0,xs_2100_s15_h120_dispq0p5,xs,1,xs_2100_s15_h120,3.0,0.5,0.2,-inf,0.03829271359709385,0.1592774296661139,-0.1209847160690201,-0.01714666255369912,0.2404151905098239,-7.772533753060035,-2.9385749506101444,-0.12200746115332353,191,0.2094240837696335,-0.0006334278328220947,0.07472613458528951,0.07472613458528951,382.0,0.0,0.0,0.0,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.01767547918740331,0.09584024974577365,-0.07816477055837033,-0.025852324442533048,0.18442647253413236,-2.664405346921893,-1.5418513362293726,-0.0781647705583703,102,0.21568627450980393,-0.0007663212799840228,0.09349220898258478,0.09349220898258478,204.0,0.05596819278449716,0.25511767941188757,-0.1991494866273904,-0.019725976558981007,0.21938186688401354,-5.996913702608574,-1.8967801457439588,-0.19931803184973698,293,0.21160409556313994,-0.0006796910806395577,0.08023001095290253,0.08023001095290253,586.0
pl_core_tailq0p1_costx1p0,pl_core_tailq0p1,individual,5,"pl_0300_s5_h5,pl_1300_s30_h5,pl_1300_s60_h5,pl_2230_s60_h5,pl_2300_s5_h5",1.0,0.0,0.1,-inf,0.1864359987150861,0.3075818936791921,-0.12114589496410602,-0.017169308538306116,0.6061345044891974,-2.1605045831907055,-0.8168256131847742,-0.12528392530829233,600,0.43666666666666665,-0.00020190982494017662,0.2347417840375587,0.21987480438184664,1200.0,0.0,0.0005126364894653202,-0.0005126364894653202,-0.045731422563669466,0.0,-1.0000000000000002,-8.5480996845455,-0.0005126364894653202,1,0.0,-0.0005126364894653202,0.2,0.2,2.0,0.17582775681715646,0.21376941610703853,-0.037941659289882045,-0.012633456090854422,0.8225112835089378,-0.7658537677270308,-0.44318806689470214,-0.08043429149290901,417,0.4364508393285372,-9.098719254168344e-05,0.38221814848762603,0.3226397800183318,834.0,0.36226375553224255,0.521863946275696,-0.15960019074345339,-0.015839786110264487,0.6941727975606536,-2.1333274377140214,-0.6747559376194853,-0.20250122459949968,1018,0.4361493123772102,-0.0001567781834415062,0.2787513691128149,0.2505476451259584,2036.0
