strategy,split,cost_bps,nobs,years,active_fraction,cum_log_return,gross_cum_log_return,cost_cum_log_return,cagr,annual_log_return,annual_vol,sharpe,period_tstat,max_drawdown,hit_rate_active,mean_active_return_bp,avg_exec_gross,avg_leg_gross,annual_turnover
selected_pre2023_event_60D_pure,full,0.25,58691,9.944558521560575,0.3701930449302278,0.12699157307831518,0.1333440676406436,0.006352494562328364,0.012851839897620693,0.012769955830918748,0.02132326229118699,0.5988743962595552,1.8885500545745217,-0.032818924469568245,0.48952915726975654,0.05923117461145821,0.3701930449302278,0.3587330536105595,25.551640320907808
selected_pre2023_event_120D_agree_60D_carry,full,0.25,58691,9.944558521560575,0.28264981002197953,0.12890056523780996,0.13228850353200305,0.003387938294193126,0.01304628913455748,0.01296191932083697,0.02440403287161744,0.5311384142541472,1.674944675363203,-0.04971513204110567,0.5023208149978902,0.0780942583867683,0.28264981002197953,0.2588758855405193,13.627304970242019
selected_pre2023_event_252D_pure,full,0.25,58691,9.944558521560575,0.21584229268542024,0.11715580756385278,0.11923247029911019,0.0020766627352574,0.011850563852372039,0.01178089578434778,0.022687625634382428,0.519265258260176,1.6375026849551377,-0.04398372095523717,0.4900536785601516,0.09275797881579788,0.21584229268542024,0.21584229268542024,8.352960991702284
selected_pre2023_event_120D_carry_tailwind,full,0.25,58691,9.944558521560575,0.3317885195345113,0.10049515044432336,0.10426485311965258,0.0037697026753292437,0.010156775082640134,0.010105541661446516,0.024337104595024677,0.41523187863162775,1.3094334837967785,-0.04698357092625882,0.4993067323987059,0.05196690311935672,0.3317885195345113,0.3047726625776899,15.162875927196712
selected_pre2023_event_60D_agree_120D,full,0.25,58691,9.944558521560575,0.38482901978156786,0.09697226469526324,0.1031206598165435,0.006148395121280268,0.009798987792187967,0.009751289057731406,0.02426850212761942,0.40180844316030906,1.2671026879733596,-0.05811351864735448,0.49393429558133356,0.043605664555605994,0.38482901978156786,0.3651517630017364,24.730691092822553
selected_pre2023_event_20D_pure,full,0.25,58691,9.944558521560575,0.44814366768329045,0.08671625034604803,0.10244213728403707,0.01572588693798905,0.008758099522870754,0.008719969836573485,0.029842510673898766,0.2921996051826918,0.9214512822071941,-0.09675965082132454,0.48137023800471446,0.03468304206786309,0.44814366768329045,0.418269058451783,63.2542386025246
selected_pre2023_event_120D_pure,full,0.25,58691,9.944558521560575,0.517592135080336,0.06760649742683306,0.07309675305653472,0.005490255629701702,0.006821501923461746,0.006798340748888643,0.030423883286760257,0.22345407668083966,0.7046622987161407,-0.11160757335551208,0.49693857396800317,0.022551352105745277,0.517592135080336,0.48386939401941764,22.083456466361586
selected_pre2023_event_120D_agree_60D,full,0.25,58691,9.944558521560575,0.5162461024688624,0.06383565943678943,0.06930195089708616,0.005466291460296746,0.0064398016147026995,0.006419154686292887,0.030464279000197363,0.210710868497866,0.6644765992443953,-0.11056504230944053,0.49717812469058387,0.021365609240169437,0.5162461024688624,0.48405390590580066,21.987065382321003
selected_pre2023_event_60D_pure,full,0.5,58691,9.944558521560575,0.3701930449302278,0.12063907851598685,0.1333440676406436,0.012704989124656728,0.012205045854938012,0.012131164822896055,0.021315140917582506,0.5691336909196438,1.7947627578665968,-0.03289157688323552,0.4888847977171262,0.05708983224374597,0.3701930449302278,0.3587330536105595,25.551640320907808
selected_pre2023_event_20D_agree_60D_carry,full,0.5,58691,9.944558521560575,0.2300523078495851,0.15911531869873302,0.17613880661998293,0.0170234879212499,0.01612892883352128,0.016000239563552135,0.028119963863475577,0.5689992932151134,1.7943389347848107,-0.03954767142432025,0.48948303954969635,0.1218716482557435,0.2300523078495851,0.2201732932817128,34.23678966611068
selected_pre2023_event_120D_agree_60D_carry,full,0.5,58691,9.944558521560575,0.28264981002197953,0.1255126269436168,0.13228850353200305,0.006775876588386252,0.012701220649038383,0.012621236696580919,0.024399869712216794,0.5172665610694462,1.631199794545719,-0.04987592392662554,0.5011754777262041,0.07644380429418096,0.28264981002197953,0.2588758855405193,13.627304970242019
selected_pre2023_event_252D_pure,full,0.5,58691,9.944558521560575,0.21584229268542024,0.11507914482859537,0.11923247029911019,0.0041533254705148,0.011639287205727385,0.011572071759555222,0.022686389269138928,0.5100887418562066,1.6085645459000002,-0.044087013588591684,0.4898958004420587,0.09139496749968061,0.21584229268542024,0.21584229268542024,8.352960991702284
selected_pre2023_event_120D_carry_tailwind,full,0.5,58691,9.944558521560575,0.3317885195345113,0.09672544776899408,0.10426485311965258,0.007539405350658487,0.009773925604773874,0.009726469763266596,0.024333877047470087,0.39970900421220895,1.2604821084916282,-0.04706828523633588,0.49827966928567763,0.050390513926459254,0.3317885195345113,0.3047726625776899,15.162875927196712
selected_pre2023_event_60D_agree_120D,full,0.5,58691,9.944558521560575,0.38482901978156786,0.09082386957398295,0.1031206598165435,0.012296790242560536,0.009174855081661895,0.00913302178041084,0.024262566504325626,0.37642438934819894,1.1870540892828823,-0.058636183072133585,0.4931816169308421,0.041554435541503544,0.38482901978156786,0.3651517630017364,24.730691092822553
selected_pre2023_event_20D_pure,full,0.5,58691,9.944558521560575,0.44814366768329045,0.07099036340805895,0.10244213728403707,0.0314517738759781,0.007164154514271269,0.007138613871510367,0.029830535090843917,0.23930559239956337,0.75465004416437,-0.10064198102839383,0.4777963652954148,0.030417662995114413,0.44814366768329045,0.418269058451783,63.2542386025246
selected_pre2023_event_120D_pure,full,0.5,58691,9.944558521560575,0.517592135080336,0.062116241797131294,0.07309675305653472,0.010980511259403403,0.006265802864348134,0.006246254337229597,0.030419739297450277,0.20533556438970357,0.6475255809169644,-0.11296694386563133,0.4959180986240042,0.021040306075821753,0.517592135080336,0.48386939401941764,22.083456466361586
selected_pre2023_event_120D_agree_60D,full,0.5,58691,9.944558521560575,0.5162461024688624,0.05836936797649265,0.06930195089708616,0.010932582920593492,0.005886737188887462,0.005869478051734859,0.03046025697728598,0.19269299192425365,0.6076572361209387,-0.11192705654913815,0.4961549886134856,0.01985853261708065,0.5162461024688624,0.48405390590580066,21.987065382321003
selected_pre2023_event_60D_pure,full,1.0,58691,9.944558521560575,0.3701930449302278,0.10793408939133013,0.1333440676406436,0.025409978249313455,0.010912696608663824,0.010853582806850665,0.021300321691464685,0.5095501825777512,1.6068661995337654,-0.03303686533853456,0.4874119758825425,0.05280714750832151,0.3701930449302278,0.3587330536105595,25.551640320907808
