feature,root,horizon,spearman_ic,pvalue,observations,bh_qvalue
HG_large_minus_small_share,SI,5,0.0018379395828851633,0.3657642239616019,242157,0.5647548366711546
HG_large_minus_small_share,SI,10,-0.0004358383438364395,0.8301802924404179,242152,0.9159813519812335
HG_large_minus_small_share,SI,20,0.0009793533972965152,0.6298648205516696,242142,0.7901935334401567
HG_large_minus_small_share,SI,50,-0.0034061765745335014,0.09373795176378852,242112,0.20941457308931477
HG_large_minus_small_share,HG,1,0.00030746040314327355,0.8797390326118374,242161,0.9352201568708981
HG_large_minus_small_share,HG,2,0.0007845029451411229,0.6994596056886017,242160,0.8381541637352715
HG_large_minus_small_share,HG,5,-0.0016709352509070743,0.4109321339981511,242157,0.6163982009972266
HG_large_minus_small_share,HG,10,-0.0016896327766393606,0.40572131578710063,242152,0.6107632710773557
HG_large_minus_small_share,HG,20,-0.0028467082012509554,0.1612733869888258,242142,0.32409005997754464
HG_large_minus_small_share,HG,50,-0.008640364241286485,2.1230741186216004e-05,242112,9.69229488935948e-05
HG_large_minus_small_share,PL,1,0.0009914212260509676,0.625638690473096,242161,0.790054771053221
HG_large_minus_small_share,PL,2,-0.001611719149945257,0.4277082212627351,242160,0.6314145972947233
HG_large_minus_small_share,PL,5,0.00031368423960686945,0.8773247106789291,242157,0.9352201568708981
HG_large_minus_small_share,PL,10,-0.0021828745632150735,0.2827486382222827,242152,0.4751553460923246
HG_large_minus_small_share,PL,20,-0.0042241339486453755,0.03765346336521845,242142,0.09584517947510152
HG_large_minus_small_share,PL,50,-0.008481496326641162,3.001356235105209e-05,242112,0.00013199681871666887
HG_large_minus_small_share,PA,1,0.0014263361881356206,0.482744816556368,242161,0.6861347646486449
HG_large_minus_small_share,PA,2,3.5987206375069025e-05,0.9858709013096366,242160,0.9929634977219362
HG_large_minus_small_share,PA,5,-0.001648024090440411,0.41737717908202815,242157,0.6216255858668505
HG_large_minus_small_share,PA,10,-0.0012217020504518223,0.5477175880410299,242152,0.7279790727127612
HG_large_minus_small_share,PA,20,-0.0026232367354886207,0.19676056771982303,242142,0.37309001554097365
HG_large_minus_small_share,PA,50,-0.002813509162330595,0.16624233235116748,242112,0.33169491490494224
PL_large_minus_small_share,GC,1,-0.0015163656139673947,0.4555478623922244,242161,0.654120007537553
PL_large_minus_small_share,GC,2,-0.0033088871719644,0.10346312768246763,242160,0.22457112985341812
PL_large_minus_small_share,GC,5,-0.003102037686293178,0.1268875090923042,242157,0.2712099430980548
PL_large_minus_small_share,GC,10,-0.005426614674618607,0.007576419368767273,242152,0.02401581988590381
PL_large_minus_small_share,GC,20,-0.00852630433580317,2.7206356095465442e-05,242142,0.00012156031446910091
PL_large_minus_small_share,GC,50,-0.008802333455114868,1.4827265991525017e-05,242112,6.88116211761382e-05
PL_large_minus_small_share,SI,1,0.0012958745529936197,0.523672249413097,242161,0.7161986306204837
PL_large_minus_small_share,SI,2,0.0025010559443343397,0.2184129851461661,242160,0.39540281793702486
PL_large_minus_small_share,SI,5,0.004205057150488537,0.03851944651230537,242157,0.09745884057330274
PL_large_minus_small_share,SI,10,0.006332608825293999,0.001831824602054289,242152,0.006778557998791201
PL_large_minus_small_share,SI,20,0.009408587225528628,3.659320936666315e-06,242142,1.7488263100680635e-05
PL_large_minus_small_share,SI,50,0.012349807087621578,1.2252213578191285e-09,242112,7.2991910678586386e-09
PL_large_minus_small_share,HG,1,0.0008219779915296417,0.6858508328023502,242161,0.8277510051062846
PL_large_minus_small_share,HG,2,-0.0015915197325477022,0.4335217604118129,242160,0.6355292822790974
PL_large_minus_small_share,HG,5,-4.7706294185782634e-05,0.981270674991425,242157,0.9906321632629318
PL_large_minus_small_share,HG,10,0.0012904330777403447,0.5254248574156796,242152,0.7161986306204837
PL_large_minus_small_share,HG,20,0.0010242707328620433,0.6142473813558098,242142,0.790054771053221
PL_large_minus_small_share,HG,50,0.0030263676670816693,0.1364567636090079,242112,0.2865592035789166
PL_large_minus_small_share,PL,1,0.00018687467393172684,0.9267295934726767,242161,0.9664329503160558
PL_large_minus_small_share,PL,2,2.77390473962612e-05,0.989109017014018,242160,0.9944398259888414
PL_large_minus_small_share,PL,5,0.0024641158167969532,0.22529295250104972,242157,0.4000974209320967
PL_large_minus_small_share,PL,10,0.0020377682883506204,0.3159766314767992,242152,0.5153793600786628
PL_large_minus_small_share,PL,20,0.0008316136468378829,0.6823798417067172,242142,0.8259352550917038
PL_large_minus_small_share,PL,50,0.00019181659800241935,0.9248052085033552,242112,0.9664329503160558
PL_large_minus_small_share,PA,1,0.0010062631347797914,0.6204743259540754,242161,0.790054771053221
PL_large_minus_small_share,PA,2,0.0003815126592719718,0.8510800935281624,242160,0.9200865875980134
PL_large_minus_small_share,PA,5,0.0010985527807848285,0.5887907929257978,242157,0.7739972864752271
PL_large_minus_small_share,PA,10,0.002208393668771914,0.27715929878224527,242152,0.46843825146294976
PL_large_minus_small_share,PA,20,0.005032519923717863,0.013271420786388865,242142,0.03967257459276386
PL_large_minus_small_share,PA,50,0.010379266833112655,3.2693865396073216e-07,242112,1.705766890229907e-06
PA_large_minus_small_share,GC,1,-2.6222486300397135e-05,0.9897043982460374,242161,0.9944398259888414
PA_large_minus_small_share,GC,2,0.0009293731753494546,0.6474266818550007,242160,0.7991256048316747
PA_large_minus_small_share,GC,5,0.001898496230193686,0.3501823869113365,242157,0.5477713314814203
PA_large_minus_small_share,GC,10,-0.0014586775670538186,0.47288278502547365,242152,0.6755468357506766
PA_large_minus_small_share,GC,20,-0.0015591599158814521,0.44294670141994485,242142,0.6459639395707529
PA_large_minus_small_share,GC,50,-0.005415036699700392,0.007711020985227719,242112,0.024195949346381078
PA_large_minus_small_share,SI,1,0.0032813782697943984,0.10636320774011578,242161,0.23027086211777642
PA_large_minus_small_share,SI,2,0.005020272860766583,0.013493684533998863,242160,0.039770859679154544
PA_large_minus_small_share,SI,5,0.005930053214219453,0.003521068112163296,242157,0.012023159407386864
PA_large_minus_small_share,SI,10,0.005280994380980037,0.009357037897001007,242152,0.028790885836926173
PA_large_minus_small_share,SI,20,0.010662130449976765,1.548180694115341e-07,242142,8.17906781796784e-07
PA_large_minus_small_share,SI,50,0.008523280833298013,2.7416934549355623e-05,242112,0.00012185304244158055
PA_large_minus_small_share,HG,1,-0.0021486389503284566,0.2903573967222527,242161,0.48489108001330467
PA_large_minus_small_share,HG,2,-0.0019191225292267944,0.3449696275743839,242160,0.5447065606739245
PA_large_minus_small_share,HG,5,0.0022686594548042495,0.26425500926552814,242157,0.453934985241398
PA_large_minus_small_share,HG,10,0.0015606006201981091,0.44251596273649924,242152,0.6459639395707529
PA_large_minus_small_share,HG,20,-0.0011456121822409496,0.5729383929145205,242142,0.7543389499188045
PA_large_minus_small_share,HG,50,-0.002983894956184916,0.14204513724936543,242112,0.29606083558087704
PA_large_minus_small_share,PL,1,0.0009281389543920578,0.6478625439171077,242161,0.7991256048316747
PA_large_minus_small_share,PL,2,0.0013739762529436951,0.4989599021456279,242160,0.6991776495385235
PA_large_minus_small_share,PL,5,0.004034841103392513,0.0470865405323226,242157,0.11701980487322777
PA_large_minus_small_share,PL,10,0.0029685340175980885,0.14407586220971555,242152,0.29808799077872183
PA_large_minus_small_share,PL,20,0.0022599257053132434,0.2661131050558277,242142,0.4552647825802348
PA_large_minus_small_share,PL,50,-0.00023532049722104132,0.9078201118524815,242112,0.9567991141230671
PA_large_minus_small_share,PA,1,0.0006940937362381096,0.7326814333492162,242161,0.857087267020579
PA_large_minus_small_share,PA,2,0.002480415364702292,0.2222367851012639,242160,0.3992135979326295
PA_large_minus_small_share,PA,5,0.001392765150256778,0.4931111833826885,242157,0.6938247806389587
PA_large_minus_small_share,PA,10,-0.0014112040129876176,0.4874092443489379,242152,0.6903190824772855
PA_large_minus_small_share,PA,20,-0.0030438573717043427,0.13418136772717607,242142,0.2839101987174506
PA_large_minus_small_share,PA,50,-0.005414271270357623,0.007719660029559677,242112,0.024195949346381078
large_small_l1_distance,GC,1,-0.002355917201048405,0.24631798837926625,242161,0.43286006326063525
large_small_l1_distance,GC,2,-0.0036550219777168437,0.07207816436176988,242160,0.16771650433209612
large_small_l1_distance,GC,5,-0.005662607982208244,0.005327302112010341,242157,0.017277736579492997
large_small_l1_distance,GC,10,-0.007363199917685166,0.00029077453350353496,242152,0.001179954628709997
large_small_l1_distance,GC,20,-0.009408025679856446,3.6642075068092764e-06,242142,1.7488263100680635e-05
large_small_l1_distance,GC,50,-0.01318427810344703,8.723970057150307e-11,242112,5.349003538690699e-10
large_small_l1_distance,SI,1,0.002560389091063465,0.20768402145954626,242161,0.3809051921965477
large_small_l1_distance,SI,2,0.0017029686058069233,0.4020178071244047,242160,0.607365032346223
large_small_l1_distance,SI,5,0.0007547320044891189,0.7103414080502507,242157,0.8447891324651671
large_small_l1_distance,SI,10,0.0018354522084105132,0.3664183166497372,242152,0.5647548366711546
large_small_l1_distance,SI,20,0.0047894458056017405,0.01843375210489095,242142,0.05180119212195919
large_small_l1_distance,SI,50,0.003268438059980233,0.10778548378836776,242112,0.2327501449414625
large_small_l1_distance,HG,1,-0.00039262596123213535,0.846794755561803,242161,0.919002060299631
large_small_l1_distance,HG,2,-0.0017326705866004964,0.3938594217963217,242160,0.5982674761463115
large_small_l1_distance,HG,5,-0.0013118893066703188,0.5185575719984917,242157,0.7140792794733329
large_small_l1_distance,HG,10,-0.0018210858972143912,0.37018161392003845,242152,0.5684690232044466
large_small_l1_distance,HG,20,0.0003050854303704073,0.8806656477200957,242142,0.9352201568708981
large_small_l1_distance,HG,50,-0.0012776236151520683,0.5295781207990714,242112,0.7187137045170744
large_small_l1_distance,PL,1,0.0016558545385352396,0.4151639020793627,242161,0.6205296757058091
large_small_l1_distance,PL,2,-4.488784078951319e-05,0.9823768952357407,242160,0.9906321632629318
large_small_l1_distance,PL,5,-0.0006966182953708221,0.7317486957450257,242157,0.857087267020579
large_small_l1_distance,PL,10,-0.0017560651075375756,0.38751248693670537,242152,0.589692914903682
large_small_l1_distance,PL,20,-0.0034794773273572424,0.08686442708926714,242142,0.19737288482294113
large_small_l1_distance,PL,50,-0.006075505879330185,0.0027947341866193342,242112,0.009863767717480003
large_small_l1_distance,PA,1,0.00033485681927252766,0.8691157965516514,242161,0.932384762584147
large_small_l1_distance,PA,2,0.0010006094802272054,0.6224400932631948,242160,0.790054771053221
large_small_l1_distance,PA,5,-0.0008824938248823165,0.664093690976506,242157,0.8119922859101383
large_small_l1_distance,PA,10,-0.0006915572295964583,0.7336258868902338,242152,0.857087267020579
large_small_l1_distance,PA,20,-0.001357240532890065,0.5042186346219116,242142,0.7000721538552162
large_small_l1_distance,PA,50,-0.0017176498849549872,0.39801939812091425,242112,0.6024077376965189
very_large_small_l1_distance,GC,1,-0.0020061447038145956,0.3235363518867521,242161,0.5241748512930552
very_large_small_l1_distance,GC,2,-0.004789062901730743,0.01843875767198309,242160,0.05180119212195919
very_large_small_l1_distance,GC,5,-0.003351479294005498,0.0990983419359058,242157,0.21621456422379448
very_large_small_l1_distance,GC,10,-0.0037274751061007164,0.0666171927529858,242152,0.15852249833571694
very_large_small_l1_distance,GC,20,-0.0030304599874836384,0.13590315664936822,242142,0.2865592035789166
very_large_small_l1_distance,GC,50,-0.008911510860211667,1.16005787279512e-05,242112,5.413603406377226e-05
very_large_small_l1_distance,SI,1,0.002122376747211877,0.29629373109739526,242161,0.4918710160510119
very_large_small_l1_distance,SI,2,0.0013150459094240356,0.517549227125433,242160,0.7138610029316318
very_large_small_l1_distance,SI,5,0.0001999665763835107,0.9216131294325846,242157,0.9664329503160558
very_large_small_l1_distance,SI,10,0.002018978464580061,0.32045961358052777,242152,0.5206693915041457
very_large_small_l1_distance,SI,20,0.004571387054129575,0.024481661988765457,242142,0.06633740667923543
very_large_small_l1_distance,SI,50,0.0019916659398365967,0.32708972000056064,242112,0.5263512735641206
very_large_small_l1_distance,HG,1,0.002020421755337723,0.32010480532410257,242161,0.5206693915041457
very_large_small_l1_distance,HG,2,-0.00043199529405883643,0.8316524360262301,242160,0.9159813519812335
very_large_small_l1_distance,HG,5,0.0019632149025581155,0.33400254735220275,242157,0.5344040757635244
very_large_small_l1_distance,HG,10,0.0012633321439015702,0.5341592605887389,242152,0.7190605431002254
very_large_small_l1_distance,HG,20,0.0020017097336965267,0.3246261584915962,242142,0.5243961021787323
very_large_small_l1_distance,HG,50,0.0025662281975156126,0.20669521342437353,242112,0.37992118003604763
very_large_small_l1_distance,PL,1,-0.00037521527536398577,0.8535098780444234,242161,0.9203444127821767
very_large_small_l1_distance,PL,2,0.0001463682196641374,0.9425803641956576,242160,0.9679392321135039
very_large_small_l1_distance,PL,5,0.0001974269165580614,0.9226055273915755,242157,0.9664329503160558
very_large_small_l1_distance,PL,10,-0.0004973788864307181,0.8066471915079945,242152,0.8998454725985595
very_large_small_l1_distance,PL,20,-0.0025858740852281368,0.20321307624339774,242142,0.37847074557310423
very_large_small_l1_distance,PL,50,-0.007400091104186535,0.00027133138567788734,242112,0.0011063998250942979
very_large_small_l1_distance,PA,1,0.0018119465516147956,0.3725792576083685,242161,0.5700666236630775
very_large_small_l1_distance,PA,2,0.0024952048168110667,0.21949211098460225,242160,0.39565101550872506
very_large_small_l1_distance,PA,5,0.0008060373189028674,0.6916295948518192,242157,0.8323336098503269
very_large_small_l1_distance,PA,10,0.0003536296444897809,0.8618524833285813,242152,0.9281488282000108
very_large_small_l1_distance,PA,20,0.0012758138751562534,0.5301359065544392,242142,0.7187137045170744
very_large_small_l1_distance,PA,50,0.0006601280318597818,0.7453221888446571,242112,0.8635457084544992
entropy_normalized,GC,1,-0.0022222671093226087,0.27414353980514383,242161,0.46427534967000167
entropy_normalized,GC,2,-0.003819528140900081,0.06016566869871421,242160,0.14564599915538887
entropy_normalized,GC,5,-0.00624722002674766,0.0021104187448477375,242157,0.007707616285530868
entropy_normalized,GC,10,-0.006014738844130123,0.003078379613220714,242152,0.010729621888404147
entropy_normalized,GC,20,-0.0034310092587252513,0.0913489054229724,242142,0.2046215481474582
entropy_normalized,GC,50,-0.00620169851962058,0.0022766178877838003,242112,0.00822780627500929
entropy_normalized,SI,1,0.002869948417813875,0.15786367051072853,242161,0.31876318083897104
entropy_normalized,SI,2,0.0026416398126761055,0.19362152018059398,242160,0.36880289558208373
entropy_normalized,SI,5,0.0024735450794883865,0.2235229891984327,242157,0.3992135979326295
entropy_normalized,SI,10,0.0019020035079109249,0.3492979930307864,242152,0.5474953489028618
entropy_normalized,SI,20,0.005886032291032267,0.0037746543807773516,242142,0.012785119676826513
entropy_normalized,SI,50,0.0036992859831259848,0.0687245986511521,242112,0.16080407483835032
entropy_normalized,HG,1,-0.0010397575373794175,0.608888501255114,242161,0.790054771053221
entropy_normalized,HG,2,0.0003098473529103909,0.8788128273088749,242160,0.9352201568708981
entropy_normalized,HG,5,-0.003027815928642983,0.1362328345276851,242157,0.2865592035789166
entropy_normalized,HG,10,-0.004416459882460907,0.029758304108053656,242152,0.0786191267560096
entropy_normalized,HG,20,-0.0021740141049664016,0.2847169971183049,242142,0.4773698155276968
entropy_normalized,HG,50,-0.0009313813751869407,0.6467492790188628,242112,0.7991256048316747
entropy_normalized,PL,1,0.0003456948583675011,0.8649196409208886,242161,0.9302592808880236
entropy_normalized,PL,2,-0.0008031655111541779,0.6926703466085512,242160,0.8323935495725079
entropy_normalized,PL,5,-0.0009176881684287514,0.6515664885255484,242157,0.80251590962091
entropy_normalized,PL,10,-0.0035564702837583267,0.08010142053314111,242152,0.18434299519955763
entropy_normalized,PL,20,-0.005048976665980188,0.012973361038032285,242142,0.03901516282408877
entropy_normalized,PL,50,-0.009478965635333167,3.0982876123654253e-06,242112,1.5131172060389287e-05
entropy_normalized,PA,1,0.0006271535790266358,0.75761074597982,242161,0.8730332155233768
entropy_normalized,PA,2,0.0012038383203575183,0.5535807269123454,242160,0.7334508053728236
entropy_normalized,PA,5,0.0005026212641940117,0.8046482773880087,242157,0.8988092460185203
entropy_normalized,PA,10,0.0007511261399982753,0.711666114421851,242152,0.8447891324651671
entropy_normalized,PA,20,0.0005488273594037061,0.7871101031816509,242142,0.8898687572982324
entropy_normalized,PA,50,-0.004117792668101988,0.04274911045549423,242112,0.1075127328820813
hhi,GC,1,0.0019315186596444295,0.34186153204159103,242161,0.5428425083458156
hhi,GC,2,0.0034424945672247957,0.09025779231957663,242160,0.20326151621566854
hhi,GC,5,0.005744049945554594,0.004704150826403442,242157,0.01561852448292052
hhi,GC,10,0.004758950369914326,0.019189437300917118,242152,0.0528495978123619
hhi,GC,20,0.0013010187586657961,0.5220417270277579,242142,0.7153589734148721
hhi,GC,50,0.005047523683249274,0.013005054274696256,242112,0.03901516282408877
hhi,SI,1,-0.004273918926437726,0.03544932758707912,242161,0.09078486333276359
hhi,SI,2,-0.004439940883859065,0.02889738766713904,242160,0.07681584063416706
hhi,SI,5,-0.0042962654764043245,0.03450096641546386,242157,0.08917172858150658
hhi,SI,10,-0.0048001732800698,0.01817095975807724,242152,0.05152971635044029
hhi,SI,20,-0.009937009407117345,1.0089145629554924e-06,242142,5.0445728147774625e-06
hhi,SI,50,-0.006737225730553855,0.0009162208244625714,242112,0.0035142716554728763
hhi,HG,1,9.900941835059123e-05,0.9611407304258809,242161,0.9821876077344769
hhi,HG,2,-0.0012647853081565311,0.5336823059385272,242160,0.7190605431002254
hhi,HG,5,0.0027038187931279624,0.1833437320746946,242157,0.3573288513752748
hhi,HG,10,0.004463188209775354,0.028071385443968117,242152,0.07509542602844974
hhi,HG,20,0.002576242251829208,0.20490119476530377,242142,0.37847074557310423
hhi,HG,50,0.0022384988067086567,0.2707024657947466,242112,0.46030378799106714
hhi,PL,1,-0.000991717759983574,0.6255353278683475,242161,0.790054771053221
hhi,PL,2,0.0004060834318579108,0.8416122558854857,242160,0.9171592352272839
hhi,PL,5,0.00042867913614164267,0.8329266252051944,242157,0.9159813519812335
hhi,PL,10,0.0025820529374363374,0.20387223331590895,242152,0.37847074557310423
hhi,PL,20,0.0033736133473691353,0.09689809435124143,242142,0.2125180137207384
hhi,PL,50,0.009433365963405426,3.4546150278105384e-06,242112,1.6677451858395705e-05
hhi,PA,1,-0.0004084639831097791,0.8406958281443044,242161,0.9171592352272839
hhi,PA,2,-0.0009091801203395074,0.6545840423358072,242160,0.8038751397106405
hhi,PA,5,0.00014792603233016523,0.9419706726518716,242157,0.9679392321135039
hhi,PA,10,-0.000755982669941887,0.7098859932412864,242152,0.8447891324651671
hhi,PA,20,-0.0010271634966031512,0.6132474572769878,242142,0.790054771053221
hhi,PA,50,0.005024819926324735,0.013418697465252679,242112,0.03968910517891637
distance_from_equal_weight,GC,1,0.0019315186596444295,0.34186153204159103,242161,0.5428425083458156
distance_from_equal_weight,GC,2,0.0034424945672247957,0.09025779231957663,242160,0.20326151621566854
distance_from_equal_weight,GC,5,0.005744049945554594,0.004704150826403442,242157,0.01561852448292052
distance_from_equal_weight,GC,10,0.004758950369914326,0.019189437300917118,242152,0.0528495978123619
distance_from_equal_weight,GC,20,0.0013010187586657961,0.5220417270277579,242142,0.7153589734148721
distance_from_equal_weight,GC,50,0.005047523683249274,0.013005054274696256,242112,0.03901516282408877
distance_from_equal_weight,SI,1,-0.004273918926437726,0.03544932758707912,242161,0.09078486333276359
distance_from_equal_weight,SI,2,-0.004439940883859065,0.02889738766713904,242160,0.07681584063416706
distance_from_equal_weight,SI,5,-0.0042962654764043245,0.03450096641546386,242157,0.08917172858150658
distance_from_equal_weight,SI,10,-0.0048001732800698,0.01817095975807724,242152,0.05152971635044029
distance_from_equal_weight,SI,20,-0.009937009407117345,1.0089145629554924e-06,242142,5.0445728147774625e-06
distance_from_equal_weight,SI,50,-0.006737225730553855,0.0009162208244625714,242112,0.0035142716554728763
distance_from_equal_weight,HG,1,9.900941835059123e-05,0.9611407304258809,242161,0.9821876077344769
distance_from_equal_weight,HG,2,-0.0012647853081565311,0.5336823059385272,242160,0.7190605431002254
distance_from_equal_weight,HG,5,0.0027038187931279624,0.1833437320746946,242157,0.3573288513752748
distance_from_equal_weight,HG,10,0.004463188209775354,0.028071385443968117,242152,0.07509542602844974
distance_from_equal_weight,HG,20,0.002576242251829208,0.20490119476530377,242142,0.37847074557310423
distance_from_equal_weight,HG,50,0.0022384988067086567,0.2707024657947466,242112,0.46030378799106714
distance_from_equal_weight,PL,1,-0.000991717759983574,0.6255353278683475,242161,0.790054771053221
distance_from_equal_weight,PL,2,0.0004060834318579108,0.8416122558854857,242160,0.9171592352272839
distance_from_equal_weight,PL,5,0.00042867913614164267,0.8329266252051944,242157,0.9159813519812335
distance_from_equal_weight,PL,10,0.0025820529374363374,0.20387223331590895,242152,0.37847074557310423
distance_from_equal_weight,PL,20,0.0033736133473691353,0.09689809435124143,242142,0.2125180137207384
distance_from_equal_weight,PL,50,0.009433365963405426,3.4546150278105384e-06,242112,1.6677451858395705e-05
distance_from_equal_weight,PA,1,-0.0004084639831097791,0.8406958281443044,242161,0.9171592352272839
distance_from_equal_weight,PA,2,-0.0009091801203395074,0.6545840423358072,242160,0.8038751397106405
distance_from_equal_weight,PA,5,0.00014792603233016523,0.9419706726518716,242157,0.9679392321135039
distance_from_equal_weight,PA,10,-0.000755982669941887,0.7098859932412864,242152,0.8447891324651671
distance_from_equal_weight,PA,20,-0.0010271634966031512,0.6132474572769878,242142,0.790054771053221
distance_from_equal_weight,PA,50,0.005024819926324735,0.013418697465252679,242112,0.03968910517891637
GC_signed_notional_share,GC,1,0.00530829861056369,0.008995869844993627,242161,0.02788387701031235
GC_signed_notional_share,GC,2,0.0044734412755324795,0.02770990129414372,242160,0.07460358040731001
GC_signed_notional_share,GC,5,0.004556394302873415,0.024949957390759447,242157,0.0673889524380641
GC_signed_notional_share,GC,10,0.0037846209433825533,0.06255109695917666,242152,0.15055278351205842
GC_signed_notional_share,GC,20,0.0012267141728506646,0.5460845319176723,242142,0.7269588063563308
GC_signed_notional_share,GC,50,-0.0005453159357498642,0.7884524935902384,242112,0.8901882992147854
GC_signed_notional_share,SI,1,0.015302072782751787,5.053474765163892e-14,242161,3.451153498160707e-13
GC_signed_notional_share,SI,2,0.012272470188329977,1.5464159999899807e-09,242160,9.020759999941553e-09
GC_signed_notional_share,SI,5,0.008555236016051343,2.5532556785891683e-05,242157,0.00011530832096854309
GC_signed_notional_share,SI,10,0.005436979491098739,0.007462097618066249,242152,0.023743037875665337
GC_signed_notional_share,SI,20,0.0037029831739479554,0.06843100513136588,242142,0.1606336946462098
GC_signed_notional_share,SI,50,-0.0030525246710593422,0.13310052339714074,242112,0.2823344435696925
GC_signed_notional_share,HG,1,0.012641564635816853,4.936426839647215e-10,242161,2.9618561037883287e-09
GC_signed_notional_share,HG,2,0.008532289124094329,2.6836478418757574e-05,242160,0.00012054888701473991
GC_signed_notional_share,HG,5,0.00464296126820328,0.022325951672832512,242157,0.061087294479411434
GC_signed_notional_share,HG,10,0.006199682345934292,0.0022822367405680535,242152,0.00822780627500929
GC_signed_notional_share,HG,20,0.0040706113301434785,0.04517070104234768,242142,0.11292675260586921
GC_signed_notional_share,HG,50,0.00020053705794361468,0.9213975054390862,242112,0.9664329503160558
GC_signed_notional_share,PL,1,0.021256485851371153,1.2990227729512268e-25,242161,1.1022011406858895e-24
GC_signed_notional_share,PL,2,0.014575529766369246,7.341128668940766e-13,242160,4.780269830938174e-12
GC_signed_notional_share,PL,5,0.011319735617311262,2.5396649327591593e-08,242157,1.3763345442049638e-07
GC_signed_notional_share,PL,10,0.006605893949523844,0.0011511752996002725,242152,0.004375507926082483
GC_signed_notional_share,PL,20,0.002537181386468579,0.2118517018818636,242142,0.3877024609602733
GC_signed_notional_share,PL,50,0.00047917444836944635,0.8136064939280895,242112,0.9064051125989325
GC_signed_notional_share,PA,1,0.053696638394503005,4.39433549134962e-154,242161,1.2304139375778934e-152
GC_signed_notional_share,PA,2,0.04442735776031345,4.667763759894568e-106,242160,9.118422228631247e-105
GC_signed_notional_share,PA,5,0.02989182839293564,5.334075672363807e-49,242157,5.818991642578698e-48
GC_signed_notional_share,PA,10,0.021954992705866108,3.257220831067388e-27,242152,2.880068945364849e-26
GC_signed_notional_share,PA,20,0.015187423283970535,7.790651450390057e-14,242142,5.27753807929649e-13
GC_signed_notional_share,PA,50,0.006101791151007324,0.002678675948825174,242112,0.009574841689417643
GC_notional_share,GC,1,0.0023006295757170966,0.25757887079160674,242161,0.44796325355062044
GC_notional_share,GC,2,0.0038219765861822945,0.06000151448480664,242160,0.14564599915538887
GC_notional_share,GC,5,0.006325445061068625,0.0018536437630121833,242157,0.006829213863729096
GC_notional_share,GC,10,0.0049500956670311515,0.014855116302056603,242152,0.043177500670337536
GC_notional_share,GC,20,0.0010925667930435407,0.5908346923334326,242142,0.7742607512637806
GC_notional_share,GC,50,0.004990842893579093,0.014059453936751757,242112,0.04114962127829783
GC_notional_share,SI,1,-0.004762148562199777,0.019106442072870055,242161,0.0528495978123619
GC_notional_share,SI,2,-0.005060740142730219,0.012760624805541305,242160,0.038696479554710096
GC_notional_share,SI,5,-0.004761639116440549,0.019120278024999736,242157,0.0528495978123619
GC_notional_share,SI,10,-0.006135268979791496,0.002535152871273432,242152,0.009100548768673859
GC_notional_share,SI,20,-0.011929612992860944,4.3449922349555585e-09,242142,2.4998585461388145e-08
GC_notional_share,SI,50,-0.008292237160381377,4.4990340996711365e-05,242112,0.00019581288309449506
GC_notional_share,HG,1,0.00014970025085503895,0.9412754378646278,242161,0.9679392321135039
GC_notional_share,HG,2,-0.0008668335228072866,0.6696965357661155,242160,0.8164660232852496
GC_notional_share,HG,5,0.003093765597198186,0.12790366917268284,242157,0.2726880256473441
GC_notional_share,HG,10,0.0047740495994506565,0.018810737675863363,242152,0.052495081886130314
GC_notional_share,HG,20,0.003656242008186342,0.07199375530800245,242142,0.16771650433209612
GC_notional_share,HG,50,0.003751999788135282,0.06486841425955978,242112,0.1552406495100576
GC_notional_share,PL,1,-0.0007433862234808223,0.7145012920566606,242161,0.8465177508146614
GC_notional_share,PL,2,0.0007121139915519218,0.7260176757770045,242160,0.8541384420905935
GC_notional_share,PL,5,0.0007325981041321759,0.7184690041710555,242157,0.8488102270691992
GC_notional_share,PL,10,0.0027935900961124,0.16922703818636822,242152,0.3360536928523624
GC_notional_share,PL,20,0.002755046824736857,0.1751956000459181,242142,0.34304033575424525
GC_notional_share,PL,50,0.00996577286019148,9.402759036730976e-07,242112,4.758022645092782e-06
GC_notional_share,PA,1,0.0001956766375295856,0.9232889053833429,242161,0.9664329503160558
GC_notional_share,PA,2,-0.00010198098344906723,0.9599754960234739,242160,0.9821876077344769
GC_notional_share,PA,5,0.0012297459530731993,0.5450804448810865,242157,0.7269588063563308
GC_notional_share,PA,10,-4.113382855178858e-06,0.9983849696547926,242152,0.9987858801308238
GC_notional_share,PA,20,-0.0004035829118448502,0.8425805318508839,242142,0.9171592352272839
GC_notional_share,PA,50,0.0064588910722833135,0.0014824044300309493,242112,0.0055098217753362716
SI_signed_notional_share,GC,1,0.0035071639408694277,0.08437138790289454,242161,0.19258686369138972
SI_signed_notional_share,GC,2,0.0026365557008804674,0.1944804691487781,242160,0.36960089159496284
SI_signed_notional_share,GC,5,0.0026593525241672576,0.1906535059501379,242157,0.36731409403237575
SI_signed_notional_share,GC,10,0.0010635836398648036,0.6007128270471969,242152,0.7823236817358843
SI_signed_notional_share,GC,20,0.0033894738986331935,0.09533836042782669,242142,0.21074795462993268
SI_signed_notional_share,GC,50,0.0014841771080186812,0.46521650588542324,242112,0.6668632507572619
SI_signed_notional_share,SI,1,0.0004380805120922763,0.829316947740332,242161,0.9159813519812335
SI_signed_notional_share,SI,2,-0.002161975882853623,0.287374551510972,242160,0.4808657834048138
