variant,split,start,end,bars,net_return_after_all_costs,carry_adjusted_net,total_cost_return,sharpe_after_all_costs,tstat_after_all_costs,max_drawdown,events
neg_z3_root2_exit0.25_mdq90_normq50_all_topo_hold,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.23296194019202984,0.23302190523382488,0.047558392307351,0.5537503559147233,2.217472145479603,-0.04139938364207565,85
neg_z3_root2_exit0.25_mdq90_normq50_all_topo_hold,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,0.023812021250222533,0.023812021250222533,0.03029856622435817,0.10995206429791098,0.34742289547423,-0.04139938364207565,53
neg_z3_root2_exit0.25_mdq90_normq50_all_topo_hold,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.20914991894180732,0.20920988398360235,0.017259826082992834,1.0688449572196244,2.6293558360933043,-0.027844760142118813,32
neg_z3_root2_exit0.25_mdq90_normq50_all_topo_hold,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.0006856996952180634,-0.0006257346534230364,0.0034923063149909393,-0.01986065284747094,-0.026510408532113058,-0.027844760142118778,7
neg_z3_root2_exit0.25_mdq90_normq50_all_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.2221881831083605,0.22226102152949484,0.04754914397296871,0.5303574605785235,2.1237961897784903,-0.05099207160324324,85
neg_z3_root2_exit0.25_mdq90_normq50_all_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,0.014219333289054947,0.014219333289054947,0.03028951699237404,0.06630850490107988,0.20951942025283135,-0.05099207160324324,53
neg_z3_root2_exit0.25_mdq90_normq50_all_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.20796884981930558,0.2080416882404399,0.017259626980594675,1.062898919345949,2.6147285982706654,-0.028089710881316815,32
neg_z3_root2_exit0.25_mdq90_normq50_all_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.0018667688177198011,-0.0017939303965854745,0.003492107212592782,-0.05412589825965056,-0.0722483639410496,-0.02808971088131678,7
neg_z3_root2_exit0.25_mdq90_normq50_post2020_topo_hold,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.2091499189418073,0.20920988398360232,0.017259826082992834,0.6558151506845844,2.626186716980687,-0.027844760142118813,32
neg_z3_root2_exit0.25_mdq90_normq50_post2020_topo_hold,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,0.0,0.0,0.0,,,0.0,0
neg_z3_root2_exit0.25_mdq90_normq50_post2020_topo_hold,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.20914991894180732,0.20920988398360235,0.017259826082992834,1.0688449572196244,2.6293558360933043,-0.027844760142118813,32
neg_z3_root2_exit0.25_mdq90_normq50_post2020_topo_hold,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.0006856996952180634,-0.0006257346534230364,0.0034923063149909393,-0.01986065284747094,-0.026510408532113058,-0.027844760142118778,7
neg_z3_root2_exit0.25_mdq90_normq50_post2020_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.20796884981930555,0.2080416882404399,0.017259626980594675,0.6521770084525123,2.611617915399356,-0.028089710881316815,32
neg_z3_root2_exit0.25_mdq90_normq50_post2020_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,0.0,0.0,0.0,,,0.0,0
neg_z3_root2_exit0.25_mdq90_normq50_post2020_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.20796884981930558,0.2080416882404399,0.017259626980594675,1.062898919345949,2.6147285982706654,-0.028089710881316815,32
neg_z3_root2_exit0.25_mdq90_normq50_post2020_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.0018667688177198011,-0.0017939303965854745,0.003492107212592782,-0.05412589825965056,-0.0722483639410496,-0.02808971088131678,7
neg_z3_root2_exit0.25_mdq95_normq50_all_topo_hold,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.08613581829114943,0.08616496256837688,0.03210853009776494,0.24867075669537486,0.9957925452823493,-0.05201724337469875,58
neg_z3_root2_exit0.25_mdq95_normq50_all_topo_hold,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.011655070937849187,-0.011655070937849187,0.021904181639892516,-0.05668716677721268,-0.1791182343299032,-0.05201724337469875,39
neg_z3_root2_exit0.25_mdq95_normq50_all_topo_hold,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.09779088922899862,0.09782003350622609,0.01020434845787242,0.6977671555159768,1.7165054016465475,-0.023131836015140073,19
neg_z3_root2_exit0.25_mdq95_normq50_all_topo_hold,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,0.02345494446706073,0.023484088744288194,0.0025530153289379707,1.052869470379008,1.4053918572113469,-0.00036783212088899696,5
neg_z3_root2_exit0.25_mdq95_normq50_all_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.07654313032998183,0.07657227460720929,0.03209948086578081,0.2223405701698613,0.8903543192262019,-0.06160993133586633,58
neg_z3_root2_exit0.25_mdq95_normq50_all_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.021247758899016776,-0.021247758899016776,0.021895132407908385,-0.10448504793304883,-0.33014839801741874,-0.06160993133586633,39
neg_z3_root2_exit0.25_mdq95_normq50_all_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.09779088922899862,0.09782003350622609,0.01020434845787242,0.6977671555159768,1.7165054016465475,-0.023131836015140073,19
neg_z3_root2_exit0.25_mdq95_normq50_all_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,0.02345494446706073,0.023484088744288194,0.0025530153289379707,1.052869470379008,1.4053918572113469,-0.00036783212088899696,5
neg_z3_root2_exit0.25_mdq95_normq50_post2020_topo_hold,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.09779088922899862,0.09782003350622609,0.010204348457872423,0.4284779593437503,1.7158236191599445,-0.023131836015140073,19
neg_z3_root2_exit0.25_mdq95_normq50_post2020_topo_hold,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,0.0,0.0,0.0,,,0.0,0
neg_z3_root2_exit0.25_mdq95_normq50_post2020_topo_hold,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.09779088922899862,0.09782003350622609,0.01020434845787242,0.6977671555159768,1.7165054016465475,-0.023131836015140073,19
neg_z3_root2_exit0.25_mdq95_normq50_post2020_topo_hold,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,0.02345494446706073,0.023484088744288194,0.0025530153289379707,1.052869470379008,1.4053918572113469,-0.00036783212088899696,5
neg_z3_root2_exit0.25_mdq95_normq50_post2020_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.09779088922899862,0.09782003350622609,0.010204348457872423,0.4284779593437503,1.7158236191599445,-0.023131836015140073,19
neg_z3_root2_exit0.25_mdq95_normq50_post2020_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,0.0,0.0,0.0,,,0.0,0
neg_z3_root2_exit0.25_mdq95_normq50_post2020_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.09779088922899862,0.09782003350622609,0.01020434845787242,0.6977671555159768,1.7165054016465475,-0.023131836015140073,19
neg_z3_root2_exit0.25_mdq95_normq50_post2020_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,0.02345494446706073,0.023484088744288194,0.0025530153289379707,1.052869470379008,1.4053918572113469,-0.00036783212088899696,5
neg_z3_root2_exit0.5_mdq90_normq50_all_topo_hold,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.22639821700712467,0.2264581820489197,0.04754892531591011,0.5406105658310222,2.1648543580654067,-0.05099207160324324,85
neg_z3_root2_exit0.5_mdq90_normq50_all_topo_hold,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,0.01724829806531738,0.01724829806531738,0.03028909923291728,0.08051395771245942,0.25440534011951077,-0.05099207160324324,53
neg_z3_root2_exit0.5_mdq90_normq50_all_topo_hold,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.20914991894180732,0.20920988398360235,0.017259826082992834,1.0688449572196244,2.6293558360933043,-0.027844760142118813,32
neg_z3_root2_exit0.5_mdq90_normq50_all_topo_hold,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.0006856996952180634,-0.0006257346534230364,0.0034923063149909393,-0.01986065284747094,-0.026510408532113058,-0.027844760142118778,7
neg_z3_root2_exit0.5_mdq90_normq50_all_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.22521714788462294,0.22528998630575728,0.04754872621351195,0.5378212748266143,2.1536847487968145,-0.05099207160324324,85
neg_z3_root2_exit0.5_mdq90_normq50_all_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,0.01724829806531738,0.01724829806531738,0.03028909923291728,0.08051395771245942,0.25440534011951077,-0.05099207160324324,53
neg_z3_root2_exit0.5_mdq90_normq50_all_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.20796884981930558,0.2080416882404399,0.017259626980594675,1.062898919345949,2.6147285982706654,-0.028089710881316815,32
neg_z3_root2_exit0.5_mdq90_normq50_all_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.0018667688177198011,-0.0017939303965854745,0.003492107212592782,-0.05412589825965056,-0.0722483639410496,-0.02808971088131678,7
neg_z3_root2_exit0.5_mdq90_normq50_post2020_topo_hold,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.2091499189418073,0.20920988398360232,0.017259826082992834,0.6558151506845844,2.626186716980687,-0.027844760142118813,32
neg_z3_root2_exit0.5_mdq90_normq50_post2020_topo_hold,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,0.0,0.0,0.0,,,0.0,0
neg_z3_root2_exit0.5_mdq90_normq50_post2020_topo_hold,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.20914991894180732,0.20920988398360235,0.017259826082992834,1.0688449572196244,2.6293558360933043,-0.027844760142118813,32
neg_z3_root2_exit0.5_mdq90_normq50_post2020_topo_hold,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.0006856996952180634,-0.0006257346534230364,0.0034923063149909393,-0.01986065284747094,-0.026510408532113058,-0.027844760142118778,7
neg_z3_root2_exit0.5_mdq90_normq50_post2020_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.20796884981930555,0.2080416882404399,0.017259626980594675,0.6521770084525123,2.611617915399356,-0.028089710881316815,32
neg_z3_root2_exit0.5_mdq90_normq50_post2020_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,0.0,0.0,0.0,,,0.0,0
neg_z3_root2_exit0.5_mdq90_normq50_post2020_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.20796884981930558,0.2080416882404399,0.017259626980594675,1.062898919345949,2.6147285982706654,-0.028089710881316815,32
neg_z3_root2_exit0.5_mdq90_normq50_post2020_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,-0.0018667688177198011,-0.0017939303965854745,0.003492107212592782,-0.05412589825965056,-0.0722483639410496,-0.02808971088131678,7
neg_z3_root2_exit0.5_mdq95_normq50_all_topo_hold,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.07957209510624426,0.07960123938347172,0.032099063106324044,0.23128449370533063,0.9261699193416029,-0.0585809665596039,58
neg_z3_root2_exit0.5_mdq95_normq50_all_topo_hold,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.018218794122754352,-0.018218794122754352,0.02189471464845162,-0.08968913667148036,-0.28339676707262756,-0.0585809665596039,39
neg_z3_root2_exit0.5_mdq95_normq50_all_topo_hold,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.09779088922899862,0.09782003350622609,0.01020434845787242,0.6977671555159768,1.7165054016465475,-0.023131836015140073,19
neg_z3_root2_exit0.5_mdq95_normq50_all_topo_hold,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,0.02345494446706073,0.023484088744288194,0.0025530153289379707,1.052869470379008,1.4053918572113469,-0.00036783212088899696,5
neg_z3_root2_exit0.5_mdq95_normq50_all_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.07957209510624426,0.07960123938347172,0.032099063106324044,0.23128449370533063,0.9261699193416029,-0.0585809665596039,58
neg_z3_root2_exit0.5_mdq95_normq50_all_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,-0.018218794122754352,-0.018218794122754352,0.02189471464845162,-0.08968913667148036,-0.28339676707262756,-0.0585809665596039,39
neg_z3_root2_exit0.5_mdq95_normq50_all_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.09779088922899862,0.09782003350622609,0.01020434845787242,0.6977671555159768,1.7165054016465475,-0.023131836015140073,19
neg_z3_root2_exit0.5_mdq95_normq50_all_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,0.02345494446706073,0.023484088744288194,0.0025530153289379707,1.052869470379008,1.4053918572113469,-0.00036783212088899696,5
neg_z3_root2_exit0.5_mdq95_normq50_post2020_topo_hold,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.09779088922899862,0.09782003350622609,0.010204348457872423,0.4284779593437503,1.7158236191599445,-0.023131836015140073,19
neg_z3_root2_exit0.5_mdq95_normq50_post2020_topo_hold,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,0.0,0.0,0.0,,,0.0,0
neg_z3_root2_exit0.5_mdq95_normq50_post2020_topo_hold,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.09779088922899862,0.09782003350622609,0.01020434845787242,0.6977671555159768,1.7165054016465475,-0.023131836015140073,19
neg_z3_root2_exit0.5_mdq95_normq50_post2020_topo_hold,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,0.02345494446706073,0.023484088744288194,0.0025530153289379707,1.052869470379008,1.4053918572113469,-0.00036783212088899696,5
neg_z3_root2_exit0.5_mdq95_normq50_post2020_topo_exit,full,2011-11-07 00:00:00+00:00,2024-11-29 00:00:00+00:00,4041,0.09779088922899862,0.09782003350622609,0.010204348457872423,0.4284779593437503,1.7158236191599445,-0.023131836015140073,19
neg_z3_root2_exit0.5_mdq95_normq50_post2020_topo_exit,pre_2020,2011-11-07 00:00:00+00:00,2019-12-31 00:00:00+00:00,2516,0.0,0.0,0.0,,,0.0,0
neg_z3_root2_exit0.5_mdq95_normq50_post2020_topo_exit,post_2020,2020-01-01 00:00:00+00:00,2024-11-29 00:00:00+00:00,1525,0.09779088922899862,0.09782003350622609,0.01020434845787242,0.6977671555159768,1.7165054016465475,-0.023131836015140073,19
neg_z3_root2_exit0.5_mdq95_normq50_post2020_topo_exit,trade_overlap,2023-06-22 00:00:00+00:00,2024-11-29 00:00:00+00:00,449,0.02345494446706073,0.023484088744288194,0.0025530153289379707,1.052869470379008,1.4053918572113469,-0.00036783212088899696,5
