feature,root,horizon,spearman_ic,pvalue,observations
effective_metals,HG,20,0.009242287975178976,0.4674296962750578,6184
effective_metals,HG,50,-0.009719492438247565,0.44586166175546965,6154
effective_metals,PL,1,-0.008177908163288382,0.5195975691361092,6203
effective_metals,PL,2,-0.020004352075520353,0.11520143638316752,6202
effective_metals,PL,5,-0.011143427178871701,0.3803704835250119,6199
effective_metals,PL,10,0.007558704696318075,0.5519949649894587,6194
effective_metals,PL,20,0.024727736998311947,0.051840704045345985,6184
effective_metals,PL,50,-0.028016199552170645,0.02796450977086757,6154
effective_metals,PA,1,-0.000840219609915769,0.9472491385251808,6203
effective_metals,PA,2,-0.01548526436653285,0.2227171173799583,6202
effective_metals,PA,5,0.002924052675235138,0.8179552948403906,6199
effective_metals,PA,10,0.006089637945968919,0.6318146973715439,6194
effective_metals,PA,20,0.010418393907605725,0.41270507609244383,6184
effective_metals,PA,50,-0.032397600898009485,0.011032758010425933,6154
effective_metals,ALI,1,-0.014945261167250815,0.2392337387247409,6203
effective_metals,ALI,2,-0.004527506445542796,0.7214783821207975,6202
effective_metals,ALI,5,-0.037014652969466086,0.0035601612755106257,6199
effective_metals,ALI,10,-0.03547765492803915,0.005230621604778197,6194
effective_metals,ALI,20,0.007130947402585884,0.5750292355935385,6184
effective_metals,ALI,50,0.00588394064287833,0.6444468945223321,6154
gini,GC,1,-0.008601280327243704,0.4982122514772578,6203
gini,GC,2,-0.01318003076063107,0.299363229518807,6202
gini,GC,5,-0.004013376087762102,0.7520589712891489,6199
gini,GC,10,-0.024404474731883747,0.054784855493630207,6194
gini,GC,20,-0.036063947460750805,0.004563085092053985,6184
gini,GC,50,0.017232732350695435,0.1764747005255761,6154
gini,SI,1,0.016448637396930928,0.1952143966844727,6203
gini,SI,2,0.011776428637862752,0.35378549433680145,6202
gini,SI,5,-1.2163811492032115e-05,0.9992360183913255,6199
gini,SI,10,-0.020156900357190078,0.11268743421001275,6194
gini,SI,20,-0.03970273891505615,0.0017916352728456076,6184
gini,SI,50,0.02777002170219158,0.029371470874111585,6154
gini,HG,1,0.011692192872778952,0.3572004022294761,6203
gini,HG,2,-0.0022197894262559583,0.8612528484313441,6202
gini,HG,5,-0.0006015453220171367,0.9622323982961404,6199
gini,HG,10,-0.001964231687602296,0.8771699004733001,6194
gini,HG,20,-0.008277331940467217,0.5151783050771884,6184
gini,HG,50,0.01121648462583811,0.37899292859010353,6154
gini,PL,1,0.008848185160438062,0.48596018359493887,6203
gini,PL,2,0.02090272946025731,0.09976457887134023,6202
gini,PL,5,0.012607902649752822,0.32095053809529045,6199
gini,PL,10,-0.007422716678492299,0.5591714932164252,6194
gini,PL,20,-0.025365259890721675,0.04608636579584763,6184
gini,PL,50,0.027666702318815222,0.0299798605408912,6154
gini,PA,1,0.00034711614677824924,0.9781940920995508,6203
gini,PA,2,0.014312286507356312,0.2597581915800423,6202
gini,PA,5,-0.002244303635068347,0.8597699782399231,6199
gini,PA,10,-0.005173962945314819,0.6839186691646709,6194
gini,PA,20,-0.009849718372275149,0.4386774801158904,6184
gini,PA,50,0.034460894619473124,0.006858814433958686,6154
gini,ALI,1,0.01423952869348655,0.2621501148765956,6203
gini,ALI,2,0.0035452701206670936,0.7801339571265793,6202
gini,ALI,5,0.0372360680978862,0.0033661321963472765,6199
gini,ALI,10,0.035563807110851525,0.005121952544126442,6194
gini,ALI,20,-0.010104861971144767,0.42691025518802417,6184
gini,ALI,50,-0.007414320146564735,0.5608871897446761,6154
share_variance,GC,1,-0.009940805907636019,0.4337500049104156,6203
share_variance,GC,2,-0.013348107016636124,0.2932423143897039,6202
share_variance,GC,5,-0.004685864904311662,0.7122296652914483,6199
share_variance,GC,10,-0.027816378680662716,0.028583358802731895,6194
share_variance,GC,20,-0.03376302582419942,0.007924001464317446,6184
share_variance,GC,50,0.025426123990868844,0.04609400750431291,6154
share_variance,SI,1,0.01611034937137299,0.20456105048112713,6203
