signal,root,horizon,mechanism,beta,tstat,correlation,sign_agreement,observations
SI_abs_signed_notional_share,PL,1,mean_reversion,-0.0003904315856624307,-0.22524440609247598,-0.0028603644504152856,0.48621634692890536,6203
SI_abs_signed_notional_share,PL,2,momentum,0.0005091912242930927,0.2761546743047603,0.003507146301559488,0.4814575943244115,6202
SI_abs_signed_notional_share,PL,5,momentum,0.0007328411318758795,0.3356408908708,0.00426363648185767,0.47378609453137605,6199
SI_abs_signed_notional_share,PL,10,mean_reversion,-0.0007456687797003992,-0.27739903793520787,-0.003525224486844021,0.47077817242492737,6194
SI_abs_signed_notional_share,PL,20,mean_reversion,-0.0017441875864414186,-0.49501022289476676,-0.006295657029487848,0.4576326002587322,6184
SI_abs_signed_notional_share,PL,50,mean_reversion,-0.0045768345770755186,-0.8641677531105487,-0.011017004713295395,0.44020149496262595,6154
SI_abs_signed_notional_share,PA,1,mean_reversion,-0.0008161460483031457,-0.3954926989337827,-0.0050222939457864706,0.42479445429630824,6203
SI_abs_signed_notional_share,PA,2,mean_reversion,-0.0005223204777160378,-0.22698527827237205,-0.0028827039390929184,0.44276039987100935,6202
SI_abs_signed_notional_share,PA,5,momentum,0.004823527969298012,1.8574805988328196,0.023589170706666926,0.4560412969833844,6199
SI_abs_signed_notional_share,PA,10,momentum,0.003250215086714956,1.041497965235493,0.013234420069448038,0.47142395866968034,6194
SI_abs_signed_notional_share,PA,20,momentum,0.0024077858740075573,0.6129924578584315,0.007796100558889812,0.4650711513583441,6184
SI_abs_signed_notional_share,PA,50,momentum,0.0004181262553100651,0.07232106393118984,0.0009220542171802782,0.4657133571660709,6154
SI_abs_signed_notional_share,ALI,1,mean_reversion,-0.0040535039127381125,-1.314833244603999,-0.01669472541059315,0.127196517813961,6203
SI_abs_signed_notional_share,ALI,2,mean_reversion,-0.0070376369268257315,-1.920972514528367,-0.024389118414626387,0.20106417284746855,6202
SI_abs_signed_notional_share,ALI,5,mean_reversion,-0.012801934119852285,-2.8286442206625915,-0.03590933731772587,0.32424584610421037,6199
SI_abs_signed_notional_share,ALI,10,mean_reversion,-0.009705475841398433,-1.856906089337761,-0.02359139264089125,0.42072973845657086,6194
SI_abs_signed_notional_share,ALI,20,mean_reversion,-0.00882302727959936,-1.5568561902039004,-0.01979697690100371,0.47978654592496767,6184
SI_abs_signed_notional_share,ALI,50,mean_reversion,-0.007091967278375904,-1.1258311661185214,-0.014352262513959671,0.5092622684432889,6154
HG_signed_notional_share,GC,1,momentum,0.0025770252729702212,1.0769802774923953,0.01367528138860543,0.507657585039497,6203
HG_signed_notional_share,GC,2,momentum,0.001903078016767666,0.7764873599150834,0.009860919870574513,0.5014511447920026,6202
HG_signed_notional_share,GC,5,momentum,0.0016685935621945976,0.6399138058551496,0.008128611804245052,0.4991127601226004,6199
HG_signed_notional_share,GC,10,mean_reversion,-0.0013967034374984778,-0.48437484032138084,-0.006155422605757036,0.5069422021310946,6194
HG_signed_notional_share,GC,20,momentum,0.000834905586590682,0.241351571747208,0.0030696127137578647,0.5016170763260026,6184
HG_signed_notional_share,GC,50,mean_reversion,-0.00417697437342113,-0.8783424074505733,-0.011197690477346652,0.5079623009424764,6154
HG_signed_notional_share,SI,1,momentum,0.002046924334721626,1.0051112450002544,0.012762856670338158,0.5020151539577624,6203
HG_signed_notional_share,SI,2,momentum,0.001812825379242327,0.7749280756414249,0.009841119823018649,0.4964527571751048,6202
HG_signed_notional_share,SI,5,momentum,0.0011157468498417195,0.3665223673175411,0.004655914834070205,0.49895144378125506,6199
HG_signed_notional_share,SI,10,mean_reversion,-0.0010065070498841138,-0.25569305973538653,-0.00324938501667809,0.49951566031643524,6194
HG_signed_notional_share,SI,20,momentum,0.00043427518140768995,0.08194667751606738,0.001042237304738146,0.5051746442432082,6184
HG_signed_notional_share,SI,50,momentum,0.011059338929270286,1.3761363040976395,0.017542296829066467,0.5058498537536562,6154
HG_signed_notional_share,HG,1,momentum,0.00795540404401395,2.347660657717068,0.029799675814870388,0.48137997743027566,6203
HG_signed_notional_share,HG,2,momentum,0.005702078696574353,1.6613787239546005,0.021094835809130186,0.4800064495324089,6202
HG_signed_notional_share,HG,5,momentum,0.006893585648255509,1.9323859763038371,0.024539873652503714,0.49201484110340377,6199
HG_signed_notional_share,HG,10,momentum,0.005186049746586145,1.3612447531026752,0.01729640206915566,0.4975783015821763,6194
HG_signed_notional_share,HG,20,momentum,0.001912878948381028,0.46446665148465993,0.005907210669211464,0.4972509702457956,6184
HG_signed_notional_share,HG,50,momentum,0.008721619267725054,1.694572336405057,0.021599843999435327,0.5092622684432889,6154
HG_signed_notional_share,PL,1,mean_reversion,-0.002929658712069684,-1.3303747047330161,-0.016892002752295122,0.4957278736095438,6203
HG_signed_notional_share,PL,2,mean_reversion,-0.0016272772025495397,-0.6946076908372996,-0.008821183272557067,0.49532408900354724,6202
HG_signed_notional_share,PL,5,mean_reversion,-0.0024590209204145477,-0.8863255177975767,-0.011258356061009504,0.49507985158896595,6199
