,tsne1,tsne2
4887,-38.32242,4.6469426
4890,30.958824,-4.578419
4892,28.69551,4.3344646
4895,-15.342814,1.2039965
4897,-10.801348,29.442163
4900,53.0675,-3.1827435
4902,-20.128408,13.221598
4905,17.355862,-4.544823
4907,-10.669901,34.078045
4910,18.93879,-0.8972858
4912,0.34041727,-11.9586935
4915,13.668063,-7.382878
4917,-8.9774685,-7.384091
4920,-13.759084,34.820423
4922,-12.861588,37.20662
4925,-6.3659086,-14.197177
4927,18.00756,-3.6078036
4930,-23.532326,-27.550213
4932,18.208286,-30.701935
4935,-9.299637,-7.5423374
4937,-34.04183,-18.458136
4940,-10.615636,-43.150322
4942,2.7789712,-2.3232331
4945,9.533725,-35.83919
4947,-5.97904,-40.95114
4949,-1.0377989,-31.054998
4952,35.91936,9.960686
4954,-4.3259897,3.0996368
4957,31.831776,-23.761969
4959,31.98543,-17.10889
4962,-34.100273,-0.11204471
4964,45.342308,-9.048639
4967,19.401917,-26.908806
4969,19.000847,-39.259815
4972,-18.259151,-4.1530747
4974,28.34415,-15.979569
4977,-28.383259,-25.41456
4979,3.8876631,-15.45474
4982,-33.364502,39.15706
4984,-29.391815,19.35406
4987,-28.538979,16.21982
4989,-26.033392,-23.95897
4992,18.882607,-39.479763
4994,-15.370152,24.145947
4997,17.481695,-39.031876
4999,-25.91622,9.703937
5002,-21.874777,32.940247
5004,-15.098141,-6.063089
5007,-25.172562,22.857107
5009,-37.251144,31.50176
5012,-25.629723,20.244986
5014,-10.674655,-17.63448
5017,-15.468339,23.157446
5019,19.655798,-3.1115685
5021,22.390926,-7.1690392
5024,-3.0365996,-37.0971
5026,-6.509535,-13.975973
5029,43.371387,2.9292002
5031,18.617765,9.120792
5034,17.073704,-1.9379151
5036,17.993658,-1.9460706
5039,-3.2167218,27.254068
5041,22.678177,-12.006146
5044,20.294283,-14.80158
5046,-4.7199697,-36.94623
5049,-6.384521,-41.87329
5051,15.72402,6.822737
5054,-29.59441,-12.343436
5056,-29.78683,-14.8200035
5059,-10.15976,4.4163685
5061,-2.697922,-32.491016
5064,-4.8211503,6.532756
5066,-13.245439,-38.98684
5069,27.5128,-14.390546
5071,11.192286,-36.284935
5074,-13.478996,-27.188284
5076,-16.052977,-18.693201
5079,-24.893192,-23.92575
5081,-26.32567,5.9186716
5084,-21.396452,-27.111305
5086,-24.101254,-16.923876
5088,-0.35846716,-17.98851
5091,11.451846,3.4924808
5093,-28.608297,36.425606
5096,-31.119926,19.943537
5098,-12.705904,-17.263618
5101,-44.190567,-6.3773203
5103,-29.007206,18.324461
5106,-9.24828,33.26094
5108,-31.749245,40.933605
5111,28.854502,-15.29213
5113,11.429136,16.40618
5116,-3.6667926,-34.48807
5118,-5.8430815,15.270307
5121,0.48853853,3.3714302
5123,32.176655,-3.9567895
5126,46.759926,-1.6169664
5128,15.825764,8.432192
5131,-7.2122164,-31.619625
5133,8.418248,27.474384
5136,-9.124122,13.305697
5138,-4.0662923,33.147278
5141,40.44387,0.93679786
5143,-27.690466,-3.122033
5146,50.630363,-11.518304
5148,30.889902,-11.977729
5151,4.321607,-14.890643
5153,-33.624603,27.070625
5156,-37.7228,-0.12852676
5158,-29.720434,-8.479316
5160,0.14905778,32.870953
5163,-26.503138,25.205818
5165,-6.699199,4.984098
5168,14.661754,24.279894
5170,-13.480301,19.11086
5173,27.310612,7.3866158
5175,-24.596596,36.263756
5178,-19.248535,-27.71236
5180,-11.475238,22.584047
5183,-1.3030615,-26.220997
5185,-27.187744,-25.716629
5188,-31.982584,-20.97799
5190,18.949102,-24.256441
5193,-19.48922,10.52987
5195,-7.6790395,25.059137
5198,-29.214632,-6.9198303
5200,-6.036144,-10.181821
5203,-15.622087,29.684511
5205,-30.853697,-10.391787
5208,55.422817,-6.588019
5210,46.389034,-7.061599
5213,-15.998692,-22.8055
5215,-30.296997,21.218117
5218,-14.206264,-9.04084
5220,18.293406,10.080019
5223,-34.819206,-17.380714
5225,7.950763,-13.023996
5227,-13.6972885,-30.838236
5230,-26.712734,-24.477957
5232,-18.058882,-21.571745
5235,-12.149149,32.916958
5237,-25.313686,22.075754
5240,-1.8785117,-32.1131
5242,9.388879,18.951586
5245,-34.13019,33.65738
5247,-13.370646,24.319855
5250,-38.187443,3.566486
5252,-24.8935,-24.612831
5255,-8.162347,-21.333313
5257,-14.443512,-36.534515
5260,-27.918283,-24.468813
5262,-27.015568,-10.277502
5265,-29.125616,-12.447914
5267,1.0190333,-17.396755
5270,-17.573254,-36.15319
5272,29.767109,-20.85285
5275,-32.915184,20.120844
5277,-12.153894,-25.854227
5280,-28.65173,3.85295
5282,-23.806484,12.640195
5285,-8.27198,-8.339943
5287,-16.504595,21.75015
5290,-15.015492,-32.405376
5292,-5.80666,21.319468
5295,-38.976357,-4.0028405
5297,-33.86414,17.358187
5299,-27.021381,-15.220335
5302,-36.87753,-5.9432783
5304,-38.508904,-2.9236438
5307,7.0798573,-11.5901985
5309,7.1921535,27.968985
5312,-28.25764,15.946949
5314,-35.91626,28.12803
5317,-21.47961,-5.4217644
5319,-40.380943,-6.6965785
5322,-15.729284,-26.417446
5324,-43.292164,-7.8126097
5327,35.338646,8.741308
5329,30.584826,-4.541003
5332,-19.683228,38.04367
5334,53.827084,-7.2319565
5337,-23.67508,18.106325
5339,9.2110815,-38.709934
5342,-2.2594895,-18.358492
5344,-13.035975,4.536038
5347,-8.7125,13.146288
5349,12.126998,-8.293437
5352,-19.084587,-19.097263
5354,12.456394,-24.145203
5357,-14.46807,28.522802
5359,16.908136,1.5661715
5362,-11.834898,16.226915
5364,-21.978144,18.061178
5367,-39.700714,-3.5530477
5369,-34.225113,4.22799
5371,-20.515047,-27.30042
5374,9.270961,23.577715
5376,24.339804,-6.274618
5379,4.3884573,-13.0739565
5381,-14.167265,9.022535
5384,-20.538763,0.9486124
5386,13.906849,-30.176313
5389,-28.780691,20.682196
5391,-30.83535,10.980331
5394,-8.867814,-10.734731
5396,19.457369,-28.370441
5399,-21.380827,37.023064
5401,-24.62411,-24.828506
5404,-24.403101,25.804384
5406,-14.213952,-28.000187
5409,41.06675,1.8441178
5411,-31.072338,-21.245672
5414,11.084009,-9.583594
5416,-34.428013,-16.845533
5419,-41.705074,-5.294717
5421,-38.19987,-5.189985
5424,11.262507,-4.7055364
5426,-15.049018,-7.8611045
5429,-16.824953,-22.536283
5431,22.032928,-16.73483
5434,-33.370037,27.057085
5436,-26.772488,-25.769146
5438,-13.666389,-3.7287707
5441,-28.721228,16.235374
5443,-26.484339,5.773897
5446,-21.979301,10.89763
5448,16.256344,22.180458
5451,-30.206327,-3.1758647
5453,-40.7267,-4.949219
5456,14.353536,-5.527812
5458,-6.7101507,-6.1173496
5461,-1.31711,-25.456022
5463,-6.7131248,-23.30978
5466,24.591152,17.284014
5468,12.819621,18.25274
5471,45.32481,-8.770485
5473,-1.6270639,11.253043
5476,-13.047631,30.869469
5478,-19.17524,-2.3277671
5481,-10.9690485,31.656456
5483,-3.6087108,8.940476
5486,21.226776,18.61891
5488,-2.5982602,4.6235642
5491,-25.60845,-0.5614915
5493,-26.677525,25.036034
5496,15.454494,0.9983363
5498,-26.173595,-9.640779
5501,-28.095278,-12.535997
5503,-29.823296,-12.428853
5506,16.748182,4.643837
5508,-6.392974,-12.4768305
5510,-13.140919,9.688009
5513,-13.223222,-16.189823
5515,-19.075895,-37.24868
5518,-23.36071,-25.689003
5520,-15.423198,11.814237
5523,-34.067104,42.023693
5525,36.42625,11.487551
5528,40.737293,7.211316
5530,12.177414,24.709799
5533,13.890195,25.668665
5535,-29.71872,39.750248
5538,-10.520789,15.980678
5540,42.66179,4.730646
5543,25.921398,22.833597
5545,4.664101,29.958975
5548,39.519352,8.645247
5550,43.77604,4.1612267
5553,38.74464,10.480183
5555,-30.270174,-2.1210992
5558,-21.102633,27.29777
5560,3.4829578,31.999664
5563,4.984638,32.190243
5565,-36.310577,1.1282985
5568,23.852428,20.098244
5570,-12.877482,36.904186
5573,25.817793,4.903593
5575,30.30178,4.412288
5577,16.371893,8.736232
5580,24.858896,22.893362
5582,16.180244,23.644243
5585,3.7011712,26.389763
5587,-15.2653055,36.047424
5590,-4.881189,35.295975
5592,-6.2352033,34.703976
5595,-37.752132,-6.5508986
5597,24.18947,18.320555
5600,20.782629,23.821472
5602,21.623669,17.464146
5605,36.018482,7.164959
5607,18.781635,4.377018
5610,14.342092,21.594368
5612,23.61122,5.821297
5615,29.428751,5.432114
5617,8.217572,18.221945
5620,40.08609,7.879156
5622,-26.400133,15.664813
5625,2.5108144,-10.32362
5627,12.232422,13.681691
5630,1.1484319,5.3164554
5632,49.29634,-5.961477
5635,25.009434,22.700165
5637,-17.201904,34.05486
5640,22.69762,18.74648
5642,22.157064,17.609896
5645,5.5134473,7.976657
5647,5.4011083,8.171709
5649,-0.4757852,-34.699337
5652,47.72365,-4.775977
5654,33.114277,2.971557
5657,-6.142698,25.98794
5659,-31.952942,-0.08026689
5662,29.009537,4.535469
5664,21.289043,24.084417
5667,-31.280924,40.581326
5669,-27.61317,14.2982235
5672,38.734436,-14.234284
5674,42.476765,5.5782876
5677,-7.354477,28.690683
5679,-14.660879,35.174496
5682,42.51137,5.0424166
5684,8.858602,-19.602493
5687,4.3112907,13.745208
5689,39.489544,7.929085
5692,22.709446,17.374813
5694,5.9072824,32.848766
5697,33.016624,11.048445
5699,-16.42163,34.093803
5702,25.459894,18.276663
5704,-12.669527,-29.639122
5707,26.059664,22.174816
5709,-28.025288,37.8193
5712,-29.111801,35.3836
5714,27.216381,8.964968
5716,6.195593,-10.749578
5719,3.7204854,-13.2993145
5721,29.768686,14.903803
5724,45.492374,-5.3925457
5726,-41.03423,-5.2880654
5729,18.751383,-5.7228265
5731,2.0562367,-21.102997
5734,22.950579,-8.802324
5736,20.388897,20.011913
5739,-3.055946,-23.415066
5741,-12.087996,-10.218342
5744,-26.329992,16.806509
5746,-10.078054,17.133879
5749,21.427954,-0.97889364
5751,-4.16375,-26.97719
5754,34.377834,-22.145855
5756,-8.686799,28.758318
5759,-21.957659,34.396793
5761,8.313674,22.37133
5764,-37.824005,-0.89116603
5766,12.639077,19.261305
5769,49.09644,-6.853263
5771,4.2188797,7.304784
5774,1.9693676,-17.146252
5776,0.48133186,3.3597875
5779,20.255095,18.12131
5781,22.536507,11.055661
5784,4.9855537,-20.582764
5786,-2.299427,20.337774
5788,-16.987736,-27.972462
5791,-25.105742,10.452735
5793,-12.573501,-9.674487
5796,-33.889496,5.053376
5798,6.4653473,-14.242467
5801,-12.582851,-6.469906
5803,-30.899399,-8.308683
5806,-14.946872,-19.91443
5808,8.966481,-5.133256
5811,-8.757816,-25.812567
5813,-14.20798,-23.966057
5816,-24.160875,-8.875316
5818,-6.4004526,-12.948
5821,35.90973,-5.0156927
5823,16.691795,-8.223334
5826,8.173414,-3.0112915
5828,8.212989,-0.9436774
5831,15.97183,8.220548
5833,-31.665506,4.3112617
5836,-25.063768,35.552708
5838,-33.75569,-17.423176
5841,0.7989788,30.68115
5843,-25.14507,-15.534841
5846,-32.066185,26.312975
5848,-18.408247,33.760223
5851,-27.157772,13.490422
5853,-30.931845,-18.815903
5855,-39.361103,-2.9529557
5858,-40.41816,-7.744203
5860,32.005074,-20.027308
5863,-30.940496,10.52791
5865,-0.461546,-23.307081
5868,-11.804183,-31.173117
5870,-16.822746,-10.08015
5873,-8.304286,-32.639847
5875,-8.010867,15.771911
5878,-21.714813,12.807828
5880,-4.018324,17.20421
5883,-18.37584,-25.600004
5885,-25.295916,-27.601849
5888,-40.763332,-7.3422985
5890,-33.585724,-15.550513
5893,-31.042244,25.959652
5895,18.699083,16.359156
5898,0.6745297,6.4345827
5900,-3.5679893,6.641957
5903,-23.414778,17.713013
5905,19.7207,-0.19048236
5908,-30.98014,26.337694
5910,-21.131071,11.316536
5913,36.771378,-12.023914
5915,18.797405,-3.1107843
5918,51.558918,-4.3169136
5920,8.435542,-20.837967
5923,-14.087461,-3.6334314
5925,34.48837,5.293553
5927,30.337736,-3.6326597
5930,-9.535635,15.531087
5932,-17.477983,-21.983501
5935,-7.405985,-8.893089
5937,-34.501606,28.819593
5940,-23.24431,-16.04477
5942,-5.505179,5.4197893
5945,-6.705839,22.620005
5947,-7.954106,10.972507
5950,-6.293338,-28.724434
5952,-23.053501,-2.559192
5955,28.937132,-15.433441
5957,-9.311705,-27.405548
5960,-6.865608,-5.5150547
5962,16.355604,0.69398403
5965,-6.4302135,-6.3746376
5967,-19.276344,-22.644417
5970,33.031845,-23.26051
5972,-11.680144,19.100523
5975,-20.889408,-3.607442
5977,22.23426,22.502659
5980,23.565125,-8.802147
5982,-19.682281,-20.447777
5985,-44.836224,-5.2445054
5987,-24.400528,-25.56953
5990,38.935406,7.849059
5992,4.517917,12.578794
5994,-34.62345,42.997715
5997,35.49336,10.127612
5999,-31.21097,40.31474
6002,-13.863271,17.384386
6004,-11.59976,17.136284
6007,-1.5239751,11.499733
6009,-11.588489,-15.410948
6012,3.1572406,26.477236
6014,-7.9469247,-10.770459
6017,-29.266397,27.628738
6019,1.5342283,32.231712
6022,19.847609,23.421396
6024,17.288774,-38.328754
6027,-0.72481966,10.815562
6029,35.182438,6.479954
6032,-20.576887,-26.56839
6034,4.9992733,-13.00671
6037,22.847097,-22.729273
6039,31.153477,-16.24216
6042,23.00281,-10.379769
6044,-30.364267,37.292835
6047,20.467829,10.950438
6049,10.253312,19.641684
6052,6.4230595,3.927755
6054,2.795052,12.987516
6057,52.455936,-6.4753757
6059,13.010637,23.594238
6062,13.677258,24.15392
6064,-17.585258,8.566981
6066,6.154617,-12.847057
6069,2.3082032,-15.9224415
6071,15.9311285,-40.47102
6074,-18.816948,21.426266
6076,19.084154,-38.48814
6079,-1.4367142,-14.947479
6081,15.659836,-32.684986
6084,22.683784,-30.602484
6086,17.26758,-29.9943
6089,-10.5001,9.481894
6091,17.216608,-40.645657
6094,15.083461,-34.610382
6096,18.972502,-35.576855
6099,39.005013,-0.31276813
6101,19.669554,-41.96472
6104,42.4395,3.172438
6106,-25.752798,38.55326
6109,7.5337873,28.563303
6111,26.931868,7.257393
6114,14.234258,-28.35903
6116,35.99195,1.9841042
6119,19.76396,-42.118526
6121,-1.0017953,-8.382922
6124,-9.781272,18.581871
6126,8.310102,28.432999
6129,-3.0158365,10.441405
6131,-1.0781155,11.471696
6133,-3.0785654,-15.357664
6136,11.827169,-27.022055
6138,-26.708878,-1.1047417
6141,17.931364,-29.15327
6143,24.12719,15.485957
6146,4.563718,9.268259
6148,40.581623,-8.998453
6151,20.429157,1.816762
6153,9.139449,-12.430963
6156,6.793493,-19.429344
6158,-7.102932,-9.254813
6161,-23.256958,-2.0361779
6163,-19.618303,-20.78872
6166,44.50104,-7.4256177
6168,-30.475676,6.2979984
6171,6.421514,10.445108
6173,-16.5961,21.57982
6176,-27.459173,-3.9255435
6178,0.48474583,-29.367706
6181,-30.873058,-2.6268284
6183,-0.15303686,-1.7621489
6186,-16.047625,1.0650246
6188,7.342536,-20.75157
6191,-18.373817,16.128258
6193,12.517372,13.075006
6196,25.869144,4.06439
6198,41.12271,-3.398847
6201,44.869972,-9.228741
6203,28.601147,14.525177
