signal,entry,target,horizon,events,direction,train_event_mean_bps,train_event_t,roundtrip_bps,event_gross_to_roundtrip_cost,screen_score,full_observations,full_active_bars,full_gross_return,full_cost_return,full_net_return,full_mean_net_bps,full_tstat,full_annualized_sharpe,full_hit_rate,full_max_drawdown,full_gross_to_cost,full_turnover,train_observations,train_active_bars,train_gross_return,train_cost_return,train_net_return,train_mean_net_bps,train_tstat,train_annualized_sharpe,train_hit_rate,train_max_drawdown,train_gross_to_cost,train_turnover,test_observations,test_active_bars,test_gross_return,test_cost_return,test_net_return,test_mean_net_bps,test_tstat,test_annualized_sharpe,test_hit_rate,test_max_drawdown,test_gross_to_cost,test_turnover
resid:PL,1.5,GC,20,41593,1.0,1.164512444604059,9.320682184103436,1.1015763557651,1.0571327520871185,9.853198408610641,242166,78436,0.3496176685562977,0.08625342865640734,0.2633642398998905,0.010875359872975169,1.303508965861805,0.7525070693983571,0.14601967245608385,-0.1840279685910975,4.053377054134374,1566.0,169516,54363,0.2517960510153001,0.052930743894513056,0.19886530712078715,0.011731359111870687,1.452453342626771,1.0021898226430928,0.14784445126123788,-0.13336269326755393,4.757085060378341,961.0,72600,24023,0.0979172015594223,0.033322684761894275,0.06459451679752805,0.008897316363295875,0.435035252126906,0.4586794529228992,0.14157024793388429,-0.1840279685910955,2.9384547571447257,605.0
resid:HG,2.5,PL,50,7533,1.0,6.6236522328461955,7.617823263447264,5.126364894653202,1.2920758410613074,9.842805400175017,242166,25335,0.12892630809100147,0.1250833034295381,0.0038430046614635616,0.00015869298999296192,0.015937290283552785,0.009200491841264927,0.04711231138970789,-0.20660267764345125,1.0307235622668713,488.0,169516,17880,-0.004299661551455003,0.08612293023017378,-0.09042259178162863,-0.005334162662027693,-0.5959456883505292,-0.41120130071290356,0.047995469454210814,-0.20660267764345125,-0.04992470112156711,336.0,72600,7455,0.13322596964245648,0.03896037319936434,0.09426559644309222,0.012984241934310223,0.5029848502593425,0.5303221171560608,0.045082644628099175,-0.1108278584006182,3.419524986599208,152.0
feat:SI_abs_signed_notional_share,2.0,SI,50,7867,1.0,5.6979078852455505,6.3639354381282365,3.739016638624893,1.5239054639085756,9.698035986125035,242166,184884,0.8077538117796581,0.5202841652646538,0.2874696465150052,0.011870768254627205,0.45319420103570457,0.2616260025984841,0.3380656244063989,-0.8842033731949384,1.5525243044227122,2783.0,169516,130064,0.7389460312490286,0.375958123013733,0.36298790823529614,0.021413194520593697,0.9110284543322515,0.6286077619669638,0.341932324972274,-0.3225141320568635,1.9655009055943085,2011.0,72600,54770,0.06558655557568072,0.14432604225092088,-0.07873948667523989,-0.010845659321658388,-0.15956284513364652,-0.16823509854638682,0.32889807162534435,-0.8842033731949357,0.4544332717282853,772.0
feat:PL_notional_share,1.5,GC,50,11389,1.0,1.9801031960650899,5.390576288804461,1.1015763557651,1.7975178803559277,9.689657264548718,242166,178508,0.5119986759846551,0.16562200508928276,0.3463766708953725,0.014303274237315417,1.198230485522665,0.6917305018522019,0.3415880016187243,-0.420899476369226,3.091368660273429,3007.0,169516,125962,0.7035053454263238,0.12012690159618417,0.5833784438301397,0.03441435875257437,2.8607261845785312,1.9738951905802629,0.34868684961891505,-0.09503119055855844,5.856351375741058,2181.0,72600,52496,-0.1916022534600934,0.04549510349309863,-0.23709735695319192,-0.03265803814782258,-1.1576471099435726,-1.2205653230874174,0.32486225895316806,-0.4208994763692335,-4.211491759528769,826.0
anom:md_ewma,2.0,GC,50,6951,1.0,2.2881469252887214,4.657516399325761,1.1015763557651,2.0771568973078485,9.67439231318392,242166,167109,0.44728452437962307,0.20015642384251867,0.24712810053710454,0.010204904922123855,0.861583423897855,0.49738638884691305,0.31748057117844786,-0.34382243389917855,2.2346748397720306,3634.0,169516,118878,0.4951020236769006,0.14023067008889725,0.3548713535880034,0.020934386936218612,1.7675090991741755,1.2195776474429592,0.32772127704759435,-0.1156796931869658,3.5306258136186446,2546.0,72600,48202,-0.05239186452864786,0.05987067493583319,-0.11226253946448092,-0.015463159705851368,-0.5481378811050309,-0.5779292188446145,0.2935261707988981,-0.34382243389917205,-0.8750839135319454,1087.0
feat:rank_turnover_l1,1.5,GC,50,14905,1.0,1.8920066205888426,5.553788352998165,1.1015763557651,1.7175446901043454,9.538879695655355,242166,218403,0.716331547686389,0.12299100012117342,0.5933405475652157,0.024501397700966102,1.7972407144293836,1.0375351289774306,0.41296053120586707,-0.2966602396616591,5.824259880646904,2233.0,169516,151074,0.658215558861416,0.0908249705328325,0.5673905883285836,0.03347121146845038,2.465462214682154,1.7011638633410329,0.4154180136388306,-0.12477476204625237,7.247077042799329,1649.0,72600,67279,0.05802040480654824,0.032166029588340916,0.025854375218207395,0.0035612087077420656,0.10925324920301832,0.11519117204752675,0.4071212121212121,-0.2966602396616793,1.8037788794293297,584.0
feat:HG_notional_share,3.0,HG,20,2759,-1.0,5.478526023931967,2.7539186761680585,1.6007683688161451,3.4224352071521964,9.425108234951532,242166,44453,-0.09933524717115683,0.2831759244435761,-0.38251117161473325,-0.0157954118916253,-1.2955442512527728,-0.7479090925481753,0.07949505710958599,-0.4610221003609507,-0.350789875115071,3538.0,169516,28564,-0.021314684805731066,0.18728989915148897,-0.20860458395722026,-0.012305893482457128,-0.7847181277207833,-0.5414538960838744,0.07419358644611718,-0.4610221003609507,-0.11380584271921006,2340.0,72600,15889,-0.07802056236542576,0.09588602529208709,-0.17390658765751293,-0.023954075434919137,-1.3536161006798255,-1.4271852441657578,0.09192837465564738,-0.19295300375160018,-0.8136802221988061,1198.0
anom:md_rolling,1.5,GC,50,10778,1.0,2.008149254561587,5.141071948726461,1.1015763557651,1.8229778117984627,9.372060091387823,242166,194481,0.557880217702631,0.16595247799601232,0.39192773970661887,0.016184259545378745,1.2532425483351517,0.7234886003791373,0.36885855157206215,-0.3808082885275488,3.361686577021383,3013.0,169516,137365,0.6307647722362217,0.11434362572841737,0.5164211465078044,0.030464448577585856,2.3953043412228125,1.65275507477914,0.3784008589159725,-0.09739344507309877,5.516396460388436,2076.0,72600,57084,-0.07515714686388009,0.051553773449806675,-0.1267109203136867,-0.017453294809047754,-0.5594399569768826,-0.5898455634453085,0.3465702479338843,-0.38080828852756643,-1.4578398793068739,936.0
feat:HG_abs_signed_notional_share,1.5,GC,50,10372,1.0,1.9947462304908772,5.057894591360011,1.1015763557651,1.8108106805773132,9.158889547268933,242166,200736,0.39455982814401125,0.1430396897960982,0.25152013834791315,0.010386269680628706,0.790143992362274,0.4561448794501729,0.3797106117291445,-0.37633922495319216,2.7583940422861146,2597.0,169516,137833,0.549241041715895,0.10283215281067208,0.446408888905223,0.026334321769344665,2.05694882788619,1.4192904656593153,0.378931782250643,-0.14660736698261856,5.341141138288938,1867.0,72600,62853,-0.1547767975903085,0.040207536985426146,-0.19498433457573452,-0.02685734636029401,-0.837531926515029,-0.8830518538008286,0.3814049586776859,-0.37633922495318894,-3.8494473721782505,730.0
feat:GC_notional_share,2.5,SI,50,3007,-1.0,6.941426721447364,4.924919216843703,3.739016638624893,1.856484576650675,9.143036567320856,242166,89168,0.5953426439798739,0.48308094971033616,0.11226169426953844,0.0046357331033067585,0.27783293288350924,0.16039110706714174,0.16446569708381853,-0.41033241492030353,1.232386920529265,2584.0,169516,63157,0.5515257036094718,0.36623667975330826,0.18528902385616405,0.010930474047061283,0.6688772707643187,0.4615239427553458,0.16613181056655418,-0.20211697421636646,1.5059269977572196,1959.0,72600,25973,0.04429152630309119,0.11665731912509666,-0.07236579282200531,-0.009967740058127452,-0.2461025400402851,-0.25947823280234883,0.16042699724517906,-0.4103324149202939,0.3796720740307385,624.0
feat:PL_abs_signed_notional_share,2.5,GC,50,4892,1.0,2.3809269771986643,4.203705762039672,1.1015763557651,2.1613817006311753,9.085812708910376,242166,151432,0.6897953325454065,0.1778495026382754,0.5119458299071312,0.021140285172449116,1.9408667115907163,1.1204494633194544,0.28763740574647145,-0.20246060311973257,3.8785339419720932,3229.0,169516,108436,0.5812723521014096,0.12811333017548115,0.4531590219259285,0.026732522117436024,2.3618494320259846,1.6296712561596218,0.29815474645461193,-0.10278544312807447,4.537173074068258,2326.0,72600,42983,0.1065856211037719,0.049681093645006016,0.056904527458765966,0.007838089181648205,0.31441880113711657,0.3315074881613873,0.2631542699724518,-0.20246060311974842,2.145396030638427,902.0
size:HG_large_minus_small_share,3.0,GC,50,3573,1.0,2.743820656434227,3.6161821133071017,1.1015763557651,2.4908129537044266,9.007233250779578,242166,125341,0.3911736988736054,0.16958767997003715,0.22158601890356852,0.009150170498896151,0.8247734642058075,0.47613624357137163,0.23599514382696168,-0.2771678158881066,2.306616252682496,3079.0,169516,77190,0.31327316205326117,0.112966655283711,0.20030650676955028,0.011816377614475937,1.1774567534012736,0.8124427410019472,0.21147856249557564,-0.1648412747515967,2.7731471845960987,2051.0,72600,48101,0.07780495280191957,0.05662102468632614,0.02118392811559351,0.0029178964346547537,0.10190765946317155,0.10744634891699545,0.29301652892561986,-0.2771678158881033,1.374135371674213,1028.0
feat:SI_notional_share,2.0,SI,20,7938,1.0,4.511037796849188,7.41569720967301,3.739016638624893,1.2064770587670408,8.946868558233245,242166,95926,0.8141097196870568,1.0919798093103998,-0.27787008962334203,-0.011474364263494546,-0.6444569113883801,-0.37204069511080046,0.17616841340237688,-0.5570531254753306,0.7455355060101141,5841.0,169516,68053,0.8421402799885147,0.8179098896991953,0.02423039028932003,0.001429386623641428,0.0809047687462069,0.055824124232523954,0.1802838670096038,-0.3273144460501577,1.0296247674645806,4375.0,72600,27837,-0.022792864885110564,0.27369601794734216,-0.29648888283245234,-0.04083868909537911,-0.9562655079999773,-1.0082386149491083,0.16646005509641873,-0.557053125475331,-0.08327802887324362,1464.0
resid:SI,2.5,SI,50,6849,1.0,5.523309671090531,6.041633710729609,3.739016638624893,1.4772091715328264,8.924756728531682,242166,21669,0.19867802039969584,0.06991961114228551,0.12875840925741047,0.005316948261003215,0.5351325808378603,0.30892848510607795,0.038399279832841936,-0.2532954056807504,2.841520671437783,374.0,169516,15310,0.1987319817700186,0.04972892129371108,0.14900306047630762,0.00878991130490972,1.0544135852250593,0.727543207727472,0.039689468840699405,-0.13655921508675714,3.996305904088675,266.0,72600,6359,-5.396137032276371e-05,0.02019068984857442,-0.02024465121889714,-0.0027885194516387244,-0.1039567512006491,-0.109606808954521,0.035413223140495866,-0.1750291676956542,-0.0026725867579296056,108.0
feat:GC_notional_share,2.5,SI,20,3007,-1.0,5.459598897562057,6.095175953689864,3.739016638624893,1.46016972515264,8.89999139705631,242166,47545,0.5651118824124426,0.6438586651712066,-0.07874678275876335,-0.00325176873544442,-0.2687960612477614,-0.15517418108562403,0.08736982070150227,-0.26074841883890576,0.8776955455933413,3444.0,169516,32043,0.49736749434755456,0.4731725556179802,0.02419493872957476,0.001427295283605958,0.12344871145103055,0.08517935730099253,0.08411595365629203,-0.24273433500771813,1.0511334362957185,2531.0,72600,15494,0.07088082555501796,0.17049915872129512,-0.09961833316627688,-0.013721533493977532,-0.4575829457753675,-0.48245261552704705,0.0949862258953168,-0.26074841883890576,0.4157253683045008,912.0
feat:SI_abs_signed_notional_share,2.0,GC,20,7867,1.0,1.6227627197915973,5.868837613606631,1.1015763557651,1.4731277693996139,8.64554766270089,242166,122778,0.6574616634762718,0.3816411284548189,0.275820535021453,0.011389729979495593,1.2106607402523768,0.6989064053584323,0.22870262547178383,-0.14997669863302288,1.722722249926756,6929.0,169516,85227,0.5234344507652997,0.2758897983013693,0.24754465246393054,0.014603025818443718,1.48722667157634,1.026183348183578,0.2316123551759126,-0.0811399248974366,1.8972591737282147,5009.0,72600,37515,0.1362759030414331,0.10564117251787308,0.03063473052356009,0.00421965985173004,0.1970121691201018,0.2077197962909017,0.22180440771349863,-0.14997669863301596,1.2899885508027378,1918.0
size:SI_large_minus_small_share,2.5,HG,50,5307,1.0,3.6321390434274954,3.748626716739468,1.6007683688161451,2.268997260430414,8.50562375065811,242166,153814,0.4465874253660742,0.31903313590505766,0.12755428946101616,0.005267225352073212,0.33305809426604577,0.1922722259833807,0.2743902942609615,-0.3234683624118415,1.399815176248576,3986.0,169516,109699,0.41042675999400124,0.22338722586829304,0.187039534125708,0.011033739241470305,0.5692611251616555,0.39278900693057733,0.2833124896764907,-0.3234683624118415,1.8372884053629142,2791.0,72600,44077,0.031029919040249654,0.09556587161832386,-0.06453595257807432,-0.00888924966640142,-0.3280557178854372,-0.34588557242718876,0.2535399449035813,-0.20623683404887183,0.3246966570260419,1194.0
feat:HG_abs_signed_notional_share,2.5,GC,50,4346,1.0,2.4030281808242946,3.89754383629584,1.1015763557651,2.1814449522704864,8.502277327940506,242166,140310,0.23600282540697126,0.17663776864693378,0.05936505676003764,0.002451419966470836,0.2188541631614053,0.1263430549841565,0.26538820478514735,-0.42799662564776586,1.336083597606451,3207.0,169516,93966,0.49483698078365723,0.12221989667213784,0.3726170841115194,0.02198123387240847,2.104528985209966,1.4521206764689838,0.25866584865145476,-0.08845215785860518,4.048743242772385,2219.0,72600,46296,-0.2583074618392516,0.05430771433921943,-0.3126151761784709,-0.04305994162237892,-1.5217836506380753,-1.604492713933134,0.2809090909090909,-0.4279966256477624,-4.756367764362153,986.0
resid:GC,1.5,PA,50,43222,-1.0,6.779577579390641,13.870816378106381,11.187768040275966,0.6059812426378668,8.40545454520658,242166,96916,0.6667269732763739,0.6276337870594818,0.039093186216892284,0.0016143135789868225,0.0714096047527726,0.04122429059310428,0.1469363989990337,-0.6488296544567727,1.0622866184436102,1122.0,169516,67867,0.7173142475596803,0.43184784635465234,0.28546640120502803,0.016840085962683642,0.6633462671102156,0.4577075615963344,0.14903018004200194,-0.3640051621572775,1.6610346760201056,772.0,72600,29049,-0.05058727428330645,0.1957859407048294,-0.24637321498813583,-0.03393570454382036,-0.7280787791152259,-0.7676499190735118,0.14214876033057852,-0.5567939944071474,-0.2583805256965452,350.0
feat:abs_complex_signed_notional_ratio,1.5,GC,50,14136,1.0,1.7797524140516354,5.151583080563708,1.1015763557651,1.615641443951934,8.3231111269203,242166,228946,0.5465258388595373,0.08763039910111371,0.4588954397584238,0.018949622975910067,1.3607792069841205,0.7855687992670105,0.4322283062031829,-0.3757483565368068,6.236715163523561,1591.0,169516,160809,0.5944218571033737,0.057557364588726484,0.5368644925146473,0.03167043184800534,2.2620175454201736,1.560787459485877,0.4418108025201161,-0.12856939129222744,10.327468280571702,1045.0,72600,68087,-0.04799160226226107,0.030073034512387232,-0.07806463677464826,-0.010752704789896452,-0.3259335113364834,-0.3436480237823273,0.4097658402203857,-0.3757483565368228,-1.5958350409398523,546.0
resid:PL,3.0,GC,10,2672,1.0,1.8004932775545068,5.089017157900941,1.1015763557651,1.6344697924312057,8.317844817753196,242166,6040,-0.00570674108729019,0.01905727095473623,-0.024764012042026412,-0.0010226048265250453,-0.4298520386452371,-0.24815072726559972,0.0108190249663454,-0.08570960260488689,-0.2994521671463099,346.0,169516,4043,0.04038795393613359,0.012117339913416101,0.0282706140227175,0.0016677254077914474,0.7959248160069402,0.5491864879794656,0.010777743693810614,-0.037911142668656306,3.333070973062064,220.0,72600,1997,-0.04609469502342378,0.0069399310413201295,-0.053034626064743906,-0.0073050449124991606,-1.169246760109209,-1.2327954151685967,0.010922865013774105,-0.08570960260488694,-6.64195288814506,126.0
resid:PA,2.5,SI,50,7999,1.0,5.110660296054063,6.081398470045656,3.739016638624893,1.366846096179348,8.312335758092965,242166,24885,0.27043984819067246,0.07964105440271022,0.19079879378796236,0.00787884318145249,0.8210255831610088,0.4739726167338603,0.044841142026543775,-0.20094868236798202,3.395734150168023,426.0,169516,18036,0.23964267942939488,0.05552439708357966,0.1841182823458153,0.010861410270760003,1.2503159621034412,0.8627154453320475,0.04681563982160976,-0.11052293263708735,4.315988862853675,297.0,72600,6799,0.03401839371622639,0.024116657319130562,0.009901736397095871,0.001363875536790065,0.05515999650337371,0.058157946731213155,0.039972451790633606,-0.20094868236798225,1.4105766510701825,129.0
feat:SI_abs_signed_notional_share,3.0,SI,50,3354,1.0,6.5550593114007665,4.722068996097819,3.739016638624893,1.753150612833736,8.278498154352075,242166,124213,0.41020206842132456,0.5578612824828341,-0.14765921406150853,-0.006097437875734353,-0.2823040761851273,-0.16297226840233534,0.22659250266346226,-0.8973418733238059,0.735311951737656,2984.0,169516,86217,0.7268650275690307,0.40175733782024475,0.32510768974878657,0.01917858430760439,0.9980758030721718,0.6886702537764713,0.22676325538592226,-0.2545438634564414,1.8092140681553561,2149.0,72600,37946,-0.31988418410265496,0.15610394466258928,-0.47598812876524393,-0.06556310313570854,-1.1634432601189968,-1.2266764944891018,0.2259779614325069,-0.897341873323814,-2.0491742524128287,835.0
resid:HG,2.0,SI,50,19121,1.0,4.248637262285561,7.266968858264122,3.739016638624893,1.1362980357980146,8.257442439850863,242166,51097,0.43068435264944016,0.14469994391478336,0.2859844087346571,0.011809436862922833,0.8362910377592134,0.48278526229562957,0.09349784858320326,-0.22629255530050707,2.9763961270301436,774.0,169516,36219,0.18696798650738966,0.10057954757900961,0.08638843892838016,0.005096182008092461,0.4029404134968262,0.27802805755385074,0.09466952971990844,-0.18749139289833022,1.858906616780297,538.0,72600,14867,0.24712739844311304,0.04393344550384248,0.20319395293927067,0.02798814778777833,0.7628680300453884,0.8043299685780734,0.09078512396694215,-0.14278664690668552,5.625040230944302,235.0
