root,target_months,horizon,horizon_bars,signal,n,signal_mean,signal_std,pearson_corr,spearman_corr,beta_bp_per_1sd_signal,hac_t,hac_p,low_decile_excess_bp,middle_excess_bp,high_decile_excess_bp,high_minus_low_excess_bp,high_positive_fraction,low_positive_fraction
PL,6,1d,24.0,funding_change_24h_pct_ann,28351,-0.005471241992007365,0.760639027469697,0.01886249526831285,0.012926577245497369,4.378687385945787,1.0902841987512117,0.2755879734685308,-17.31402066020784,-3.8017435085443876,-5.886676252697902,11.427344407509942,0.5035260930888575,0.4901269393511989
PL,6,1d,24.0,funding_z_change_24h,28205,-0.009411513582295682,0.5407193517342471,-0.07980659098623379,-0.1116585815464626,-18.557435870833935,-3.385062883490469,0.0007116194997898733,31.891759138477813,-5.282197497091985,-41.50310139344228,-73.39486053192009,0.40722379603399433,0.5793566631318487
PL,6,1d,24.0,abs_funding_z_126d,28212,1.0566034244735438,0.8131966719556885,-0.01261438798672999,0.0043378537617367,-2.9329108003614524,-0.3837925938783893,0.7011321777223347,14.13373561286682,-6.875715501987742,-10.73211592596982,-24.86585153883664,0.4873328641801548,0.5320353982300885
PL,6,1h,1.0,funding_pct_ann,36899,2.292789333674111,1.4081980561390612,0.0175752035309596,0.013178733931628469,0.8075507777258097,2.784172413808491,0.005366449940327537,-0.7547729220766575,-0.38583664693190217,1.7729900120482143,2.527762934124872,0.5021680216802168,0.5014901110810078
PL,6,1h,1.0,funding_z_126d,36291,0.09794254025748607,1.3121093962083559,-0.009727989463403093,-0.022287910250306853,-0.4491218841728026,-1.406945896972541,0.15944343241278136,0.5867600641866514,-0.08654478084803878,-1.7498671675294397,-2.336627231716091,0.47643835616438357,0.5044077134986226
PL,6,1h,1.0,funding_change_24h_pct_ann,36875,0.0018477257194602062,0.7786422700672313,0.02192957713395399,0.010783050461074216,1.007801834675399,2.374724077750162,0.017562072883311106,-1.004052925978844,-0.26970496628060503,1.1351048108360353,2.1391577368148793,0.5158407798537774,0.49362970994849553
PL,6,1h,1.0,funding_z_change_24h,36267,-2.8049450386612952e-05,0.6236326786343497,-0.03194949961229695,-0.04620959129192451,-1.47521071520669,-5.378523788238419,7.50990606688345e-08,2.6426514490507156,-0.2562535101520208,-2.499138471249744,-5.141789920300459,0.46817305042711493,0.5211771177117712
PL,6,1h,1.0,abs_funding_z_126d,36291,1.039626552832947,0.8064557773601441,-0.0036305598811848866,-0.005165890780369488,-0.16761571346002815,-0.4912335988731437,0.623261237745481,0.9791270982712121,-0.37885225948268486,0.17868126255596806,-0.8004458357152441,0.4914741474147415,0.5109649122807017
PL,6,1m,720.0,funding_pct_ann,9634,3.7452585384248103,0.7437998507909522,-0.02010040753402305,0.006750968168961433,-24.910056870220274,-0.18243772927055082,0.8552392189325717,588.0301282860138,453.4486715661511,509.02437118389867,-79.00575710211507,0.43775933609958506,0.491701244813278
PL,6,1m,720.0,funding_z_126d,9634,0.42914573253602295,1.2273105900980787,0.16130869243324372,0.1785974734724044,199.90682752931858,1.5366485238731178,0.12437940305509065,-81.629943875636,533.5543726931833,540.7409504271724,622.3708943028084,0.608739837398374,0.33367768595041325
PL,6,1m,720.0,funding_change_24h_pct_ann,9634,0.0029211854447405883,0.543528928886078,0.007330284085718604,0.009309165927322116,9.084283149037965,0.3263729142745143,0.7441422278235944,651.3489121145151,420.8035073156735,706.6637156896094,55.3148035750943,0.6400414937759336,0.5881742738589212
PL,6,1m,720.0,funding_z_change_24h,9634,-0.003959897375614888,0.48168077964225087,-0.04918443639766518,-0.05268786249755199,-60.9533466285076,-1.4419095016486405,0.149327905381159,364.21764392454895,526.5746725982073,153.5014042588057,-210.71623966574325,0.44763860369609854,0.5555555555555556
PL,6,1m,720.0,abs_funding_z_126d,9634,1.1151457078577944,0.6684290688739887,-0.045057001094929564,-0.036507989736595185,-55.83829371501489,-0.4421192298889149,0.6584029297282287,517.4494494914535,484.3329543093522,332.83633238598475,-184.61311710546872,0.518595041322314,0.5495403472931563
PL,6,1w,168.0,funding_pct_ann,16422,3.020879828991168,1.2904060792610634,0.21727968907849385,0.1616294612971227,141.67792671324767,2.7445309008714256,0.006059744916611595,-305.806853054004,28.31984538690415,249.65730874307837,555.4641617970824,0.6291793313069909,0.38541033434650457
PL,6,1w,168.0,funding_z_126d,16422,0.08040448743313368,1.3325686613942564,0.2374708986991436,0.17120892503429808,154.8436705019037,2.1109985395402924,0.034772437393677816,-267.3462306050334,14.53309506339872,321.21627933574126,588.5625099407747,0.7600964436407475,0.42289156626506025
PL,6,1w,168.0,funding_change_24h_pct_ann,16422,-0.006171116127812035,0.6861486011724457,0.03878965409182577,0.03310927732109753,25.29291989031051,2.996624700726832,0.002729865619455175,-58.949631228021154,26.349668805690456,18.414609802459907,77.36424103048105,0.5441265976871577,0.49421789409616557
