root,target_months,horizon,signal,decile,n,mean_excess_bp,median_excess_bp,mean_signal
PA,6,1h,funding_change_24h_pct_ann,5,344,0.49406905717229943,-0.04570623622872389,-0.1603235990617461
PA,6,1h,funding_change_24h_pct_ann,6,344,2.422968897535231,1.3628569759179139,0.14025265250535804
PA,6,1h,funding_change_24h_pct_ann,7,347,3.7450966452203787,1.5257855583412587,0.454955717799782
PA,6,1h,funding_change_24h_pct_ann,8,342,-2.0274452479866114,-0.6596647382370148,0.8434635082687829
PA,6,1h,funding_change_24h_pct_ann,9,343,-5.055853769721272,-0.053634542947099455,1.448271755423582
PA,6,1h,funding_change_24h_pct_ann,10,344,6.551769889885676,5.790966250444297,3.3453794360782982
PA,6,1h,funding_z_change_24h,1,288,1.7251132521670076,4.923470464294732,-0.9932390176168955
PA,6,1h,funding_z_change_24h,2,283,0.518940248581401,-0.054784783330145276,-0.36383959303988445
PA,6,1h,funding_z_change_24h,3,283,-0.4455205479739124,1.1675288779772395,-0.21545308209459488
PA,6,1h,funding_z_change_24h,4,299,5.886362262511055,5.0649215705767405,-0.11369941902855805
PA,6,1h,funding_z_change_24h,5,329,2.5905735887982084,-0.8791072880084353,-0.01766037418403481
PA,6,1h,funding_z_change_24h,6,234,-3.2490916856988847,-3.056321330116266,0.04919275303761403
PA,6,1h,funding_z_change_24h,7,278,-1.4516741749622752,0.0424303856989364,0.12723180813726254
PA,6,1h,funding_z_change_24h,8,289,0.20968440611410205,0.0030886165733560395,0.2512607279651171
PA,6,1h,funding_z_change_24h,9,277,-0.8683532495459281,-1.4156687619761537,0.4046534385494918
PA,6,1h,funding_z_change_24h,10,284,1.6239563693628833,3.433789466068376,1.1286384409190564
PA,6,1h,abs_funding_z_126d,1,312,6.637594652548063,4.847204322865918,0.06575909256967631
PA,6,1h,abs_funding_z_126d,2,279,3.4691004068038214,1.5714479473194127,0.21577136827276028
PA,6,1h,abs_funding_z_126d,3,275,-1.879219353429879,-1.4752320572414326,0.3941799855958257
PA,6,1h,abs_funding_z_126d,4,291,3.8052018486647476,3.8412529811726284,0.6133936747985624
PA,6,1h,abs_funding_z_126d,5,278,-5.081359280697756,-2.118255261307243,0.9608664135873897
PA,6,1h,abs_funding_z_126d,6,303,2.4413005063422633,-0.06284172006869848,1.268907587346926
PA,6,1h,abs_funding_z_126d,7,281,-2.61203882862951,-0.03150562156057824,1.4385573636941322
PA,6,1h,abs_funding_z_126d,8,281,1.1157540719755932,-0.054784783330145276,1.5628893158341408
PA,6,1h,abs_funding_z_126d,9,302,-4.495595803408395,-0.052980547471749136,1.7597500846499845
PA,6,1h,abs_funding_z_126d,10,266,5.120678302923039,2.728784636036312,2.634559722900893
PA,6,3d,funding_pct_ann,1,27,98.62591537561995,119.11534192593832,-3.460851315221485
PA,6,3d,funding_pct_ann,2,25,318.0056351941669,338.21410767501135,-2.894587270624496
PA,6,3d,funding_pct_ann,3,26,250.63676845796908,161.04862235750468,-2.1920467037608065
PA,6,3d,funding_pct_ann,4,34,941.7105901959123,1104.457279227388,-1.724123543426506
PA,6,3d,funding_pct_ann,5,18,146.04889672830785,-118.58194513075276,-1.5871598384200718
PA,6,3d,funding_pct_ann,6,25,500.55101124634047,737.8271671960657,-1.3276150103672437
PA,6,3d,funding_pct_ann,7,26,559.3290544184819,519.313764543634,-1.0376689599543565
PA,6,3d,funding_pct_ann,8,30,92.19248663460347,-121.67098771957556,0.4657415619421629
PA,6,3d,funding_pct_ann,9,22,-513.2125974176987,-544.7081695129863,5.20334196331126
PA,6,3d,funding_pct_ann,10,26,-283.3251014307586,-342.55086352645304,6.607437279827436
PA,6,3d,funding_z_126d,1,31,237.9918247210477,244.0558420547092,-0.8327255755212583
PA,6,3d,funding_z_126d,2,43,-131.93367510034702,-76.63655340647247,-0.3564872333287174
PA,6,3d,funding_z_126d,3,22,554.7270760413248,588.9141045767856,0.003700281466217466
PA,6,3d,funding_z_126d,4,12,819.4388686832793,814.1416947897445,0.025035722194163907
PA,6,3d,funding_z_126d,5,22,1088.716386912839,1079.4161220430492,0.10850818938508718
PA,6,3d,funding_z_126d,6,29,409.26019769854366,489.9710014442591,0.1836762087752047
PA,6,3d,funding_z_126d,7,46,555.1028401419283,752.584575201828,0.258789223963162
PA,6,3d,funding_z_126d,8,16,-524.6725473267946,-520.1671433908836,1.527838820154189
PA,6,3d,funding_z_126d,9,17,-299.86736093789506,-424.0565651245329,1.5937488472543915
PA,6,3d,funding_z_126d,10,21,-412.51330168953984,-375.5781640727361,1.8053245911898674
PA,6,3d,funding_change_24h_pct_ann,1,29,54.734192683243144,128.28423576254087,-1.3918164466388878
PA,6,3d,funding_change_24h_pct_ann,2,25,412.85202385823345,312.2854150740505,-0.9171701261963705
PA,6,3d,funding_change_24h_pct_ann,3,25,489.6664462974823,496.1723489266412,-0.6658001247010494
PA,6,3d,funding_change_24h_pct_ann,4,25,235.6078138592128,66.38971957922753,-0.4263552658029381
PA,6,3d,funding_change_24h_pct_ann,5,34,683.5394782485757,678.5337688082968,-0.08010992198290129
PA,6,3d,funding_change_24h_pct_ann,6,18,518.4338647614458,594.83166703839,0.12180647133139152
PA,6,3d,funding_change_24h_pct_ann,7,25,226.89770908602844,140.9123167585202,0.32789634894348774
PA,6,3d,funding_change_24h_pct_ann,8,26,167.10068536167552,91.29096276345082,0.7572160964512789
PA,6,3d,funding_change_24h_pct_ann,9,26,-206.28675698064066,-431.42810804601015,1.2212608399774416
PA,6,3d,funding_change_24h_pct_ann,10,26,-166.33050315541414,-257.84791792348034,2.693541669996783
PA,6,3d,funding_z_change_24h,1,31,703.8587211469318,1039.75786429785,-0.18132976536628578
PA,6,3d,funding_z_change_24h,2,22,719.7839390475582,730.729471709567,-0.09510998031525769
PA,6,3d,funding_z_change_24h,3,31,-166.02372963553947,-152.56655294134595,-0.05386397586387371
PA,6,3d,funding_z_change_24h,4,26,-153.80276600324808,-398.1059182854618,-0.016091698173842126
PA,6,3d,funding_z_change_24h,5,24,284.7286098881643,310.71118203759835,-0.009432701755575756
PA,6,3d,funding_z_change_24h,6,26,835.3490450302899,969.4537494685651,0.08928539393777697
PA,6,3d,funding_z_change_24h,7,27,77.66332967428295,76.18724326075504,0.1902335870014237
PA,6,3d,funding_z_change_24h,8,25,378.326978817449,495.51910724484435,0.26818992984600354
PA,6,3d,funding_z_change_24h,9,21,-31.72053684980868,-41.70770702813782,0.29876427393823646
PA,6,3d,funding_z_change_24h,10,26,-192.6600803212555,-355.82348491954644,0.46617818474348915
PA,6,3d,abs_funding_z_126d,1,34,648.1547675620146,628.2869421340519,0.011230437017257386
PA,6,3d,abs_funding_z_126d,2,25,-261.35496110112973,-286.0737643578545,0.047052805665244085
PA,6,3d,abs_funding_z_126d,3,22,1088.716386912839,1079.4161220430492,0.10850818938508718
PA,6,3d,abs_funding_z_126d,4,29,409.26019769854366,489.9710014442591,0.1836762087752047
PA,6,3d,abs_funding_z_126d,5,21,-31.72053684980868,-41.70770702813782,0.25171146827299234
PA,6,3d,abs_funding_z_126d,6,25,1048.0344768149873,990.0674959754753,0.26473453874290453
PA,6,3d,abs_funding_z_126d,7,46,162.81744589752228,138.2775424417946,0.7939127978127043
PA,6,3d,abs_funding_z_126d,8,19,-402.41530020783864,-465.1309944589273,1.4680292713550198
PA,6,3d,abs_funding_z_126d,9,17,-299.86736093789506,-424.0565651245329,1.5937488472543915
PA,6,3d,abs_funding_z_126d,10,21,-412.51330168953984,-375.5781640727361,1.8053245911898674
PA,6,4h,funding_pct_ann,1,314,7.233102927612138,3.4255092388916273,-4.118735666713035
PA,6,4h,funding_pct_ann,2,299,-0.11935669272198685,15.134182231511438,-2.618494325881003
PA,6,4h,funding_pct_ann,3,307,11.924679718204969,15.065271536451176,-1.7975626946947796
PA,6,4h,funding_pct_ann,4,314,7.138760786507107,7.20926876314765,-1.3240824845991048
PA,6,4h,funding_pct_ann,5,299,8.910634717190963,4.8869896499828185,-0.6837188951836106
PA,6,4h,funding_pct_ann,6,306,5.446695772688121,10.30338532135929,0.5086627541948536
PA,6,4h,funding_pct_ann,7,314,-8.871697013022825,-3.2551290072747983,2.385485540299766
PA,6,4h,funding_pct_ann,8,304,16.029888341789142,9.900386106682369,3.8172605539853284
PA,6,4h,funding_pct_ann,9,307,-9.593055337482713,-13.543857441569932,4.783008006214479
PA,6,4h,funding_pct_ann,10,301,5.122664932672586,9.429044552009456,6.274474788289539
PA,6,4h,funding_z_126d,1,269,-5.556315932697413,6.388277078918573,-1.1199343820155576
PA,6,4h,funding_z_126d,2,264,10.18740041491413,15.47338277126182,-0.5378910576666305
PA,6,4h,funding_z_126d,3,240,22.807402882611445,31.125476595194588,-0.12383323668061028
PA,6,4h,funding_z_126d,4,267,6.87951734013658,7.511642403164191,0.14116086161348854
PA,6,4h,funding_z_126d,5,255,8.807843337456232,6.1259110301120385,0.38555974554990075
PA,6,4h,funding_z_126d,6,265,-7.194286835609943,-0.07057534141914969,1.1469095750974898
PA,6,4h,funding_z_126d,7,234,-3.2997825042605182,3.845585068864723,1.4020556363506727
PA,6,4h,funding_z_126d,8,264,-0.2995219109576134,-5.2190506085283,1.5337208883586273
PA,6,4h,funding_z_126d,9,248,-24.670691740704694,-10.699440752292254,1.7118160639439275
PA,6,4h,funding_z_126d,10,253,23.02215254183007,10.418361305027279,2.522191062998586
PA,6,4h,funding_change_24h_pct_ann,1,305,0.3164438973778365,-1.3026182397448782,-3.101364877691389
PA,6,4h,funding_change_24h_pct_ann,2,307,-4.2471292763415125,6.025429050592147,-1.282297197908637
PA,6,4h,funding_change_24h_pct_ann,3,305,3.331207089679467,2.5339304139814702,-0.814254397568953
PA,6,4h,funding_change_24h_pct_ann,4,301,15.81941056903648,16.873214108052345,-0.49932178007167716
PA,6,4h,funding_change_24h_pct_ann,5,305,12.507225050820074,9.122876295485211,-0.1535743277057683
PA,6,4h,funding_change_24h_pct_ann,6,305,-3.0703083292738036,6.675806746371915,0.14016443200895295
PA,6,4h,funding_change_24h_pct_ann,7,303,5.462056204246651,3.0048906228496732,0.44285537369083683
PA,6,4h,funding_change_24h_pct_ann,8,305,-2.5320449353134884,1.6144299732193763,0.8176458413749398
PA,6,4h,funding_change_24h_pct_ann,9,303,-12.323458008490482,-0.2513668802747939,1.4238529000178202
PA,6,4h,funding_change_24h_pct_ann,10,305,28.83102056140483,24.822599279084294,3.2947606232595077
PA,6,4h,funding_z_change_24h,1,254,1.3567978567126162,9.50026433346761,-0.98203470323429
PA,6,4h,funding_z_change_24h,2,273,5.712957115873488,6.967941691360504,-0.35294582230716176
PA,6,4h,funding_z_change_24h,3,256,-11.599681540627346,0.22967575233746523,-0.2066349923492455
PA,6,4h,funding_z_change_24h,4,232,32.37556903901391,23.703832666711573,-0.11420901329907379
PA,6,4h,funding_z_change_24h,5,278,-1.0615828144290864,-5.483157201417476,-0.026932087739512594
PA,6,4h,funding_z_change_24h,6,241,-4.762941368741437,0.9294476885265424,0.05188045413029556
PA,6,4h,funding_z_change_24h,7,242,-4.467388590543374,8.052330080836763,0.12911462412730568
PA,6,4h,funding_z_change_24h,8,261,0.6755140494810706,-2.712138970684583,0.25065168547851446
PA,6,4h,funding_z_change_24h,9,247,-7.2422977744176595,2.06186970820324,0.3964404871043807
PA,6,4h,funding_z_change_24h,10,254,18.99820256587143,20.464406232628995,1.0914745430007378
PA,6,4h,abs_funding_z_126d,1,259,28.015462646873154,25.9287587123247,0.05485291429267377
PA,6,4h,abs_funding_z_126d,2,261,8.448926977145664,7.613176521079435,0.19894068164138948
PA,6,4h,abs_funding_z_126d,3,254,2.8473475587610206,6.954836244760984,0.37475096547325665
PA,6,4h,abs_funding_z_126d,4,252,8.181271967188179,10.822246673733297,0.5857517408075684
PA,6,4h,abs_funding_z_126d,5,274,-21.861368970366385,7.816428152456726,0.9352566560316626
PA,6,4h,abs_funding_z_126d,6,242,2.171760380378979,-3.4024223496741093,1.26066337585237
PA,6,4h,abs_funding_z_126d,7,267,-1.9693523796825616,7.269067468885916,1.4316345712512877
PA,6,4h,abs_funding_z_126d,8,260,7.058232133011929,-0.26639478504009817,1.5626454622552355
PA,6,4h,abs_funding_z_126d,9,237,-26.226006847662266,-10.714811683621669,1.741907139385843
PA,6,4h,abs_funding_z_126d,10,253,23.02215254183007,10.418361305027279,2.522191062998586
PL,1,1d,funding_pct_ann,1,5827,4.775264547002168,-2.2713228032302615,-0.8105265685199465
PL,1,1d,funding_pct_ann,2,5823,6.382884882479941,6.38718093149238,0.6868402140104563
PL,1,1d,funding_pct_ann,3,5825,-4.109921987918272,3.444267905405268,1.197055572297116
PL,1,1d,funding_pct_ann,4,5824,-7.077838893414463,-1.5654926695636413,1.5652083529917835
PL,1,1d,funding_pct_ann,5,5825,-4.799841223689515,-2.837240338805735,1.921026785318771
PL,1,1d,funding_pct_ann,6,5824,-2.4148095533881135,1.287481409591606,2.2625446331674874
PL,1,1d,funding_pct_ann,7,5827,5.600246677359141,7.3383093643335995,2.6110173871347464
PL,1,1d,funding_pct_ann,8,5824,-3.6796620055792735,0.5427089547748871,3.1447539589079687
PL,1,1d,funding_pct_ann,9,5823,-6.56321727453394,0.07340272872837045,3.8600837897890257
PL,1,1d,funding_pct_ann,10,5825,14.070040734962971,17.835951913212106,5.7753506139322415
PL,1,1d,funding_z_126d,1,5774,21.346782960857055,22.55241252655985,-1.9271160026448924
PL,1,1d,funding_z_126d,2,5758,4.672862473260285,11.604481485195565,-0.8939710728974786
PL,1,1d,funding_z_126d,3,5756,-8.011987569167873,-3.2914841916304236,-0.5226335902272805
PL,1,1d,funding_z_126d,4,5777,-4.424273023955817,3.90921811292424,-0.27105872584741075
PL,1,1d,funding_z_126d,5,5740,-12.283009324641926,-13.477198712975627,-0.05264108315524687
PL,1,1d,funding_z_126d,6,5776,0.9585374656826009,1.4730081263906845,0.16173500182217493
PL,1,1d,funding_z_126d,7,5758,7.2128838637926025,3.67308694686103,0.3918028577532627
PL,1,1d,funding_z_126d,8,5746,1.3310214234786832,6.294570509973352,0.6471531565968611
PL,1,1d,funding_z_126d,9,5756,-13.559337427729892,-5.7059718600751745,0.9933057274633924
PL,1,1d,funding_z_126d,10,5760,-2.2715334462736645,-1.5617033368297684,2.2328646338729388
PL,1,1d,funding_change_24h_pct_ann,1,5823,2.4246359622848495,7.710164914489627,-2.7212033235641044
PL,1,1d,funding_change_24h_pct_ann,2,5822,0.7088848241696173,0.9462837184739279,-0.7742313724925547
PL,1,1d,funding_change_24h_pct_ann,3,5822,1.274528432093914,1.658432669338081,-0.4353355557059204
PL,1,1d,funding_change_24h_pct_ann,4,5822,-2.2664286681326895,1.3607546135214799,-0.22656667925127258
PL,1,1d,funding_change_24h_pct_ann,5,5823,-3.596658607070659,-1.8692099181524038,-0.06718903050047684
PL,1,1d,funding_change_24h_pct_ann,6,5822,-2.0038276961895165,0.6584729905082717,0.07541656517964464
PL,1,1d,funding_change_24h_pct_ann,7,5822,1.782059702657872,2.0344940021027176,0.2330318663314768
PL,1,1d,funding_change_24h_pct_ann,8,5822,0.011325404837991144,1.8645176773413237,0.43953502861416605
PL,1,1d,funding_change_24h_pct_ann,9,5822,1.3512088285193735,3.88348943663052,0.7788757294298223
PL,1,1d,funding_change_24h_pct_ann,10,5823,2.57499476105651,9.776654840650497,2.699127538700823
PL,1,1d,funding_z_change_24h,1,5775,15.115799323320568,18.01299185269796,-1.580147988459495
PL,1,1d,funding_z_change_24h,2,5747,6.585481411437521,20.065595466241025,-0.3563890612882192
PL,1,1d,funding_z_change_24h,3,5768,14.396310082582833,12.809892358887701,-0.19534495428345217
PL,1,1d,funding_z_change_24h,4,5751,13.79080776530697,13.184789356752814,-0.09609733679242606
PL,1,1d,funding_z_change_24h,5,5748,9.583923684252808,6.646380233094021,-0.02529790580527601
PL,1,1d,funding_z_change_24h,6,5773,-5.19770584437405,1.4373925694196528,0.034357116753764086
PL,1,1d,funding_z_change_24h,7,5761,2.9695939608990076,3.5118233289591636,0.1043519509504421
PL,1,1d,funding_z_change_24h,8,5738,-21.566679970691474,-15.45456560637716,0.19352593169027996
PL,1,1d,funding_z_change_24h,9,5780,-18.106620347119634,-18.31359978308531,0.3498871229682906
PL,1,1d,funding_z_change_24h,10,5736,-22.377030842025096,-19.013084862713395,1.5530484549986114
PL,1,1d,abs_funding_z_126d,1,5768,-8.434046966281453,-9.775476550451035,0.055708968214591786
PL,1,1d,abs_funding_z_126d,2,5761,7.344081950241157,7.7119004868812455,0.1591670080420734
PL,1,1d,abs_funding_z_126d,3,5761,-14.964941761937036,-10.28000222062851,0.273782868072927
PL,1,1d,abs_funding_z_126d,4,5768,2.3020239279564727,0.5895032976973649,0.3878223536649327
PL,1,1d,abs_funding_z_126d,5,5765,7.50264422560004,9.1732743378114,0.5182753408327375
PL,1,1d,abs_funding_z_126d,6,5753,-9.332008477800988,-0.6162422619823753,0.6586152920703873
PL,1,1d,abs_funding_z_126d,7,5750,4.566117651278435,6.341686975313839,0.8368492793205774
PL,1,1d,abs_funding_z_126d,8,5774,-14.126531594540545,-3.20699255969123,1.0590521144776532
PL,1,1d,abs_funding_z_126d,9,5750,26.155695206222376,16.076565477484227,1.3770178383155258
PL,1,1d,abs_funding_z_126d,10,5751,-5.8788579066242574,-2.998750582359331,2.791358476333443
PL,1,1h,funding_pct_ann,1,5881,-0.3140013280689704,-1.004206975296934,-0.8123252295789193
PL,1,1h,funding_pct_ann,2,5878,-0.5758511159550452,-0.010228124525091614,0.6880032735724149
PL,1,1h,funding_pct_ann,3,5878,0.4579363498667014,0.7930889895883327,1.2005327386459264
PL,1,1h,funding_pct_ann,4,5879,-0.4501352123605555,-1.0033443342808075,1.5674258005585935
PL,1,1h,funding_pct_ann,5,5881,-0.29811313851687127,-0.021252345757620025,1.9234336787039839
PL,1,1h,funding_pct_ann,6,5876,0.23280289339216922,-0.023934893527725452,2.2651174951354767
PL,1,1h,funding_pct_ann,7,5880,-0.2985506864079066,1.0327323071892012,2.6156396427736146
PL,1,1h,funding_pct_ann,8,5878,1.1577040434701171,0.9899512667526621,3.1537226859060516
PL,1,1h,funding_pct_ann,9,5878,-0.16428386626582225,-0.0408291091286919,3.8692154094054656
PL,1,1h,funding_pct_ann,10,5879,0.45813701250995753,-0.04885158576921086,5.798351046753407
PL,1,1h,funding_z_126d,1,5820,1.4090201464067558,1.1264217483859988,-1.9218019769470243
PL,1,1h,funding_z_126d,2,5828,0.20097156593145982,0.0023581301617868066,-0.8902471416879635
PL,1,1h,funding_z_126d,3,5801,-0.012758635017266996,-0.014402512873030909,-0.5199718529021955
PL,1,1h,funding_z_126d,4,5809,-0.024037129491089205,-0.005888628362101068,-0.2683398138492508
PL,1,1h,funding_z_126d,5,5821,-0.18728158825718214,0.9441733831599247,-0.04971792512804171
PL,1,1h,funding_z_126d,6,5823,-0.08121580121852709,-0.02442469637444227,0.16700182526172655
PL,1,1h,funding_z_126d,7,5798,0.4997881078608708,-0.020446900196590952,0.39665137150337537
PL,1,1h,funding_z_126d,8,5833,0.13804890848131196,-0.03171702454456549,0.6525793407545178
PL,1,1h,funding_z_126d,9,5796,-1.006142814774961,-0.03132626365574316,1.0007703590382122
PL,1,1h,funding_z_126d,10,5813,-1.0209433783561426,-1.0682722338967776,2.25415118991064
PL,1,1h,funding_change_24h_pct_ann,1,5877,-0.7054068372728679,-0.8138235446396317,-2.745535721387529
PL,1,1h,funding_change_24h_pct_ann,2,5880,-0.7839967775818188,-0.033267593431453676,-0.7774257001802628
PL,1,1h,funding_change_24h_pct_ann,3,5872,0.36196208391371404,-0.016874212904390125,-0.4355769942517644
PL,1,1h,funding_change_24h_pct_ann,4,5877,-0.11241411902017209,-0.01998563228000969,-0.22674096238380137
PL,1,1h,funding_change_24h_pct_ann,5,5876,0.6399076883608954,-0.016428610651571238,-0.06737855292477324
PL,1,1h,funding_change_24h_pct_ann,6,5878,-0.27809036916919877,-0.029969999833332532,0.0753117398069688
PL,1,1h,funding_change_24h_pct_ann,7,5875,0.20304628429032448,0.9454754731578658,0.23371430252339856
PL,1,1h,funding_change_24h_pct_ann,8,5876,0.15159659912164322,-0.0324462989841949,0.4415374590234292
PL,1,1h,funding_change_24h_pct_ann,9,5876,0.7374548492504663,1.055629928916328,0.785031521172722
PL,1,1h,funding_change_24h_pct_ann,10,5877,0.020487185057963677,1.0171216381284542,2.728782071805627
PL,1,1h,funding_z_change_24h,1,5821,1.528196432298954,1.0939573231637032,-1.590670272486044
PL,1,1h,funding_z_change_24h,2,5815,2.277036148641633,1.076474064318953,-0.3571266587505943
PL,1,1h,funding_z_change_24h,3,5809,1.2927258274800801,1.149438395499337,-0.1952346594716374
PL,1,1h,funding_z_change_24h,4,5811,1.20951986352641,0.00046883413416263164,-0.09604298378786318
PL,1,1h,funding_z_change_24h,5,5815,0.7216336842596598,-0.005823629288474685,-0.025060892718093263
PL,1,1h,funding_z_change_24h,6,5819,-0.7606106141930709,-0.026865780647800822,0.033517532868418506
PL,1,1h,funding_z_change_24h,7,5810,0.20310631994909986,-0.006828808321358165,0.10404740501740319
PL,1,1h,funding_z_change_24h,8,5802,-1.9610493528293504,-0.5359561503323463,0.19412722408363384
PL,1,1h,funding_z_change_24h,9,5819,-2.0251645134452447,-1.0789217528018953,0.3516737256643365
PL,1,1h,funding_z_change_24h,10,5797,-2.5686411259091915,-1.169357234821853,1.584449329671629
PL,1,1h,abs_funding_z_126d,1,5821,-0.22388156588546856,-0.010289089049376417,0.05610462631424795
PL,1,1h,abs_funding_z_126d,2,5825,-0.060599632055779507,-0.0068225136106668804,0.1604923898910073
PL,1,1h,abs_funding_z_126d,3,5803,-0.022616948552230766,-0.019921499077121495,0.2749183830530365
PL,1,1h,abs_funding_z_126d,4,5813,0.37482082934881705,-0.0023350601611715704,0.38897559515308305
PL,1,1h,abs_funding_z_126d,5,5814,0.3800192061878455,-0.019582957950465954,0.5200532910319907
PL,1,1h,abs_funding_z_126d,6,5818,-0.5324207737144231,-0.045497643874209404,0.6596778139352973
PL,1,1h,abs_funding_z_126d,7,5817,0.09070453276670497,-0.014802841599600094,0.8382106093272786
PL,1,1h,abs_funding_z_126d,8,5815,-0.5046233983823445,-0.0130156980776673,1.0614692065481544
PL,1,1h,abs_funding_z_126d,9,5806,0.9111175684975412,0.008399696059377154,1.3818905872140677
PL,1,1h,abs_funding_z_126d,10,5810,-0.49134025696204386,-0.03590695884937064,2.8006806233867607
PL,1,1m,funding_pct_ann,1,4684,229.4454669571253,359.97021941126263,-0.9376898272310324
PL,1,1m,funding_pct_ann,2,4677,-88.33589303202868,-208.50561534327787,0.5982851060700158
PL,1,1m,funding_pct_ann,3,4681,-121.56316618670672,-255.49087839787384,1.1172856843893277
PL,1,1m,funding_pct_ann,4,4679,-122.02004211439606,-249.5271164713897,1.4780013975724726
PL,1,1m,funding_pct_ann,5,4681,-52.66721155890701,-191.7230680679881,1.8421219407915317
PL,1,1m,funding_pct_ann,6,4680,11.084175636508132,-94.23822687089162,2.1923825118166573
PL,1,1m,funding_pct_ann,7,4680,116.1234716964535,92.41955423377294,2.5270921013337837
PL,1,1m,funding_pct_ann,8,4680,23.745375582999237,-46.702481696158856,2.9869701066658885
PL,1,1m,funding_pct_ann,9,4680,83.96111683145942,-54.650652694960584,3.6965044322132794
PL,1,1m,funding_pct_ann,10,4681,247.33284733627352,37.498430328169114,5.787482211504185
PL,1,1m,funding_z_126d,1,4636,412.09336039281135,425.47187395599775,-2.040942989476926
PL,1,1m,funding_z_126d,2,4599,41.08347859102809,-124.89684239109236,-0.9467338750463716
PL,1,1m,funding_z_126d,3,4622,-195.3095166375913,-390.2040196574273,-0.5449770139772518
PL,1,1m,funding_z_126d,4,4616,-85.05907453117297,-178.20930756190603,-0.298480374606478
PL,1,1m,funding_z_126d,5,4618,84.69505172482886,-23.729555306987887,-0.09453768378729033
PL,1,1m,funding_z_126d,6,4614,-58.96172505169322,-71.58047757710018,0.11480849021752626
PL,1,1m,funding_z_126d,7,4623,-90.69936086378117,-148.7572855209859,0.3371217423723208
PL,1,1m,funding_z_126d,8,4600,-35.62191744901834,-205.16407362430118,0.589816940454782
PL,1,1m,funding_z_126d,9,4633,94.09551364531889,52.62056301357606,0.9820219458507425
PL,1,1m,funding_z_126d,10,4596,140.12354179621065,6.316483387202765,2.304539221607023
PL,1,1m,funding_change_24h_pct_ann,1,4679,198.2572523425547,123.91657803905855,-2.897673754660237
PL,1,1m,funding_change_24h_pct_ann,2,4677,13.68552543849708,-79.83896695618834,-0.8138163472856259
PL,1,1m,funding_change_24h_pct_ann,3,4678,1.205292903640943,-102.39509459068648,-0.4546727592692401
PL,1,1m,funding_change_24h_pct_ann,4,4678,-31.81125422352604,-152.15045109591807,-0.23524702652376916
PL,1,1m,funding_change_24h_pct_ann,5,4678,-21.78428358601639,-138.25146315086414,-0.06937349209349696
PL,1,1m,funding_change_24h_pct_ann,6,4677,-42.94590062516414,-161.0472125678525,0.077124823536698
PL,1,1m,funding_change_24h_pct_ann,7,4680,-38.71481773084363,-139.09379739211172,0.24006499895310637
PL,1,1m,funding_change_24h_pct_ann,8,4676,6.597573593133098,-113.03968906043534,0.4552628886589549
PL,1,1m,funding_change_24h_pct_ann,9,4678,0.17758522500067528,-58.39754629854767,0.8126426417813177
PL,1,1m,funding_change_24h_pct_ann,10,4678,234.71173689529653,203.07357570507165,2.861121506353422
PL,1,1m,funding_z_change_24h,1,4614,185.17902230400938,71.67425640529962,-1.7073852819154578
PL,1,1m,funding_z_change_24h,2,4616,27.44377261833168,-134.72966478078519,-0.37337790577246877
PL,1,1m,funding_z_change_24h,3,4614,-8.563216627095066,-89.43116206930331,-0.20399606525065228
PL,1,1m,funding_z_change_24h,4,4624,60.52305708507571,-41.05227104746669,-0.098112437038609
PL,1,1m,funding_z_change_24h,5,4599,14.029414680977737,-67.58610998027605,-0.02479733987996049
PL,1,1m,funding_z_change_24h,6,4624,24.6406176106879,-93.55318980586398,0.03695911039519166
PL,1,1m,funding_z_change_24h,7,4606,-81.18987458871544,-104.58716646801099,0.10833233580728654
PL,1,1m,funding_z_change_24h,8,4612,-84.58680970913551,-204.70362211415656,0.19668466486763264
PL,1,1m,funding_z_change_24h,9,4620,-21.68782986127687,-168.55058260396356,0.35920951712946725
PL,1,1m,funding_z_change_24h,10,4604,198.59198745705024,122.37726760883622,1.6535291994261336
PL,1,1m,abs_funding_z_126d,1,4622,-17.578571700411896,-59.8588626120146,0.05504500278818234
PL,1,1m,abs_funding_z_126d,2,4612,41.01702385334836,-22.390567163586635,0.15371016175999466
PL,1,1m,abs_funding_z_126d,3,4616,-91.58048593980028,-145.13849195253164,0.2641858530921877
PL,1,1m,abs_funding_z_126d,4,4619,-101.35094378043716,-209.87197464093632,0.37061312966357146
PL,1,1m,abs_funding_z_126d,5,4626,-122.25000362824467,-312.28371161540235,0.4961848498502988
PL,1,1m,abs_funding_z_126d,6,4599,-118.53160665478667,-295.139062541205,0.6398838363640772
PL,1,1m,abs_funding_z_126d,7,4621,-48.98979000457001,-133.5018461744926,0.8396274145381735
PL,1,1m,abs_funding_z_126d,8,4616,216.94278612224016,164.02588585172614,1.0892321256513158
PL,1,1m,abs_funding_z_126d,9,4630,207.71849774714934,37.410817785635004,1.4284534240644653
PL,1,1m,abs_funding_z_126d,10,4596,343.07245137887674,230.6852055196013,2.9240885048410736
PL,1,1w,funding_pct_ann,1,5564,56.63974730461041,13.479140151519447,-0.8504458000417194
PL,1,1w,funding_pct_ann,2,5563,-9.103928394912034,-8.22270270195796,0.6631465741211786
PL,1,1w,funding_pct_ann,3,5564,-47.167678676779964,-23.770505532081003,1.1756488251765853
PL,1,1w,funding_pct_ann,4,5563,-61.185707718303696,-44.389878703188934,1.5464736511764423
