feature,root,horizon,spearman_ic,pvalue,observations
md_ewma,PA,2,0.0013198663141103292,0.6542471989225365,115147
md_ewma,PA,5,0.0032380259664011313,0.2718787617063974,115144
md_ewma,PA,10,0.0015378904498137907,0.6017860849581882,115139
md_ewma,PA,20,-0.003476657636896121,0.23814191532825923,115129
md_ewma,PA,50,0.00037832844952032124,0.8978710153409225,115099
GC_large_minus_small_share,GC,1,-0.0014921806739247273,0.6118450408844801,115648
GC_large_minus_small_share,GC,2,-0.0022709250347740942,0.4399580204038501,115647
GC_large_minus_small_share,GC,5,-0.00501720284002413,0.08797720088671263,115644
GC_large_minus_small_share,GC,10,-0.009005066672238804,0.0021966662949242225,115639
GC_large_minus_small_share,GC,20,-0.011830565322397747,5.746296088632948e-05,115629
GC_large_minus_small_share,GC,50,-0.01606754947004293,4.675303930210059e-08,115599
GC_large_minus_small_share,SI,1,0.0006776511805768675,0.8177446246619173,115648
GC_large_minus_small_share,SI,2,0.0018837211877997379,0.5217897266537412,115647
GC_large_minus_small_share,SI,5,-0.002900553532537689,0.3239529157939817,115644
GC_large_minus_small_share,SI,10,-0.002448330328481463,0.40509012396060107,115639
GC_large_minus_small_share,SI,20,-0.003247667380832577,0.2694472481707636,115629
GC_large_minus_small_share,SI,50,-0.006788069782907322,0.02100273122208414,115599
GC_large_minus_small_share,HG,1,-0.0035463566248315056,0.22781659821494524,115648
GC_large_minus_small_share,HG,2,-0.004635555299179579,0.11493351081161292,115647
GC_large_minus_small_share,HG,5,-0.00473113681473146,0.10764165776564803,115644
GC_large_minus_small_share,HG,10,-0.006343060264101654,0.031005459311414397,115639
GC_large_minus_small_share,HG,20,-0.00492968912003113,0.09368011310569874,115629
GC_large_minus_small_share,HG,50,-0.008723512102485273,0.0030169495349359463,115599
GC_large_minus_small_share,PL,1,-8.489599512085716e-05,0.9769680182553913,115648
GC_large_minus_small_share,PL,2,0.00056959604346301,0.8464108373090925,115647
GC_large_minus_small_share,PL,5,0.0009686976485214842,0.7418409799169023,115644
GC_large_minus_small_share,PL,10,-0.0011174721598206485,0.7039449473498732,115639
GC_large_minus_small_share,PL,20,-0.005885761095915365,0.04534871227293281,115629
GC_large_minus_small_share,PL,50,-0.00949657640481555,0.0012428476550084796,115599
GC_large_minus_small_share,PA,1,-0.0067338964221386015,0.022021242639579185,115648
GC_large_minus_small_share,PA,2,-0.007154491828170209,0.014973204574518457,115647
GC_large_minus_small_share,PA,5,-0.00899514793851992,0.002221059900408855,115644
GC_large_minus_small_share,PA,10,-0.014638120520863477,6.424023633396222e-07,115639
GC_large_minus_small_share,PA,20,-0.02087310327439056,1.261713205567303e-12,115629
GC_large_minus_small_share,PA,50,-0.032222952673299554,6.0504718828536915e-28,115599
SI_large_minus_small_share,GC,1,-0.005491676735129155,0.061824599161483994,115648
SI_large_minus_small_share,GC,2,-0.004705551592168421,0.10955326708304418,115647
SI_large_minus_small_share,GC,5,-0.006186431566372507,0.03539725976131575,115644
SI_large_minus_small_share,GC,10,-0.007773660678756978,0.008205332987685426,115639
SI_large_minus_small_share,GC,20,-0.013450204015183367,4.789562185028486e-06,115629
SI_large_minus_small_share,GC,50,-0.03066224741682428,1.8579246170442764e-25,115599
SI_large_minus_small_share,SI,1,0.00010488434922039446,0.9715473289000518,115648
SI_large_minus_small_share,SI,2,-0.003972991324619794,0.17666905332836647,115647
SI_large_minus_small_share,SI,5,-0.0011188173191895609,0.7035993209138229,115644
SI_large_minus_small_share,SI,10,-0.0038085292013461526,0.19528261783191428,115639
SI_large_minus_small_share,SI,20,-0.011126404737512547,0.00015462074068435972,115629
SI_large_minus_small_share,SI,50,-0.02550684713093808,4.186405707921965e-18,115599
