,tsne1,tsne2
186929,-26.74032,7.2363915
187026,-30.030184,37.379387
187123,26.31938,-6.4157233
187220,-39.439953,33.823364
187317,-15.036813,17.932045
187414,-33.738213,35.98916
187511,-15.553384,-29.79495
187608,-31.41462,17.78369
187705,-37.578667,28.367695
187801,-34.924633,32.459152
187898,-39.61206,33.41955
187995,-27.230858,9.322093
188092,-37.41278,35.375477
188189,-35.901085,-1.3320204
188286,-20.162172,16.131886
188383,-39.40378,32.41128
188480,-2.6473074,26.93599
188577,-34.903023,27.474268
188674,-33.478188,24.046106
188770,-45.977386,-10.888494
188867,-33.41085,34.811337
188964,-34.837994,19.316635
189061,-23.538101,22.447506
189158,-2.8812551,19.164637
189255,-36.801193,-0.6541619
189352,-37.148605,34.58503
189449,-21.699614,23.07648
189546,-26.922485,23.502913
189643,-17.87019,17.317944
189740,-13.72889,27.776894
189836,4.4052496,4.727876
189933,24.920341,22.274557
190030,-14.841327,27.105597
190127,-18.67241,32.37246
190224,-14.934973,22.738178
190321,-24.023394,32.989017
190418,-21.949926,34.106083
190515,-3.627539,20.495024
190612,-9.359155,-6.094737
190709,-3.993124,16.67656
190805,6.3634524,5.9526467
190902,-27.9209,31.390299
190999,-38.49482,31.725086
191096,-37.956856,36.263256
191193,-35.821217,28.76065
191290,-5.5791607,30.785034
191387,-3.4478772,30.586943
191484,-33.126083,20.016806
191581,-22.577297,31.781042
191678,9.136863,26.458857
191775,-19.44474,17.53188
191871,-33.41274,35.758015
191968,-36.95325,36.48744
192065,-45.91082,-9.805063
192162,-36.905163,36.14653
192259,-31.365063,23.649046
192356,-31.84624,24.600275
192453,-36.601185,32.900284
192550,-35.655983,33.803604
192647,-27.264732,33.70932
192744,-24.978327,27.002234
192840,-23.602715,32.218437
192937,-29.280052,23.62158
193034,-30.754393,36.520046
193131,-35.529186,28.623375
193228,-20.566357,22.565613
193325,6.071136,-33.454178
193422,-14.52087,31.789873
193519,48.20261,-5.3544064
193616,-26.172762,34.81166
193713,-34.36496,36.28452
193810,-15.889803,5.110138
193906,15.189327,30.119957
194003,-29.579306,24.257769
194100,15.141573,31.008926
194197,-23.660494,11.5523815
194294,-20.012733,30.237865
194391,24.421614,-16.194471
194488,-35.629158,18.943277
194585,-20.370947,30.0969
194682,-15.614359,27.204725
194779,-20.569038,26.513037
194875,51.238102,-19.097149
194972,15.252142,21.002256
195069,47.383118,-2.2738316
195166,-27.805344,32.860996
195263,-1.0030926,20.761574
195360,36.56166,-7.6193385
195457,-2.453963,19.524689
195554,-4.0644217,19.63013
195651,-13.942727,33.63467
195748,45.44802,-0.85121304
195845,-26.280134,-0.5247931
195941,14.880075,31.412766
196038,-26.460228,1.7301533
196135,-2.077518,32.598103
196232,-24.945873,11.707649
196329,-4.473779,32.167706
196426,2.1230078,24.602407
196523,5.617916,2.4510875
196620,5.89801,3.6566699
196717,-21.958792,25.45025
196814,4.2692943,-8.90173
196910,-19.938383,31.005579
197007,1.8045835,21.769114
197104,-0.75256765,30.035767
197201,-7.0513735,19.728836
197298,50.49038,-10.089711
197395,-23.3577,20.1137
197492,-15.600498,33.85468
197589,-2.3722422,28.295767
197686,41.649647,-3.875324
197783,-24.767073,11.622841
197880,-24.541315,25.58404
197976,-32.287277,30.76567
198073,-2.2857952,27.031841
198170,-36.600227,36.296787
198267,13.915536,31.904493
198364,-16.065271,33.811028
198461,-37.331024,36.20307
198558,-21.616112,28.466444
198655,-39.50376,34.79156
198752,-30.609365,6.677695
198849,-25.53467,32.97061
198945,-37.38463,33.501488
199042,-34.953148,34.137276
199139,-32.40643,35.133415
199236,38.642307,12.153129
199333,-20.68212,26.211098
199430,-31.594486,35.82324
199527,-23.636705,33.82086
199624,-22.697737,32.65859
199721,-24.535116,28.315212
199818,-15.630673,24.146978
199915,-35.36604,35.012016
200011,39.03524,15.641949
200108,-11.531024,33.537132
200205,-31.690382,35.14454
200302,-4.252504,19.809416
200399,-0.6955984,28.473045
200496,11.545226,26.612623
200593,-15.258536,28.875332
200690,-33.231083,30.907425
200787,-19.255161,16.488188
200884,39.071537,14.839661
200980,0.6866011,27.031649
201077,5.7074795,5.8537045
201174,-38.640793,36.413593
201271,-10.026536,32.676918
201368,0.56941897,32.986004
201465,-10.444647,33.257534
201562,33.646107,-16.56998
201659,16.240082,25.98024
201756,-17.040201,-33.30976
201853,-1.6829997,-24.114536
201950,10.267708,18.435411
202046,39.753613,12.5070305
202143,31.804926,0.7182656
202240,-6.115027,11.22351
202337,-30.339775,37.806816
202434,-2.6159406,13.500264
202531,25.284948,-18.19937
202628,-10.031768,26.03756
202725,-44.902103,-10.045852
202822,-11.688071,-8.075901
202919,-29.010984,34.93682
203015,-7.664627,28.489614
203112,-31.431593,34.445866
203209,-12.251836,29.595757
203306,10.268298,22.226557
203403,-28.293266,29.80497
203500,-12.022657,-4.836589
203597,-29.921703,35.85313
203694,-13.449759,16.876028
203791,-25.203587,11.264603
203888,14.562457,27.29415
203985,-24.711462,32.151783
204081,-14.884785,4.7659354
204178,36.794235,16.654232
204275,-26.378569,33.361145
204372,-29.482069,36.091743
204469,-26.343557,33.190014
204566,-35.078808,21.417547
204663,11.777234,31.877308
204760,-23.754803,27.031284
204857,-26.91586,33.844067
204954,-25.63776,25.596134
205050,-15.764618,31.42696
205147,-25.053719,-32.47497
205244,8.237796,24.25934
205341,-6.5959578,28.34518
205438,4.6895995,-2.607567
205535,-3.0642762,26.17258
205632,-28.25551,28.85673
205729,-13.158426,15.099104
205826,-6.8395324,24.495832
205923,-17.784922,33.10749
206020,8.84316,31.774681
206116,-11.973213,28.648214
206213,-27.063267,28.284344
206310,10.119759,27.61019
206407,-8.607297,18.638037
206504,-25.239891,28.110163
206601,-26.370789,34.322002
206698,-0.7047725,29.869469
206795,-8.82953,28.531717
206892,13.1227665,-16.572275
206989,-33.47232,17.156736
207085,-33.957672,31.536177
207182,-15.230755,30.858036
207279,-26.768658,31.348087
207376,-25.26822,34.08879
207473,-21.192438,31.73697
207570,-22.564812,30.39543
207667,-34.375378,34.706738
207764,-13.801333,31.051159
207861,7.8815956,-10.398548
207958,-22.346018,19.311014
208055,-22.357716,21.304632
208151,-37.260414,36.91223
208248,-32.11163,34.486145
208345,-39.81373,-1.3913655
208442,-21.147669,27.316437
208539,3.3170834,1.6563568
208636,-21.172968,30.579374
208733,-0.7511322,20.401228
208830,11.925793,18.08548
208927,-31.859463,19.350569
209024,0.8861437,8.005032
209120,-15.449297,16.92303
209217,-9.144629,29.655928
209314,16.643291,31.817772
209411,39.913292,-11.462844
209508,35.22859,-0.3947106
209605,-7.4892807,27.782799
209702,-14.194945,31.738565
209799,-23.821026,18.42325
209896,-0.08357994,12.11945
209993,-11.198304,33.42287
210090,-9.285429,20.584124
210186,47.55764,-2.832668
210283,39.23576,12.485196
210380,-28.917004,-36.05827
210477,-41.787273,-10.141726
210574,-3.0307558,13.146285
210671,-15.795275,15.861687
210768,54.383068,-15.87344
210865,7.548376,-28.3186
210962,-27.84175,-22.38782
211059,-10.365743,-5.475073
211155,29.170156,-3.2695642
211252,-14.818015,-11.402956
211349,-16.817345,9.696814
211446,-39.39958,-11.446647
211543,-28.442564,-21.86871
211640,-37.838852,35.441025
211737,-9.777454,20.552608
211834,10.225086,0.6553051
211931,-32.72809,35.306343
212028,46.786686,-1.5650282
212125,3.4362988,16.845535
212221,31.039751,14.8297825
212318,54.99327,-16.996798
212415,-14.00373,26.370733
212512,-10.227289,1.7783191
212609,-17.60441,31.51976
212706,-16.543425,30.801453
212803,7.942106,0.064763896
212900,-12.725227,-4.3959126
212997,-33.07849,33.125908
213094,-20.817717,31.5781
213190,5.438141,12.029142
213287,10.153441,29.469381
213384,-29.04884,5.7916007
213481,31.149492,11.7143545
213578,21.037735,-2.2655027
213675,38.869556,-7.6646395
213772,26.656195,2.816198
213869,-14.651451,17.657299
213966,24.750172,21.63261
214063,-1.7568166,19.538366
214160,9.07643,25.018568
214256,26.747517,9.6754675
214353,6.699845,30.50645
214450,-8.254531,28.126955
214547,-11.505159,5.5252895
214644,1.0188972,16.802574
214741,-41.23072,-2.9263647
214838,33.53491,-4.3356915
214935,26.391447,21.259817
215032,-14.120306,-16.939896
215129,28.315681,-2.0141134
215225,24.628283,-13.591366
215322,4.3179383,-19.676676
215419,16.812656,0.9177194
215516,-8.912457,26.299284
215613,2.1187172,20.378548
215710,31.761156,8.091188
215807,31.707561,8.710475
215904,44.180397,1.0180199
216001,-19.63134,9.90273
216098,24.135021,-9.914386
216195,3.6997018,16.757614
216291,-25.53962,-3.7344537
216388,3.0778964,16.760382
216485,7.9862795,4.1092486
216582,27.114374,-2.2225764
216679,16.030115,-5.2331257
216776,44.25326,-9.58405
216873,-13.295865,-26.096174
216970,45.59732,-9.606642
217067,7.588186,-1.1727762
217164,14.728849,4.838132
217260,15.834204,-2.9372926
217357,-12.329801,8.050192
217454,-43.65365,-9.506008
217551,14.908932,18.288017
217648,20.44551,3.5883667
217745,2.031475,16.836546
217842,33.529457,8.768355
217939,30.87104,-2.5651495
218036,-35.171677,-5.588931
218133,-1.0960014,30.997938
218230,-13.850061,5.135345
218326,43.794346,-4.4897614
218423,5.714625,31.679068
218520,46.47341,-15.001624
218617,25.559963,-19.578367
218714,-30.277674,-0.773614
218811,27.596706,-4.429995
218908,-21.580322,24.01343
219005,4.2486954,-29.103165
219102,31.747393,17.126234
219199,-33.899296,17.172968
219295,6.8960204,29.760876
219392,5.350854,25.625296
219489,-1.4172162,-9.202158
219586,29.897873,17.40928
219683,34.106358,14.5428
219780,14.971005,9.109765
219877,-2.5909762,4.4107857
219974,30.998161,-10.221728
220071,28.1091,20.997654
220168,3.003609,-6.7271266
220265,25.13086,-4.128369
220361,3.042163,-0.11624599
220458,5.8500543,-12.591419
220555,-33.019028,16.66034
220652,36.51573,11.976003
220749,28.314661,-17.50418
220846,23.05911,0.5029224
220943,52.937824,-13.566967
221040,45.569214,-4.741377
221137,-40.629368,-2.6999714
221234,5.0114837,-26.488712
221330,-10.643507,4.191446
221427,4.2417293,13.814254
221524,8.356649,27.425205
221621,14.50358,20.641783
221718,51.54986,-11.799816
221815,-2.3672426,-16.263176
221912,-12.442163,26.964281
222009,-9.062322,-31.817642
222106,24.938765,-16.554047
222203,8.381027,3.7827365
222300,32.2897,0.61876607
222396,-30.20026,0.17213033
222493,49.489502,-5.351553
222590,-0.92118275,-22.128565
222687,42.057705,-4.1922026
222784,7.6986084,-1.3335521
222881,13.51309,-15.456508
222978,19.81845,-2.1020377
223075,28.251562,-4.0271044
223172,-0.4571308,-8.240224
223269,6.0601344,31.298811
223365,-0.654202,32.279793
223462,2.754656,9.308207
223559,26.537117,7.25112
223656,-10.84775,2.8238573
223753,-10.430375,16.368868
223850,-9.184916,27.087193
223947,53.613773,-11.731728
224044,-30.378855,17.378191
224141,42.656876,-8.04205
224238,37.7746,-0.5718416
224335,-8.111418,-8.63757
224431,27.184868,-0.034306783
224528,-14.919586,34.054173
224625,34.906765,9.204358
224722,53.17818,-10.613367
224819,9.612147,15.651319
224916,-9.3438,-4.713009
225013,13.521149,-12.561109
225110,32.274147,1.375109
225207,4.868113,9.493723
225304,2.3880394,-7.0767055
225400,-23.53865,29.537615
225497,13.664344,5.0701423
225594,14.719178,19.749146
225691,29.431593,-14.452305
225788,40.725666,2.4046035
225885,44.84473,-2.4434304
225982,-32.9096,-38.820747
226079,36.813667,8.328019
226176,6.2071214,13.192158
226273,40.122925,13.80024
226370,23.144438,-18.371084
226466,-8.694485,-27.997795
226563,19.80209,13.531431
226660,12.756479,30.278
226757,-12.538332,-11.834586
226854,-14.040733,-26.04111
226951,-24.540485,25.013079
227048,-24.291466,-12.829274
227145,-34.91196,21.001894
227242,28.663471,2.1465416
227339,-14.451388,6.0205116
227435,-14.018639,-23.268278
227532,-14.537781,-2.744937
227629,43.59175,2.6018095
227726,-23.903757,26.271091
227823,-32.312042,36.170662
227920,-8.261274,5.66012
228017,46.152496,-14.039339
228114,27.794058,9.117174
228211,-36.213043,-8.706492
228308,42.638756,1.5856558
228405,6.8256946,-18.140274
228501,-1.131459,32.668114
228598,26.462906,5.199296
228695,30.168491,-1.7427509
228792,-6.6924343,19.6917
228889,-13.398806,33.338093
228986,23.329782,12.433829
229083,-6.355297,29.24613
229180,20.233213,10.330569
229277,12.128614,0.61634874
229374,26.625528,10.349533
229470,11.350717,-1.7043725
229567,-1.1931978,28.040754
229664,-3.2386732,32.798954
229761,27.812717,5.2477527
229858,17.611406,28.720663
229955,-39.82777,0.39542225
230052,6.4455156,26.391264
230149,29.940722,13.930372
230246,-2.313282,-12.278038
230343,21.245121,11.387635
230440,22.327267,-13.748334
230536,-9.071598,-7.100215
230633,44.5307,2.7906256
230730,14.8251505,18.632175
230827,30.088318,-14.6845875
230924,-14.850063,-14.173325
231021,-41.26912,-7.2250137
231118,-17.766464,15.847267
231215,-5.8636985,19.072573
231312,3.92729,2.6504214
231409,14.926565,10.393773
231505,-9.989881,9.792218
231602,-10.943979,8.429297
231699,-31.869892,-24.341002
231796,51.832333,-18.907595
231893,-15.001532,31.22513
231990,-38.4875,-6.210331
232087,10.700802,-13.431639
232184,-30.960712,29.21989
232281,36.51793,6.8659716
232378,23.849884,19.44396
232475,-17.010202,-21.184135
232571,18.796656,15.142925
232668,2.8368945,15.339306
232765,11.884076,20.080233
232862,3.9212024,26.49957
232959,-10.648594,24.255903
233056,-35.178215,31.914402
233153,-6.6956296,21.101046
233250,5.5215583,-6.1672506
233347,-8.36541,6.299011
233444,-33.50411,19.064865
233540,-2.75565,13.705637
233637,-33.807228,18.349915
233734,-38.077038,34.516754
233831,-27.708502,-12.896794
233928,6.7221003,14.897968
234025,-13.6092205,16.940529
234122,16.034122,29.512737
234219,-42.37036,-10.19255
234316,-34.828693,36.59752
234413,-43.52953,-7.7433047
234510,-7.798969,26.739998
234606,-10.413107,18.24095
234703,-18.925846,13.018264
234800,10.877729,31.117353
234897,-9.655304,24.850906
234994,2.1315389,6.72338
235091,-3.767366,6.728547
235188,-3.641996,31.759422
235285,-18.603655,-24.7538
235382,6.9486895,-13.492713
235479,-14.936556,32.615704
235575,-43.881954,-9.684206
235672,-3.1493344,16.3479
235769,-11.438548,10.223075
235866,17.068007,-16.625288
235963,-1.7081482,4.1064687
236060,41.947628,-14.504929
236157,32.792885,11.805563
236254,49.547516,-15.635569
236351,23.736042,2.716775
236448,-32.616924,24.109877
236545,17.416286,-4.276775
236641,14.343402,13.191758
236738,34.88834,14.7858925
236835,24.906244,-6.0693574
236932,16.624346,-2.5410743
237029,-19.163155,6.904276
237126,3.6261978,-22.878277
237223,42.460827,-5.9108
237320,13.046148,19.778961
237417,9.237991,-0.17937005
237514,-0.8318084,8.561537
237610,20.185255,22.002052
237707,4.6457176,-23.59576
237804,45.61511,-19.49463
237901,13.881244,3.0730126
237998,31.089716,17.43691
238095,-16.462307,-33.135685
238192,-18.3339,-19.644962
238289,-10.50314,-28.84166
238386,20.898115,1.2069329
238483,20.012445,-3.2788973
238580,-10.207577,29.06693
238676,0.20100063,32.751266
238773,-7.126631,12.737037
238870,27.798977,3.1963894
238967,10.246342,18.95534
239064,-6.4408565,3.7810671
239161,-29.71524,-24.24497
239258,-18.180279,15.505277
239355,10.252192,-0.2513824
239452,13.585618,27.643696
239549,-2.424138,-16.82766
239645,22.28988,-11.642705
239742,4.223307,15.521781
239839,-27.144653,1.3510995
239936,13.914763,9.946655
240033,33.866894,10.66732
240130,32.38062,-14.218514
240227,9.733605,-28.217064
240324,-41.53762,-9.522917
240421,10.085554,21.784254
240518,40.42471,-12.542585
240615,0.7809003,-21.943579
240711,-0.7096432,8.012696
240808,27.548779,-4.27183
240905,26.905415,-6.4892015
241002,28.495104,1.6962149
241099,6.044622,31.817432
241196,-21.155268,21.024042
241293,-27.582043,32.682774
241390,-10.742683,-11.247267
241487,-16.093786,33.24219
241584,21.261894,15.130442
241680,33.685734,16.326586
241777,11.149563,-3.2016454
241874,28.989916,16.65305
241971,-10.804586,-2.7630615
242068,-19.414616,33.324978
242165,43.645206,0.4108838
