,rpc1,rpc2,rpc3
34789,-1.546962694533767,-0.8582193500368851,0.07908508662547048
34886,0.19928996000099852,-0.7928845108454241,0.28535151520217317
34983,-0.3702054413559773,-0.2883172305484416,-0.15496455046033308
35080,-0.7476694492726169,-0.3556588865169116,0.5606055096859394
35176,-1.116801472413262,0.08672747697873143,0.03883221051657612
35273,0.12151282896568805,-0.3824395438570071,-0.7826678847499869
35370,-1.656580870867558,-1.0400423561609817,0.020901949011740008
35467,0.45355428647893326,1.276180285547721,0.07202065467533597
35564,0.8896218105873468,0.16608005012962015,0.8843514395059885
35661,-0.6584760936295349,0.0177919959086959,2.1353942221782
35758,-0.9340673556508502,0.5657081984731165,-0.48921082264037274
35855,-1.6130596246526698,-0.7289347460044927,-0.0231002003211631
35952,-1.7457999145046217,-0.9414147412489811,0.10651888631358125
36049,-0.7300489375286607,-0.3066034473095984,0.22957105906788264
36145,-0.15782776401830467,1.0368457340486732,-0.4388850220466721
36242,-1.0745099097230728,-0.8184603222478629,0.21479338791243552
36339,-0.72706565638902,-0.23690645288030582,0.50800103814942
36436,-1.734277165273611,-0.9567195228055867,0.12533864242077003
36533,-0.2899686106566229,-0.0826561117760766,1.66424014696362
36630,-0.29968464244446613,0.6118240069500935,0.1279104336621151
36727,0.6120706052105693,2.446668165925358,1.5616723654606708
36824,0.22631303036495098,0.6898271530519925,0.3586066937042237
36921,0.6582087654995199,0.7219469731956598,0.18079585799024908
37018,1.9155514333227113,0.4901492991041343,3.222437721704108
37115,1.14128781406854,1.4663319375527066,0.7756534619979367
37211,-0.008223892444266245,0.22532428895944537,-0.041859697457452744
37308,-1.5253085579097834,-0.23149898101041003,-0.26078078800990145
37405,3.0464647116282637,1.4516846877544167,3.86848388756289
37502,-0.6056520347929597,0.4967213782215082,-0.923900135360096
37599,-0.42711857186413243,-0.4529106364701533,0.7371820409535834
37696,1.2919676643969482,1.3753020181325397,1.0330490179698615
37793,-0.3609144381916004,-0.3547294961716456,0.7727662922134325
