signal,root,horizon,mechanism,beta,tstat,correlation,sign_agreement,observations
HG_abs_signed_notional_share,HG,20,mean_reversion,-0.0030302720804543954,-5.7072420121509335,-0.011728989364277609,0.4984328931917446,236742
HG_abs_signed_notional_share,HG,50,mean_reversion,-0.004315831675817366,-4.9719715924068995,-0.010374525883576409,0.5010668129724457,229656
HG_abs_signed_notional_share,PL,1,mean_reversion,-0.0001725598853663063,-1.0208686744391207,-0.0020776501689857194,0.4490231244278951,241433
HG_abs_signed_notional_share,PL,2,mean_reversion,-0.00045560525883125443,-1.9283566590058905,-0.003926651624682869,0.48129136052278043,241172
HG_abs_signed_notional_share,PL,5,mean_reversion,-0.00048510124842353005,-1.3222563274319359,-0.0026967433533500247,0.49469240048250906,240410
HG_abs_signed_notional_share,PL,10,mean_reversion,-0.0009176614938168311,-1.7803666582321944,-0.0036404497326442036,0.5002090563197725,239170
HG_abs_signed_notional_share,PL,20,mean_reversion,-0.0019675029317708604,-2.712276859086154,-0.005574314265341525,0.5032947259041488,236742
HG_abs_signed_notional_share,PL,50,mean_reversion,-0.003300146345393593,-2.8409186411220557,-0.0059280813976449334,0.5047070400947504,229656
HG_abs_signed_notional_share,PA,1,mean_reversion,-0.0003846290477514695,-1.80497444608049,-0.0036734286676606866,0.3804160988762928,241433
HG_abs_signed_notional_share,PA,2,mean_reversion,-0.0010966919823590948,-3.723769698856173,-0.007582434843941463,0.4380939744248918,241172
HG_abs_signed_notional_share,PA,5,mean_reversion,-0.001410711433502891,-3.124396740285635,-0.006372104671332553,0.4700137265504763,240410
HG_abs_signed_notional_share,PA,10,mean_reversion,-0.00167686109127939,-2.6756643901883663,-0.005471086773657147,0.47933269222728603,239170
HG_abs_signed_notional_share,PA,20,mean_reversion,-0.0015647510755134443,-1.7912581969227248,-0.0036814544050630896,0.4854905339990369,236742
HG_abs_signed_notional_share,PA,50,mean_reversion,-0.0027095439252911913,-1.9668475016091571,-0.004104214246854503,0.4882040965618142,229656
PL_signed_notional_share,GC,1,mean_reversion,-8.474145384308688e-05,-0.4162879192434596,-0.0008472218256332379,0.4496651244858822,241433
PL_signed_notional_share,GC,2,momentum,7.688510735464943e-07,0.002679368013894606,5.455954335841393e-06,0.4810964788615594,241172
PL_signed_notional_share,GC,5,momentum,0.0007080635830226279,1.5684264054768071,0.0031988027863411243,0.4950875587537956,240410
PL_signed_notional_share,GC,10,momentum,0.0004152113293420016,0.6513584840588005,0.0013318893712025734,0.4974327883931931,239170
PL_signed_notional_share,GC,20,momentum,0.00054208537306673,0.5978018444337003,0.0012286299597102754,0.4976472277838322,236742
PL_signed_notional_share,GC,50,mean_reversion,-4.261808695699051e-05,-0.02931664980546411,-6.117547236158519e-05,0.49642944229630404,229656
PL_signed_notional_share,SI,1,mean_reversion,-2.261920219453366e-06,-0.005216463246041887,-1.0616457735722338e-05,0.43533402641726693,241433
PL_signed_notional_share,SI,2,momentum,0.0006363385709941144,1.042841209213649,0.0021235161273992923,0.4717172806130065,241172
PL_signed_notional_share,SI,5,momentum,0.002842414223143866,2.971120926445271,0.006059515450518245,0.487945592945385,240410
PL_signed_notional_share,SI,10,momentum,0.002864326804874107,2.125919653285878,0.004347015688189619,0.49258268177447007,239170
PL_signed_notional_share,SI,20,momentum,0.003460592268774631,1.8006751769933245,0.003700808236492668,0.4945383582127379,236742
PL_signed_notional_share,SI,50,momentum,0.003074946881520096,0.9973423602717791,0.00208116406151047,0.4962160797018149,229656
PL_signed_notional_share,HG,1,mean_reversion,-3.0108207891676723e-06,-0.01042681247062927,-2.1220472314836286e-05,0.43053766469372456,241433
PL_signed_notional_share,HG,2,mean_reversion,-0.00034990835249811556,-0.8542909569484954,-0.0017395764128626658,0.4672723201698373,241172
